시설사용허가현황,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
순번,호출부호,입항횟수,입항횟수,입항횟수,신고톤수,선박명,선사/대리점,선사/대리점,신청시설,신청시설,신청시설,신청일시(FROM ~ TO),신청일시(FROM ~ TO),지정시설,지정시설,지정시설,지정일시(FROM ~ TO),지정일시(FROM ~ TO),사용목적명,예보일시,허가유무
1,088238,2019,110,001,700,3동주,USK0074,영우해운(주),MLJ,01,장생포호안,2019-10-01 08:30,2019-10-04 17:30,MLJ,01,장생포호안,2019-10-01 08:30,2019-10-04 17:30,접안대기,2019-10-01,허가완료
2,DSFW5,2019,075,001,500,범양호,BSZ7369,경영마린(주),MBO,01,온산1부두,2019-10-01 11:35,2019-10-01 14:55,MBO,01,온산1부두,2019-10-01 11:35,2019-10-01 14:55,적하,2019-10-01,허가완료
3,V7HX8,2019,018,001,9.960,흥아 제니스,KMS8831,흥아해운(주),MBC,03,신항컨테이너부두03,2019-09-30 22:00,2019-10-01 23:00,MBC,03,신항컨테이너부두03,2019-09-30 22:00,2019-10-01 23:00,양적하,2019-10-01,허가완료
4,3EMJ3,2019,006,003,7.280,SUN GAIA,USC2059,세화해운 주식회사,MBF,01,신항남방파제T/S부두 01,2019-09-30 09:35,2019-09-30 16:10,MBF,01,신항남방파제T/S부두 01,2019-09-30 09:35,2019-09-30 16:10,적하,2019-10-01,허가완료
5,HONQ,2019,025,001,4.376,CRANE REGULUS,USC2069,주식회사 네오글로벌쉬핑에이전시,WAE,01,정박지-E1,2019-09-23 22:15,2019-09-25 19:40,WAE,01,정박지-E1,2019-09-23 22:15,2019-09-25 19:40,접안대기,2019-10-01,허가완료
6,HONQ,2019,025,002,4.376,CRANE REGULUS,USC2069,주식회사 네오글로벌쉬핑에이전시,MDU,04,SK4부두,2019-09-25 20:25,2019-09-26 06:10,MDU,04,SK4부두,2019-09-25 20:25,2019-09-26 06:10,양하,2019-10-01,허가완료
7,HONQ,2019,025,003,4.376,CRANE REGULUS,USC2069,주식회사 네오글로벌쉬핑에이전시,WAE,01,정박지-E1,2019-09-27 02:05,2019-09-30 16:20,WAE,01,정박지-E1,2019-09-27 02:05,2019-09-30 16:20,기타,2019-10-01,허가완료
8,3FEB8,2019,002,002,6.178,,USC0019,(주)협성상운,MQP,01,미포부두 01,2019-09-30 07:05,2019-09-30 18:10,MQP,01,미포부두 01,2019-09-30 07:05,2019-09-30 18:10,적하,2019-10-01,허가완료
9,3EOM3,2019,004,001,3.591,KOETA NO.3,USC2025,제이엠쉬핑(주),WAE,01,정박지-E1,2019-09-27 17:55,2019-09-27 20:35,WAE,01,정박지-E1,2019-09-27 17:55,2019-09-27 20:35,급유,2019-10-01,허가완료
10,9HA3665,2019,001,002,83.377,ISTANBUL,ICC2121,주식회사 굳파트너쉬핑,WAE,03,정박지-E3,2019-09-25 14:12,2019-09-28 08:20,WAE,03,정박지-E3,2019-09-25 14:12,2019-09-28 08:20,접안대기,2019-10-01,허가완료
11,D7SI,2019,010,001,3.970,,KMB1406,(주)디엠쉽핑,MBN,17,대한통운신항부두,2019-09-30 20:05,2019-10-01 02:45,MBN,17,대한통운신항부두,2019-09-30 20:05,2019-10-01 02:45,기타,2019-10-01,허가완료
12,3FUW9,2019,002,001,16.413,CHEMROUTE OASIS,KMC0391,새한운항주식회사,WAE,02,정박지-E2,2019-09-26 08:30,2019-09-28 23:25,WAE,02,정박지-E2,2019-09-26 08:30,2019-09-28 23:25,접안대기,2019-10-01,허가완료
13,3FUW9,2019,002,002,16.413,CHEMROUTE OASIS,KMC0391,새한운항주식회사,MDG,02,정일2부두,2019-09-29 00:15,2019-09-30 20:35,MDG,02,정일2부두,2019-09-29 00:15,2019-09-30 20:35,적하,2019-10-01,허가완료
14,LAWZ7,2019,001,001,21.897,,KMC0100,동주해상(주),MBR,01,UTK부두,2019-09-25 12:18,2019-09-26 06:40,MBR,01,UTK부두,2019-09-25 12:18,2019-09-26 06:40,양하,2019-10-01,허가완료
15,130008,2019,096,002,532,건양호,BSK2613,천배유조(주),MBU,01,SK2부두 01,2019-10-01 00:05,2019-10-01 04:40,MBU,01,SK2부두 01,2019-10-01 00:05,2019-10-01 04:40,적하,2019-10-01,허가완료
16,130008,2019,096,003,532,건양호,BSK2613,천배유조(주),MLJ,01,장생포호안,2019-10-01 04:50,2019-10-01 04:55,MLJ,01,장생포호안,2019-10-01 04:50,2019-10-01 04:55,접안대기,2019-10-01,허가완료
17,130001,2019,047,002,415,동진에이스호,BSZ9703,동진해급(주),MBU,01,SK2부두 01,2019-10-01 05:25,2019-10-01 09:10,MBU,01,SK2부두 01,2019-10-01 05:25,2019-10-01 09:10,적하,2019-10-01,허가완료
18,V3BL2,2019,004,001,1.998,XI HE,USC2011,우일해운(주),WAE,01,정박지-E1,2019-09-27 19:50,2019-09-30 05:40,WAE,01,정박지-E1,2019-09-27 19:50,2019-09-30 05:40,접안대기,2019-10-01,허가완료
19,V3BL2,2019,004,002,1.998,XI HE,USC2011,우일해운(주),MBG,07,일반부두 07,2019-09-30 06:25,2019-09-30 17:15,MBG,07,일반부두 07,2019-09-30 06:25,2019-09-30 17:15,양하,2019-10-01,허가완료
20,DSFN9,2019,042,001,1.716,우선호,ICK0006,우림해운(주),WAM,05,정박지 05,2019-09-30 02:50,2019-09-30 09:00,WAM,05,정박지 05,2019-09-30 02:50,2019-09-30 09:00,접안대기,2019-10-01,허가완료
21,DSFN9,2019,042,002,1.716,우선호,ICK0006,우림해운(주),MDS,02,S-OIL2부두,2019-09-30 09:50,2019-09-30 23:50,MDS,02,S-OIL2부두,2019-09-30 09:50,2019-09-30 23:50,적하,2019-10-01,허가완료
22,180017,2019,065,001,919,동명에이스,BSB2479,동명해운,MDS,02,S-OIL2부두,2019-09-29 03:10,2019-09-29 08:40,MDS,02,S-OIL2부두,2019-09-29 03:10,2019-09-29 08:40,적하,2019-10-01,허가완료
23,D7DU,2019,001,001,9.038,시노코 텐진,OSL0038,장금상선(주),MBO,05,정일컨부두,2019-10-01 02:06,2019-10-01 06:20,MBO,05,정일컨부두,2019-10-01 02:06,2019-10-01 06:20,양적하,2019-10-01,허가완료
24,090211,2019,045,001,743,태진,BSZ9477,아요마린(주),MLJ,01,장생포호안,2019-10-01 12:20,2019-10-04 02:00,MLJ,01,장생포호안,2019-10-01 12:20,2019-10-04 02:00,기타,2019-10-01,허가완료
25,D7BK,2019,014,001,4.688,우성호,ICK0006,우림해운(주),MDY,02,UTT부두,2019-09-30 07:20,2019-10-01 01:50,MDY,02,UTT부두,2019-09-30 07:20,2019-10-01 01:50,적하,2019-10-01,허가완료
26,D7BK,2019,014,002,4.688,우성호,ICK0006,우림해운(주),WAE,01,정박지-E1,2019-10-01 02:30,2019-10-01 05:45,WAE,01,정박지-E1,2019-10-01 02:30,2019-10-01 05:45,급유,2019-10-01,허가완료
27,DSDD6,2019,022,001,1.598,제105효동케미,BSK2457,동보해운(주),WAM,04,정박지 04,2019-09-29 11:15,2019-09-29 18:25,WAM,04,정박지 04,2019-09-29 11:15,2019-09-29 18:25,접안대기,2019-10-01,허가완료
28,3EVV9,2019,002,001,31.926,INDIGO RIVER,USC0031,그레이트해운(주),MBN,16,엘에스니꼬신항부두,2019-09-27 07:42,2019-09-28 06:30,MBN,16,엘에스니꼬신항부두,2019-09-27 07:42,2019-09-28 06:30,양하,2019-10-01,허가완료
29,9V9826,2019,002,001,67.141,DON PASQUALE,OST0078,유코카캐리어스(주),MBJ,01,자동차부두 01,2019-09-29 07:05,2019-09-30 06:10,MBJ,01,자동차부두 01,2019-09-29 07:05,2019-09-30 06:10,적하,2019-10-01,허가완료
30,9V9826,2019,002,002,67.141,DON PASQUALE,OST0078,유코카캐리어스(주),MB6,02,6부두 02,2019-09-30 06:48,2019-09-30 16:30,MB6,02,6부두 02,2019-09-30 06:48,2019-09-30 16:30,적하,2019-10-01,허가완료
31,9V9826,2019,002,003,67.141,DON PASQUALE,OST0078,유코카캐리어스(주),MBJ,02,자동차부두 02,2019-09-30 17:00,2019-10-01 00:15,MBJ,02,자동차부두 02,2019-09-30 17:00,2019-10-01 00:15,적하,2019-10-01,허가완료
32,DSPB9,2019,013,001,1.598,이스턴 엑설런씨호,ICK2271,와이엠해운(주),MDG,01,정일1부두,2019-09-30 14:40,2019-10-01 07:30,MDG,01,정일1부두,2019-09-30 14:40,2019-10-01 07:30,양하,2019-10-01,허가완료
33,VRRT4,2019,004,001,29.684,FOREVER PROSPERITY,BSZ7032,(주)서울라인서비스,MDS,03,S-OIL3부두,2019-09-26 10:12,2019-09-28 08:20,MDS,03,S-OIL3부두,2019-09-26 10:12,2019-09-28 08:20,적하,2019-10-01,허가완료
34,VRIF8,2019,003,001,27.969,ASTRAL EXPRESS,USC1002,아성마린(주),MDS,03,S-OIL3부두,2019-09-29 09:48,2019-09-30 20:40,MDS,03,S-OIL3부두,2019-09-29 09:48,2019-09-30 20:40,적하,2019-10-01,허가완료
35,9V2210,2019,001,001,9.932,TOKYO TRADER,OSL0038,장금상선(주),MBO,05,정일컨부두,2019-09-25 09:45,2019-09-25 18:45,MBO,05,정일컨부두,2019-09-25 09:45,2019-09-25 18:45,양적하,2019-10-01,허가완료
36,BOCO3,2019,001,001,5.520,XIN SHENG HE,ICC2034,씨레인보우인터내셔널(주),WAE,01,정박지-E1,2019-09-25 10:09,2019-09-26 07:00,WAE,01,정박지-E1,2019-09-25 10:09,2019-09-26 07:00,접안대기,2019-10-01,허가완료
37,BOCO3,2019,001,002,5.520,XIN SHENG HE,ICC2034,씨레인보우인터내셔널(주),MB2,01,2부두 01,2019-09-26 07:50,2019-09-29 14:25,MB2,01,2부두 01,2019-09-26 07:50,2019-09-29 14:25,양하,2019-10-01,허가완료
38,D7TE,2019,007,001,5.002,와이엔 여수,YSK0025,상지해운(주),WAE,01,정박지-E1,2019-09-29 19:10,2019-09-29 20:55,WAE,01,정박지-E1,2019-09-29 19:10,2019-09-29 20:55,기타,2019-10-01,허가완료
39,D7TE,2019,007,002,5.002,와이엔 여수,YSK0025,상지해운(주),MDG,02,정일2부두,2019-09-30 07:05,2019-09-30 22:25,MDG,02,정일2부두,2019-09-30 07:05,2019-09-30 22:25,적하,2019-10-01,허가완료
40,120068,2019,087,003,563,창성호,BSB2436,송백해운,MQP,03,현중해양의장안벽,2019-09-30 12:20,2019-09-30 17:50,MQP,03,현중해양의장안벽,2019-09-30 12:20,2019-09-30 17:50,양하,2019-10-01,허가완료
41,120068,2019,087,004,563,창성호,BSB2436,송백해운,MLJ,01,장생포호안,2019-09-30 18:55,2019-09-30 19:00,MLJ,01,장생포호안,2019-09-30 18:55,2019-09-30 19:00,기타,2019-10-01,허가완료
42,120068,2019,087,005,563,창성호,BSB2436,송백해운,WAM,01,정박지 01,2019-09-30 19:17,2019-09-30 20:35,WAM,01,정박지 01,2019-09-30 19:17,2019-09-30 20:35,기타,2019-10-01,허가완료
43,120068,2019,087,006,563,창성호,BSB2436,송백해운,MBO,01,온산1부두,2019-09-30 21:30,2019-09-30 23:45,MBO,01,온산1부두,2019-09-30 21:30,2019-09-30 23:45,적하,2019-10-01,허가완료
44,BYIN,2019,020,001,5.899,BAO QING,USC0008,(주)울산마리타임,MBL,01,가스부두,2019-09-30 02:36,2019-09-30 16:05,MBL,01,가스부두,2019-09-30 02:36,2019-09-30 16:05,적하,2019-10-01,허가완료
45,BYIN,2019,020,002,5.899,BAO QING,USC0008,(주)울산마리타임,WAE,01,정박지-E1,2019-09-30 16:30,2019-09-30 18:15,WAE,01,정박지-E1,2019-09-30 16:30,2019-09-30 18:15,기타,2019-10-01,허가완료
46,3EKW3,2019,001,001,17.136,DD VANGUARD,USC2043,일진해운(주),MBT,01,석탄부두 01,2019-09-28 23:00,2019-10-01 09:15,MBT,01,석탄부두 01,2019-09-28 23:00,2019-10-01 09:15,양하,2019-10-01,허가완료
47,V7SU6,2019,001,001,16.084,NAVIG8 SCEPTRUM,KMC8438,동진상운(주),WAE,02,정박지-E2,2019-09-16 18:00,2019-09-20 23:30,WAE,02,정박지-E2,2019-09-16 18:00,2019-09-20 23:30,접안대기,2019-10-01,허가완료
48,V7JP6,2019,001,001,35.812,SWANSEA,USC0031,그레이트해운(주),WAE,03,정박지-E3,2019-09-28 11:10,2019-09-29 13:15,WAE,03,정박지-E3,2019-09-28 11:10,2019-09-29 13:15,접안대기,2019-10-01,허가완료
49,V7JP6,2019,001,002,35.812,SWANSEA,USC0031,그레이트해운(주),MBN,16,엘에스니꼬신항부두,2019-09-29 14:40,2019-09-30 20:15,MBN,16,엘에스니꼬신항부두,2019-09-29 14:40,2019-09-30 20:15,양하,2019-10-01,허가완료
50,V7SU6,2019,001,002,16.084,NAVIG8 SCEPTRUM,KMC8438,동진상운(주),WAE,02,정박지-E2,2019-09-25 07:30,2019-09-28 02:05,WAE,02,정박지-E2,2019-09-25 07:30,2019-09-28 02:05,접안대기,2019-10-01,허가완료
51,V7SU6,2019,001,003,16.084,NAVIG8 SCEPTRUM,KMC8438,동진상운(주),MBD,03,S-OIL 4부두 03,2019-09-28 02:50,2019-10-01 04:45,MBD,03,S-OIL 4부두 03,2019-09-28 02:50,2019-10-01 04:45,적하,2019-10-01,허가완료
52,100307,2019,041,001,133,광진호,BSU2516,금천 주식회사,MLJ,01,장생포호안,2019-09-24 18:45,2019-09-25 01:00,MLJ,01,장생포호안,2019-09-24 18:45,2019-09-25 01:00,기타,2019-10-01,허가완료
53,100170,2019,001,001,1.376,일광303호,BSK3060,케이엔비,MWI,01,이진물양장,2019-08-20 03:55,2019-08-21 06:50,MWI,01,이진물양장,2019-08-20 03:55,2019-08-21 06:50,기타,2019-10-01,허가완료
54,DSRP3,2019,028,001,1.790,오션에이스5호,USC0004,가나해운(주),WAM,07,정박지 07,2019-09-29 16:45,2019-09-30 08:20,WAM,07,정박지 07,2019-09-29 16:45,2019-09-30 08:20,접안대기,2019-10-01,허가완료
55,DSRP3,2019,028,002,1.790,오션에이스5호,USC0004,가나해운(주),MBN,01,신항일반부두01,2019-09-30 09:00,2019-09-30 12:50,MBN,01,신항일반부두01,2019-09-30 09:00,2019-09-30 12:50,양하,2019-10-01,허가완료
56,D7NK,2019,015,001,7.699,포천 수완,YSZ2012,(주)와이엔텍,WAE,01,정박지-E1,2019-09-27 13:20,2019-09-28 09:00,WAE,01,정박지-E1,2019-09-27 13:20,2019-09-28 09:00,접안대기,2019-10-01,허가완료
57,DSEX3,2019,027,001,1.734,팰러스호,USC0004,가나해운(주),WAM,04,정박지 04,2019-09-30 03:10,2019-09-30 09:35,WAM,04,정박지 04,2019-09-30 03:10,2019-09-30 09:35,접안대기,2019-10-01,허가완료
58,D7NK,2019,015,002,7.699,포천 수완,YSZ2012,(주)와이엔텍,MDS,03,S-OIL3부두,2019-09-28 10:00,2019-09-29 07:40,MDS,03,S-OIL3부두,2019-09-28 10:00,2019-09-29 07:40,적하,2019-10-01,허가완료
59,122801,2019,105,002,299,12삼부호,USK0039,(주)한유해운,MBU,01,SK2부두 01,2019-09-30 20:20,2019-10-01 00:45,MBU,01,SK2부두 01,2019-09-30 20:20,2019-10-01 00:45,적하,2019-10-01,허가완료
60,3EFI7,2019,019,001,1.930,GLORY HANA,BSK2514,하나마린(주),MDW,02,OTK부두,2019-09-30 08:05,2019-09-30 14:45,MDW,02,OTK부두,2019-09-30 08:05,2019-09-30 14:45,기타,2019-10-01,허가완료
61,3EFI7,2019,019,002,1.930,GLORY HANA,BSK2514,하나마린(주),WAM,01,정박지 01,2019-09-30 15:15,2019-09-30 21:05,WAM,01,정박지 01,2019-09-30 15:15,2019-09-30 21:05,접안대기,2019-10-01,허가완료
62,122801,2019,106,001,299,12삼부호,USK0039,(주)한유해운,MLJ,01,장생포호안,2019-10-01 17:45,2019-10-04 05:00,MLJ,01,장생포호안,2019-10-01 17:45,2019-10-04 05:00,기타,2019-10-01,허가완료
63,D7NR,2019,006,001,7.687,포천 지원호,YST2002,비에스쉬핑 주식회사,MDS,03,S-OIL3부두,2019-09-28 20:10,2019-09-29 21:10,MDS,03,S-OIL3부두,2019-09-28 20:10,2019-09-29 21:10,적하,2019-10-01,허가완료
64,3FBS2,2019,034,001,2.106,BLACK DRAGON,USC0031,그레이트해운(주),MBU,11,SK1부두 11,2019-09-30 01:25,2019-09-30 11:15,MBU,11,SK1부두 11,2019-09-30 01:25,2019-09-30 11:15,적하,2019-10-01,허가완료
65,DSPJ6,2019,021,001,498,켐트란시아호,BSK2514,하나마린(주),WAM,07,정박지 07,2019-09-30 20:50,2019-09-30 22:20,WAM,07,정박지 07,2019-09-30 20:50,2019-09-30 22:20,접안대기,2019-10-01,허가완료
66,DSPJ6,2019,021,002,498,켐트란시아호,BSK2514,하나마린(주),MDW,02,OTK부두,2019-09-30 23:25,2019-10-01 08:45,MDW,02,OTK부두,2019-09-30 23:25,2019-10-01 08:45,적하,2019-10-01,허가완료
67,3FIC3,2019,006,001,11.987,GLOBAL PIONEER,KMS8831,흥아해운(주),MB5,01,5부두 01,2019-09-24 16:15,2019-09-26 16:10,MB5,01,5부두 01,2019-09-24 16:15,2019-09-26 16:10,접안대기,2019-10-01,허가완료
68,3FIC3,2019,006,002,11.987,GLOBAL PIONEER,KMS8831,흥아해운(주),WAE,02,정박지-E2,2019-09-27 22:05,2019-09-30 02:00,WAE,02,정박지-E2,2019-09-27 22:05,2019-09-30 02:00,급유,2019-10-01,허가완료
69,3FIC3,2019,006,003,11.987,GLOBAL PIONEER,KMS8831,흥아해운(주),MDU,03,SK3부두,2019-09-30 02:50,2019-09-30 18:30,MDU,03,SK3부두,2019-09-30 02:50,2019-09-30 18:30,양하,2019-10-01,허가완료
70,194803,2019,008,002,499,송백,USU0102,(주)송양,MBU,02,SK2부두 02,2019-09-10 05:00,2019-10-01 08:25,MBU,02,SK2부두 02,2019-09-10 05:00,2019-10-01 08:25,적하,2019-10-01,허가완료
71,194803,2019,008,004,499,송백,USU0102,(주)송양,WAE,02,정박지-E2,2019-10-01 17:35,2019-10-01 22:40,WAE,02,정박지-E2,2019-10-01 17:35,2019-10-01 22:40,양하,2019-10-01,허가완료
72,905156,2019,002,001,106,금진호,BSK3232,금진마린,MBG,08,일반부두 08,2019-09-30 15:45,2019-09-30 16:40,MBG,08,일반부두 08,2019-09-30 15:45,2019-09-30 16:40,양하,2019-10-01,허가완료
73,190008,2019,035,001,499,부광호,BSB2360,부광마린,MBU,01,SK2부두 01,2019-10-01 09:00,2019-10-01 11:50,MBU,01,SK2부두 01,2019-10-01 09:00,2019-10-01 11:50,적하,2019-10-01,허가완료
74,130008,2019,096,004,532,건양호,BSK2613,천배유조(주),WAE,03,정박지-E3,2019-10-01 06:00,2019-10-01 10:55,WAE,03,정박지-E3,2019-10-01 06:00,2019-10-01 10:55,양하,2019-10-01,허가완료
75,9HA4881,2019,004,002,28.465,KANALA,USC2069,주식회사 네오글로벌쉬핑에이전시,MDU,06,SK6부두,2019-09-29 21:45,2019-10-01 12:30,MDU,06,SK6부두,2019-09-29 21:45,2019-10-01 12:30,적하,2019-10-01,허가완료
76,3FZO6,2019,031,001,2.823,KEOYOUNG DREAM 1,BSK2625,거영해운(주),MDY,02,UTT부두,2019-09-25 19:40,2019-09-26 16:40,MDY,02,UTT부두,2019-09-25 19:40,2019-09-26 16:40,양하,2019-10-01,허가완료
77,3FZO6,2019,031,002,2.823,KEOYOUNG DREAM 1,BSK2625,거영해운(주),WAE,01,정박지-E1,2019-09-26 17:05,2019-09-26 23:35,WAE,01,정박지-E1,2019-09-26 17:05,2019-09-26 23:35,접안대기,2019-10-01,허가완료
78,3FZO6,2019,031,003,2.823,KEOYOUNG DREAM 1,BSK2625,거영해운(주),MDG,02,정일2부두,2019-09-27 09:10,2019-09-27 18:20,MDG,02,정일2부두,2019-09-27 09:10,2019-09-27 18:20,양하,2019-10-01,허가완료
79,3EKI9,2019,016,002,4.224,CHAMPION ROAD,USC0002,신양상선(주),WAE,01,정박지-E1,2019-09-29 21:25,2019-09-30 02:25,WAE,01,정박지-E1,2019-09-29 21:25,2019-09-30 02:25,급유,2019-10-01,허가완료
80,3FDS5,2019,001,001,7.170,ACACIA MING,KMS8832,고려해운(주),MBC,01,신항컨테이너부두01,2019-09-29 07:00,2019-09-29 17:00,MBC,03,신항컨테이너부두03,2019-09-29 07:00,2019-09-29 17:00,양적하,2019-10-01,허가완료
81,H8WC,2019,003,001,43.810,POSITIVE STAR,USC0002,신양상선(주),MBJ,03,자동차부두 03,2019-09-28 07:20,2019-09-28 12:05,MBJ,03,자동차부두 03,2019-09-28 07:20,2019-09-28 12:05,적하,2019-10-01,허가완료
82,H8WC,2019,003,002,43.810,POSITIVE STAR,USC0002,신양상선(주),MBJ,02,자동차부두 02,2019-09-28 12:15,2019-09-28 16:00,MBJ,02,자동차부두 02,2019-09-28 12:15,2019-09-28 16:00,적하,2019-10-01,허가완료
83,3FIG4,2019,035,001,4.261,WINNING ROAD,USC0002,신양상선(주),MBL,01,가스부두,2019-09-30 06:48,2019-09-30 18:05,MBL,01,가스부두,2019-09-30 06:48,2019-09-30 18:05,적하,2019-10-01,허가완료
84,124810,2019,081,001,454,3동명호,BSZ7472,목림마린(주),MLJ,01,장생포호안,2019-09-29 23:15,2019-09-30 03:20,MLJ,01,장생포호안,2019-09-29 23:15,2019-09-30 03:20,접안대기,2019-10-01,허가완료
