시설사용허가현황,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
순번,호출부호,입항횟수,입항횟수,입항횟수,신고톤수,선박명,선사/대리점,선사/대리점,신청시설,신청시설,신청시설,신청일시(FROM ~ TO),신청일시(FROM ~ TO),지정시설,지정시설,지정시설,지정일시(FROM ~ TO),지정일시(FROM ~ TO),사용목적명,예보일시,허가유무
20,170002,2021,032,002,237,동경호,PHZ0140,당군해운,MLJ,01,장생포호안,2021-05-31 20:00,2021-06-01 08:00,MLJ,01,장생포호안,2021-05-31 20:00,2021-06-01 08:00,기타,2021-06-01,허가완료
21,3EMA2,2021,001,001,61.002,모닝 샤롯데,OST0078,유코카캐리어스(주),MBJ,01,자동차부두 01,2021-05-30 07:05,2021-05-30 21:10,MBJ,01,자동차부두 01,2021-05-30 07:05,2021-05-30 21:10,적하,2021-06-01,허가완료
22,D7RS,2021,026,001,1.974,세양프라임,BSK2674,세양쉬핑(주),WAM,01,정박지 01,2021-06-02 00:15,2021-06-02 23:20,WAM,01,정박지 01,2021-06-02 00:15,2021-06-02 23:20,접안대기,2021-06-01,허가완료
23,134809,2021,045,002,699,창용호,BSB2532,창용해운,MDS,02,S-OIL2부두,2021-05-31 11:55,2021-05-31 18:20,MDS,02,S-OIL2부두,2021-05-31 11:55,2021-05-31 18:20,적하,2021-06-01,허가완료
24,170002,2021,033,001,237,동경호,PHZ0140,당군해운,MLJ,01,장생포호안,2021-06-01 17:15,2021-06-02 08:20,MLJ,01,장생포호안,2021-06-01 17:15,2021-06-02 08:20,기타,2021-06-01,허가완료
25,D7RS,2021,026,002,1.974,세양프라임,BSK2674,세양쉬핑(주),MDS,02,S-OIL2부두,2021-06-02 23:55,2021-06-03 14:55,MDS,02,S-OIL2부두,2021-06-02 23:55,2021-06-03 14:55,적하,2021-06-01,허가완료
26,134809,2021,046,001,699,창용호,BSB2532,창용해운,MDS,02,S-OIL2부두,2021-06-01 16:20,2021-06-01 22:05,MDS,02,S-OIL2부두,2021-06-01 16:20,2021-06-01 22:05,적하,2021-06-01,허가완료
27,D5RX9,2021,003,001,29.434,CLEAROCEAN MIRACLE,KMC0426,삼진선박(주),WAB,02,벙커링전용정박지 E2,2021-05-29 22:45,2021-05-30 07:00,WAB,02,벙커링전용정박지 E2,2021-05-29 22:45,2021-05-30 07:00,급유,2021-06-01,허가완료
28,A8PQ8,2021,001,001,42.897,KAROLINE N,ICC2108,삼일탱커(주),MDU,06,SK6부두,2021-05-30 15:00,2021-05-31 13:10,MDU,06,SK6부두,2021-05-30 15:00,2021-05-31 13:10,양하,2021-06-01,허가완료
29,DSRA4,2021,009,001,13.151,시노코 홍콩,OSL0038,장금상선(주),MBO,05,정일컨부두,2021-05-31 11:30,2021-05-31 17:30,MBO,05,정일컨부두,2021-05-31 11:30,2021-05-31 17:30,양적하,2021-06-01,허가완료
30,HORN,2021,008,001,4.972,FC GLORIA,BSK2548,포천마린(주),MDG,01,정일1부두,2021-05-28 22:15,2021-05-29 13:30,MDG,01,정일1부두,2021-05-28 22:15,2021-05-29 13:30,양하,2021-06-01,허가완료
31,100830,2021,018,002,5.819,건설3호,USK0031,(주)씨엔엠,WAE,01,정박지-E1,2021-05-27 23:40,2021-05-29 07:10,WAE,01,정박지-E1,2021-05-27 23:40,2021-05-29 07:10,기타,2021-06-01,허가완료
32,192827,2021,057,002,1.998,우성,USK0074,영우해운(주),MBU,01,SK2부두 01,2021-06-01 08:00,2021-06-01 20:00,MBU,01,SK2부두 01,2021-06-01 08:00,2021-06-01 20:00,적하,2021-06-01,허가완료
33,DSOD8,2021,010,001,597,거영 선,BSK2625,거영해운(주),WAM,02,정박지 02,2021-05-27 07:20,2021-05-28 13:05,WAM,02,정박지 02,2021-05-27 07:20,2021-05-28 13:05,접안대기,2021-06-01,허가완료
34,DSFN9,2021,025,001,1.716,우선호,ICK0006,우림해운(주),WAM,05,정박지 05,2021-05-30 13:10,2021-05-31 02:15,WAM,05,정박지 05,2021-05-30 13:10,2021-05-31 02:15,접안대기,2021-06-01,허가완료
35,DSFN9,2021,025,002,1.716,우선호,ICK0006,우림해운(주),MDS,01,S-OIL1부두,2021-05-31 03:05,2021-05-31 17:00,MDS,01,S-OIL1부두,2021-05-31 03:05,2021-05-31 17:00,적하,2021-06-01,허가완료
36,DSOD8,2021,010,002,597,거영 선,BSK2625,거영해운(주),MDW,02,OTK부두,2021-05-28 14:00,2021-05-29 10:55,MDW,02,OTK부두,2021-05-28 14:00,2021-05-29 10:55,적하,2021-06-01,허가완료
37,V7A2776,2021,015,001,3.595,썬 에델바이스,BST2025,인피쎄스해운(주),MBL,01,가스부두,2021-05-29 00:00,2021-05-29 14:20,MBL,01,가스부두,2021-05-29 00:00,2021-05-29 14:20,양하,2021-06-01,허가완료
38,DSNG8,2021,022,001,332,코롤 1호,USC2029,케이오엘 (주),MBK,01,달포부두 01,2021-06-02 14:40,2021-06-09 09:00,MBK,01,달포부두 01,2021-06-02 14:40,2021-06-09 09:00,적하,2021-06-01,허가완료
39,TCZO3,2021,001,001,32.983,ER NAZIRE,USC0019,(주)협성상운,MBN,11,세방신항부두,2021-05-24 11:55,2021-05-25 06:15,MBN,11,세방신항부두,2021-05-24 11:55,2021-05-25 06:15,양하,2021-06-01,허가완료
40,3EUQ2,2021,002,001,3.516,LADY MARGAUX,USC0008,(주)울산마리타임,MB3,02,3부두 02,2021-05-27 22:12,2021-05-29 18:20,,,,,,양하,2021-06-01,미허가
41,3EUQ2,2021,002,002,3.516,LADY MARGAUX,USC0008,(주)울산마리타임,WAE,01,정박지-E1,2021-05-30 09:25,2021-06-16 15:00,,,,,,기타,2021-06-01,미허가
42,192827,2021,058,001,1.998,우성,USK0074,영우해운(주),WAM,01,정박지 01,2021-06-02 18:00,2021-06-03 02:00,WAM,01,정박지 01,2021-06-02 18:00,2021-06-03 02:00,접안대기,2021-06-01,허가완료
43,TCZO3,2021,001,003,32.983,ER NAZIRE,USC0019,(주)협성상운,MB2,01,2부두 01,2021-05-28 06:30,2021-06-01 04:15,MB2,01,2부두 01,2021-05-28 06:30,2021-06-01 04:15,양하,2021-06-01,허가완료
44,DSMS2,2021,017,001,3.969,우춘,YSK0025,상지해운(주),MBR,01,UTK부두,2021-05-29 21:25,2021-05-30 16:35,MBR,01,UTK부두,2021-05-29 21:25,2021-05-30 16:35,양하,2021-06-01,허가완료
45,DSMS2,2021,017,002,3.969,우춘,YSK0025,상지해운(주),MDY,02,UTT부두,2021-05-30 17:45,2021-05-31 07:45,MDY,02,UTT부두,2021-05-30 17:45,2021-05-31 07:45,양하,2021-06-01,허가완료
46,C6S2065,2021,001,001,17.944,AFRICAN EAGLE,USC1006,윌헴슨협운쉽스서비스(주),MB8,02,8부두 02,2021-04-22 13:00,2021-05-26 17:00,MB8,02,8부두 02,2021-04-22 13:00,2021-05-26 17:00,적하,2021-06-01,허가완료
47,C6S2065,2021,001,002,17.944,AFRICAN EAGLE,USC1006,윌헴슨협운쉽스서비스(주),MB8,02,8부두 02,2021-05-26 17:00,2021-06-01 01:00,MB8,02,8부두 02,2021-05-26 17:00,2021-06-01 01:00,기타,2021-06-01,허가완료
48,HOJK,2021,018,001,2.690,SKY PHOENIX,USC2011,우일해운(주),MBN,14,정일스톨트헤븐울산신항4부두,2021-05-31 10:40,2021-06-01 01:55,MBN,14,정일스톨트헤븐울산신항4부두,2021-05-31 10:40,2021-06-01 01:55,적하,2021-06-01,허가완료
49,130031,2021,021,001,535,207현대,BSK3081,(주)모든마린,MLJ,01,장생포호안,2021-05-30 03:50,2021-05-30 08:40,MLJ,01,장생포호안,2021-05-30 03:50,2021-05-30 08:40,기타,2021-06-01,허가완료
50,130031,2021,021,002,535,207현대,BSK3081,(주)모든마린,MBU,01,SK2부두 01,2021-05-30 08:50,2021-05-30 13:45,MBU,01,SK2부두 01,2021-05-30 08:50,2021-05-30 13:45,적하,2021-06-01,허가완료
51,130031,2021,021,003,535,207현대,BSK3081,(주)모든마린,MLJ,01,장생포호안,2021-05-30 13:55,2021-05-31 07:35,MLJ,01,장생포호안,2021-05-30 13:55,2021-05-31 07:35,기타,2021-06-01,허가완료
52,130031,2021,021,004,535,207현대,BSK3081,(주)모든마린,MBJ,02,자동차부두 02,2021-05-31 08:20,2021-05-31 16:00,MBJ,02,자동차부두 02,2021-05-31 08:20,2021-05-31 16:00,양하,2021-06-01,허가완료
53,090831,2021,047,001,749,신영,BSZ7369,경영마린(주),MBN,12,현대오일터미널신항부두,2021-06-04 00:30,2021-06-04 04:50,MBN,12,현대오일터미널신항부두,2021-06-04 00:30,2021-06-04 04:50,적하,2021-06-01,허가완료
54,200009,2021,055,001,1.200,송양1호,USK0074,영우해운(주),WAM,01,정박지 01,2021-06-01 15:30,2021-06-09 10:00,WAM,01,정박지 01,2021-06-01 15:30,2021-06-09 10:00,접안대기,2021-06-01,허가완료
55,180016,2021,028,002,999,유니온가스,BSZ9145,유니온쉬핑(주),WAM,01,정박지 01,2021-05-28 12:55,2021-05-28 18:35,WAM,01,정박지 01,2021-05-28 12:55,2021-05-28 18:35,접안대기,2021-06-01,허가완료
56,180016,2021,028,003,999,유니온가스,BSZ9145,유니온쉬핑(주),MBL,01,가스부두,2021-05-28 19:14,2021-05-28 22:23,MBL,01,가스부두,2021-05-28 19:14,2021-05-28 22:23,적하,2021-06-01,허가완료
57,D5RC3,2021,001,001,13.794,ANTIKITHIRA,USC2059,세화해운 주식회사,MDW,01,유화1부두,2021-05-29 09:35,2021-05-31 11:05,MDW,01,유화1부두,2021-05-29 09:35,2021-05-31 11:05,적하,2021-06-01,허가완료
58,D7LG,2021,016,001,610,거영썬3,BSK2625,거영해운(주),WAM,01,정박지 01,2021-05-27 12:30,2021-05-28 02:45,WAM,01,정박지 01,2021-05-27 12:30,2021-05-28 02:45,급유,2021-06-01,허가완료
59,DSNA3,2021,040,001,1.941,제1한미르호,USK0074,영우해운(주),WAM,03,정박지 03,2021-06-03 09:30,2021-06-03 11:00,WAM,03,정박지 03,2021-06-03 09:30,2021-06-03 11:00,접안대기,2021-06-01,허가완료
60,170002,2021,034,001,237,동경호,PHZ0140,당군해운,MLJ,01,장생포호안,2021-06-04 16:20,2021-06-04 16:25,MLJ,01,장생포호안,2021-06-04 16:20,2021-06-04 16:25,기타,2021-06-01,허가완료
61,D5ZE6,2021,002,001,17.139,STOLT MAGNESIUM,KMC8431,협운해운(주),MB6,03,6부두 03,2021-05-31 04:50,2021-05-31 16:10,MB6,03,6부두 03,2021-05-31 04:50,2021-05-31 16:10,양하,2021-06-01,허가완료
62,VREU4,2021,001,001,26.914,RAINBOW  STAR,ICC2121,주식회사 굳파트너쉬핑,WAE,02,정박지-E2,2021-05-24 23:12,2021-05-29 10:00,WAE,03,정박지-E3,2021-05-24 23:12,2021-05-29 10:00,접안대기,2021-06-01,허가완료
63,VREU4,2021,001,002,26.914,RAINBOW  STAR,ICC2121,주식회사 굳파트너쉬핑,MDU,07,SK7부두,2021-05-29 10:55,2021-05-30 15:00,MDU,07,SK7부두,2021-05-29 10:55,2021-05-30 15:00,적하,2021-06-01,허가완료
64,200043,2021,015,001,299,극동3호,BSZ3329,다온물류(주)초량지사,MBN,12,현대오일터미널신항부두,2021-06-02 11:35,2021-06-02 13:23,MBN,12,현대오일터미널신항부두,2021-06-02 11:35,2021-06-02 13:23,적하,2021-06-01,허가완료
65,ELZP6,2021,001,002,81.085,SCF SAYAN,YSZ2904,제이앤제이해운 주식회사,MDU,08,SK8부두,2021-05-27 19:30,2021-05-29 20:20,MDU,08,SK8부두,2021-05-27 19:30,2021-05-29 20:20,양하,2021-06-01,허가완료
66,180016,2021,028,001,999,유니온가스,BSZ9145,유니온쉬핑(주),MBL,01,가스부두,2021-05-28 08:30,2021-05-28 12:28,MBL,01,가스부두,2021-05-28 08:30,2021-05-28 12:28,적하,2021-06-01,허가완료
67,V7LV7,2021,001,001,8.539,EL ZORRO,USC2068,제이앤씨쉬핑,MBN,13,정일스톨트헤븐울산신항3부두,2021-05-28 09:05,2021-05-29 07:20,MBN,13,정일스톨트헤븐울산신항3부두,2021-05-28 09:05,2021-05-29 07:20,양하,2021-06-01,허가완료
68,V7LV7,2021,001,002,8.539,EL ZORRO,USC2068,제이앤씨쉬핑,WAE,01,정박지-E1,2021-05-29 20:00,2021-05-30 02:35,WAE,01,정박지-E1,2021-05-29 20:00,2021-05-30 02:35,급유,2021-06-01,허가완료
69,VREV7,2021,003,001,29.293,ALPINE MOMENT,ICC2121,주식회사 굳파트너쉬핑,WAE,03,정박지-E3,2021-05-29 21:18,2021-05-30 06:55,WAB,03,벙커링전용정박지 E3,2021-05-29 21:18,2021-05-30 06:55,접안대기,2021-06-01,허가완료
70,VREV7,2021,003,002,29.293,ALPINE MOMENT,ICC2121,주식회사 굳파트너쉬핑,MBN,19,UTK 신항부두,2021-05-30 08:12,2021-06-01 01:50,MBN,19,UTK 신항부두,2021-05-30 08:12,2021-06-01 01:50,양적하,2021-06-01,허가완료
71,H3YB,2021,003,002,43.810,POSITIVE PIONEER,USC0002,신양상선(주),MB6,02,6부두 02,2021-05-31 12:50,2021-05-31 15:45,MB6,02,6부두 02,2021-05-31 12:50,2021-05-31 15:45,적하,2021-06-01,허가완료
72,D7DI,2021,013,002,1.972,거제 이션,BSK2582,거제선박(주),MBR,01,UTK부두,2021-05-29 05:55,2021-05-29 23:35,MBR,01,UTK부두,2021-05-29 05:55,2021-05-29 23:35,적하,2021-06-01,허가완료
73,971626,2021,029,001,148,제11대영호,BSB2367,대건해운,MBO,02,온산2부두,2021-05-25 21:45,2021-05-25 23:40,MBO,02,온산2부두,2021-05-25 21:45,2021-05-25 23:40,적하,2021-06-01,허가완료
74,150040,2021,031,002,999,한유비전,YSK0017,태하해운(주),WAM,05,정박지 05,2021-06-03 02:45,2021-06-03 15:15,WAM,05,정박지 05,2021-06-03 02:45,2021-06-03 15:15,기타,2021-06-01,허가완료
75,150040,2021,031,003,999,한유비전,YSK0017,태하해운(주),MDG,01,정일1부두,2021-06-03 16:00,2021-06-03 21:25,MDG,01,정일1부두,2021-06-03 16:00,2021-06-03 21:25,적하,2021-06-01,허가완료
76,BIBL4,2021,001,001,2.028,HE ZHONG 2,KMC0068,유니온해운(주),MB4,01,4부두 01,2021-05-31 13:42,2021-06-01 01:00,MB4,01,4부두 01,2021-05-31 13:42,2021-06-01 01:00,양하,2021-06-01,허가완료
77,130008,2021,043,001,532,건양호,BSK2613,천배유조(주),MLJ,01,장생포호안,2021-06-01 16:25,2021-06-01 20:55,MLJ,01,장생포호안,2021-06-01 16:25,2021-06-01 20:55,접안대기,2021-06-01,허가완료
78,166803,2021,015,002,396,용성호,BSZ3167,용성해운(주),MBD,02,S-OIL 4부두 02,2021-05-31 22:45,2021-06-01 05:45,MBD,02,S-OIL 4부두 02,2021-05-31 22:45,2021-06-01 05:45,적하,2021-06-01,허가완료
79,130008,2021,043,002,532,건양호,BSK2613,천배유조(주),MBU,02,SK2부두 02,2021-06-01 21:10,2021-06-02 02:30,MBU,02,SK2부두 02,2021-06-01 21:10,2021-06-02 02:30,적하,2021-06-01,허가완료
80,130008,2021,043,003,532,건양호,BSK2613,천배유조(주),MLJ,01,장생포호안,2021-06-02 02:40,2021-06-02 07:10,MLJ,01,장생포호안,2021-06-02 02:40,2021-06-02 07:10,출항대기,2021-06-01,허가완료
81,9V3383,2021,003,001,3.378,JANESIA ASPHALT IV,USC0008,(주)울산마리타임,WAE,01,정박지-E1,2021-05-24 15:30,2021-05-31 06:50,WAE,01,정박지-E1,2021-05-24 15:30,2021-05-31 06:50,급유,2021-06-01,허가완료
82,971626,2021,030,001,148,제11대영호,BSB2367,대건해운,MBC,04,신항컨테이너부두04,2021-05-27 16:45,2021-05-27 18:55,MBC,04,신항컨테이너부두04,2021-05-27 16:45,2021-05-27 18:55,적하,2021-06-01,허가완료
83,971626,2021,030,002,148,제11대영호,BSB2367,대건해운,MLJ,01,장생포호안,2021-05-27 19:45,2021-05-30 12:10,MLJ,01,장생포호안,2021-05-27 19:45,2021-05-30 12:10,기타,2021-06-01,허가완료
84,D7DD,2021,012,001,1.268,거영프론티어,BSK2625,거영해운(주),MBN,12,현대오일터미널신항부두,2021-05-31 11:20,2021-05-31 19:10,MBN,12,현대오일터미널신항부두,2021-05-31 11:20,2021-05-31 19:10,양하,2021-06-01,허가완료
85,D7DD,2021,012,002,1.268,거영프론티어,BSK2625,거영해운(주),WAM,01,정박지 01,2021-05-31 20:40,2021-05-31 22:20,WAM,01,정박지 01,2021-05-31 20:40,2021-05-31 22:20,출항대기,2021-06-01,허가완료
86,040438,2021,039,001,507,정은,BSK2940,광훈선박(주),WAM,01,정박지 01,2021-06-02 01:55,2021-06-02 02:05,WAM,07,정박지 07,2021-06-02 01:55,2021-06-02 02:05,기타,2021-06-01,허가완료
87,120021,2021,031,002,299,동방3호,BSK2864,(주)용정마린,MLJ,01,장생포호안,2021-05-31 17:40,2021-06-01 09:35,MLJ,01,장생포호안,2021-05-31 17:40,2021-06-01 09:35,기타,2021-06-01,허가완료
88,174810,2021,025,001,2.997,엠에스 피스,USK0052,명신해운,MDS,01,S-OIL1부두,2021-05-30 19:45,2021-05-31 13:00,MDS,01,S-OIL1부두,2021-05-30 19:45,2021-05-31 13:00,적하,2021-06-01,허가완료
89,3EZE,2021,003,001,7.294,SUN JUPITER,USC0002,신양상선(주),MBN,15,정일스톨트헤븐울산신항5부두,2021-05-30 18:40,2021-05-31 10:35,MBN,15,정일스톨트헤븐울산신항5부두,2021-05-30 18:40,2021-05-31 10:35,적하,2021-06-01,허가완료
90,3EZE,2021,003,002,7.294,SUN JUPITER,USC0002,신양상선(주),WAE,01,정박지-E1,2021-05-31 15:15,2021-05-31 20:05,WAE,01,정박지-E1,2021-05-31 15:15,2021-05-31 20:05,기타,2021-06-01,허가완료
91,180017,2021,034,001,919,동명에이스,BSB2479,동명해운,MBN,12,현대오일터미널신항부두,2021-06-03 18:10,2021-06-03 22:35,MBN,12,현대오일터미널신항부두,2021-06-03 18:10,2021-06-03 22:35,적하,2021-06-01,허가완료
92,V7A2436,2021,001,001,30.237,GREAT KAPPA,ICK2124,주식회사 트래솔,MDW,01,유화1부두,2021-05-25 07:10,2021-05-26 02:10,MDW,01,유화1부두,2021-05-25 07:10,2021-05-26 02:10,양하,2021-06-01,허가완료
93,V7A2436,2021,001,002,30.237,GREAT KAPPA,ICK2124,주식회사 트래솔,WAE,03,정박지-E3,2021-05-26 03:30,2021-05-26 07:45,WAE,03,정박지-E3,2021-05-26 03:30,2021-05-26 07:45,접안대기,2021-06-01,허가완료
94,V7A2436,2021,001,003,30.237,GREAT KAPPA,ICK2124,주식회사 트래솔,MDU,03,SK3부두,2021-05-26 08:40,2021-05-27 01:55,MDU,03,SK3부두,2021-05-26 08:40,2021-05-27 01:55,양하,2021-06-01,허가완료
95,V7A2436,2021,001,004,30.237,GREAT KAPPA,ICK2124,주식회사 트래솔,WAE,03,정박지-E3,2021-05-27 03:15,2021-05-27 06:10,WAE,03,정박지-E3,2021-05-27 03:15,2021-05-27 06:10,접안대기,2021-06-01,허가완료
96,120025,2021,048,001,388,동방1호,BSK1014,모든기업,WAM,01,정박지 01,2021-05-31 18:20,2021-05-31 20:55,WAM,01,정박지 01,2021-05-31 18:20,2021-05-31 20:55,기타,2021-06-01,허가완료
97,V7A2436,2021,001,005,30.237,GREAT KAPPA,ICK2124,주식회사 트래솔,MB6,03,6부두 03,2021-05-27 07:20,2021-05-27 17:30,MB6,03,6부두 03,2021-05-27 07:20,2021-05-27 17:30,양하,2021-06-01,허가완료
98,D7DI,2021,013,001,1.972,거제 이션,BSK2582,거제선박(주),WAM,07,정박지 07,2021-05-28 22:30,2021-05-29 05:20,WAM,07,정박지 07,2021-05-28 22:30,2021-05-29 05:20,접안대기,2021-06-01,허가완료
99,120025,2021,048,002,388,동방1호,BSK1014,모든기업,MBU,02,SK2부두 02,2021-05-31 21:20,2021-06-01 01:10,MBU,02,SK2부두 02,2021-05-31 21:20,2021-06-01 01:10,적하,2021-06-01,허가완료
100,V7A2436,2021,001,006,30.237,GREAT KAPPA,ICK2124,주식회사 트래솔,MBD,01,S-OIL 4부두 01,2021-05-27 18:30,2021-05-28 20:05,MBD,01,S-OIL 4부두 01,2021-05-27 18:30,2021-05-28 20:05,양하,2021-06-01,허가완료
101,V7A2436,2021,001,007,30.237,GREAT KAPPA,ICK2124,주식회사 트래솔,WAE,03,정박지-E3,2021-05-29 09:10,2021-05-30 12:00,WAE,03,정박지-E3,2021-05-29 09:10,2021-05-30 12:00,접안대기,2021-06-01,허가완료
102,120025,2021,048,003,388,동방1호,BSK1014,모든기업,MLJ,01,장생포호안,2021-06-01 01:25,2021-06-01 06:45,MLJ,01,장생포호안,2021-06-01 01:25,2021-06-01 06:45,기타,2021-06-01,허가완료
103,D7FD,2021,016,001,8.539,우찬호,ICK0006,우림해운(주),MDU,05,SK5부두,2021-05-24 09:55,2021-05-25 03:25,MDU,05,SK5부두,2021-05-24 09:55,2021-05-25 03:25,양하,2021-06-01,허가완료
104,V7A2436,2021,001,008,30.237,GREAT KAPPA,ICK2124,주식회사 트래솔,MB4,02,4부두 02,2021-05-30 13:06,2021-05-31 23:50,MB4,02,4부두 02,2021-05-30 13:06,2021-05-31 23:50,양하,2021-06-01,허가완료
105,D7FD,2021,016,002,8.539,우찬호,ICK0006,우림해운(주),WAE,01,정박지-E1,2021-05-25 04:10,2021-05-27 09:05,WAE,01,정박지-E1,2021-05-25 04:10,2021-05-27 09:05,접안대기,2021-06-01,허가완료
106,D7FD,2021,016,003,8.539,우찬호,ICK0006,우림해운(주),MDS,02,S-OIL2부두,2021-05-27 10:05,2021-05-29 00:50,MDS,02,S-OIL2부두,2021-05-27 10:05,2021-05-29 00:50,적하,2021-06-01,허가완료
107,194803,2021,037,001,499,송백,MPU1065,송원해운(주),MBN,12,현대오일터미널신항부두,2021-06-03 19:20,2021-06-03 22:20,MBN,12,현대오일터미널신항부두,2021-06-03 19:20,2021-06-03 22:20,적하,2021-06-01,허가완료
108,192827,2021,057,003,1.998,우성,USK0074,영우해운(주),WAM,01,정박지 01,2021-06-01 17:00,2021-06-02 05:00,WAM,01,정박지 01,2021-06-01 17:00,2021-06-02 05:00,출항대기,2021-06-01,허가완료
