시설사용허가현황,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
순번,호출부호,입항횟수,입항횟수,입항횟수,신고톤수,선박명,선사/대리점,선사/대리점,신청시설,신청시설,신청시설,신청일시(FROM ~ TO),신청일시(FROM ~ TO),지정시설,지정시설,지정시설,지정일시(FROM ~ TO),지정일시(FROM ~ TO),사용목적명,예보일시,허가유무
1,120021,2021,006,002,299,동방3호,BSK2864,(주)용정마린,MBT,01,석탄부두 01,2021-01-31 11:40,2021-01-31 14:35,MBT,01,석탄부두 01,2021-01-31 11:40,2021-01-31 14:35,양하,2021-02-01,허가완료
2,200013,2021,015,002,1.998,유성,USK0074,영우해운(주),MBU,01,SK2부두 01,2021-02-01 03:00,2021-02-01 11:00,MBU,01,SK2부두 01,2021-02-01 03:00,2021-02-01 11:00,적하,2021-02-01,허가완료
3,010797,2021,002,001,2.018,고려103호,USK0053,대상해운(주),MQP,03,현중해양의장안벽,2021-01-30 07:35,2021-02-03 08:00,MQP,03,현중해양의장안벽,2021-01-30 07:35,2021-02-03 08:00,양하,2021-02-01,허가완료
4,070606,2021,002,001,149,신성호,BSZ2598,백금마린(주),MLJ,01,장생포호안,2021-01-31 21:15,2021-01-31 23:45,MLJ,01,장생포호안,2021-01-31 21:15,2021-01-31 23:45,기타,2021-02-01,허가완료
5,192801,2021,003,002,2.676,그레이스 알파,USC0004,가나해운(주),WAE,01,정박지-E1,2021-01-30 13:05,2021-01-31 12:00,WAE,01,정박지-E1,2021-01-30 13:05,2021-01-31 12:00,접안대기,2021-02-01,허가완료
6,D7WH,2021,003,001,1.066,우리 하나,BSK2514,하나마린(주),MB6,04,6부두 04,2021-01-30 02:15,2021-01-30 11:05,MB6,04,6부두 04,2021-01-30 02:15,2021-01-30 11:05,양하,2021-02-01,허가완료
7,D7WH,2021,003,002,1.066,우리 하나,BSK2514,하나마린(주),WAM,01,정박지 01,2021-01-30 11:30,2021-01-30 17:20,WAM,01,정박지 01,2021-01-30 11:30,2021-01-30 17:20,출항대기,2021-02-01,허가완료
8,DSQH5,2021,005,001,2.486,케이티에스 블루,ICK2271,와이엠해운(주),MBY,03,용잠부두 02,2021-01-30 03:55,2021-01-31 02:05,MBY,03,용잠부두 02,2021-01-30 03:55,2021-01-31 02:05,양하,2021-02-01,허가완료
9,VRLE5,2021,001,002,19.883,ANACAPA LIGHT,KMS8802,에이치엠엠(주),MBO,03,온산3부두,2021-01-28 07:25,2021-02-01 00:55,MBO,03,온산3부두,2021-01-28 07:25,2021-02-01 00:55,양하,2021-02-01,허가완료
10,D5DP6,2021,001,001,18.311,NAVIGATOR SCORPIO,USC1002,아성마린(주),WAE,01,정박지-E1,2021-01-25 18:00,2021-01-26 15:40,WAE,02,정박지-E2,2021-01-25 18:00,2021-01-26 15:40,접안대기,2021-02-01,허가완료
11,BOPO,2021,001,001,40.250,ZHONG YUAN HAI YUN CHUANG XIN,USC0031,그레이트해운(주),MBN,27,용연부두(2선석),2021-01-28 09:15,2021-01-30 16:00,MBN,27,용연부두(2선석),2021-01-28 09:15,2021-01-30 16:00,,2021-02-01,허가완료
12,D5DP6,2021,001,002,18.311,NAVIGATOR SCORPIO,USC1002,아성마린(주),MB3,02,3부두 02,2021-01-26 16:35,2021-01-30 01:55,MB3,02,3부두 02,2021-01-26 16:35,2021-01-30 01:55,양하,2021-02-01,허가완료
13,9V6390,2021,002,001,28.465,MP MR TANKER 2,USC1002,아성마린(주),WAE,02,정박지-E2,2021-01-26 11:12,2021-01-27 06:30,WAE,02,정박지-E2,2021-01-26 11:12,2021-01-27 06:30,접안대기,2021-02-01,허가완료
14,9V6390,2021,002,002,28.465,MP MR TANKER 2,USC1002,아성마린(주),MBN,02,신항일반부두02,2021-01-27 07:20,2021-01-27 16:40,MBN,02,신항일반부두02,2021-01-27 07:20,2021-01-27 16:40,급유,2021-02-01,허가완료
15,DSRE7,2021,003,001,498,ACE TRANSIA,BSK2514,하나마린(주),WAM,04,정박지 04,2021-01-31 01:10,2021-01-31 20:20,WAM,04,정박지 04,2021-01-31 01:10,2021-01-31 20:20,접안대기,2021-02-01,허가완료
16,9V6390,2021,002,003,28.465,MP MR TANKER 2,USC1002,아성마린(주),MDS,03,S-OIL3부두,2021-01-28 08:00,2021-01-28 12:20,MDS,03,S-OIL3부두,2021-01-28 08:00,2021-01-28 12:20,기타,2021-02-01,허가완료
17,9V6390,2021,002,004,28.465,MP MR TANKER 2,USC1002,아성마린(주),MDS,03,S-OIL3부두,2021-01-30 07:30,2021-01-31 13:15,MDS,03,S-OIL3부두,2021-01-30 07:30,2021-01-31 13:15,적하,2021-02-01,허가완료
18,DSRE7,2021,003,002,498,ACE TRANSIA,BSK2514,하나마린(주),MB4,01,4부두 01,2021-01-31 20:55,2021-02-01 06:35,MB4,01,4부두 01,2021-01-31 20:55,2021-02-01 06:35,양하,2021-02-01,허가완료
19,D7RN,2021,005,001,7.170,동진하이니스,KMC8410,범주해운(주),MBC,01,신항컨테이너부두01,2021-01-29 19:45,2021-01-30 03:12,MBC,01,신항컨테이너부두01,2021-01-29 19:45,2021-01-30 03:12,양적하,2021-02-01,허가완료
20,180017,2021,009,001,919,동명에이스,BSB2479,동명해운,MBO,01,온산1부두,2021-02-01 16:40,2021-02-01 20:40,MBO,01,온산1부두,2021-02-01 16:40,2021-02-01 20:40,적하,2021-02-01,허가완료
21,DSNR6,2021,004,002,2.403,선라이즈 삼부,BSK0104,삼부해운(주),MDU,04,SK4부두,2021-01-28 07:55,2021-01-28 09:35,MDU,04,SK4부두,2021-01-28 07:55,2021-01-28 09:35,기타,2021-02-01,허가완료
22,HOJK,2021,005,001,2.690,SKY PHOENIX,USC2011,우일해운(주),MB4,02,4부두 02,2021-01-26 10:40,2021-01-26 17:45,MB4,02,4부두 02,2021-01-26 10:40,2021-01-26 17:45,적하,2021-02-01,허가완료
23,DSNR6,2021,004,003,2.403,선라이즈 삼부,BSK0104,삼부해운(주),MDU,04,SK4부두,2021-01-29 20:45,2021-01-30 06:00,MDU,04,SK4부두,2021-01-29 20:45,2021-01-30 06:00,적하,2021-02-01,허가완료
24,HOJK,2021,005,002,2.690,SKY PHOENIX,USC2011,우일해운(주),MDG,01,정일1부두,2021-01-29 22:00,2021-01-30 12:30,MDG,01,정일1부두,2021-01-29 22:00,2021-01-30 12:30,적하,2021-02-01,허가완료
