시설사용허가현황,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
순번,호출부호,입항횟수,입항횟수,입항횟수,신고톤수,선박명,선사/대리점,선사/대리점,신청시설,신청시설,신청시설,신청일시(FROM ~ TO),신청일시(FROM ~ TO),지정시설,지정시설,지정시설,지정일시(FROM ~ TO),지정일시(FROM ~ TO),사용목적명,예보일시,허가유무
17,9HA5192,2021,001,001,116.542,코비아 엘엔지,USC2058,주식회사 제이에스글로벌,MQM,04,현대미포의장안벽04,2021-02-28 11:00,2021-02-28 11:12,MQP,03,현중해양의장안벽,2021-02-28 11:00,2021-02-28 11:12,출항대기,2021-03-01,허가완료
18,150040,2021,011,001,999,한유비전,YSK0017,태하해운(주),WAM,01,정박지 01,2021-03-03 16:30,2021-03-05 17:50,WAM,01,정박지 01,2021-03-03 16:30,2021-03-05 17:50,기타,2021-03-01,허가완료
19,150040,2021,011,002,999,한유비전,YSK0017,태하해운(주),MDU,05,SK5부두,2021-03-05 18:05,2021-03-06 00:45,MDU,05,SK5부두,2021-03-05 18:05,2021-03-06 00:45,적하,2021-03-01,허가완료
20,975660,2021,006,001,146,성심호,BSU2738,(주)해광마린,MLJ,01,장생포호안,2021-02-25 11:25,2021-02-25 13:55,MLJ,01,장생포호안,2021-02-25 11:25,2021-02-25 13:55,기타,2021-03-01,허가완료
21,106783,2021,005,001,5.591,일신프린세스 로얄,PHK0033,일신상선주식회사,MQP,01,미포부두 01,2021-03-01 19:00,2021-03-03 06:00,MQP,01,미포부두 01,2021-03-01 19:00,2021-03-03 06:00,양하,2021-03-01,허가완료
22,971160,2021,013,002,179,동영호,BSK2588,현대기업,MBN,12,현대오일터미널신항부두,2021-02-28 15:00,2021-02-28 18:05,MBN,12,현대오일터미널신항부두,2021-02-28 15:00,2021-02-28 18:05,적하,2021-03-01,허가완료
23,200009,2021,026,002,1.200,송양1호,USK0074,영우해운(주),MBU,01,SK2부두 01,2021-03-01 19:40,2021-03-02 09:00,MBU,01,SK2부두 01,2021-03-01 19:40,2021-03-02 09:00,적하,2021-03-01,허가완료
24,180017,2021,016,001,919,동명에이스,BSB2479,동명해운,MLJ,01,장생포호안,2021-03-01 21:10,2021-03-02 10:45,MLJ,01,장생포호안,2021-03-01 21:10,2021-03-02 10:45,기타,2021-03-01,허가완료
25,DSPB9,2021,002,002,1.598,이스턴 엑설런씨호,ICK2271,와이엠해운(주),MBY,03,용잠부두 02,2021-02-28 15:10,2021-03-01 00:10,MBY,03,용잠부두 02,2021-02-28 15:10,2021-03-01 00:10,양하,2021-03-01,허가완료
26,300KTSRED,2021,006,001,2.110,케이티에스 레드,KMA2213,케이티에스해운 주식회사,MBD,02,S-OIL 4부두 02,2021-03-01 07:00,2021-03-01 20:30,MBD,02,S-OIL 4부두 02,2021-03-01 07:00,2021-03-01 20:30,적하,2021-03-01,허가완료
27,D7UZ,2021,007,001,2.682,308 HYODONG CHEMI,BSG9001,효동선박(주),MDG,02,정일2부두,2021-02-28 13:35,2021-03-01 14:50,MDG,02,정일2부두,2021-02-28 13:35,2021-03-01 14:50,적하,2021-03-02,허가완료
28,DSRP3,2021,005,002,1.790,오션에이스5호,USC0004,가나해운(주),MBN,01,신항일반부두01,2021-03-01 08:45,2021-03-01 11:08,MBN,01,신항일반부두01,2021-03-01 08:45,2021-03-01 11:08,양하,2021-03-02,허가완료
29,140052,2021,009,001,1.909,세양글로리,BSK2674,세양쉬핑(주),WAM,03,정박지 03,2021-03-03 15:25,2021-03-10 01:45,WAM,03,정박지 03,2021-03-03 15:25,2021-03-10 01:45,접안대기,2021-03-02,허가완료
30,140052,2021,009,002,1.909,세양글로리,BSK2674,세양쉬핑(주),MDS,02,S-OIL2부두,2021-03-10 02:40,2021-03-10 13:55,MDS,02,S-OIL2부두,2021-03-10 02:40,2021-03-10 13:55,적하,2021-03-02,허가완료
31,170002,2021,017,003,237,동경호,PHZ0140,당군해운,MBN,12,현대오일터미널신항부두,2021-02-27 20:50,2021-02-27 23:00,MBN,12,현대오일터미널신항부두,2021-02-27 20:50,2021-02-27 23:00,적하,2021-03-02,허가완료
32,D8DB,2021,005,002,2.163,케이티에스 골드,BSE0354,(주)쉽맨코,MB7,01,7부두 01,2021-03-01 19:20,2021-03-02 05:10,MB7,01,7부두 01,2021-03-01 19:20,2021-03-02 05:10,급유,2021-03-02,허가완료
33,170002,2021,017,004,237,동경호,PHZ0140,당군해운,MLJ,01,장생포호안,2021-02-27 23:50,2021-02-28 05:25,MLJ,01,장생포호안,2021-02-27 23:50,2021-02-28 05:25,기타,2021-03-02,허가완료
34,170002,2021,017,005,237,동경호,PHZ0140,당군해운,MB7,01,7부두 01,2021-02-28 05:45,2021-02-28 07:20,MB7,01,7부두 01,2021-02-28 05:45,2021-02-28 07:20,기타,2021-03-02,허가완료
35,9VDB7,2021,003,001,26.681,WAN HAI 301,KMC0211,만해항운한국(주),MBC,03,신항컨테이너부두03,2021-02-25 19:00,2021-02-26 21:50,MBC,03,신항컨테이너부두03,2021-02-25 19:00,2021-02-26 21:50,양적하,2021-03-02,허가완료
36,170002,2021,017,006,237,동경호,PHZ0140,당군해운,MLJ,01,장생포호안,2021-02-28 07:45,2021-02-28 18:15,MLJ,01,장생포호안,2021-02-28 07:45,2021-02-28 18:15,기타,2021-03-02,허가완료
37,170002,2021,017,007,237,동경호,PHZ0140,당군해운,MB6,04,6부두 04,2021-02-28 18:35,2021-02-28 19:40,MB6,04,6부두 04,2021-02-28 18:35,2021-02-28 19:40,기타,2021-03-02,허가완료
38,170002,2021,017,008,237,동경호,PHZ0140,당군해운,MLJ,01,장생포호안,2021-02-28 20:10,2021-03-01 12:30,MLJ,01,장생포호안,2021-02-28 20:10,2021-03-01 12:30,기타,2021-03-02,허가완료
39,170002,2021,017,009,237,동경호,PHZ0140,당군해운,MBP,03,염포부두 03,2021-03-01 13:10,2021-03-01 16:10,MBP,03,염포부두 03,2021-03-01 13:10,2021-03-01 16:10,양하,2021-03-02,허가완료
40,V7A2621,2021,006,001,3.595,SUN DAHLIA,BST2025,인피쎄스해운(주),MBN,01,신항일반부두01,2021-02-23 14:35,2021-02-24 09:55,MBN,01,신항일반부두01,2021-02-23 14:35,2021-02-24 09:55,기타,2021-03-02,허가완료
41,170002,2021,017,010,237,동경호,PHZ0140,당군해운,MLJ,01,장생포호안,2021-03-01 16:35,2021-03-01 17:05,MLJ,01,장생포호안,2021-03-01 16:35,2021-03-01 17:05,기타,2021-03-02,허가완료
42,V7A2621,2021,007,001,3.595,SUN DAHLIA,BST2025,인피쎄스해운(주),MBN,15,정일스톨트헤븐울산신항5부두,2021-02-25 23:10,2021-02-27 03:35,MBN,15,정일스톨트헤븐울산신항5부두,2021-02-25 23:10,2021-02-27 03:35,적하,2021-03-02,허가완료
43,170002,2021,017,011,237,동경호,PHZ0140,당군해운,MLJ,01,장생포호안,2021-03-01 18:20,2021-03-02 17:10,MLJ,01,장생포호안,2021-03-01 18:20,2021-03-02 17:10,기타,2021-03-02,허가완료
44,V7A2621,2021,007,002,3.595,SUN DAHLIA,BST2025,인피쎄스해운(주),MB7,01,7부두 01,2021-02-27 06:15,2021-02-27 09:00,MB7,01,7부두 01,2021-02-27 06:15,2021-02-27 09:00,급유,2021-03-02,허가완료
45,3FYZ4,2021,001,001,29.513,RICH RAINBOW,KMC0426,삼진선박(주),MB7,01,7부두 01,2021-02-23 13:45,2021-02-23 23:25,MB7,01,7부두 01,2021-02-23 13:45,2021-02-23 23:25,급유,2021-03-02,허가완료
46,HOHW,2021,001,001,5.566,GUANGZHOU STAR,USC0002,신양상선(주),WAE,01,정박지-E1,2021-02-21 11:40,2021-02-22 11:40,WAE,02,정박지-E2,2021-02-21 11:40,2021-02-22 11:40,접안대기,2021-03-02,허가완료
47,9HUB7,2021,001,001,29.327,ELBRUS,USC2046,씨에스해운,WAE,03,정박지-E3,2021-02-23 12:00,2021-02-25 11:25,WAE,03,정박지-E3,2021-02-23 12:00,2021-02-25 11:25,접안대기,2021-03-02,허가완료
48,9HUB7,2021,001,002,29.327,ELBRUS,USC2046,씨에스해운,MDS,02,S-OIL2부두,2021-02-25 12:12,2021-03-27 10:20,MDS,02,S-OIL2부두,2021-02-25 12:12,2021-03-27 10:20,양하,2021-03-02,허가완료
49,9HUB7,2021,001,003,29.327,ELBRUS,USC2046,씨에스해운,MDS,02,S-OIL2부두,2021-02-28 17:36,2021-03-01 08:10,MDS,02,S-OIL2부두,2021-02-28 17:36,2021-03-01 08:10,양하,2021-03-02,허가완료
50,3FUK8,2021,009,001,4.544,SUN FLORA,USC0002,신양상선(주),MBN,14,정일스톨트헤븐울산신항4부두,2021-02-25 10:45,2021-02-26 01:00,MBN,14,정일스톨트헤븐울산신항4부두,2021-02-25 10:45,2021-02-26 01:00,적하,2021-03-02,허가완료
51,3FUK8,2021,009,002,4.544,SUN FLORA,USC0002,신양상선(주),MBN,02,신항일반부두02,2021-02-26 02:15,2021-02-26 04:30,MBN,02,신항일반부두02,2021-02-26 02:15,2021-02-26 04:30,급유,2021-03-02,허가완료
52,V7SQ9,2021,001,001,30.962,코랄젬,USC2045,에스엠코리아주식회사,MBT,01,석탄부두 01,2021-02-23 08:00,2021-02-28 06:15,MBT,01,석탄부두 01,2021-02-23 08:00,2021-02-28 06:15,양하,2021-03-02,허가완료
53,3EKI9,2021,004,001,4.224,CHAMPION ROAD,USC0002,신양상선(주),MBG,07,일반부두 07,2021-02-27 00:50,2021-02-27 17:45,MBG,07,일반부두 07,2021-02-27 00:50,2021-02-27 17:45,급유,2021-03-02,허가완료
54,3FYZ4,2021,001,004,29.513,RICH RAINBOW,KMC0426,삼진선박(주),MDU,08,SK8부두,2021-02-28 13:35,2021-03-01 07:25,MDU,08,SK8부두,2021-02-28 13:35,2021-03-01 07:25,적하,2021-03-02,허가완료
55,038256,2021,003,001,456,태천2호,USK2241,현대광업(주),MB9,01,9부두 01,2021-02-25 18:45,2021-03-03 21:35,MB9,01,9부두 01,2021-02-25 18:45,2021-03-03 21:35,양하,2021-03-02,허가완료
56,3EKW6,2021,001,001,41.662,DREAM DIVA,USC0002,신양상선(주),MBP,01,염포부두 01,2021-02-26 07:12,2021-02-26 20:20,MBP,01,염포부두 01,2021-02-26 07:12,2021-02-26 20:20,기타,2021-03-02,허가완료
57,3EKW6,2021,001,002,41.662,DREAM DIVA,USC0002,신양상선(주),MB6,02,6부두 02,2021-02-26 20:55,2021-02-27 11:30,MB6,02,6부두 02,2021-02-26 20:55,2021-02-27 11:30,적하,2021-03-02,허가완료
58,3ECE5,2021,001,001,43.591,UNI GLORY,KMC0068,유니온해운(주),MBN,17,대한통운신항부두,2021-02-18 18:29,2021-02-28 16:25,MBN,17,대한통운신항부두,2021-02-18 18:29,2021-02-28 16:25,양하,2021-03-02,허가완료
59,DSPB9,2021,002,001,1.598,이스턴 엑설런씨호,ICK2271,와이엠해운(주),WAM,04,정박지 04,2021-02-28 14:35,2021-02-28 14:50,WAM,04,정박지 04,2021-02-28 14:35,2021-02-28 14:50,접안대기,2021-03-02,허가완료
60,A8YV4,2021,003,002,28.458,FPMC 25,ICC2121,주식회사 굳파트너쉬핑,WAE,02,정박지-E2,2021-02-22 11:10,2021-02-25 12:25,WAE,02,정박지-E2,2021-02-22 11:10,2021-02-25 12:25,급유,2021-03-02,허가완료
61,DSMB,2021,006,002,5.025,우혁,OST0212,우민해운(주),MDU,04,SK4부두,2021-02-28 09:10,2021-03-01 02:30,MDU,04,SK4부두,2021-02-28 09:10,2021-03-01 02:30,양하,2021-03-02,허가완료
62,A8YV4,2021,003,003,28.458,FPMC 25,ICC2121,주식회사 굳파트너쉬핑,MBC,04,신항컨테이너부두04,2021-02-25 13:18,2021-02-26 17:40,MBC,04,신항컨테이너부두04,2021-02-25 13:18,2021-02-26 17:40,적하,2021-03-02,허가완료
63,080568,2021,020,003,777,진성호,BSZ2437,동광해운(주),MLJ,01,장생포호안,2021-02-27 23:25,2021-02-28 09:20,MLJ,01,장생포호안,2021-02-27 23:25,2021-02-28 09:20,기타,2021-03-02,허가완료
64,DSMB2,2021,002,001,7.240,대산 케미,YSZ2381,선우탱커 주식회사,WAE,01,정박지-E1,2021-02-25 16:00,2021-02-25 18:20,WAE,01,정박지-E1,2021-02-25 16:00,2021-02-25 18:20,접안대기,2021-03-02,허가완료
65,V7GJ4,2021,008,001,9.599,흥아 영,ICZ0830,흥아라인(주),MBC,02,신항컨테이너부두02,2021-02-28 12:00,2021-03-01 23:00,MBC,02,신항컨테이너부두02,2021-02-28 12:00,2021-03-01 23:00,적하,2021-03-02,허가완료
66,DSMB2,2021,002,002,7.240,대산 케미,YSZ2381,선우탱커 주식회사,MDU,03,SK3부두,2021-02-25 19:10,2021-02-26 06:05,MDU,03,SK3부두,2021-02-25 19:10,2021-02-26 06:05,양하,2021-03-02,허가완료
67,DSMB2,2021,002,003,7.240,대산 케미,YSZ2381,선우탱커 주식회사,MDU,03,SK3부두,2021-02-28 10:15,2021-02-28 22:00,MDU,03,SK3부두,2021-02-28 10:15,2021-02-28 22:00,양하,2021-03-02,허가완료
68,DSMB2,2021,002,004,7.240,대산 케미,YSZ2381,선우탱커 주식회사,MBO,02,온산2부두,2021-03-01 09:50,2021-03-01 19:30,MBO,02,온산2부두,2021-03-01 09:50,2021-03-01 19:30,양하,2021-03-02,허가완료
69,DSMB2,2021,002,005,7.240,대산 케미,YSZ2381,선우탱커 주식회사,MB6,04,6부두 04,2021-03-01 20:15,2021-03-01 23:05,MB6,04,6부두 04,2021-03-01 20:15,2021-03-01 23:05,기타,2021-03-02,허가완료
70,S6SH,2021,002,001,16.911,WAN HAI 223,KMC0211,만해항운한국(주),MBO,05,정일컨부두,2021-03-01 10:40,2021-03-01 20:00,MBO,05,정일컨부두,2021-03-01 10:40,2021-03-01 20:00,양적하,2021-03-02,허가완료
71,D7WJ,2021,006,001,4.688,우준,ICK0006,우림해운(주),WAE,01,정박지-E1,2021-02-25 11:10,2021-02-25 13:55,WAE,01,정박지-E1,2021-02-25 11:10,2021-02-25 13:55,접안대기,2021-03-02,허가완료
72,D7WJ,2021,006,002,4.688,우준,ICK0006,우림해운(주),MDS,03,S-OIL3부두,2021-02-25 14:55,2021-02-26 03:30,MDS,03,S-OIL3부두,2021-02-25 14:55,2021-02-26 03:30,적하,2021-03-02,허가완료
73,D7WJ,2021,006,003,4.688,우준,ICK0006,우림해운(주),MB2,01,2부두 01,2021-02-26 04:45,2021-02-26 10:45,MB2,01,2부두 01,2021-02-26 04:45,2021-02-26 10:45,급유,2021-03-02,허가완료
74,3ENP9,2021,001,001,60.876,모닝 카리나,OST0078,유코카캐리어스(주),MBJ,03,자동차부두 03,2021-02-25 16:05,2021-02-26 12:05,MBJ,03,자동차부두 03,2021-02-25 16:05,2021-02-26 12:05,적하,2021-03-02,허가완료
75,3ENP9,2021,001,002,60.876,모닝 카리나,OST0078,유코카캐리어스(주),MB6,02,6부두 02,2021-02-26 12:24,2021-02-26 19:40,MB6,02,6부두 02,2021-02-26 12:24,2021-02-26 19:40,적하,2021-03-02,허가완료
76,3EDK5,2021,002,001,4.833,PRINCESS AMBER,USC0026,한남해운(주),MB4,01,4부두 01,2021-02-28 08:30,2021-02-28 18:00,MB4,01,4부두 01,2021-02-28 08:30,2021-02-28 18:00,양하,2021-03-02,허가완료
77,3EDK5,2021,002,002,4.833,PRINCESS AMBER,USC0026,한남해운(주),MB6,01,6부두 01,2021-02-28 18:25,2021-02-28 21:00,MB6,01,6부두 01,2021-02-28 18:25,2021-02-28 21:00,급유,2021-03-02,허가완료
78,D8GO,2021,003,001,64.650,GLOVIS SPIRIT,OST0179,현대글로비스주식회사,MB6,02,6부두 02,2021-02-25 17:00,2021-02-25 22:00,MB6,02,6부두 02,2021-02-25 17:00,2021-02-25 22:00,양하,2021-03-02,허가완료
79,A8TY9,2021,001,001,33.044,ARIADNE,ICC1012,유니푸로스해운(주),WAE,03,정박지-E3,2021-02-22 13:55,2021-02-23 08:20,WAE,03,정박지-E3,2021-02-22 13:55,2021-02-23 08:20,기타,2021-03-02,허가완료
80,D8GO,2021,003,002,64.650,GLOVIS SPIRIT,OST0179,현대글로비스주식회사,MBJ,02,자동차부두 02,2021-02-25 22:25,2021-02-28 15:30,MBJ,02,자동차부두 02,2021-02-25 22:25,2021-02-28 15:30,적하,2021-03-02,허가완료
81,A8TY9,2021,001,002,33.044,ARIADNE,ICC1012,유니푸로스해운(주),MBF,04,신항북방파제T/S부두 02,2021-02-23 09:30,2021-02-28 08:55,MBF,04,신항북방파제T/S부두 02,2021-02-23 09:30,2021-02-28 08:55,기타,2021-03-02,허가완료
82,200018,2021,004,001,996,보광비너스,BSU2693,선영해운(주),MBN,12,현대오일터미널신항부두,2021-03-01 06:50,2021-03-01 11:30,MBN,12,현대오일터미널신항부두,2021-03-01 06:50,2021-03-01 11:30,적하,2021-03-02,허가완료
83,7JBD,2021,004,001,1.357,카시마 마루 10,USC2011,우일해운(주),MB3,02,3부두 02,2021-02-28 14:40,2021-02-28 21:30,MB3,02,3부두 02,2021-02-28 14:40,2021-02-28 21:30,양하,2021-03-02,허가완료
84,9V3559,2021,001,001,75.283,더빈,OST0078,유코카캐리어스(주),MBJ,02,자동차부두 02,2021-02-23 21:30,2021-02-25 22:00,MBJ,02,자동차부두 02,2021-02-23 21:30,2021-02-25 22:00,적하,2021-03-02,허가완료
85,3ETI4,2021,006,001,9.957,VINALINES DIAMOND,OSL0038,장금상선(주),MBO,05,정일컨부두,2021-02-28 15:10,2021-03-01 00:05,MBO,05,정일컨부두,2021-02-28 15:10,2021-03-01 00:05,양적하,2021-03-02,허가완료
86,9V3559,2021,001,002,75.283,더빈,OST0078,유코카캐리어스(주),MB6,02,6부두 02,2021-02-25 22:20,2021-02-26 12:00,MB6,02,6부두 02,2021-02-25 22:20,2021-02-26 12:00,양적하,2021-03-02,허가완료
87,D5PI2,2021,002,001,72.684,THRUXTON,OST0179,현대글로비스주식회사,MBJ,01,자동차부두 01,2021-02-25 07:15,2021-02-27 12:10,MBJ,01,자동차부두 01,2021-02-25 07:15,2021-02-27 12:10,적하,2021-03-02,허가완료
88,D7MH,2021,001,001,2.590,CARINA,KMC0108,신성해운(주),WAB,01,벙커링전용정박지 E1,2021-02-28 11:12,2021-02-28 13:00,WAB,01,벙커링전용정박지 E1,2021-02-28 11:12,2021-02-28 13:00,급유,2021-03-02,허가완료
89,BIBM5,2021,003,001,2.028,HE ZHONG 7,USC2059,세화해운 주식회사,MBP,03,염포부두 03,2021-03-01 13:00,2021-03-01 17:10,MBP,03,염포부두 03,2021-03-01 13:00,2021-03-01 17:10,급유,2021-03-02,허가완료
90,DSPD6,2021,011,001,1.755,그레이스삼부,BSK0104,삼부해운(주),MBG,07,일반부두 07,2021-02-26 12:00,2021-02-26 14:35,MBG,07,일반부두 07,2021-02-26 12:00,2021-02-26 14:35,급유,2021-03-02,허가완료
91,DSPD6,2021,011,002,1.755,그레이스삼부,BSK0104,삼부해운(주),MBY,01,용잠부두 01,2021-02-26 15:10,2021-02-27 02:00,MBY,01,용잠부두 01,2021-02-26 15:10,2021-02-27 02:00,적하,2021-03-02,허가완료
92,D5PI2,2021,002,002,72.684,THRUXTON,OST0179,현대글로비스주식회사,MB6,02,6부두 02,2021-02-27 12:30,2021-02-28 12:05,MB6,02,6부두 02,2021-02-27 12:30,2021-02-28 12:05,적하,2021-03-02,허가완료
93,BIBD8,2021,002,001,1.956,XUAN JING,KMC0068,유니온해운(주),MDW,02,OTK부두,2021-02-26 00:20,2021-02-26 10:25,MDW,02,OTK부두,2021-02-26 00:20,2021-02-26 10:25,양하,2021-03-02,허가완료
94,BIBD8,2021,002,002,1.956,XUAN JING,KMC0068,유니온해운(주),MBY,03,용잠부두 02,2021-02-26 11:30,2021-02-26 17:30,MBY,03,용잠부두 02,2021-02-26 11:30,2021-02-26 17:30,양하,2021-03-02,허가완료
95,BIBD8,2021,002,003,1.956,XUAN JING,KMC0068,유니온해운(주),MB6,03,6부두 03,2021-02-26 18:05,2021-02-26 23:45,MB6,03,6부두 03,2021-02-26 18:05,2021-02-26 23:45,양하,2021-03-02,허가완료
96,DSPC6,2021,005,001,2.101,겔럭시 삼부,BSK0104,삼부해운(주),WAE,01,정박지-E1,2021-02-24 20:25,2021-02-27 01:30,WAE,01,정박지-E1,2021-02-24 20:25,2021-02-27 01:30,급유,2021-03-02,허가완료
97,DSPC6,2021,005,002,2.101,겔럭시 삼부,BSK0104,삼부해운(주),WAE,01,정박지-E1,2021-02-28 12:15,2021-03-01 07:10,WAE,01,정박지-E1,2021-02-28 12:15,2021-03-01 07:10,접안대기,2021-03-02,허가완료
98,DSPC6,2021,005,003,2.101,겔럭시 삼부,BSK0104,삼부해운(주),MDU,04,SK4부두,2021-03-01 08:10,2021-03-01 17:15,MDU,04,SK4부두,2021-03-01 08:10,2021-03-01 17:15,적하,2021-03-02,허가완료
99,058282,2021,014,001,204,금성호,BSB2563,에이치투해운,MBN,01,신항일반부두01,2021-02-24 07:20,2021-02-24 10:25,MBN,01,신항일반부두01,2021-02-24 07:20,2021-02-24 10:25,기타,2021-03-02,허가완료
100,058282,2021,014,002,204,금성호,BSB2563,에이치투해운,MBO,06,효성부두,2021-02-24 10:45,2021-02-24 11:40,MBO,06,효성부두,2021-02-24 10:45,2021-02-24 11:40,기타,2021-03-02,허가완료
101,058282,2021,015,001,204,금성호,BSB2563,에이치투해운,MBO,06,효성부두,2021-02-25 18:50,2021-02-25 22:20,MBO,06,효성부두,2021-02-25 18:50,2021-02-25 22:20,기타,2021-03-02,허가완료
102,9V7564,2021,001,001,60.213,MORNING CLARA,OST0078,유코카캐리어스(주),MBJ,01,자동차부두 01,2021-02-14 08:54,2021-02-15 09:54,MBJ,01,자동차부두 01,2021-02-14 08:54,2021-02-15 09:54,기타,2021-03-02,허가완료
103,D8BV,2021,002,001,4.091,JS ONSAN,BSZ7084,(주)지성쉬핑,WAE,01,정박지-E1,2021-02-11 09:40,2021-02-18 21:45,WAE,01,정박지-E1,2021-02-11 09:40,2021-02-18 21:45,접안대기,2021-03-02,허가완료
104,D8BV,2021,002,003,4.091,JS ONSAN,BSZ7084,(주)지성쉬핑,MBF,02,신항남방파제T/S부두 02,2021-02-19 14:45,2021-02-21 09:35,MBF,02,신항남방파제T/S부두 02,2021-02-19 14:45,2021-02-21 09:35,적하,2021-03-02,허가완료
105,D8BV,2021,002,004,4.091,JS ONSAN,BSZ7084,(주)지성쉬핑,WAE,01,정박지-E1,2021-02-22 10:10,2021-02-27 02:55,WAE,01,정박지-E1,2021-02-22 10:10,2021-02-27 02:55,접안대기,2021-03-02,허가완료
106,D8BV,2021,002,005,4.091,JS ONSAN,BSZ7084,(주)지성쉬핑,WAE,01,정박지-E1,2021-02-28 10:30,2021-02-28 14:25,WAE,01,정박지-E1,2021-02-28 10:30,2021-02-28 14:25,접안대기,2021-03-02,허가완료
107,D8BV,2021,002,006,4.091,JS ONSAN,BSZ7084,(주)지성쉬핑,MDS,01,S-OIL1부두,2021-02-28 15:05,2021-03-01 09:20,MDS,01,S-OIL1부두,2021-02-28 15:05,2021-03-01 09:20,적하,2021-03-02,허가완료
