선박입출항현황,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청명 : 울산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항시작일 : 20210601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항종료일 : 20210630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부선호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구분 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력자 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력일자 : 2021-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
항명,호출부호,선명,입항횟수,입항횟수,구분,외내,입출,총톤수,국제톤수,징수톤수,입항일시,출항일시,CIO수속일자,수리일시,항해구분,MRN 번호,국적,국적,계선장소,계선장소,계선장소,차항지,전출항지,선박용도,승무원 1,승무원 2,승객,예선,도선,부선호출부호1,부선호출부호2
울산,C6S2065,AFRICAN EAGLE,2021,001,최종,외항,출항,"17,944","17,944","17,944",2021-04-22 13:00,2021-06-01 01:00,2021-06-01 00:00,2021-06-01 15:46,기타,21WLHNU057E,BS,바하마,MB8,02,8부두 02,SINGAPORE,동해,일반화물선,,21,,Y,Y,,
울산,9LU2582,TECHISON,2021,004,최종,외항,출항,"3,293","3,293","3,293",2021-04-27 21:00,2021-06-03 16:25,2021-06-03 16:25,2021-06-10 11:00,기타,21BSULB119E,SL,시에라 리온,MBN,01,신항일반부두01,OCEAN DISTRICT,OCEAN DISTRICT,석유제품 운반선,,14,,Y,Y,,
울산,3FEK7,설퍼 브레이브,2021,011,최종,외항,출항,"3,887","3,887","3,887",2021-05-17 15:40,2021-06-01 16:10,2021-06-01 15:10,2021-06-02 15:50,기타,21L01K0258E,PA,파나마,WAB,02,벙커링전용정박지 E2,OCEAN DISTRICT,WEIFANG,케미칼 운반선,3,13,,Y,Y,,
