선박입출항현황,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청명 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항 : 외항입항,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항시작일 : 20180101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항종료일 : 20180131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부선호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구분 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력자 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력일자 : 2021-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
항명,호출부호,선명,입항횟수,입항횟수,구분,외내,입출,총톤수,국제톤수,징수톤수,입항일시,출항일시,CIO수속일자,수리일시,항해구분,MRN 번호,국적,국적,계선장소,계선장소,계선장소,차항지,전출항지,선박용도,승무원(한국인),승무원(외국인),승객,예선,도선,부선호출부호1,부선호출부호2
여천,D7NL,JEIL CRYSTAL,2018,001,최종,외항,입항,"6,301","6,301","6,301",2018-01-01 03:45,2018-01-03 20:55,2018-01-01 03:45,2018-01-03 09:10,기타,18NGSCN010I,KR,대한민국,WAA,04,정박지W구역(A4),SINGAPORE,CHANGSHU,케미칼 운반선,4,17,0,Y,Y,,
여천,DSFS2,화인 케미호,2018,001,최종,외항,입항,955,"1,307",955,2018-01-01 03:45,2018-01-01 23:05,2018-01-01 04:45,2018-01-03 09:11,기타,18ODFBN007I,KR,대한민국,WAA,01,정박지A구역(A1),NANTONG PT,CHIBA,케미칼 운반선,3,8,0,Y,N,,
평택,VRDL5,DA PING,2018,001,최종,외항,입항,"5,275","5,275","5,275",2018-01-01 04:20,2018-01-01 12:54,2018-01-01 04:20,2018-01-02 19:53,기타,18SNKO0028I,HK,홍콩,MBM,16,동부두 16번선석,OCEAN DISTRICT,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
부산,A8ZF4,DIAS,2018,001,최종,외항,입항,"40,562","40,562","40,562",2018-01-01 04:30,2018-01-01 23:00,2018-01-01 05:00,2018-01-05 17:47,기타,18TFIVM001I,LR,라이베리아,WAN,05,남외항 N-5박지,OCEAN DISTRICT,군산,산물선(벌크선),,22,,N,N,,
광양,D8EJ,MIRAI BRIGHT,2017,019,최종,외항,입항,"1,993","1,993","1,993",2018-01-01 04:36,2018-01-13 02:05,2018-01-01 04:36,2018-01-15 10:05,기타,17SSSLMB36I,KR,대한민국,WAK,06,K-6 정박지,ICHIKAWA,FUNABASHI,일반화물선,2,10,0,N,N,,
부산,D7BM,케이엠티씨 호치민,2018,001,최종,외항,입항,"28,927","28,927","28,927",2018-01-01 04:42,2018-01-02 04:48,2018-01-01 04:42,2018-01-02 09:56,기타,18KMTC0023I,KR,대한민국,MB6,02,자성대부두 62선석,포항,SHANGHAI,풀컨테이너선,4,14,,Y,Y,,
울산,HPFP,ONYX 1,2018,001,최종,외항,입항,"21,932","21,932","21,932",2018-01-01 04:45,2018-01-01 09:55,2018-01-01 05:55,2018-01-03 09:17,기타,18WHLUG002I,PA,파나마,MBO,05,정일컨부두,TAICHUNG,MOJI/KITAKYUSHU,풀컨테이너선,,24,,N,N,,
대산,D7NR,포천 지원호,2018,001,최종,외항,입항,"7,687","7,687","7,687",2018-01-01 05:00,2018-01-03 19:00,2018-01-01 06:00,2018-01-02 08:51,기타,18SOSPDS05I,KR,대한민국,WAA,05,A5 정박지,ZHAPU,인천,석유제품 운반선,8,11,,N,N,,
울산,D7BW,타이하이 5,2018,001,최종,외항,입항,"3,276","3,276","3,276",2018-01-01 05:05,2018-01-07 09:15,2018-01-01 06:05,2018-01-09 09:05,기타,18SMKRS003I,PA,파나마,WAE,02,정박지-E2,ZHENJIANG PT,LONGKOU PT,케미칼 운반선,,17,,Y,Y,,
여천,D7AH,로이호프,2018,001,최종,외항,입항,"5,667","5,667","5,667",2018-01-01 05:45,2018-01-14 12:25,2018-01-01 05:45,2018-01-15 13:57,기타,18YSTMDF05I,KR,대한민국,WAD,02,정박지D-2구역,SINGAPORE,TAIWAN PRO.OF CHINA,케미칼 운반선,7,13,0,Y,N,,
인천,088443,이에스 로즈,2018,001,최종,외항,입항,"5,589","5,589","5,589",2018-01-01 05:50,2018-01-02 08:00,2018-01-01 18:30,2018-01-01 11:00,기타,18L23KI001I,KR,대한민국,WAE,05,E박지 E05(통과선박전용),CAOJING,CAOJING,석유제품 운반선,7,10,,Y,Y,,
대산,3EST5,흥아 파이오니어호,2018,001,최종,외항,입항,"8,271","8,271","8,271",2018-01-01 05:55,2018-01-05 12:10,2018-01-01 07:00,2018-01-01 13:24,기타,18DDSPDA01I,PA,파나마,WAJ,01,장안서 대기정박지,JIANGYIN PT,JIANGYIN PT,석유제품 운반선,11,11,,N,Y,,
부산,DDOQ2,ULSAN EXPRESS,2018,001,최종,외항,입항,"142,295","142,295","142,295",2018-01-01 06:00,2018-01-01 21:00,2018-01-01 06:00,2018-01-02 09:12,기타,18HLCU1036I,DE,독일,MSN,07,신항 2부두 4선석,HONG KONG,SEATTLE,풀컨테이너선,,24,,Y,Y,,
광양,3EWR7,에스티 블리스,2017,001,최종,외항,입항,"1,727","1,972","1,727",2018-01-01 06:00,2018-01-03 13:00,2018-01-01 06:00,2018-01-04 10:56,기타,17TYSPSB01I,KR,대한민국,WAD,02,정박지D-2구역,KAWASAKI,KAWASAKI,일반화물선,3,10,0,Y,Y,,
부산,OWIZ2,MAERSK MC-KINNEY MOLLER,2018,001,최종,외항,입항,"194,849","194,849","194,849",2018-01-01 06:00,2018-01-02 05:00,2018-01-01 06:00,2018-01-02 09:12,기타,17MAEU3447I,DK,덴마크,MS3,04,신항 3부두 4선석,광양,DALIAN,풀컨테이너선,,26,,Y,Y,,
