울산,DSRL7,누리 하나호,2017,1,최종,외항,입항,"1,464","1,863","1,464",2017-01-01 0:20,2017-01-01 19:05,2017-01-01 1:00,2017-01-02 10:01,기타,17CBCID015I,KR,대한민국,MDG,1,정일1부두,대산,KAOHSIUNG,케미칼 운반선,5,9,,N,N,,
부산,D7DU,시노코 텐진,2017,1,최종,외항,입항,"9,038","9,038","9,038",2017-01-01 0:20,2017-01-02 17:58,2017-01-01 0:20,2017-01-04 13:19,기타,17SNKO0042I,MH,마샬 제도,WAU,6,신항 U-6 정박지,광양,MOJI/KITAKYUSHU,풀컨테이너선,5,14,,N,N,,
인천,BBRP,DA XIN HUA CHUN SHUN,2017,1,최종,외항,입항,"6,577","6,577","6,577",2017-01-01 0:25,2017-01-01 12:30,2017-01-01 0:30,2017-01-01 22:31,기타,17TJMSK265I,CN,중국,MSA,1,인천신항 한진부두 01선석,TIANJIN XINGANG PT,TIANJIN XINGANG PT,풀컨테이너선,,18,,Y,Y,,
광양,MLBD9,EVER SMART,2017,1,최종,외항,입항,"75,246","75,246","75,246",2017-01-01 0:25,2017-01-01 7:06,2017-01-01 0:25,2017-01-03 16:48,기타,17EVER6781I,GB,영국,MB7,0A,컨테이너부두2단계2차 7A선석,NINGBO,QINGDAO,풀컨테이너선,,21,0,Y,Y,,
부산,DSNC9,써니린덴호,2017,1,최종,외항,입항,"3,994","3,994","3,994",2017-01-01 0:30,2017-01-01 15:54,2017-01-01 0:30,2017-01-02 10:00,기타,17KMTC0121I,KR,대한민국,MBS,2,신선대부두 2선석,NIIGATA,NIIGATA,풀컨테이너선,5,10,,N,N,,
부산,3ERD6,HEUNG-A JAKARTA,2017,1,최종,외항,입항,"8,299","8,299","8,299",2017-01-01 0:35,2017-01-06 8:10,2017-01-01 1:35,2017-01-10 11:35,기타,17HASL6007I,PA,파나마,MBS,2,신선대부두 2선석,울산,"NAGOYA, AICHI",풀컨테이너선,9,9,,N,N,,
울산,D5NF4,KYALAMI,2017,1,최종,외항,입항,"17,025","17,025","17,025",2017-01-01 0:45,2017-01-06 8:35,2017-01-01 5:00,2017-01-06 16:11,기타,17CIMA0011I,MH,마샬 제도,WAE,2,정박지-E2,BENETE,BENETE,산물선(벌크선),,20,,N,N,,
부산,3EWL3,QUEEN OF LUCK,2017,1,최종,외항,입항,"16,316","16,316","16,316",2017-01-01 0:50,2017-01-01 12:05,2017-01-01 0:50,2017-01-06 14:20,기타,16HDMU140AI,PA,파나마,MB6,4,자성대부두 64선석,HONG KONG,인천,풀컨테이너선,,20,,Y,Y,,
부산,D5AI2,MAASHOLM,2017,1,최종,외항,입항,"10,585","10,585","10,585",2017-01-01 0:50,2017-01-01 11:02,2017-01-01 0:50,2017-01-05 13:01,기타,16HDMU256AI,LR,라이베리아,MB6,2,자성대부두 62선석,SHANGHAI,광양,풀컨테이너선,,14,,Y,Y,,
인천,9V2444,WAN HAI 310,2017,1,최종,외항,입항,"28,007","28,007","28,007",2017-01-01 0:55,2017-01-01 23:40,2017-01-01 1:00,2017-01-01 1:33,기타,17KMTCXK33I,SG,싱가포르,MBI,1,인천 컨테이너터미널 1부두,QINGDAO,부산,풀컨테이너선,,21,3,Y,Y,,
부산,D8BB,ELPIS,2017,1,최종,외항,입항,"1,843","2,238","1,843",2017-01-01 1:30,2017-01-08 16:50,2017-01-01 1:30,2017-01-13 15:30,기타,17NBCA0002I,KR,대한민국,WAN,2,남외항 N-2박지,광양,여수,일반화물선,4,8,,N,Y,,
인천,BLBB2,XIN MING ZHOU 20,2017,1,최종,외항,입항,"9,653","9,653","9,653",2017-01-01 1:45,2017-01-02 2:35,2017-01-01 1:00,2017-01-01 2:22,기타,17DOSCK701I,CN,중국,MDT,1,남항대한통운부두,NINGBO,SHANGHAI,풀컨테이너선,,18,,Y,Y,,
부산,9V3121,WAN HAI 623,2017,1,최종,외항,입항,"71,902","71,902","71,902",2017-01-01 2:00,2017-01-01 21:55,2017-01-01 2:00,2017-01-02 18:13,기타,17MOLU0039I,SG,싱가포르,MSN,1,신항 1부두 1선석,MANZANILLO,NINGBO,풀컨테이너선,,21,,Y,Y,,
부산,DDYL2,찡타오 익스프레스,2017,1,최종,외항,입항,"93,750","93,750","93,750",2017-01-01 2:00,2017-01-01 18:00,2017-01-01 2:00,2017-01-01 22:10,기타,17HLCU0021I,DE,독일,MS4,3,신항 4부두 3선석,TACOMA,SHANGHAI,풀컨테이너선,,22,,Y,Y,,
부산,BLHL,YM UNANIMITY,2016,11,최종,외항,입항,"90,532","90,532","90,532",2017-01-01 2:15,2017-01-01 10:00,2017-01-01 2:15,2017-01-11 13:10,기타,16YMLU0267I,TW,대만,MS3,1,신항 3부두 1선석,LOSANGELES,KEELUNG (CHILUNG),풀컨테이너선,,23,,Y,Y,,
부산,5BDF5,MSC BOSPHORUS,2017,1,최종,외항,입항,"75,484","75,484","75,484",2017-01-01 2:18,2017-01-01 17:53,2017-01-01 2:18,2017-01-02 18:13,기타,17NYKS1055I,PA,파나마,MS3,4,신항 3부두 4선석,YANTIAN PT,NAKHODKA,풀컨테이너선,,24,,Y,Y,,
광양,S6BV5,WAN HAI 205,2017,1,최종,외항,입항,"17,134","17,134","17,134",2017-01-01 2:20,2017-01-01 10:45,2017-01-01 2:20,2017-01-03 11:18,기타,17WHLUK019I,SG,싱가포르,MB7,5,컨테이너부두2단계1차 75선석,울산,인천,풀컨테이너선,,21,0,Y,Y,,
부산,3FJU5,CONTSHIP DAY,2017,1,최종,외항,입항,"7,170","7,170","7,170",2017-01-01 3:00,2017-01-01 14:00,2017-01-01 3:00,2017-01-02 13:42,기타,17EASKD056I,CY,키프로스,MBR,E2,신감만부두 2선석,광양,NINGBO,풀컨테이너선,,14,,Y,Y,,
여수,DSNH2,우진 파이오니어호,2017,1,최종,외항,입항,"2,362","2,712","2,362",2017-01-01 3:00,2017-01-01 6:05,2017-01-01 3:00,2017-01-02 15:34,기타,17KSSCJ003I,KR,대한민국,WAA,4,정박지W구역(A4),MIZUSHIMA,DEFENG,케미칼 운반선,4,12,0,N,N,,
인천,3EVA5,TAMIAT NAVIGATOR,2017,1,최종,외항,입항,"29,151","29,151","29,151",2017-01-01 3:12,2017-01-03 8:00,2017-01-01 9:00,2017-01-01 13:46,기타,17DASAK001I,PA,파나마,WAW,10,W박지 W10,BATONROUGE,울산,케미칼 운반선,4,19,,Y,Y,,
광양,3ELA2,ZENITH QUEEN,2017,1,최종,외항,입항,"4,497","4,497","4,497",2017-01-01 3:30,2017-01-06 11:30,2017-01-01 3:30,2017-01-09 15:13,기타,17ZENIQ01AI,PA,파나마,WAK,2,K-2 정박지,"KANDA, FUKUOKA",부산,일반화물선,7,5,0,N,N,,
부산,DSQG4,페가서스페이서,2017,1,최종,외항,입항,"7,406","7,406","7,406",2017-01-01 3:30,2017-01-02 6:30,2017-01-01 3:30,2017-01-02 9:49,기타,17KMTC0096I,KR,대한민국,MB6,3,자성대부두 63선석,KANAZAWA,SAKAIMINATO,풀컨테이너선,4,12,,N,N,,
울산,V3WB5,YIN YUAN,2017,1,최종,외항,입항,"1,995","1,995","1,995",2017-01-01 3:30,2017-01-03 21:25,2017-01-01 4:00,2017-01-04 11:50,기타,17IJSCA003I,BZ,벨리즈,WAE,1,정박지-E1,SINGAPORE,TIANJIN,일반화물선,,10,,N,N,,
부산,D7AJ,하카타 보이저,2017,1,최종,외항,입항,"7,447","7,447","7,447",2017-01-01 3:42,2017-01-09 1:36,2017-01-01 3:42,2017-01-03 15:12,기타,16SNKO6179I,KR,대한민국,MBR,4,감만부두 4선석,VLADIVOSTOK,VOSTOCHNYY PORT,풀컨테이너선,9,9,,N,N,,
부산,5BZK3,HYUNDAI TOKYO,2017,1,최종,외항,입항,"74,651","74,651","74,651",2017-01-01 4:00,2017-01-01 20:00,2017-01-01 4:00,2017-01-16 10:28,기타,17MAEU2014I,CY,키프로스,MSN,6,신항 2부두 3선석,PRINCE RUPERT,SHANGHAI,풀컨테이너선,,22,,Y,Y,,
부산,YBTH2,MCC ANDALAS,2017,1,최종,외항,입항,"9,954","9,954","9,954",2017-01-01 4:00,2017-01-01 12:00,2017-01-01 4:00,2017-01-01 22:09,기타,17MAEU2104I,SG,싱가포르,MSN,4,신항 2부두 1선석,SHANGHAI,HAKATA/FUKUOKA,풀컨테이너선,,21,,Y,Y,,
부산,V2QC6,CALANDRA,2017,1,최종,외항,입항,"35,878","35,878","35,878",2017-01-01 4:00,2017-01-01 14:00,2017-01-01 4:00,2017-01-01 22:10,기타,17CMAL0022I,AG,앤티가 바부다,MS4,3,신항 4부두 3선석,VLADIVOSTOK,SHANGHAI,풀컨테이너선,,19,,Y,Y,,
부산,VRDG4,MAERSK ABERDEEN,2017,1,최종,외항,입항,"14,063","14,063","14,063",2017-01-01 4:00,2017-01-01 12:00,2017-01-01 4:00,2017-01-01 22:09,기타,17MAEU2105I,CN,중국,MSN,4,신항 2부두 1선석,VLADIVOSTOK,NINGBO,풀컨테이너선,,22,,Y,Y,,
인천,T8A2604,ALMUTLAK,2017,1,최종,외항,입항,"4,233","4,233","4,233",2017-01-01 4:15,2017-01-02 0:55,2017-01-01 7:30,2017-01-01 5:05,기타,17TPSAP003I,KR,대한민국,MB3,5,3부두 35선석,SINGAPORE,당진,일반화물선,7,10,,Y,Y,,
여수,V3QE9,XIN YANG 688,2017,1,최종,외항,입항,"2,988","2,988","2,988",2017-01-01 4:45,2017-01-01 16:36,2017-01-01 5:45,2017-01-02 9:21,기타,17SBSPAA08I,BZ,벨리즈,WAA,4,정박지W구역(A4),CHANGSHU,OHFUNATO,산물선(벌크선),,13,0,N,N,,
여천,HSB5886,SEA LIBERTY,2017,1,최종,외항,입항,"3,435","3,435","3,435",2017-01-01 5:15,2017-01-03 12:00,2017-01-01 6:00,2017-01-02 11:35,기타,17FDCLF001I,TH,태국,MBI,1,율촌일반부두,TAIXING,JIANGYIN PT,LPG 운반선,,19,0,Y,Y,,
광양,T8A2665,PROSPERITY NO.11,2017,1,최종,외항,입항,"1,372","1,372","1,372",2017-01-01 5:30,2017-01-06 18:00,2017-01-01 5:30,2017-01-09 11:07,기타,17KYSC01TWI,KR,대한민국,WAK,2,K-2 정박지,SAKAISENBOKU,ICHIKAWA,철강재 운반선,4,8,0,Y,N,,
부산,V7UG4,스타크리퍼,2017,1,최종,외항,입항,"9,520","9,520","9,520",2017-01-01 5:30,2017-01-03 19:00,2017-01-01 5:30,2017-01-04 13:48,기타,17NSSLL169I,KR,대한민국,MBS,3,신선대부두 3선석,울산,KUSHIRO,풀컨테이너선,10,6,,N,N,,
부산,V7GJ4,흥아 영,2017,1,최종,외항,입항,"9,551","9,551","9,551",2017-01-01 5:30,2017-01-01 19:50,2017-01-01 6:30,2017-01-10 11:35,기타,17HASL6012I,MH,마샬 제도,MBS,5,신선대부두 5선석,HONG KONG,울산,풀컨테이너선,12,7,,N,N,,
인천,BVIV5,TAI GANG,2016,6,최종,외항,입항,"2,994","2,994","2,994",2017-01-01 5:35,2017-01-01 14:05,2017-01-01 7:30,2017-01-01 13:46,기타,16MSTEMM02I,CN,중국,MBG,3,인천북항 쌍용부두 3선석,QINGDAO,XIAMEN,산물선(벌크선),,13,,Y,Y,,
부산,HP8981,SWAN LAKE,2017,1,최종,외항,입항,"4,647","4,647","4,647",2017-01-01 5:40,2017-01-01 18:05,2017-01-01 5:40,2017-01-03 9:11,기타,17CKCO0098I,KR,대한민국,MB6,3,자성대부두 63선석,인천,OSAKA,풀컨테이너선,8,8,,N,N,,
부산,D5WI6,CONTI LYON,2017,1,최종,외항,입항,"73,172","73,172","73,172",2017-01-01 6:00,2017-01-01 18:00,2017-01-01 6:00,2017-01-01 22:10,기타,17CMAL0000I,PT,포르투갈,MS5,2,신항 5부두 2선석,SHANGHAI,TIANJIN XINGANG PT,풀컨테이너선,,23,,Y,Y,,
인천,V3IH,SHENG WEI,2017,1,최종,외항,입항,"2,972","2,972","2,972",2017-01-01 6:05,2017-01-05 12:10,2017-01-01 6:00,2017-01-05 13:11,기타,17GLSPA001I,SL,시에라 리온,WWB,1,북장자서,당진,HITACHINAKA,일반화물선,,13,,Y,Y,,
부산,HONH,SITC TOKYO,2017,1,최종,외항,입항,"9,413","9,413","9,413",2017-01-01 7:00,2017-01-01 14:01,2017-01-01 7:00,2017-01-02 10:18,기타,17SCLKA634I,PA,파나마,MBR,E3,신감만부두 3선석,SHANGHAI,YOKOHAMA,풀컨테이너선,,19,,Y,Y,,
평택,HZBA,GULF DEFFI,2017,1,최종,외항,입항,"29,589","29,589","29,589",2017-01-01 7:00,2017-01-03 16:00,2017-01-01 7:00,2017-01-02 8:45,기타,17BHATPT01I,SA,사우디아라비아,MBW,1,서부두 1번선석,JUBAIL,울산,석유제품 운반선,,22,,Y,Y,,
평택,H9SJ,LAKE HILL,2016,6,최종,외항,입항,"1,997","1,997","1,997",2017-01-01 7:05,2017-01-01 13:50,2017-01-01 7:05,2017-01-02 11:25,기타,16SJSPW292I,PA,파나마,MBD,4,고대부두 4번선석,ZHANGJIAGANG,인천,일반화물선,,14,,Y,Y,,
평택,3FUW2,RYONG BONG 1,2016,7,최종,외항,입항,"2,982","2,982","2,982",2017-01-01 7:06,2017-01-01 12:50,2017-01-01 7:06,2017-01-02 8:44,기타,16UTSHA516I,PA,파나마,MBD,2,고대부두 2번선석,OCEAN DISTRICT,인천,일반화물선,,13,,Y,Y,,
부산,DSEX8,써니오크호,2017,1,최종,외항,입항,"3,994","3,994","3,994",2017-01-01 7:24,2017-01-03 14:18,2017-01-01 7:24,2017-01-02 10:00,기타,17KMTC0063I,KR,대한민국,MBS,4,신선대부두 4선석,SAKAIMINATO,SAKAIMINATO,풀컨테이너선,6,10,,N,N,,
평택,VRKO7,HONY WORLD,2016,1,최종,외항,입항,"32,987","32,987","32,987",2017-01-01 7:25,2017-01-15 14:42,2017-01-01 7:25,2017-01-16 12:13,기타,16SJSPW278I,HK,홍콩,MBH,10,송악부두 10번선석,인천,ZHENJIANG PT,산물선(벌크선),,22,,Y,Y,,
포항신항,T8A3604,BLUE BEAD,2017,1,최종,외항,입항,"18,459","18,459","18,459",2017-01-01 7:30,2017-01-04 0:05,2017-01-01 11:25,2017-01-02 10:51,기타,16TPSATP25I,KR,대한민국,MB1,1,1부두 11선석,POSYET,NAKHODKA,산물선(벌크선),6,17,,Y,Y,,
인천,V3YX2,HIROJUN,2016,6,최종,외항,입항,"1,509","1,509","1,509",2017-01-01 7:30,2017-01-01 14:10,2017-01-01 7:30,2017-01-01 8:41,기타,17GLSPA006I,BZ,벨리즈,MBW,1,인천북항 목재부두 1선석,DALIAN,MINAMATA,일반화물선,,9,,Y,Y,,
포항신항,V3ZE6,POLARIS NH,2017,1,최종,외항,입항,"1,907","1,907","1,907",2017-01-01 7:30,2017-01-04 22:25,2017-01-02 8:10,2017-01-02 10:51,기타,17L55KP007I,FM,미크로네시아,MB8,4B,8부두 84선석 B,VLADIVOSTOK,YATSUSHIRO,일반화물선,,12,,Y,Y,,
울산,V3YE2,QING AN,2017,1,최종,외항,입항,"1,997","1,997","1,997",2017-01-01 7:40,2017-01-03 17:10,2017-01-01 9:00,2017-01-04 11:22,기타,17IJSCA005I,BZ,벨리즈,WAE,1,정박지-E1,SINGAPORE,LIANYUNGANG,일반화물선,,13,,N,N,,
부산,V3HV,TONG MAO 2,2017,1,최종,외항,입항,"2,268","2,268","2,268",2017-01-01 7:45,2017-01-02 18:55,2017-01-01 7:45,2017-01-03 14:46,기타,17KWKCM002I,BZ,벨리즈,MSL,1,신항 다목적부두,"YAWATA, FUKUOKA","YAWATA, FUKUOKA",일반화물선,,11,,N,N,,
동해,V3WN5,CLIVIA,2017,1,최종,외항,입항,"2,976","2,976","2,976",2017-01-01 7:45,2017-01-03 16:00,2017-01-02 9:00,2017-01-02 12:18,기타,17CMCIA006I,BZ,벨리즈,MBS,41,서부두 41선석,NAKHODKA,LANSHAN PT,일반화물선,,13,,Y,Y,,
군산,V3ZX7,JIN ZHU,2017,1,최종,외항,입항,"2,996","2,996","2,996",2017-01-01 7:45,2017-01-02 16:15,2017-01-01 15:15,2017-01-02 8:59,기타,17SISCI004I,FM,미크로네시아,MB1,2,1부두 2선석,KOKURA,KOKURA,일반화물선,,13,,Y,Y,,
여천,V7GK5,NANCY P,2017,1,최종,외항,입항,"29,225","29,225","29,225",2017-01-01 7:48,2017-01-02 22:48,2017-01-01 8:48,2017-01-02 10:31,기타,17UPMCAA01I,MH,마샬 제도,WAD,1,정박지D-1구역,SINGAPORE,"DAVAO, MINDANAO",석유제품 운반선,,21,2,Y,Y,,
울산,V7A2406,SOPHIA,2017,1,최종,외항,입항,"8,242","8,242","8,242",2017-01-01 7:50,2017-01-03 0:25,2017-01-01 7:50,2017-01-03 11:41,기타,17HNULA005I,PA,파나마,MBD,1,S-OIL 4부두 01,평택.당진,평택.당진,케미칼 운반선,4,15,,N,N,,
인천,2GXL2,BW PINE,2017,1,최종,외항,입항,"45,812","45,812","45,812",2017-01-01 8:00,2017-01-02 20:06,2017-01-01 8:30,2017-01-02 14:30,기타,17L23KI001I,IM,맨섬,MDE,3,E-1 (송도),SINGAPORE,여수,LPG 운반선,,25,,Y,Y,,
평택,D5IZ9,SPECTRUM N,2017,1,최종,외항,입항,"26,435","26,435","26,435",2017-01-01 8:00,2017-01-01 16:30,2017-01-01 8:00,2017-01-02 8:44,기타,17MAEUP000I,LR,라이베리아,MBM,7,동부두 7번선석,DALIAN,"DAVAO, MINDANAO",풀컨테이너선,,19,,Y,Y,,
광양,V7ZQ9,STARSHIP LEO,2017,1,최종,외항,입항,"20,920","20,920","20,920",2017-01-01 8:00,2017-01-01 17:25,2017-01-01 8:00,2017-01-03 16:48,기타,16NSSLL162I,MH,마샬 제도,MB7,0F,컨테이너부두3단계1차 7F선석,부산,HO CHI MINH CITY,풀컨테이너선,6,10,0,Y,N,,
광양,VRPP7,마운트 카메론,2017,1,최종,외항,입항,"18,870","18,870","18,870",2017-01-01 8:05,2017-01-01 14:00,2017-01-01 8:05,2017-01-05 9:28,기타,17SNKO0004I,HK,홍콩,MB7,0C,컨테이너부두2단계2차 7C선석,HO CHI MINH CITY,부산,풀컨테이너선,,21,2,Y,Y,,
광양,V7UJ2,스타 스키퍼,2017,1,최종,외항,입항,"9,520","9,520","9,520",2017-01-01 8:10,2017-01-01 10:15,2017-01-01 8:10,2017-01-03 16:48,기타,17NSSLL164I,KR,대한민국,MB7,0G,컨테이너부두3단계1차 7G선석,NINGBO,울산,풀컨테이너선,10,5,0,N,N,,
부산,JG5720,뉴 카멜리아,2017,1,최종,외항,입항,"19,961","19,961","19,961",2017-01-01 8:15,2017-01-01 12:20,2017-01-01 8:30,2017-01-02 10:36,기타,16CLCL841JI,JP,일본,MBF,13,신국제여객터미널 13선석,HAKATA/FUKUOKA,HAKATA/FUKUOKA,여객선,24,23,393,N,Y,,
인천,5BZN3,HYUNDAI BUSAN,2017,1,최종,외항,입항,"74,651","74,651","74,651",2017-01-01 8:18,2017-01-01 16:40,2017-01-01 8:30,2017-01-01 8:32,기타,17HDMUC533I,CY,키프로스,MSB,2,선광 신컨테이너 터미널 02,SHANGHAI,부산,풀컨테이너선,,27,,Y,Y,,
광양,D5GA9,HANSA SIEGBURG,2017,1,최종,외항,입항,"18,326","18,326","18,326",2017-01-01 8:18,2017-01-01 11:30,2017-01-01 8:18,2017-01-02 9:49,기타,17EASK0001I,LR,라이베리아,MB7,0B,컨테이너부두2단계2차 7B선석,부산,TIANJIN,풀컨테이너선,,21,0,Y,Y,,
광양,V7HX8,흥아 제니스,2017,1,최종,외항,입항,"9,960","9,960","9,960",2017-01-01 8:18,2017-01-01 11:54,2017-01-01 8:18,2017-01-02 10:27,기타,17HASL6002I,MH,마샬 제도,MB7,0A,컨테이너부두2단계2차 7A선석,HONG KONG,울산,풀컨테이너선,11,8,0,Y,Y,,
광양,VRTE8,SITC KAOHSIUNG,2017,1,최종,외항,입항,"9,280","9,280","9,280",2017-01-01 8:20,2017-01-01 14:10,2017-01-01 8:20,2017-01-02 9:48,기타,17SCLK636OI,PA,파나마,MB7,0A,컨테이너부두2단계2차 7A선석,SHANGHAI,부산,풀컨테이너선,,18,0,Y,Y,,
울산,3ESV3,KEIO CORAL,2017,1,최종,외항,입항,"9,967","9,967","9,967",2017-01-01 8:20,2017-01-02 12:18,2017-01-01 8:20,2017-01-04 9:23,기타,17L53KI002I,PA,파나마,WAE,1,정박지-E1,SINGAPORE,SHANGHAI,산물선(벌크선),,17,,Y,Y,,
군산,DSPX5,SHIDAO,2017,1,최종,외항,입항,"8,742","17,022","17,022",2017-01-01 8:20,2017-01-01 17:40,2017-01-01 9:00,2017-01-02 12:25,기타,17SDIF312EI,KR,대한민국,MBP,1,국제여객부두,SHIDAO PT,SHIDAO PT,국제카페리,12,35,634,Y,N,,
울산,DSRJ2,와이씨 코스모스,2017,1,최종,외항,입항,"4,060","4,060","4,060",2017-01-01 8:30,2017-01-02 13:30,2017-01-01 8:30,2017-01-04 8:50,기타,17CSSIU001I,KR,대한민국,WAE,1,정박지-E1,MURORAN,RUMOI,케미칼 운반선,7,9,,Y,N,,
여천,HO9294,KEOYOUNG BLUE 3,2017,1,최종,외항,입항,"1,395","1,395","1,395",2017-01-01 8:35,2017-01-03 6:15,2017-01-01 8:35,2017-01-03 9:13,기타,17SYLKAB01I,PA,파나마,MBN,5,낙포부두 N5선석,YOKKAICHI,OSAKA,석유제품 운반선,3,9,0,Y,Y,,
부산,3EEK7,BUENA VENUS,2017,1,최종,외항,입항,"2,997","2,997","2,997",2017-01-01 8:36,2017-01-02 16:42,2017-01-01 4:00,2017-01-03 9:28,기타,17MSWLM006I,PA,파나마,WAN,3,남외항 N-3박지,"SENDAI, MIYAGI",ZHAPU,LPG 운반선,2,15,,N,N,,
부산,H9YK,RUN SHENG,2017,1,최종,외항,입항,"9,030","9,030","9,030",2017-01-01 8:36,2017-01-06 14:24,2017-01-01 8:36,2017-01-02 15:50,기타,17SNKO0043I,KR,대한민국,MBS,4,신선대부두 4선석,"SENDAI, MIYAGI",TOMAKOMAI,풀컨테이너선,9,9,,N,N,,
부산,D7PE,흥아토쿄호,2017,1,최종,외항,입항,"4,914","4,914","4,914",2017-01-01 8:45,2017-01-06 0:07,2017-01-01 9:45,2017-01-10 11:35,기타,17HASL6016I,KR,대한민국,MBS,2,신선대부두 2선석,HIROSHIMA,"FUKUYAMA, HIROSHIMA",풀컨테이너선,11,6,,N,N,,
울산,3FPI6,퀸 피닉스,2017,1,최종,외항,입항,"5,683","5,683","5,683",2017-01-01 8:50,2017-01-03 17:05,2017-01-01 10:00,2017-01-04 11:24,기타,17XRAY007UI,PA,파나마,WAE,1,정박지-E1,JIANGYIN PT,JIANGYIN PT,LPG 운반선,,16,,N,N,,
마산,D6A2623,STARLINK,2016,5,최종,외항,입항,"12,968","12,968","12,968",2017-01-01 8:50,2017-01-02 11:35,2017-01-01 8:50,2017-01-03 13:59,기타,16PSLKK603I,KR,대한민국,MB4,5,4부두 45선석,부산,KANAZAWA,세미(혼재)컨테이너선,8,9,,N,N,,
여천,HOYR,LADY BME,2017,1,최종,외항,입항,"3,435","3,435","3,435",2017-01-01 8:54,2017-01-04 19:40,2017-01-01 8:54,2017-01-02 10:32,기타,17LNCML001I,PA,파나마,WAA,4,정박지W구역(A4),YIZHENG,대산,LPG 운반선,,18,0,Y,Y,,
울산,7JFG,FORTUNE QUINTET,2017,1,최종,외항,입항,"1,354","1,354","1,354",2017-01-01 8:55,2017-01-01 21:45,2017-01-01 10:00,2017-01-04 9:03,기타,17ESKY003UI,JP,일본,MDW,1,유화1부두,MIZUSHIMA,MIZUSHIMA,케미칼가스 운반선,,9,,N,N,,
통영,5021,제101광명,2017,1,최종,외항,입항,99,162,99,2017-01-01 9:00,2017-01-03 16:00,2017-01-01 9:00,2017-01-02 7:24,기타,17WYSP0001I,KR,대한민국,MWD,1,동호만물량장,SHIMONOSEKI,SAIKI,원양 어선,4,,,N,N,,
대산,3ENP2,ASTREANA,2017,1,최종,외항,입항,"2,999","2,999","2,999",2017-01-01 9:00,2017-01-02 5:30,2017-01-01 10:00,2017-01-02 9:31,기타,17FUJIDS01I,PA,파나마,WAA,2,A2 정박지,LIANYUNGANG,LIANYUNGANG,케미칼 운반선,,13,,N,Y,,
부산,DSQG5,페가서스 프라임,2017,1,최종,외항,입항,"7,406","7,406","7,406",2017-01-01 9:00,2017-01-04 2:55,2017-01-01 9:00,2017-01-02 9:24,기타,17DJSC2000I,KR,대한민국,WAN,5,남외항 N-5박지,OSAKA,KOBE,풀컨테이너선,4,12,,N,N,,
대산,DSQI3,우림 드라곤 7호,2017,1,최종,외항,입항,"6,398","6,398","6,398",2017-01-01 9:00,2017-01-02 6:50,2017-01-01 10:00,2017-01-01 11:12,기타,17JTMP2001I,KR,대한민국,WAA,7,A7 정박지,평택.당진,JIANGYIN PT,석유제품 운반선,11,6,,Y,N,,
부산,UBZQ5,DIANA,2017,1,최종,외항,입항,"1,563","1,963","1,563",2017-01-01 9:00,2017-01-03 18:00,2017-01-01 9:00,2017-01-02 9:34,기타,17CTYSIR01I,KR,대한민국,WAN,2,남외항 N-2박지,SAKAISENBOKU,포항,일반화물선,5,5,,N,N,,
