선박입출항현황,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청명 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항 : 외항입항,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항시작일 : 20180701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항종료일 : 20180731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부선호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구분 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력자 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력일자 : 2021-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
항명,호출부호,선명,입항횟수,입항횟수,구분,외내,입출,총톤수,국제톤수,징수톤수,입항일시,출항일시,CIO수속일자,수리일시,항해구분,MRN 번호,국적,국적,계선장소,계선장소,계선장소,차항지,전출항지,선박용도,승무원(한국인),승무원(외국인),승객,예선,도선,부선호출부호1,부선호출부호2
여천,3EXZ8,LOTUS CORAL,2018,004,최종,외항,입항,"3,422","3,422","3,422",2018-07-01 00:06,2018-07-05 23:05,2018-07-01 01:00,2018-07-02 14:51,기타,18LNCML320I,PA,파나마,WAA,04,정박지W구역(A4),SINGAPORE,BAN MAP TA PHUT,케미칼가스 운반선,,17,,Y,Y,,
인천,V7TP6,흥아방콕,2018,007,최종,외항,입항,"17,791","17,791","17,791",2018-07-01 00:30,2018-07-01 14:00,2018-07-01 00:30,2018-07-02 11:10,기타,18HASL7078I,MH,마샬 제도,MBI,01,인천 컨테이너터미널 1부두,QINGDAO,XIAMEN,풀컨테이너선,9,10,,Y,Y,,
부산,V2HF5,SUNSHINE X,2018,003,최종,외항,입항,"7,464","7,464","7,464",2018-07-01 00:33,2018-07-01 19:50,2018-07-01 00:33,2018-07-02 11:01,기타,18KMTC2748I,MT,몰타,MB6,04,자성대부두 64선석,"SENDAI, MIYAGI",OCEAN DISTRICT,풀컨테이너선,,15,,Y,Y,,
