선박입출항현황,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청명 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항 : 외항입항,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항시작일 : 20170601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항종료일 : 20170630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부선호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구분 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력자 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력일자 : 2021-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
항명,호출부호,선명,입항횟수,입항횟수,구분,외내,입출,총톤수,국제톤수,징수톤수,입항일시,출항일시,CIO수속일자,수리일시,항해구분,MRN 번호,국적,국적,계선장소,계선장소,계선장소,차항지,전출항지,선박용도,승무원(한국인),승무원(외국인),승객,예선,도선,부선호출부호1,부선호출부호2
부산,5BXV3,ESPERANZA N,2017,009,최종,외항,입항,"23,633","23,633","23,633",2017-06-01 00:01,2017-06-01 19:45,2017-06-01 00:01,2017-06-02 08:45,기타,17XPRS0021I,CY,키프로스,MSN,05,신항 2부두 2선석,TIANJIN XINGANG PT,TIANJIN XINGANG PT,풀컨테이너선,,22,,Y,Y,,
인천,5BDA5,CONTSHIP FOX,2017,016,최종,외항,입항,"9,909","9,909","9,909",2017-06-01 00:06,2017-06-01 07:50,2017-06-01 00:01,2017-06-01 08:28,기타,17POBUPR10I,HK,홍콩,MSB,01,선광 신컨테이너 터미널 01,대산,SHANTOU,풀컨테이너선,,21,,Y,Y,,
포항신항,BUUM,CHANG HAI,2017,001,최종,외항,입항,"4,061","4,061","4,061",2017-06-01 00:15,2017-06-02 15:35,2017-06-01 00:15,2017-06-01 17:42,기타,17L46KA135I,CN,중국,MB2,06,2부두 26선석,CHANGSHU,DALIAN,일반화물선,,17,,Y,Y,,
