시설사용허가현황,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
순번,호출부호,입항횟수,입항횟수,입항횟수,신고톤수,선박명,선사/대리점,선사/대리점,신청시설,신청시설,신청시설,신청일시(FROM ~ TO),신청일시(FROM ~ TO),지정시설,지정시설,지정시설,지정일시(FROM ~ TO),지정일시(FROM ~ TO),사용목적명,예보일시,허가유무
13,DSMB,2020,018,001,5.025,우혁,OST0212,우민해운(주),WAE,01,정박지-E1,2020-06-29 08:20,2020-06-29 16:15,WAE,01,정박지-E1,2020-06-29 08:20,2020-06-29 16:15,기타,2020-07-01,허가완료
14,DSMB,2020,018,002,5.025,우혁,OST0212,우민해운(주),MB2,01,2부두 01,2020-06-30 10:15,2020-06-30 11:50,MB2,01,2부두 01,2020-06-30 10:15,2020-06-30 11:50,기타,2020-07-01,허가완료
15,202810,2020,002,004,299,7세윤호,YSZ1105,주식회사 세윤선박,MBU,01,SK2부두 01,2020-07-01 09:35,2020-07-01 14:50,MBU,01,SK2부두 01,2020-07-01 09:35,2020-07-01 14:50,적하,2020-07-01,허가완료
16,3ETI,2020,002,001,68.701,MORNING LINDA,OST0078,유코카캐리어스(주),MB6,02,6부두 02,2020-06-28 13:00,2020-06-28 21:30,MB6,02,6부두 02,2020-06-28 13:00,2020-06-28 21:30,적하,2020-07-01,허가완료
17,3ETI,2020,002,002,68.701,MORNING LINDA,OST0078,유코카캐리어스(주),MBJ,03,자동차부두 03,2020-06-28 21:54,2020-06-29 12:15,MBJ,03,자동차부두 03,2020-06-28 21:54,2020-06-29 12:15,양적하,2020-07-01,허가완료
18,3ETI,2020,002,003,68.701,MORNING LINDA,OST0078,유코카캐리어스(주),MB6,02,6부두 02,2020-06-29 12:42,2020-06-29 16:55,MB6,02,6부두 02,2020-06-29 12:42,2020-06-29 16:55,적하,2020-07-01,허가완료
19,3ETI,2020,002,004,68.701,MORNING LINDA,OST0078,유코카캐리어스(주),MBJ,03,자동차부두 03,2020-06-29 17:12,2020-07-01 00:18,MBJ,03,자동차부두 03,2020-06-29 17:12,2020-07-01 00:18,적하,2020-07-01,허가완료
20,180017,2020,058,001,919,동명에이스,BSB2479,동명해운,MLJ,01,장생포호안,2020-07-01 19:20,2020-07-02 01:40,MLJ,01,장생포호안,2020-07-01 19:20,2020-07-02 01:40,기타,2020-07-01,허가완료
21,132820,2020,020,004,450,13거영호,YSK2007,(주)거영해운,MLJ,01,장생포호안,2020-06-30 23:30,2020-07-01 09:30,MLJ,01,장생포호안,2020-06-30 23:30,2020-07-01 09:30,적하,2020-07-01,허가완료
22,134809,2020,071,002,699,창용호,BSB2532,창용해운,MDS,02,S-OIL2부두,2020-06-27 19:35,2020-06-28 01:10,MDS,02,S-OIL2부두,2020-06-27 19:35,2020-06-28 01:10,적하,2020-07-01,허가완료
23,134809,2020,071,003,699,창용호,BSB2532,창용해운,MLJ,01,장생포호안,2020-06-28 02:00,2020-06-30 20:25,MLJ,01,장생포호안,2020-06-28 02:00,2020-06-30 20:25,기타,2020-07-01,허가완료
24,DSRH4,2020,006,001,5.680,블랙 제이드,USC2045,에스엠코리아주식회사,WAE,01,정박지-E1,2020-06-23 09:00,2020-06-26 19:45,WAE,01,정박지-E1,2020-06-23 09:00,2020-06-26 19:45,접안대기,2020-07-01,허가완료
25,DSRH4,2020,006,002,5.680,블랙 제이드,USC2045,에스엠코리아주식회사,MBU,01,SK2부두 01,2020-06-26 20:30,2020-06-27 12:20,MBU,01,SK2부두 01,2020-06-26 20:30,2020-06-27 12:20,적하,2020-07-01,허가완료
26,H9ID,2020,010,001,4.476,TAIHAI 2,USC2045,에스엠코리아주식회사,WAE,01,정박지-E1,2020-06-26 05:25,2020-06-27 12:15,WAE,01,정박지-E1,2020-06-26 05:25,2020-06-27 12:15,접안대기,2020-07-01,허가완료
27,H9ID,2020,010,002,4.476,TAIHAI 2,USC2045,에스엠코리아주식회사,MBU,01,SK2부두 01,2020-06-27 13:00,2020-06-28 06:05,MBU,01,SK2부두 01,2020-06-27 13:00,2020-06-28 06:05,적하,2020-07-01,허가완료
28,134809,2020,071,004,699,창용호,BSB2532,창용해운,MBO,01,온산1부두,2020-06-30 21:15,2020-06-30 23:15,MBO,01,온산1부두,2020-06-30 21:15,2020-06-30 23:15,적하,2020-07-01,허가완료
29,134809,2020,071,005,699,창용호,BSB2532,창용해운,MLJ,01,장생포호안,2020-07-01 00:10,2020-07-01 06:55,MLJ,01,장생포호안,2020-07-01 00:10,2020-07-01 06:55,기타,2020-07-01,허가완료
30,D7SC,2020,033,002,1.772,스카이케미,BSZ7486,정우해운주식회사,MBU,12,SK1부두 12,2020-06-30 16:50,2020-07-01 09:20,MBU,12,SK1부두 12,2020-06-30 16:50,2020-07-01 09:20,적하,2020-07-01,허가완료
31,3FND8,2020,005,001,156.336,SM WHITE WHALE1,OST0006,대한해운(주）,MUD,02,S-OIL 2부이,2020-07-07 08:00,2020-07-09 12:00,MUD,02,S-OIL 2부이,2020-07-07 08:00,2020-07-09 12:00,양하,2020-07-01,허가완료
32,140025,2020,042,001,432,3성원호,BSZ9149,(주)아이앤에이코리아,MBN,12,현대오일터미널신항부두,2020-07-01 19:50,2020-07-01 22:10,MBN,12,현대오일터미널신항부두,2020-07-01 19:50,2020-07-01 22:10,적하,2020-07-01,허가완료
33,BQTO,2020,001,001,3.790,QING SHUN,USC0008,(주)울산마리타임,WAE,01,정박지-E1,2020-06-28 08:00,2020-06-29 07:50,WAE,01,정박지-E1,2020-06-28 08:00,2020-06-29 07:50,기타,2020-07-01,허가완료
34,BQTO,2020,001,002,3.790,QING SHUN,USC0008,(주)울산마리타임,MBL,01,가스부두,2020-06-29 08:24,2020-06-29 17:00,MBL,01,가스부두,2020-06-29 08:24,2020-06-29 17:00,적하,2020-07-01,허가완료
35,106783,2020,014,001,5.591,일신프린세스 로얄,PHK0033,일신상선주식회사,MQP,01,미포부두 01,2020-07-02 07:20,2020-07-02 08:40,MQP,01,미포부두 01,2020-07-02 07:20,2020-07-02 08:40,양하,2020-07-01,허가완료
36,D7SC,2020,034,001,1.772,스카이케미,BSZ7486,정우해운주식회사,WAM,02,정박지 02,2020-07-02 12:00,2020-07-03 22:30,WAM,02,정박지 02,2020-07-02 12:00,2020-07-03 22:30,기타,2020-07-01,허가완료
37,DSNY8,2020,002,001,4.380,SUN YOUNG,USC2027,소영해운(주),MBP,02,염포부두 02,2020-06-28 08:35,2020-07-01 06:45,MBP,02,염포부두 02,2020-06-28 08:35,2020-07-01 06:45,양하,2020-07-01,허가완료
38,3FEQ4,2020,001,001,3.385,가스 하모니,BSK1011,(주)KSS해운,WAE,01,정박지-E1,2020-06-28 14:30,2020-06-29 06:55,WAE,01,정박지-E1,2020-06-28 14:30,2020-06-29 06:55,기타,2020-07-01,허가완료
39,3FEQ4,2020,001,002,3.385,가스 하모니,BSK1011,(주)KSS해운,MB3,02,3부두 02,2020-06-29 07:50,2020-06-30 13:15,MB3,02,3부두 02,2020-06-29 07:50,2020-06-30 13:15,양하,2020-07-01,허가완료
40,170036,2020,053,002,438,17유성호,BSK9407,세양상사,MBU,02,SK2부두 02,2020-06-29 19:00,2020-06-30 00:15,MBU,02,SK2부두 02,2020-06-29 19:00,2020-06-30 00:15,적하,2020-07-01,허가완료
41,DSPD6,2020,026,001,1.755,그레이스삼부,BSK0104,삼부해운(주),MBY,01,용잠부두 01,2020-06-29 22:10,2020-06-30 09:50,MBY,01,용잠부두 01,2020-06-29 22:10,2020-06-30 09:50,적하,2020-07-01,허가완료
42,DSPD6,2020,026,002,1.755,그레이스삼부,BSK0104,삼부해운(주),MB6,05,6부두 05,2020-06-30 10:20,2020-06-30 19:20,MB6,05,6부두 05,2020-06-30 10:20,2020-06-30 19:20,급유,2020-07-01,허가완료
43,190005,2020,030,001,399,동방에이스호,BSK2662,동방급유,MBU,02,SK2부두 02,2020-07-01 17:40,2020-07-01 23:15,MBU,02,SK2부두 02,2020-07-01 17:40,2020-07-01 23:15,적하,2020-07-01,허가완료
44,DSNR6,2020,019,001,2.403,선라이즈 삼부,BSK0104,삼부해운(주),MDW,02,OTK부두,2020-06-30 08:30,2020-06-30 18:40,MDW,02,OTK부두,2020-06-30 08:30,2020-06-30 18:40,적하,2020-07-01,허가완료
45,DSNR6,2020,019,002,2.403,선라이즈 삼부,BSK0104,삼부해운(주),MB3,01,3부두 01,2020-06-30 19:50,2020-06-30 22:05,MB3,01,3부두 01,2020-06-30 19:50,2020-06-30 22:05,급유,2020-07-01,허가완료
46,120075,2020,050,001,187,글로벌1호,BSK3328,리우마린서비스(주),MBN,01,신항일반부두01,2020-06-27 16:30,2020-06-27 23:00,MBN,01,신항일반부두01,2020-06-27 16:30,2020-06-27 23:00,기타,2020-07-01,허가완료
47,066597,2020,011,001,164,한성8호,BSZ9757,(주)교성,MLJ,01,장생포호안,2020-07-01 15:50,2020-07-01 18:10,MLJ,01,장생포호안,2020-07-01 15:50,2020-07-01 18:10,기타,2020-07-01,허가완료
48,120075,2020,050,002,187,글로벌1호,BSK3328,리우마린서비스(주),WAE,02,정박지-E2,2020-06-27 23:50,2020-06-28 02:05,WAE,02,정박지-E2,2020-06-27 23:50,2020-06-28 02:05,기타,2020-07-01,허가완료
49,120075,2020,050,003,187,글로벌1호,BSK3328,리우마린서비스(주),MBR,01,UTK부두,2020-06-28 02:50,2020-06-28 06:00,MBR,01,UTK부두,2020-06-28 02:50,2020-06-28 06:00,기타,2020-07-01,허가완료
50,120075,2020,050,004,187,글로벌1호,BSK3328,리우마린서비스(주),MBN,01,신항일반부두01,2020-06-28 08:25,2020-06-28 08:30,MBN,01,신항일반부두01,2020-06-28 08:25,2020-06-28 08:30,기타,2020-07-01,허가완료
51,184803,2020,057,001,1.995,진양1호,USK0074,영우해운(주),WAM,07,정박지 07,2020-07-01 14:50,2020-07-01 23:00,WAM,07,정박지 07,2020-07-01 14:50,2020-07-01 23:00,접안대기,2020-07-01,허가완료
52,120075,2020,050,005,187,글로벌1호,BSK3328,리우마린서비스(주),MLJ,01,장생포호안,2020-06-28 09:00,2020-06-30 15:20,MLJ,01,장생포호안,2020-06-28 09:00,2020-06-30 15:20,기타,2020-07-01,허가완료
53,120075,2020,050,006,187,글로벌1호,BSK3328,리우마린서비스(주),MBO,03,온산3부두,2020-06-30 16:20,2020-06-30 20:00,MBO,03,온산3부두,2020-06-30 16:20,2020-06-30 20:00,기타,2020-07-01,허가완료
54,120075,2020,050,007,187,글로벌1호,BSK3328,리우마린서비스(주),MBR,01,UTK부두,2020-06-30 20:15,2020-06-30 23:05,MBR,01,UTK부두,2020-06-30 20:15,2020-06-30 23:05,적하,2020-07-01,허가완료
55,DSQE2,2020,010,001,496,EIWA MARU 8,BSK2625,거영해운(주),MB6,03,6부두 03,2020-06-30 11:15,2020-06-30 20:50,MB6,03,6부두 03,2020-06-30 11:15,2020-06-30 20:50,양하,2020-07-01,허가완료
56,088238,2020,081,001,700,3동주,USK0074,영우해운(주),MLJ,01,장생포호안,2020-07-01 17:50,2020-07-01 20:00,MLJ,01,장생포호안,2020-07-01 17:50,2020-07-01 20:00,접안대기,2020-07-01,허가완료
57,3FEB,2020,007,001,32.691,EVER BRAVE,KMC0123,(주)에버그린코리아,MBC,03,신항컨테이너부두03,2020-06-25 15:00,2020-06-26 07:35,MBC,03,신항컨테이너부두03,2020-06-25 15:00,2020-06-26 07:35,양적하,2020-07-01,허가완료
58,DSPL3,2020,009,001,5.598,자이언트 삼부,BSK0104,삼부해운(주),MB3,01,3부두 01,2020-06-30 09:00,2020-06-30 13:00,MB3,01,3부두 01,2020-06-30 09:00,2020-06-30 13:00,통과선박,2020-07-01,허가완료
59,038217,2020,063,001,801,삼진2호,USK0058,(주)원강해운,MLJ,01,장생포호안,2020-06-29 11:40,2020-07-01 09:35,MLJ,01,장생포호안,2020-06-29 11:40,2020-07-01 09:35,기타,2020-07-01,허가완료
60,DSQW5,2020,025,001,16.708,포츈트레이더호,OSL0038,장금상선(주),MBO,05,정일컨부두,2020-07-01 03:26,2020-07-01 09:35,MBO,05,정일컨부두,2020-07-01 03:26,2020-07-01 09:35,양적하,2020-07-01,허가완료
61,190027,2020,016,001,337,지르콘,BSZ7414,(주)자운마린,MLJ,01,장생포호안,2020-07-02 13:45,2020-07-03 03:35,MLJ,01,장생포호안,2020-07-02 13:45,2020-07-03 03:35,기타,2020-07-01,허가완료
62,H3SM,2020,001,001,34.773,BELISLAND,USC0003,울산해운(주),WAE,03,정박지-E3,2020-06-17 19:24,2020-06-21 06:20,WAE,03,정박지-E3,2020-06-17 19:24,2020-06-21 06:20,접안대기,2020-07-01,허가완료
63,H3SM,2020,001,002,34.773,BELISLAND,USC0003,울산해운(주),MBN,18,한진신항부두,2020-06-21 07:40,2020-06-29 06:20,MBN,18,한진신항부두,2020-06-21 07:40,2020-06-29 06:20,양하,2020-07-01,허가완료
64,H3SM,2020,001,003,34.773,BELISLAND,USC0003,울산해운(주),MB8,01,8부두 01,2020-06-29 08:00,2020-07-01 10:45,MB8,01,8부두 01,2020-06-29 08:00,2020-07-01 10:45,양하,2020-07-01,허가완료
65,048246,2020,030,001,1.527,울산703호,USK2215,(주)울산선박,MQP,03,현중해양의장안벽,2020-06-26 21:50,2020-06-28 21:10,MQP,03,현중해양의장안벽,2020-06-26 21:50,2020-06-28 21:10,기타,2020-07-01,허가완료
66,5VCJ6,2020,001,001,3.869,JIN DA 27,USC0031,그레이트해운(주),MBN,11,세방신항부두,2020-06-24 07:15,2020-06-26 18:15,MBN,11,세방신항부두,2020-06-24 07:15,2020-06-26 18:15,적하,2020-07-01,허가완료
67,185303,2020,037,001,498,103동성호,BSU2685,(주)신정마린,MLJ,01,장생포호안,2020-07-01 22:30,2020-07-02 03:55,MLJ,01,장생포호안,2020-07-01 22:30,2020-07-02 03:55,기타,2020-07-01,허가완료
68,039076,2020,025,001,2.777,울산705호,USK2215,(주)울산선박,MQP,03,현중해양의장안벽,2020-06-29 03:55,2020-07-01 06:05,MQP,03,현중해양의장안벽,2020-06-29 03:55,2020-07-01 06:05,양하,2020-07-01,허가완료
69,DFVJ2,2020,001,001,13.058,REGINE,USC0031,그레이트해운(주),MQP,01,미포부두 01,2020-06-25 13:18,2020-06-28 13:10,MQP,01,미포부두 01,2020-06-25 13:18,2020-06-28 13:10,적하,2020-07-01,허가완료
70,V7ZH9,2020,004,002,5.422,드림 파이오니어,KMS8831,흥아해운(주),MBL,01,가스부두,2020-07-02 20:00,2020-07-10 20:00,MBL,01,가스부두,2020-07-02 20:00,2020-07-10 20:00,적하,2020-07-01,허가완료
71,3FBK,2020,001,001,15.243,타오 마리너,KMS8802,에이치엠엠(주),MBN,16,엘에스니꼬신항부두,2020-06-28 14:24,2020-06-29 15:45,MBN,16,엘에스니꼬신항부두,2020-06-28 14:24,2020-06-29 15:45,,2020-07-01,허가완료
72,122804,2020,038,002,378,3태영호,USK0039,(주)한유해운,MBU,01,SK2부두 01,2020-06-29 23:40,2020-06-30 03:25,MBU,01,SK2부두 01,2020-06-29 23:40,2020-06-30 03:25,적하,2020-07-01,허가완료
73,122804,2020,038,003,378,3태영호,USK0039,(주)한유해운,MLJ,01,장생포호안,2020-06-30 03:40,2020-07-01 02:35,MLJ,01,장생포호안,2020-06-30 03:40,2020-07-01 02:35,기타,2020-07-01,허가완료
74,D9SP,2020,019,001,1.135,태양23호,BSK2466,제이케이쉬핑(주),MQM,01,현대미포의장안벽01,2020-07-02 05:30,2020-07-02 08:38,MQM,01,현대미포의장안벽01,2020-07-02 05:30,2020-07-02 08:38,양하,2020-07-01,허가완료
75,194803,2020,069,003,499,송백,MPU1065,송원해운(주),MLJ,01,장생포호안,2020-06-30 05:35,2020-06-30 20:25,MLJ,01,장생포호안,2020-06-30 05:35,2020-06-30 20:25,기타,2020-07-01,허가완료
76,D7EP,2020,002,001,5.203,오션 케미스트 ,USC2064,베이스타해운(주),MBD,01,S-OIL 4부두 01,2020-06-26 06:55,2020-06-27 12:30,MBD,01,S-OIL 4부두 01,2020-06-26 06:55,2020-06-27 12:30,양하,2020-07-01,허가완료
77,170036,2020,054,001,438,17유성호,BSK9407,세양상사,WAM,02,정박지 02,2020-07-03 01:45,2020-07-03 03:40,WAM,02,정박지 02,2020-07-03 01:45,2020-07-03 03:40,기타,2020-07-01,허가완료
78,122804,2020,039,001,378,3태영호,USK0039,(주)한유해운,MLJ,01,장생포호안,2020-07-01 17:40,2020-07-02 16:00,MLJ,01,장생포호안,2020-07-01 17:40,2020-07-02 16:00,기타,2020-07-01,허가완료
79,080568,2020,057,001,777,진성호,BSZ2437,동광해운(주),MLJ,01,장생포호안,2020-07-02 23:25,2020-07-03 20:35,MLJ,01,장생포호안,2020-07-02 23:25,2020-07-03 20:35,기타,2020-07-01,허가완료
80,3FHO8,2020,008,001,9.865,SUNNY LAVENDER,KMS8832,고려해운(주),MBC,02,신항컨테이너부두02,2020-06-30 01:00,2020-06-30 09:00,MBC,01,신항컨테이너부두01,2020-06-30 01:00,2020-06-30 09:00,양적하,2020-07-01,허가완료
81,D7UA,2020,022,001,7.634,써니 달리아,KMS8832,고려해운(주),MBC,01,신항컨테이너부두01,2020-06-29 23:00,2020-06-30 05:00,MBC,02,신항컨테이너부두02,2020-06-29 23:00,2020-06-30 05:00,양적하,2020-07-01,허가완료
82,C6QT6,2020,023,001,9.141,RELIANCE,KMS8832,고려해운(주),MBO,05,정일컨부두,2020-07-03 15:00,2020-07-04 02:00,MBO,05,정일컨부두,2020-07-03 15:00,2020-07-04 02:00,양적하,2020-07-01,허가완료
83,081791,2020,014,001,149,15대신호,BSB2287,보성마린,MBN,12,현대오일터미널신항부두,2020-07-01 20:35,2020-07-01 22:30,MBN,12,현대오일터미널신항부두,2020-07-01 20:35,2020-07-01 22:30,적하,2020-07-01,허가완료
84,V7A2673,2020,001,001,17.915,SOLAR NESRIN,USC2050,자이언트쉬핑앤트레이딩(주),MQM,01,현대미포의장안벽01,2020-07-01 14:00,2020-07-01 14:10,MQM,01,현대미포의장안벽01,2020-07-01 14:00,2020-07-01 14:10,기타,2020-07-01,허가완료
85,D5HE3,2020,001,001,17.208,NAVIGATOR CENTAURI,USC1002,아성마린(주),MB4,02,4부두 02,2020-06-28 09:48,2020-07-01 09:50,MB4,02,4부두 02,2020-06-28 09:48,2020-07-01 09:50,양하,2020-07-01,허가완료
86,3EZR9,2020,002,001,7.294,SUN IRIS,USC0002,신양상선(주),WAE,01,정박지-E1,2020-06-28 10:15,2020-06-28 22:30,WAE,01,정박지-E1,2020-06-28 10:15,2020-06-28 22:30,접안대기,2020-07-01,허가완료
87,3EZR9,2020,002,002,7.294,SUN IRIS,USC0002,신양상선(주),MBN,13,정일스톨트헤븐울산신항3부두,2020-06-28 23:30,2020-07-01 13:10,MBN,13,정일스톨트헤븐울산신항3부두,2020-06-28 23:30,2020-07-01 13:10,적하,2020-07-01,허가완료
88,934345,2020,028,001,408,글로벌3호,BSK3338,리우해상급유 주식회사,MBC,04,신항컨테이너부두04,2002-06-29 10:30,2020-06-29 12:35,MBC,04,신항컨테이너부두04,2002-06-29 10:30,2020-06-29 12:35,적하,2020-07-01,허가완료
89,DSNG8,2020,017,001,332,코롤 1호,USC2029,케이오엘 (주),MBK,01,달포부두 01,2020-06-24 15:30,2020-07-01 13:20,MBK,01,달포부두 01,2020-06-24 15:30,2020-07-01 13:20,적하,2020-07-01,허가완료
90,190005,2020,031,001,399,동방에이스호,BSK2662,동방급유,MDS,01,S-OIL1부두,2020-07-02 21:30,2020-07-03 03:20,MDS,01,S-OIL1부두,2020-07-02 21:30,2020-07-03 03:20,적하,2020-07-01,허가완료
91,HPGG,2020,020,001,2.999,SUN CROWN,USC0002,신양상선(주),MDG,02,정일2부두,2020-06-29 15:55,2020-06-30 13:55,MDG,01,정일1부두,2020-06-29 15:55,2020-06-30 13:55,적하,2020-07-01,허가완료
92,D5DA7,2020,001,001,58.100,AMBER SUN,KMC0426,삼진선박(주),MDU,08,SK8부두,2020-06-26 08:24,2020-06-30 12:00,MDU,08,SK8부두,2020-06-26 08:24,2020-06-30 12:00,양하,2020-07-01,허가완료
93,HPGG,2020,020,002,2.999,SUN CROWN,USC0002,신양상선(주),MB2,03,2부두 03,2020-06-30 15:00,2020-06-30 19:10,MB2,03,2부두 03,2020-06-30 15:00,2020-06-30 19:10,급유,2020-07-01,허가완료
94,D5DA7,2020,001,002,58.100,AMBER SUN,KMC0426,삼진선박(주),WAE,03,정박지-E3,2020-06-27 20:30,2020-06-29 07:00,WAE,03,정박지-E3,2020-06-27 20:30,2020-06-29 07:00,접안대기,2020-07-01,허가완료
95,D5DA7,2020,001,003,58.100,AMBER SUN,KMC0426,삼진선박(주),MBN,14,정일스톨트헤븐울산신항4부두,2020-06-29 08:40,2020-07-01 14:15,MBN,14,정일스톨트헤븐울산신항4부두,2020-06-29 08:40,2020-07-01 14:15,양하,2020-07-01,허가완료
96,D8BO,2020,035,002,4.568,CALLIOPE,USK0074,영우해운(주),MDU,05,SK5부두,2020-07-02 08:00,2020-07-02 20:00,MDU,05,SK5부두,2020-07-02 08:00,2020-07-02 20:00,적하,2020-07-01,허가완료
97,166803,2020,005,001,396,용성호,BSZ3167,용성해운(주),MBO,02,온산2부두,2020-07-02 08:10,2020-07-02 10:15,MBO,02,온산2부두,2020-07-02 08:10,2020-07-02 10:15,적하,2020-07-01,허가완료
98,3EMY4,2020,001,002,6.925,J.PEACE,USC2047,부국상운주식회사,WAE,01,정박지-E1,2020-06-23 18:40,2020-06-29 13:20,WAE,01,정박지-E1,2020-06-23 18:40,2020-06-29 13:20,접안대기,2020-07-01,허가완료
99,3EMY4,2020,001,003,6.925,J.PEACE,USC2047,부국상운주식회사,MQP,01,미포부두 01,2020-06-29 14:38,2020-07-01 14:30,MQP,01,미포부두 01,2020-06-29 14:38,2020-07-01 14:30,적하,2020-07-01,허가완료
100,200013,2020,023,001,1.998,유성,USK0074,영우해운(주),WAM,07,정박지 07,2020-07-02 09:50,2020-07-03 12:00,WAM,07,정박지 07,2020-07-02 09:50,2020-07-03 12:00,접안대기,2020-07-01,허가완료
101,LAGV8,2020,001,001,122.261,TRAIANO KNUTSEN,USZ2566,현대중공업 주식회사,MQP,03,현중해양의장안벽,2020-06-03 09:00,2020-07-02 09:00,MQP,03,현중해양의장안벽,2020-06-03 09:00,2020-07-02 09:00,출항대기,2020-07-01,허가완료
102,192827,2020,068,001,1.998,우성,USK0074,영우해운(주),WAM,05,정박지 05,2020-07-01 21:10,2020-07-02 03:30,WAM,05,정박지 05,2020-07-01 21:10,2020-07-02 03:30,접안대기,2020-07-01,허가완료
103,110069,2020,014,001,999,,BSK9412,대복해운(주),WAM,05,정박지 05,2020-07-03 20:00,2020-07-04 00:35,WAM,05,정박지 05,2020-07-03 20:00,2020-07-04 00:35,접안대기,2020-07-01,허가완료
104,184803,2020,057,002,1.995,진양1호,USK0074,영우해운(주),MBU,01,SK2부두 01,2020-07-01 23:00,2020-07-02 11:00,MBU,01,SK2부두 01,2020-07-01 23:00,2020-07-02 11:00,적하,2020-07-01,허가완료
105,200009,2020,032,001,1.200,송양1호,USK0074,영우해운(주),WAM,03,정박지 03,2020-07-02 07:50,2020-07-02 15:20,WAM,03,정박지 03,2020-07-02 07:50,2020-07-02 15:20,접안대기,2020-07-01,허가완료
106,190026,2020,027,001,993,부광1호,BSB2360,부광마린,MLJ,01,장생포호안,2020-07-01 23:10,2020-07-02 08:10,MLJ,01,장생포호안,2020-07-01 23:10,2020-07-02 08:10,기타,2020-07-01,허가완료
107,DSRN9,2020,019,005,997,,BSK2678,영산해운(주),WAM,02,정박지 02,2020-06-29 04:00,2020-06-30 15:25,WAM,02,정박지 02,2020-06-29 04:00,2020-06-30 15:25,접안대기,2020-07-01,허가완료
108,105351,2020,066,001,575,신흥,BSZ7237,봉은해운(주),MLJ,01,장생포호안,2020-07-02 02:55,2020-07-02 07:00,MLJ,01,장생포호안,2020-07-02 02:55,2020-07-02 07:00,기타,2020-07-01,허가완료
109,180010,2020,045,001,1.999,두라스카이,BSK2531,두라해운(주),WAM,01,정박지 01,2020-07-02 07:20,2020-07-02 19:00,WAM,01,정박지 01,2020-07-02 07:20,2020-07-02 19:00,접안대기,2020-07-01,허가완료
