시설사용허가현황,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
순번,호출부호,입항횟수,입항횟수,입항횟수,신고톤수,선박명,선사/대리점,선사/대리점,신청시설,신청시설,신청시설,신청일시(FROM ~ TO),신청일시(FROM ~ TO),지정시설,지정시설,지정시설,지정일시(FROM ~ TO),지정일시(FROM ~ TO),사용목적명,예보일시,허가유무
25,9LY2646,2020,001,002,8.385,CHANG LIAN HAI,USC2043,일진해운(주),MB4,02,4부두 02,2020-02-22 07:20,2020-02-28 22:30,MB4,02,4부두 02,2020-02-22 07:20,2020-02-28 22:30,양하,2020-03-02,허가완료
26,D7CG,2020,003,001,60.404,글로비스 쿠거,OST0179,현대글로비스주식회사,MBJ,01,자동차부두 01,2020-02-28 07:06,2020-03-01 06:10,MBJ,01,자동차부두 01,2020-02-28 07:06,2020-03-01 06:10,적하,2020-03-02,허가완료
27,D7CG,2020,003,002,60.404,글로비스 쿠거,OST0179,현대글로비스주식회사,MB6,02,6부두 02,2020-03-01 06:35,2020-03-01 15:00,MB6,02,6부두 02,2020-03-01 06:35,2020-03-01 15:00,적하,2020-03-02,허가완료
28,120064,2020,022,001,999,삼원썬,BSZ7486,정우해운주식회사,MLJ,01,장생포호안,2020-02-27 22:05,2020-02-29 08:05,MLJ,01,장생포호안,2020-02-27 22:05,2020-02-29 08:05,접안대기,2020-03-02,허가완료
29,DSMS2,2020,009,001,3.969,우춘,YSK0025,상지해운(주),WAE,01,정박지-E1,2020-02-26 12:20,2020-02-26 16:25,WAE,01,정박지-E1,2020-02-26 12:20,2020-02-26 16:25,기타,2020-03-02,허가완료
30,V7RA2,2020,001,002,29.492,NAVIG8 TOPAZ,ICK2124,주식회사 트래솔,MB6,03,6부두 03,2020-02-28 10:45,2020-02-29 03:40,MB6,03,6부두 03,2020-02-28 10:45,2020-02-29 03:40,양하,2020-03-02,허가완료
31,D7FD,2020,009,001,8.539,우찬호,ICK0006,우림해운(주),MDS,01,S-OIL1부두,2020-02-29 12:35,2020-03-01 13:05,MDS,01,S-OIL1부두,2020-02-29 12:35,2020-03-01 13:05,적하,2020-03-02,허가완료
32,V7JT4,2020,002,001,59.760,글로비스 크리스탈,OST0179,현대글로비스주식회사,MBJ,02,자동차부두 02,2020-02-25 17:45,2020-02-28 06:15,MBJ,02,자동차부두 02,2020-02-25 17:45,2020-02-28 06:15,적하,2020-03-02,허가완료
33,V7JT4,2020,002,003,59.760,글로비스 크리스탈,OST0179,현대글로비스주식회사,MBJ,02,자동차부두 02,2020-02-28 12:36,2020-02-28 22:25,MBJ,02,자동차부두 02,2020-02-28 12:36,2020-02-28 22:25,적하,2020-03-02,허가완료
34,D7WJ,2020,007,001,4.688,우준,ICK0006,우림해운(주),MDG,02,정일2부두,2020-02-29 22:50,2020-03-01 13:00,MDG,02,정일2부두,2020-02-29 22:50,2020-03-01 13:00,양하,2020-03-02,허가완료
35,H9PP,2020,003,001,33.266,EVER BLISS,KMC0123,(주)에버그린코리아,MBC,02,신항컨테이너부두02,2020-02-28 07:18,2020-02-28 20:30,MBC,02,신항컨테이너부두02,2020-02-28 07:18,2020-02-28 20:30,양적하,2020-03-02,허가완료
36,VRJQ3,2020,001,002,22.458,JIA TAI,USC0005,세양해운(주),MBT,01,석탄부두 01,2020-02-25 18:20,2020-02-29 15:10,MBT,01,석탄부두 01,2020-02-25 18:20,2020-02-29 15:10,양하,2020-03-02,허가완료
37,9V9243,2020,002,001,67.141,돈카를로스,OST0078,유코카캐리어스(주),MB6,02,6부두 02,2020-02-29 07:36,2020-02-29 11:05,MB6,02,6부두 02,2020-02-29 07:36,2020-02-29 11:05,적하,2020-03-02,허가완료
38,D7LQ,2020,003,001,2.099,제3에스제이가스호,BSK2590,(주)에스제이탱커,MDS,01,S-OIL1부두,2020-02-29 11:30,2020-03-01 03:50,MDS,01,S-OIL1부두,2020-02-29 11:30,2020-03-01 03:50,양하,2020-03-02,허가완료
39,D7LQ,2020,003,002,2.099,제3에스제이가스호,BSK2590,(주)에스제이탱커,WAE,01,정박지-E1,2020-03-01 04:20,2020-03-01 05:55,WAE,01,정박지-E1,2020-03-01 04:20,2020-03-01 05:55,출항대기,2020-03-02,허가완료
40,DSQH5,2020,011,001,2.486,케이티에스 블루,ICK2271,와이엠해운(주),MBY,03,용잠부두 02,2020-02-29 08:35,2020-02-29 20:00,MBY,03,용잠부두 02,2020-02-29 08:35,2020-02-29 20:00,양하,2020-03-02,허가완료
41,3EGD2,2020,002,001,40.360,ALIZAY 2,USC2073,(주) 웰스해운,MBN,17,대한통운신항부두,2020-02-24 07:25,2020-03-01 23:00,MBN,17,대한통운신항부두,2020-02-24 07:25,2020-03-01 23:00,양하,2020-03-02,허가완료
42,D7RA,2020,003,001,8.539,로얄 아쿠아,BST2025,인피쎄스해운(주),WAE,01,정박지-E1,2020-02-28 11:50,2020-02-28 23:30,WAE,01,정박지-E1,2020-02-28 11:50,2020-02-28 23:30,급유,2020-03-02,허가완료
43,D7RA,2020,003,002,8.539,로얄 아쿠아,BST2025,인피쎄스해운(주),MDG,01,정일1부두,2020-02-28 18:55,2020-02-29 14:35,MDG,01,정일1부두,2020-02-28 18:55,2020-02-29 14:35,적하,2020-03-02,허가완료
44,3EUE6,2020,003,001,9.742,SKY FLOWER,KMS8811,천경해운(주),MBC,02,신항컨테이너부두02,2020-02-29 05:25,2020-02-29 11:50,MBC,02,신항컨테이너부두02,2020-02-29 05:25,2020-02-29 11:50,양적하,2020-03-02,허가완료
45,D7LM,2020,002,001,3.096,가스 에바호,BSK1011,(주)KSS해운,MB4,01,4부두 01,2020-02-29 08:05,2020-03-01 06:00,MB4,01,4부두 01,2020-02-29 08:05,2020-03-01 06:00,양하,2020-03-02,허가완료
46,V7KF5,2020,003,001,39.941,HONGKONG BRIDGE,OSL0038,장금상선(주),MBC,04,신항컨테이너부두04,2020-02-28 09:00,2020-02-29 12:15,MBC,04,신항컨테이너부두04,2020-02-28 09:00,2020-02-29 12:15,양적하,2020-03-02,허가완료
47,V7DI9,2020,001,001,64.705,에스티아이 슬론,USC2046,씨에스해운,WAE,03,정박지-E3,2020-02-22 17:10,2020-02-25 22:00,WAE,03,정박지-E3,2020-02-22 17:10,2020-02-25 22:00,접안대기,2020-03-02,허가완료
48,3FAE6,2020,004,003,4.387,오션월드,USC2045,에스엠코리아주식회사,MBF,01,신항남방파제T/S부두 01,2020-02-24 10:45,2020-02-25 01:20,MBF,01,신항남방파제T/S부두 01,2020-02-24 10:45,2020-02-25 01:20,해상하역,2020-03-02,허가완료
49,3FAE6,2020,004,004,4.387,오션월드,USC2045,에스엠코리아주식회사,MBU,01,SK2부두 01,2020-02-25 02:55,2020-02-25 10:30,MBU,01,SK2부두 01,2020-02-25 02:55,2020-02-25 10:30,적하,2020-03-02,허가완료
50,3FAE6,2020,004,005,4.387,오션월드,USC2045,에스엠코리아주식회사,MBF,01,신항남방파제T/S부두 01,2020-02-25 12:10,2020-02-25 20:05,MBF,01,신항남방파제T/S부두 01,2020-02-25 12:10,2020-02-25 20:05,해상하역,2020-03-02,허가완료
51,130010,2020,014,001,200,32대영호,BSZ7045,(주)대민,MBN,13,정일스톨트헤븐울산신항3부두,2020-02-29 15:00,2020-02-29 17:25,MBN,13,정일스톨트헤븐울산신항3부두,2020-02-29 15:00,2020-02-29 17:25,적하,2020-03-02,허가완료
52,3FAE6,2020,004,006,4.387,오션월드,USC2045,에스엠코리아주식회사,MBN,02,신항일반부두02,2020-02-25 21:55,2020-02-27 17:30,MBN,02,신항일반부두02,2020-02-25 21:55,2020-02-27 17:30,수리,2020-03-02,허가완료
53,H9NI,2020,006,001,1.999,SHOREKI,KMC0426,삼진선박(주),WAM,01,정박지 01,2020-03-02 09:20,2020-03-05 12:00,WAM,01,정박지 01,2020-03-02 09:20,2020-03-05 12:00,접안대기,2020-03-02,허가완료
54,3FAE6,2020,004,007,4.387,오션월드,USC2045,에스엠코리아주식회사,WAE,01,정박지-E1,2020-02-27 18:20,2020-02-29 21:50,WAE,01,정박지-E1,2020-02-27 18:20,2020-02-29 21:50,접안대기,2020-03-02,허가완료
55,V7BJ5,2020,006,001,8.473,,ICK0006,우림해운(주),WAE,01,정박지-E1,2020-02-23 20:50,2020-02-24 14:20,WAE,01,정박지-E1,2020-02-23 20:50,2020-02-24 14:20,접안대기,2020-03-02,허가완료
56,3FAE6,2020,004,008,4.387,오션월드,USC2045,에스엠코리아주식회사,MBU,01,SK2부두 01,2020-02-29 22:40,2020-03-01 13:00,MBU,01,SK2부두 01,2020-02-29 22:40,2020-03-01 13:00,적하,2020-03-02,허가완료
57,V7BJ5,2020,006,002,8.473,,ICK0006,우림해운(주),MB3,02,3부두 02,2020-02-24 15:25,2020-02-26 03:00,MB3,02,3부두 02,2020-02-24 15:25,2020-02-26 03:00,양하,2020-03-02,허가완료
58,VRRA6,2020,002,001,6.998,TAIHAI 3,USC2045,에스엠코리아주식회사,WAE,01,정박지-E1,2020-02-23 17:15,2020-02-25 14:30,WAE,01,정박지-E1,2020-02-23 17:15,2020-02-25 14:30,접안대기,2020-03-02,허가완료
59,V7BJ5,2020,006,003,8.473,,ICK0006,우림해운(주),WAE,01,정박지-E1,2020-02-26 12:30,2020-02-28 18:45,WAE,01,정박지-E1,2020-02-26 12:30,2020-02-28 18:45,접안대기,2020-03-02,허가완료
60,VRRA6,2020,002,002,6.998,TAIHAI 3,USC2045,에스엠코리아주식회사,MBU,01,SK2부두 01,2020-02-25 15:20,2020-02-26 11:30,MBU,01,SK2부두 01,2020-02-25 15:20,2020-02-26 11:30,적하,2020-03-02,허가완료
61,9MWS7,2020,003,001,5.051,LG ASPHALT 2,USC2045,에스엠코리아주식회사,WAE,01,정박지-E1,2020-02-24 10:35,2020-02-29 06:50,WAE,01,정박지-E1,2020-02-24 10:35,2020-02-29 06:50,접안대기,2020-03-02,허가완료
62,9MWS7,2020,003,002,5.051,LG ASPHALT 2,USC2045,에스엠코리아주식회사,MBU,01,SK2부두 01,2020-02-29 07:45,2020-02-29 21:30,MBU,01,SK2부두 01,2020-02-29 07:45,2020-02-29 21:30,적하,2020-03-02,허가완료
63,V2HD9,2020,005,001,7.170,CONMAR MOON,KMS8811,천경해운(주),MBC,01,신항컨테이너부두01,2020-02-29 15:18,2020-02-29 20:00,MBC,01,신항컨테이너부두01,2020-02-29 15:18,2020-02-29 20:00,양적하,2020-03-02,허가완료
64,3FWX,2020,001,001,20.333,CHEMROAD QUEST,USC2045,에스엠코리아주식회사,MBA,01,양곡부두,2020-02-28 16:50,2020-02-29 13:12,MBA,01,양곡부두,2020-02-28 16:50,2020-02-29 13:12,양하,2020-03-02,허가완료
65,D8QR,2020,009,001,3.575,성호 갤럭시,OST0091,성호해운(주),WAE,01,정박지-E1,2020-02-29 22:30,2020-03-01 21:20,WAE,01,정박지-E1,2020-02-29 22:30,2020-03-01 21:20,접안대기,2020-03-02,허가완료
66,9V7493,2020,004,001,29.700,ST.KATHARINEN,ICC2121,주식회사 굳파트너쉬핑,WAE,02,정박지-E2,2020-03-01 06:48,2020-03-01 15:00,WAE,02,정박지-E2,2020-03-01 06:48,2020-03-01 15:00,기타,2020-03-02,허가완료
67,9V5322,2020,005,001,4.275,,USC2045,에스엠코리아주식회사,WAE,01,정박지-E1,2020-02-26 17:25,2020-02-28 23:15,WAE,01,정박지-E1,2020-02-26 17:25,2020-02-28 23:15,접안대기,2020-03-02,허가완료
68,070323,2020,008,001,647,77신정,BSK2626,(주)광진마린,MBA,01,양곡부두,2020-02-29 17:00,2020-02-29 17:05,MBA,01,양곡부두,2020-02-29 17:00,2020-02-29 17:05,기타,2020-03-02,허가완료
69,070323,2020,008,003,647,77신정,BSK2626,(주)광진마린,MBA,01,양곡부두,2020-03-01 01:15,2020-03-01 01:25,MBA,01,양곡부두,2020-03-01 01:15,2020-03-01 01:25,기타,2020-03-02,허가완료
70,955160,2020,001,001,173,글로벌7호,BSK3287,청금마린 주식회사,MBR,01,UTK부두,2020-02-29 13:48,2020-02-29 17:25,MBR,01,UTK부두,2020-02-29 13:48,2020-02-29 17:25,적하,2020-03-02,허가완료
71,070323,2020,009,003,647,77신정,BSK2626,(주)광진마린,MBA,01,양곡부두,2020-03-01 16:35,2020-03-01 16:40,MBA,01,양곡부두,2020-03-01 16:35,2020-03-01 16:40,기타,2020-03-02,허가완료
72,3FBF6,2020,012,001,1.637,ANGEL BLUE,USC0031,그레이트해운(주),MBU,11,SK1부두 11,2020-03-01 07:45,2020-03-01 16:05,MBU,11,SK1부두 11,2020-03-01 07:45,2020-03-01 16:05,적하,2020-03-02,허가완료
73,180031,2020,015,001,199,청해,BSZ7646,(주)청해해운,MBC,04,신항컨테이너부두04,2020-02-28 11:10,2020-02-28 12:40,MBC,04,신항컨테이너부두04,2020-02-28 11:10,2020-02-28 12:40,적하,2020-03-02,허가완료
74,180031,2020,015,003,199,청해,BSZ7646,(주)청해해운,WAE,03,정박지-E3,2020-02-28 21:00,2020-02-29 03:10,WAE,03,정박지-E3,2020-02-28 21:00,2020-02-29 03:10,양하,2020-03-02,허가완료
75,DSOD8,2020,005,001,597,거영 선,BSK2625,거영해운(주),MBG,07,일반부두 07,2020-03-01 11:20,2020-03-01 22:30,MBG,07,일반부두 07,2020-03-01 11:20,2020-03-01 22:30,적하,2020-03-02,허가완료
76,DSPW9,2020,007,001,2.517,거영마스타호,BSK2625,거영해운(주),WAE,01,정박지-E1,2020-02-25 13:10,2020-02-29 17:05,WAE,01,정박지-E1,2020-02-25 13:10,2020-02-29 17:05,접안대기,2020-03-02,허가완료
77,130017,2020,006,001,556,동방5호,BSZ9043,동영유업,MQM,01,현대미포의장안벽01,2020-03-04 06:55,2020-03-04 12:05,MQM,01,현대미포의장안벽01,2020-03-04 06:55,2020-03-04 12:05,양하,2020-03-02,허가완료
78,D7DD,2020,004,001,1.268,거영프론티어,BSK2625,거영해운(주),MBN,12,현대오일터미널신항부두,2020-02-28 12:00,2020-02-28 23:05,MBN,12,현대오일터미널신항부두,2020-02-28 12:00,2020-02-28 23:05,양하,2020-03-02,허가완료
79,D7CC,2020,004,001,9.923,PANCON VICTORY,KMC8410,범주해운(주),MBC,03,신항컨테이너부두03,2020-03-01 09:10,2020-03-01 14:00,MBC,03,신항컨테이너부두03,2020-03-01 09:10,2020-03-01 14:00,양적하,2020-03-02,허가완료
80,C6SJ9,2020,001,001,9.443,RESURGENCE,KMC0629,에스아이티씨 컨테이너 라인스 코리아,MBO,05,정일컨부두,2020-02-29 23:50,2020-03-01 04:00,MBO,05,정일컨부두,2020-02-29 23:50,2020-03-01 04:00,양적하,2020-03-02,허가완료
81,D7ET,2020,003,001,8.072,삼봉 아르테미스,BST2007,주식회사 문영,MDU,05,SK5부두,2020-02-23 03:20,2020-02-23 18:10,MDU,05,SK5부두,2020-02-23 03:20,2020-02-23 18:10,양하,2020-03-02,허가완료
82,D7ET,2020,003,002,8.072,삼봉 아르테미스,BST2007,주식회사 문영,WAE,02,정박지-E2,2020-02-25 13:55,2020-02-29 06:50,WAE,02,정박지-E2,2020-02-25 13:55,2020-02-29 06:50,접안대기,2020-03-02,허가완료
83,D7ET,2020,003,003,8.072,삼봉 아르테미스,BST2007,주식회사 문영,MDU,05,SK5부두,2020-02-29 07:50,2020-03-01 01:20,MDU,05,SK5부두,2020-02-29 07:50,2020-03-01 01:20,적하,2020-03-02,허가완료
84,120025,2020,014,005,388,동방1호,BSK1014,모든기업,MB6,04,6부두 04,2020-02-18 00:15,2020-02-18 05:00,MB6,04,6부두 04,2020-02-18 00:15,2020-02-18 05:00,기타,2020-03-02,허가완료
85,018212,2020,008,001,287,1거성,BSZ7452,주식회사 안성,MLJ,01,장생포호안,2020-03-02 12:30,2020-03-02 15:20,MLJ,01,장생포호안,2020-03-02 12:30,2020-03-02 15:20,기타,2020-03-02,허가완료
86,170036,2020,022,004,438,17유성호,BSK9407,세양상사,MLJ,01,장생포호안,2020-02-28 11:45,2020-02-28 22:22,MLJ,01,장생포호안,2020-02-28 11:45,2020-02-28 22:22,기타,2020-03-02,허가완료
87,170036,2020,022,005,438,17유성호,BSK9407,세양상사,MBN,12,현대오일터미널신항부두,2020-02-28 23:55,2020-02-29 03:35,MBN,12,현대오일터미널신항부두,2020-02-28 23:55,2020-02-29 03:35,적하,2020-03-02,허가완료
88,122804,2020,005,004,378,3태영호,USK0039,(주)한유해운,MBP,02,염포부두 02,2020-02-28 09:50,2020-02-28 15:20,MBP,02,염포부두 02,2020-02-28 09:50,2020-02-28 15:20,기타,2020-03-02,허가완료
89,D7FR,2020,002,001,3.449,썬 프리지아,BST2025,인피쎄스해운(주),WAE,01,정박지-E1,2020-02-24 11:15,2020-02-27 15:20,WAE,01,정박지-E1,2020-02-24 11:15,2020-02-27 15:20,,2020-03-02,허가완료
90,D7FR,2020,002,003,3.449,썬 프리지아,BST2025,인피쎄스해운(주),MDG,02,정일2부두,2020-02-28 01:30,2020-02-28 14:50,MDG,02,정일2부두,2020-02-28 01:30,2020-02-28 14:50,,2020-03-02,허가완료
91,9V3298,2020,003,001,8.499,HAN GRACE,USC2064,베이스타해운(주),MDU,05,SK5부두,2020-02-27 15:45,2020-02-28 20:25,MDU,05,SK5부두,2020-02-27 15:45,2020-02-28 20:25,적하,2020-03-02,허가완료
92,925419,2020,021,002,535,보광3호,USZ0003,마린해운(주),MBO,01,온산1부두,2020-02-27 15:50,2020-02-27 18:20,MBO,01,온산1부두,2020-02-27 15:50,2020-02-27 18:20,적하,2020-03-02,허가완료
93,CQIO5,2020,001,001,82.908,MONTE UDALA,USC0035,(주)쌍용에이젼시,MUT,01,석유공사부이,2020-03-01 12:06,2020-03-02 17:00,MUT,01,석유공사부이,2020-03-01 12:06,2020-03-02 17:00,양하,2020-03-02,허가완료
94,DSPD6,2020,006,001,1.755,그레이스삼부,BSK0104,삼부해운(주),MDW,02,OTK부두,2020-03-01 17:35,2020-03-02 01:50,MDW,02,OTK부두,2020-03-01 17:35,2020-03-02 01:50,적하,2020-03-02,허가완료
95,DSPD6,2020,006,002,1.755,그레이스삼부,BSK0104,삼부해운(주),WAM,07,정박지 07,2020-03-02 02:50,2020-03-02 10:45,WAM,07,정박지 07,2020-03-02 02:50,2020-03-02 10:45,급유,2020-03-02,허가완료
96,190015,2020,009,001,262,19유성호,BSK9407,세양상사,MBJ,02,자동차부두 02,2020-03-03 17:30,2020-03-03 19:35,MBJ,02,자동차부두 02,2020-03-03 17:30,2020-03-03 19:35,양하,2020-03-02,허가완료
97,130079,2020,021,002,424,대정,BSB2154,대정마린(주),MLJ,01,장생포호안,2020-03-02 20:00,2020-03-03 12:40,MLJ,01,장생포호안,2020-03-02 20:00,2020-03-03 12:40,기타,2020-03-02,허가완료
98,130079,2020,019,002,424,대정,BSB2154,대정마린(주),MBC,04,신항컨테이너부두04,2020-02-27 08:25,2020-02-27 10:30,MBC,04,신항컨테이너부두04,2020-02-27 08:25,2020-02-27 10:30,적하,2020-03-02,허가완료
99,DSIU5,2020,011,002,1.974,우금호,ICK0006,우림해운(주),MDS,02,S-OIL2부두,2020-03-02 00:05,2020-03-02 09:30,MDS,02,S-OIL2부두,2020-03-02 00:05,2020-03-02 09:30,적하,2020-03-02,허가완료
100,VRIN8,2020,001,002,9.129,PRINCE HENRY,USC0019,(주)협성상운,MBN,11,세방신항부두,2020-02-29 07:40,2020-02-29 12:50,MBN,11,세방신항부두,2020-02-29 07:40,2020-02-29 12:50,양하,2020-03-02,허가완료
101,DSFN9,2020,012,001,1.716,우선호,ICK0006,우림해운(주),WAM,05,정박지 05,2020-03-01 16:10,2020-03-02 00:35,WAM,05,정박지 05,2020-03-01 16:10,2020-03-02 00:35,접안대기,2020-03-02,허가완료
102,170002,2020,017,002,237,동경호,PHZ0140,당군해운,MBN,12,현대오일터미널신항부두,2020-03-01 12:25,2020-03-01 14:05,MBN,12,현대오일터미널신항부두,2020-03-01 12:25,2020-03-01 14:05,적하,2020-03-02,허가완료
103,170002,2020,017,003,237,동경호,PHZ0140,당군해운,MBO,03,온산3부두,2020-03-01 02:35,2020-03-01 17:05,MBO,03,온산3부두,2020-03-01 02:35,2020-03-01 17:05,양하,2020-03-02,허가완료
104,170002,2020,017,004,237,동경호,PHZ0140,당군해운,MB1,01,1부두 01,2020-03-01 17:50,2020-03-01 20:45,MB1,01,1부두 01,2020-03-01 17:50,2020-03-01 20:45,양하,2020-03-02,허가완료
105,130079,2020,020,002,424,대정,BSB2154,대정마린(주),MLJ,01,장생포호안,2020-02-29 18:30,2020-02-29 20:50,MLJ,01,장생포호안,2020-02-29 18:30,2020-02-29 20:50,기타,2020-03-02,허가완료
106,VRDB7,2020,006,001,2.676,STOLT TRANSPORTER,KMC8431,협운해운(주),WAE,01,정박지-E1,2020-02-29 00:40,2020-02-29 23:15,WAE,01,정박지-E1,2020-02-29 00:40,2020-02-29 23:15,접안대기,2020-03-02,허가완료
107,VRDB7,2020,006,002,2.676,STOLT TRANSPORTER,KMC8431,협운해운(주),MDW,02,OTK부두,2020-03-01 00:00,2020-03-01 12:50,MDW,02,OTK부두,2020-03-01 00:00,2020-03-01 12:50,적하,2020-03-02,허가완료
