시설사용허가현황,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
순번,호출부호,입항횟수,입항횟수,입항횟수,신고톤수,선박명,선사/대리점,선사/대리점,신청시설,신청시설,신청시설,신청일시(FROM ~ TO),신청일시(FROM ~ TO),지정시설,지정시설,지정시설,지정일시(FROM ~ TO),지정일시(FROM ~ TO),사용목적명,예보일시,허가유무
26,170039,2020,022,001,2.114,한유 드림,YSK0017,태하해운(주),WAE,01,정박지-E1,2020-03-29 21:50,2020-03-31 22:55,WAE,01,정박지-E1,2020-03-29 21:50,2020-03-31 22:55,접안대기,2020-04-01,허가완료
27,170039,2020,022,002,2.114,한유 드림,YSK0017,태하해운(주),MBU,01,SK2부두 01,2020-03-31 23:55,2020-04-01 06:40,MBU,01,SK2부두 01,2020-03-31 23:55,2020-04-01 06:40,적하,2020-04-01,허가완료
28,P3TK9,2020,002,005,42.432,NORDNEPTUN,USC1002,아성마린(주),WAE,03,정박지-E3,2020-03-26 10:54,2020-03-27 16:25,WAE,03,정박지-E3,2020-03-26 10:54,2020-03-27 16:25,접안대기,2020-04-01,허가완료
29,P3TK9,2020,002,006,42.432,NORDNEPTUN,USC1002,아성마린(주),MBN,15,정일스톨트헤븐울산신항5부두,2020-03-27 17:42,2020-03-28 14:45,MBN,15,정일스톨트헤븐울산신항5부두,2020-03-27 17:42,2020-03-28 14:45,적하,2020-04-01,허가완료
30,S6HB2,2020,001,001,27.987,OCEAN SPRING,ICC2121,주식회사 굳파트너쉬핑,WAE,02,정박지-E2,2020-03-28 22:00,2020-03-30 10:45,WAE,02,정박지-E2,2020-03-28 22:00,2020-03-30 10:45,접안대기,2020-04-01,허가완료
31,S6HB2,2020,001,002,27.987,OCEAN SPRING,ICC2121,주식회사 굳파트너쉬핑,MDU,07,SK7부두,2020-03-30 11:30,2020-03-31 16:30,MDU,07,SK7부두,2020-03-30 11:30,2020-03-31 16:30,적하,2020-04-01,허가완료
32,900331,2020,006,001,338,제3신정호,BSK2244,신정선박(주),MQP,03,현중해양의장안벽,2020-03-30 01:40,2020-03-30 09:45,MQP,03,현중해양의장안벽,2020-03-30 01:40,2020-03-30 09:45,적하,2020-04-01,허가완료
33,040651,2020,012,001,932,울산105호 ,USK2215,(주)울산선박,MBO,01,온산1부두,2020-03-21 19:50,2020-03-22 11:25,MBO,01,온산1부두,2020-03-21 19:50,2020-03-22 11:25,적하,2020-04-01,허가완료
34,DSPI3,2020,005,001,9.522,페가서스 유닉스,OSL0038,장금상선(주),MBO,05,정일컨부두,2020-03-31 10:12,2020-03-31 14:12,MBO,05,정일컨부두,2020-03-31 10:12,2020-03-31 14:12,양적하,2020-04-01,허가완료
35,3FBF6,2020,020,001,1.637,ANGEL BLUE,USC0031,그레이트해운(주),WAE,01,정박지-E1,2020-03-30 22:15,2020-03-31 23:25,WAE,01,정박지-E1,2020-03-30 22:15,2020-03-31 23:25,접안대기,2020-04-01,허가완료
36,3FBF6,2020,020,002,1.637,ANGEL BLUE,USC0031,그레이트해운(주),MBU,11,SK1부두 11,2020-04-01 00:05,2020-04-01 07:55,MBU,11,SK1부두 11,2020-04-01 00:05,2020-04-01 07:55,적하,2020-04-01,허가완료
37,3FTM3,2020,002,002,28.777,NEW BREEZE,USC2069,주식회사 네오글로벌쉬핑에이전시,WAE,02,정박지-E2,2020-03-18 06:54,2020-03-19 08:40,WAE,02,정박지-E2,2020-03-18 06:54,2020-03-19 08:40,,2020-04-01,허가완료
38,184803,2020,027,001,1.995,진양1호,USK0074,영우해운(주),WAM,04,정박지 04,2020-04-01 15:20,2020-04-02 00:00,WAM,04,정박지 04,2020-04-01 15:20,2020-04-02 00:00,접안대기,2020-04-01,허가완료
39,3FTM3,2020,002,001,28.777,NEW BREEZE,USC2069,주식회사 네오글로벌쉬핑에이전시,WAE,02,정박지-E2,2020-03-17 09:40,2020-03-17 14:12,WAE,02,정박지-E2,2020-03-17 09:40,2020-03-17 14:12,,2020-04-01,허가완료
40,3FZO6,2020,008,002,2.823,KEOYOUNG DREAM 1,BSK2625,거영해운(주),WAE,01,정박지-E1,2020-03-31 01:35,2020-03-31 05:50,WAE,01,정박지-E1,2020-03-31 01:35,2020-03-31 05:50,급유,2020-04-01,허가완료
41,3FZO6,2020,008,003,2.823,KEOYOUNG DREAM 1,BSK2625,거영해운(주),MBN,15,정일스톨트헤븐울산신항5부두,2020-03-31 07:20,2020-04-01 01:25,MBN,15,정일스톨트헤븐울산신항5부두,2020-03-31 07:20,2020-04-01 01:25,적하,2020-04-01,허가완료
42,192827,2020,031,001,1.998,우성,USK0074,영우해운(주),WAM,07,정박지 07,2020-04-02 04:40,2020-04-02 10:30,WAM,07,정박지 07,2020-04-02 04:40,2020-04-02 10:30,접안대기,2020-04-01,허가완료
43,980117,2020,005,001,148,신광호,BSK3288,(주)흥한해운,MLJ,01,장생포호안,2020-03-31 22:35,2020-04-01 03:05,MLJ,01,장생포호안,2020-03-31 22:35,2020-04-01 03:05,기타,2020-04-01,허가완료
44,040484,2020,021,005,145,월우호,BSK3287,청금마린 주식회사,MBR,01,UTK부두,2020-03-30 16:45,2020-03-30 17:55,MBR,01,UTK부두,2020-03-30 16:45,2020-03-30 17:55,적하,2020-04-01,허가완료
45,040484,2020,021,006,145,월우호,BSK3287,청금마린 주식회사,MB8,01,8부두 01,2020-03-30 18:40,2020-03-30 20:30,MB8,01,8부두 01,2020-03-30 18:40,2020-03-30 20:30,양하,2020-04-01,허가완료
46,040484,2020,021,007,145,월우호,BSK3287,청금마린 주식회사,MLJ,01,장생포호안,2020-03-30 20:50,2020-03-31 19:55,MLJ,01,장생포호안,2020-03-30 20:50,2020-03-31 19:55,기타,2020-04-01,허가완료
47,040484,2020,021,008,145,월우호,BSK3287,청금마린 주식회사,MBC,04,신항컨테이너부두04,2020-03-31 20:50,2020-03-31 22:20,MBC,04,신항컨테이너부두04,2020-03-31 20:50,2020-03-31 22:20,적하,2020-04-01,허가완료
48,V7GJ4,2020,007,001,9.599,흥아 영,ICZ0830,흥아라인(주),MBC,01,신항컨테이너부두01,2020-04-02 20:00,2020-04-04 23:00,MBC,01,신항컨테이너부두01,2020-04-02 20:00,2020-04-04 23:00,양적하,2020-04-01,허가완료
49,DSMS2,2020,014,001,3.969,우춘,YSK0025,상지해운(주),MDY,02,UTT부두,2020-03-29 19:35,2020-03-30 18:10,MDY,02,UTT부두,2020-03-29 19:35,2020-03-30 18:10,양하,2020-04-01,허가완료
50,DSMS2,2020,014,002,3.969,우춘,YSK0025,상지해운(주),MBR,01,UTK부두,2020-03-30 19:10,2020-03-31 03:40,MBR,01,UTK부두,2020-03-30 19:10,2020-03-31 03:40,양하,2020-04-01,허가완료
51,190025,2020,004,001,1.002,케이 가스,BSK2590,(주)에스제이탱커,WAM,01,정박지 01,2020-03-30 22:30,2020-03-31 12:45,WAM,01,정박지 01,2020-03-30 22:30,2020-03-31 12:45,접안대기,2020-04-01,허가완료
52,190025,2020,004,003,1.002,케이 가스,BSK2590,(주)에스제이탱커,WAM,01,정박지 01,2020-04-01 04:55,2020-04-01 10:35,WAM,01,정박지 01,2020-04-01 04:55,2020-04-01 10:35,출항대기,2020-04-01,허가완료
53,120059,2020,016,002,415,부양에이스,BSK2527,부양해운,MBN,12,현대오일터미널신항부두,2020-04-03 13:50,2020-04-03 21:35,MBN,12,현대오일터미널신항부두,2020-04-03 13:50,2020-04-03 21:35,적하,2020-04-01,허가완료
54,DSNA8,2020,008,001,2.204,101 효동케미호,YSG9011,효동항업(주),MDG,01,정일1부두,2020-03-31 17:15,2020-04-01 07:55,MDG,01,정일1부두,2020-03-31 17:15,2020-04-01 07:55,양하,2020-04-01,허가완료
55,H9NI,2020,010,001,1.999,SHOREKI,KMC0426,삼진선박(주),WAM,04,정박지 04,2020-04-01 12:43,2020-04-03 12:00,WAM,04,정박지 04,2020-04-01 12:43,2020-04-03 12:00,급유,2020-04-01,허가완료
56,038217,2020,029,001,801,삼진2호,USK0058,(주)원강해운,MLJ,01,장생포호안,2020-03-30 03:30,2020-03-31 10:55,MLJ,01,장생포호안,2020-03-30 03:30,2020-03-31 10:55,기타,2020-04-01,허가완료
57,038217,2020,029,003,801,삼진2호,USK0058,(주)원강해운,MLJ,01,장생포호안,2020-03-31 17:50,2020-04-01 07:40,MLJ,01,장생포호안,2020-03-31 17:50,2020-04-01 07:40,기타,2020-04-01,허가완료
58,VRQO3,2020,001,001,22.417,OCEAN HAPPINESS,OST0011,팬오션 주식회사,MB6,04,6부두 04,2020-03-18 13:50,2020-03-31 18:40,MB6,04,6부두 04,2020-03-18 13:50,2020-03-31 18:40,적하,2020-04-01,허가완료
59,DSPD6,2020,011,001,1.755,그레이스삼부,BSK0104,삼부해운(주),MB3,02,3부두 02,2020-03-31 20:00,2020-04-01 11:00,MB3,02,3부두 02,2020-03-31 20:00,2020-04-01 11:00,양하,2020-04-01,허가완료
60,DSDD6,2020,006,002,1.598,제105효동케미,BSK2457,동보해운(주),WAM,01,정박지 01,2020-03-30 17:35,2020-03-31 07:30,WAM,01,정박지 01,2020-03-30 17:35,2020-03-31 07:30,접안대기,2020-04-01,허가완료
61,DSDD6,2020,006,004,1.598,제105효동케미,BSK2457,동보해운(주),MBN,14,정일스톨트헤븐울산신항4부두,2020-03-31 18:40,2020-04-01 06:15,MBN,14,정일스톨트헤븐울산신항4부두,2020-03-31 18:40,2020-04-01 06:15,적하,2020-04-01,허가완료
62,DSDD6,2020,006,005,1.598,제105효동케미,BSK2457,동보해운(주),WAM,06,정박지 06,2020-04-01 07:35,2020-04-01 09:55,WAM,06,정박지 06,2020-04-01 07:35,2020-04-01 09:55,급유,2020-04-01,허가완료
63,190001,2020,003,001,1.715,대호 세종,KMC0151,대호상선(주),WAM,01,정박지 01,2020-03-24 13:30,2020-03-26 15:05,WAM,07,정박지 07,2020-03-24 13:30,2020-03-26 15:05,접안대기,2020-04-01,허가완료
64,190001,2020,003,002,1.715,대호 세종,KMC0151,대호상선(주),MQP,03,현중해양의장안벽,2020-03-26 16:55,2020-03-31 14:00,MQP,03,현중해양의장안벽,2020-03-26 16:55,2020-03-31 14:00,양하,2020-04-01,허가완료
65,D7LQ,2020,005,001,2.099,제3에스제이가스호,BSK2590,(주)에스제이탱커,WAE,01,정박지-E1,2020-03-29 03:40,2020-03-31 07:20,WAE,01,정박지-E1,2020-03-29 03:40,2020-03-31 07:20,접안대기,2020-04-01,허가완료
66,3FUN3,2020,001,001,20.108,CHEMROAD JOURNEY,USC2045,에스엠코리아주식회사,MBR,01,UTK부두,2020-03-28 07:20,2020-03-29 05:05,MBR,01,UTK부두,2020-03-28 07:20,2020-03-29 05:05,적하,2020-04-01,허가완료
67,DSGK,2020,009,001,801,태양25호,BSK2466,제이케이쉬핑(주),MQM,01,현대미포의장안벽01,2020-04-01 01:00,2020-04-02 16:45,MQM,01,현대미포의장안벽01,2020-04-01 01:00,2020-04-02 16:45,적하,2020-04-01,허가완료
68,3EAE9,2020,001,001,19.885,AC SPLENDOR,USC0002,신양상선(주),WAE,02,정박지-E2,2020-03-27 16:50,2020-03-30 21:50,WAE,02,정박지-E2,2020-03-27 16:50,2020-03-30 21:50,접안대기,2020-04-01,허가완료
69,3EAE9,2020,001,002,19.885,AC SPLENDOR,USC0002,신양상선(주),MBO,03,온산3부두,2020-03-30 22:50,2020-03-31 21:00,MBO,03,온산3부두,2020-03-30 22:50,2020-03-31 21:00,양하,2020-04-01,허가완료
70,ZDJZ6,2020,001,001,22.549,SEASTAR EXPLORER,USC0002,신양상선(주),MBN,16,엘에스니꼬신항부두,2020-03-29 08:54,2020-03-30 11:10,MBN,16,엘에스니꼬신항부두,2020-03-29 08:54,2020-03-30 11:10,양하,2020-04-01,허가완료
71,505913,2020,001,001,590,희진호,BSZ7300,희진기업,MWI,01,이진물양장,2020-03-16 00:30,2020-03-18 12:15,MWI,01,이진물양장,2020-03-16 00:30,2020-03-18 12:15,기타,2020-04-01,허가완료
72,130093,2020,025,002,699,삼원,BSK3254,삼원쉬핑 주식회사,MDU,05,SK5부두,2020-04-02 17:00,2020-04-03 02:00,MDU,05,SK5부두,2020-04-02 17:00,2020-04-03 02:00,적하,2020-04-01,허가완료
73,505913,2020,002,001,82,희진호,BSZ7300,희진기업,MQP,03,현중해양의장안벽,2020-03-24 09:45,2020-03-29 11:00,MQP,03,현중해양의장안벽,2020-03-24 09:45,2020-03-29 11:00,기타,2020-04-01,허가완료
74,011101,2020,007,001,125,제101영진호,BSU2626,(주)인창마린,MLJ,01,장생포호안,2020-04-01 08:50,2020-04-01 10:00,MLJ,01,장생포호안,2020-04-01 08:50,2020-04-01 10:00,접안대기,2020-04-01,허가완료
75,011101,2020,007,003,125,제101영진호,BSU2626,(주)인창마린,MLJ,01,장생포호안,2020-04-01 13:20,2020-04-01 13:30,MLJ,01,장생포호안,2020-04-01 13:20,2020-04-01 13:30,출항대기,2020-04-01,허가완료
76,9V2922,2020,003,001,29.768,BW MERLIN,USC1002,아성마린(주),WAE,02,정박지-E2,2020-03-25 12:24,2020-03-26 19:06,WAE,02,정박지-E2,2020-03-25 12:24,2020-03-26 19:06,급유,2020-04-01,허가완료
77,9V2922,2020,003,002,29.768,BW MERLIN,USC1002,아성마린(주),WAE,02,정박지-E2,2020-03-27 16:06,2020-03-28 12:48,WAE,02,정박지-E2,2020-03-27 16:06,2020-03-28 12:48,접안대기,2020-04-01,허가완료
78,9V2922,2020,003,003,29.768,BW MERLIN,USC1002,아성마린(주),MDS,01,S-OIL1부두,2020-03-29 08:10,2020-03-30 21:55,MDS,01,S-OIL1부두,2020-03-29 08:10,2020-03-30 21:55,적하,2020-04-01,허가완료
79,130079,2020,025,002,424,대정,BSB2154,대정마린(주),MBC,04,신항컨테이너부두04,2020-03-23 23:45,2020-03-24 01:50,MBC,04,신항컨테이너부두04,2020-03-23 23:45,2020-03-24 01:50,기타,2020-04-01,허가완료
80,130079,2020,025,003,424,대정,BSB2154,대정마린(주),MLJ,01,장생포호안,2020-03-24 03:40,2020-03-24 07:00,MLJ,01,장생포호안,2020-03-24 03:40,2020-03-24 07:00,기타,2020-04-01,허가완료
81,130079,2020,025,005,424,대정,BSB2154,대정마린(주),MLJ,01,장생포호안,2020-03-24 14:10,2020-03-25 05:45,MLJ,01,장생포호안,2020-03-24 14:10,2020-03-25 05:45,기타,2020-04-01,허가완료
82,130079,2020,025,006,424,대정,BSB2154,대정마린(주),MBC,04,신항컨테이너부두04,2020-03-25 06:30,2020-03-25 09:00,MBC,04,신항컨테이너부두04,2020-03-25 06:30,2020-03-25 09:00,적하,2020-04-01,허가완료
83,BOPN,2020,001,001,40.250,ZHONG YUAN HAI YUN JIN QU,USC0031,그레이트해운(주),MBN,02,신항일반부두02,2020-03-28 11:55,2020-03-29 19:00,MBN,02,신항일반부두02,2020-03-28 11:55,2020-03-29 19:00,양하,2020-04-01,허가완료
84,V7UG4,2020,003,001,9.520,스타크리퍼,KMS8833,남성해운(주),MBC,01,신항컨테이너부두01,2020-03-31 21:55,2020-04-01 09:45,MBC,04,신항컨테이너부두04,2020-03-31 21:55,2020-04-01 09:45,양적하,2020-04-01,허가완료
85,120079,2020,005,001,1.584,대호 서울,KMC0151,대호상선(주),WAM,05,정박지 05,2020-03-30 16:45,2020-03-31 06:20,WAM,05,정박지 05,2020-03-30 16:45,2020-03-31 06:20,접안대기,2020-04-01,허가완료
86,120079,2020,005,003,1.584,대호 서울,KMC0151,대호상선(주),MB2,01,2부두 01,2020-03-31 08:00,2020-03-31 18:35,MB2,01,2부두 01,2020-03-31 08:00,2020-03-31 18:35,양하,2020-04-01,허가완료
87,9V2210,2020,010,001,9.932,TOKYO TRADER,OSL0038,장금상선(주),MBO,05,정일컨부두,2020-04-01 01:54,2020-04-01 05:30,MBO,05,정일컨부두,2020-04-01 01:54,2020-04-01 05:30,양적하,2020-04-01,허가완료
88,DSOT7,2020,001,001,3.792,프로젝트 에이,USC1002,아성마린(주),WAE,01,정박지-E1,2020-03-26 00:15,2020-03-26 06:55,WAE,01,정박지-E1,2020-03-26 00:15,2020-03-26 06:55,접안대기,2020-04-01,허가완료
89,DSOT7,2020,001,002,3.792,프로젝트 에이,USC1002,아성마린(주),MB2,01,2부두 01,2020-03-26 08:10,2020-03-30 21:50,MB2,01,2부두 01,2020-03-26 08:10,2020-03-30 21:50,양하,2020-04-01,허가완료
90,184803,2020,027,002,1.995,진양1호,USK0074,영우해운(주),MBU,01,SK2부두 01,2020-04-01 23:00,2020-04-02 11:00,MBU,01,SK2부두 01,2020-04-01 23:00,2020-04-02 11:00,적하,2020-04-01,허가완료
91,184803,2020,027,003,1.995,진양1호,USK0074,영우해운(주),WAM,04,정박지 04,2020-04-02 10:00,2020-04-03 06:00,WAM,01,정박지 01,2020-04-02 10:00,2020-04-03 06:00,출항대기,2020-04-01,허가완료
92,160031,2020,015,001,2.041,트리톤,BSK3210,다온물류 주식회사,MBG,08,일반부두 08,2020-03-27 07:35,2020-03-27 16:45,MBG,08,일반부두 08,2020-03-27 07:35,2020-03-27 16:45,접안대기,2020-04-01,허가완료
93,160031,2020,015,002,2.041,트리톤,BSK3210,다온물류 주식회사,MBU,01,SK2부두 01,2020-03-27 17:30,2020-03-28 01:30,MBU,01,SK2부두 01,2020-03-27 17:30,2020-03-28 01:30,적하,2020-04-01,허가완료
94,100830,2020,011,001,5.819,건설3호,USK0031,(주)씨엔엠,WAE,01,정박지-E1,2020-04-02 08:45,2020-04-03 07:20,WAE,01,정박지-E1,2020-04-02 08:45,2020-04-03 07:20,접안대기,2020-04-01,허가완료
95,180029,2020,011,002,549,스카이스타,BSK2940,광훈선박(주),MBN,12,현대오일터미널신항부두,2020-03-31 22:22,2020-04-01 01:55,MBN,12,현대오일터미널신항부두,2020-03-31 22:22,2020-04-01 01:55,적하,2020-04-01,허가완료
96,132820,2020,006,002,450,13거영호,YSK2007,(주)거영해운,MBU,01,SK2부두 01,2020-04-02 10:20,2020-04-02 14:10,MBU,01,SK2부두 01,2020-04-02 10:20,2020-04-02 14:10,적하,2020-04-01,허가완료
97,036715,2020,046,002,626,대영호,USK0074,영우해운(주),MBU,01,SK2부두 01,2020-04-02 03:20,2020-04-02 09:40,MBU,01,SK2부두 01,2020-04-02 03:20,2020-04-02 09:40,적하,2020-04-01,허가완료
98,028281,2020,017,001,1.123,고려105호,USK0053,대상해운(주),MQP,03,현중해양의장안벽,2020-04-02 05:45,2020-04-04 08:00,MQP,03,현중해양의장안벽,2020-04-02 05:45,2020-04-04 08:00,양하,2020-04-02,허가완료
99,160054,2020,006,001,5.222,모닝 누리,USZ1046,한라시멘트(주)온산,MBO,04,온산4부두,2020-04-03 02:40,2020-04-04 01:55,MBO,04,온산4부두,2020-04-03 02:40,2020-04-04 01:55,양하,2020-04-02,허가완료
100,9LU2620,2020,004,001,1.071,EKAH,USC2064,베이스타해운(주),MBC,04,신항컨테이너부두04,2020-04-01 17:00,2020-04-01 22:55,MBC,04,신항컨테이너부두04,2020-04-01 17:00,2020-04-01 22:55,적하,2020-04-02,허가완료
101,170002,2020,026,006,237,동경호,PHZ0140,당군해운,WAE,01,정박지-E1,2020-04-01 14:10,2020-04-01 17:50,WAE,01,정박지-E1,2020-04-01 14:10,2020-04-01 17:50,양하,2020-04-02,허가완료
102,170002,2020,026,007,237,동경호,PHZ0140,당군해운,MLJ,01,장생포호안,2020-04-01 18:25,2020-04-01 19:05,MLJ,01,장생포호안,2020-04-01 18:25,2020-04-01 19:05,기타,2020-04-02,허가완료
103,DSNM2,2020,017,001,1.297,에이스 삼부,BSK0104,삼부해운(주),WAM,05,정박지 05,2020-04-01 01:00,2020-04-01 07:40,WAM,05,정박지 05,2020-04-01 01:00,2020-04-01 07:40,접안대기,2020-04-02,허가완료
104,170002,2020,026,008,237,동경호,PHZ0140,당군해운,MBN,12,현대오일터미널신항부두,2020-04-01 19:55,2020-04-01 22:25,MBN,12,현대오일터미널신항부두,2020-04-01 19:55,2020-04-01 22:25,적하,2020-04-02,허가완료
105,DSNM2,2020,017,002,1.297,에이스 삼부,BSK0104,삼부해운(주),MBY,01,용잠부두 01,2020-04-01 08:10,2020-04-01 17:00,MBY,01,용잠부두 01,2020-04-01 08:10,2020-04-01 17:00,적하,2020-04-02,허가완료
106,PBUC,2020,005,001,6.288,CORAL ACTINIA,USC0008,(주)울산마리타임,WAE,01,정박지-E1,2020-04-01 08:42,2020-04-01 12:00,WAE,01,정박지-E1,2020-04-01 08:42,2020-04-01 12:00,급유,2020-04-02,허가완료
107,DSQT8,2020,014,001,1.698,스타 호프,BSG9001,효동선박(주),WAM,04,정박지 04,2020-04-02 00:30,2020-04-02 07:05,WAM,04,정박지 04,2020-04-02 00:30,2020-04-02 07:05,접안대기,2020-04-02,허가완료
