시설사용허가현황,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
순번,호출부호,입항횟수,입항횟수,입항횟수,신고톤수,선박명,선사/대리점,선사/대리점,신청시설,신청시설,신청시설,신청일시(FROM ~ TO),신청일시(FROM ~ TO),지정시설,지정시설,지정시설,지정일시(FROM ~ TO),지정일시(FROM ~ TO),사용목적명,예보일시,허가유무
1,190026,2020,019,001,993,부광1호,BSB2360,부광마린,MLJ,01,장생포호안,2020-06-01 09:10,2020-06-01 15:30,MLJ,01,장생포호안,2020-06-01 09:10,2020-06-01 15:30,기타,2020-06-01,허가완료
2,130079,2020,049,001,424,대정,BSB2154,대정마린(주),MBC,04,신항컨테이너부두04,2020-06-01 08:35,2020-06-01 11:25,MBC,04,신항컨테이너부두04,2020-06-01 08:35,2020-06-01 11:25,적하,2020-06-01,허가완료
3,150074,2020,059,002,703,보광에이스,USZ1234,(주)비케이해운,MBO,01,온산1부두,2020-05-29 20:50,2020-05-30 01:00,MBO,01,온산1부두,2020-05-29 20:50,2020-05-30 01:00,적하,2020-06-01,허가완료
4,076548,2020,019,002,1.534,보광토파즈,USZ1234,(주)비케이해운,MBG,06,일반부두 06,2020-05-28 09:25,2020-05-28 11:50,MBG,06,일반부두 06,2020-05-28 09:25,2020-05-28 11:50,기타,2020-06-01,허가완료
5,076548,2020,019,003,1.534,보광토파즈,USZ1234,(주)비케이해운,MBO,01,온산1부두,2020-05-28 12:45,2020-05-28 18:50,MBO,01,온산1부두,2020-05-28 12:45,2020-05-28 18:50,적하,2020-06-01,허가완료
6,076548,2020,019,004,1.534,보광토파즈,USZ1234,(주)비케이해운,WAM,01,정박지 01,2020-05-28 19:25,2020-05-29 15:30,WAM,01,정박지 01,2020-05-28 19:25,2020-05-29 15:30,기타,2020-06-01,허가완료
7,076548,2020,020,001,1.534,보광토파즈,USZ1234,(주)비케이해운,WAM,06,정박지 06,2020-05-30 18:45,2020-05-30 21:05,WAM,06,정박지 06,2020-05-30 18:45,2020-05-30 21:05,기타,2020-06-01,허가완료
8,076548,2020,020,002,1.534,보광토파즈,USZ1234,(주)비케이해운,MDS,02,S-OIL2부두,2020-05-30 21:45,2020-05-31 05:40,MDS,02,S-OIL2부두,2020-05-30 21:45,2020-05-31 05:40,적하,2020-06-01,허가완료
9,DSHE550,2020,003,001,149,96신현호,BSB2550,신해,MLJ,01,장생포호안,2020-04-17 19:40,2020-04-18 01:10,MLJ,01,장생포호안,2020-04-17 19:40,2020-04-18 01:10,기타,2020-06-01,허가완료
10,130060,2020,057,002,751,대경에이스,BSZ7090,에이치비씨해운 주식회사,MDS,02,S-OIL2부두,2020-05-31 14:05,2020-05-31 22:50,MDS,02,S-OIL2부두,2020-05-31 14:05,2020-05-31 22:50,적하,2020-06-01,허가완료
