시설사용허가현황,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
순번,호출부호,입항횟수,입항횟수,입항횟수,신고톤수,선박명,선사/대리점,선사/대리점,신청시설,신청시설,신청시설,신청일시(FROM ~ TO),신청일시(FROM ~ TO),지정시설,지정시설,지정시설,지정일시(FROM ~ TO),지정일시(FROM ~ TO),사용목적명,예보일시,허가유무
13,062521,2019,062,002,198,동인15호,BSU2440,(주)삼원마린서비스,MBN,16,엘에스니꼬신항부두,2019-12-28 08:30,2019-12-28 10:05,MBN,16,엘에스니꼬신항부두,2019-12-28 08:30,2019-12-28 10:05,기타,2020-01-01,허가완료
14,062521,2019,063,001,198,동인15호,BSU2440,(주)삼원마린서비스,MBR,01,UTK부두,2019-12-29 02:00,2019-12-29 05:20,MBR,01,UTK부두,2019-12-29 02:00,2019-12-29 05:20,적하,2020-01-01,허가완료
15,062521,2019,064,001,198,동인15호,BSU2440,(주)삼원마린서비스,MBR,01,UTK부두,2019-12-31 14:10,2019-12-31 15:50,MBR,01,UTK부두,2019-12-31 14:10,2019-12-31 15:50,적하,2020-01-01,허가완료
16,120025,2019,098,001,388,동방1호,BSK1014,모든기업,MBR,01,UTK부두,2019-12-28 11:30,2019-12-28 15:00,MBR,01,UTK부두,2019-12-28 11:30,2019-12-28 15:00,적하,2020-01-01,허가완료
17,120025,2019,099,001,388,동방1호,BSK1014,모든기업,MBR,01,UTK부두,2019-12-30 01:35,2019-12-30 06:25,MBR,01,UTK부두,2019-12-30 01:35,2019-12-30 06:25,적하,2020-01-01,허가완료
18,120075,2019,012,001,187,글로벌1호,BSK3328,리우마린서비스(주),MBR,01,UTK부두,2019-12-29 07:05,2019-12-29 09:30,MBR,01,UTK부두,2019-12-29 07:05,2019-12-29 09:30,적하,2020-01-01,허가완료
19,DSPD6,2019,066,001,1.755,그레이스삼부,BSK0104,삼부해운(주),MB4,01,4부두 01,2019-12-31 06:10,2019-12-31 18:00,MB4,01,4부두 01,2019-12-31 06:10,2019-12-31 18:00,적하,2020-01-01,허가완료
20,036715,2019,208,002,626,대영호,USK0074,영우해운(주),MBU,02,SK2부두 02,2020-01-01 12:00,2020-01-01 19:00,MBU,02,SK2부두 02,2020-01-01 12:00,2020-01-01 19:00,적하,2020-01-01,허가완료
21,D7VS,2020,001,001,159.530,C. VISION,OST0019,에스케이해운 주식회사,MUY,02,SK부이 02,2020-01-03 08:30,2020-01-10 17:00,MUY,02,SK부이 02,2020-01-03 08:30,2020-01-10 17:00,양하,2020-01-01,허가완료
22,071242,2020,001,002,1.493,,USK0074,영우해운(주),MBU,01,SK2부두 01,2020-01-02 00:00,2020-01-02 09:30,MBU,01,SK2부두 01,2020-01-02 00:00,2020-01-02 09:30,적하,2020-01-01,허가완료
23,036715,2020,001,001,626,대영호,USK0074,영우해운(주),MLJ,01,장생포호안,2020-01-02 04:50,2020-01-03 17:00,MLJ,01,장생포호안,2020-01-02 04:50,2020-01-03 17:00,접안대기,2020-01-01,허가완료
24,130079,2020,002,001,424,대정,BSB2154,대정마린(주),MBN,12,현대오일터미널신항부두,2020-01-02 11:50,2020-01-02 15:30,MBN,12,현대오일터미널신항부두,2020-01-02 11:50,2020-01-02 15:30,적하,2020-01-01,허가완료
25,DSFW5,2020,001,001,500,범양호,BSZ7369,경영마린(주),MBC,04,신항컨테이너부두04,2020-01-02 14:00,2020-01-02 17:10,MBC,04,신항컨테이너부두04,2020-01-02 14:00,2020-01-02 17:10,적하,2020-01-02,허가완료
26,DSFW5,2020,002,001,500,범양호,BSZ7369,경영마린(주),MLJ,01,장생포호안,2020-01-05 22:30,2020-01-06 07:00,MLJ,01,장생포호안,2020-01-05 22:30,2020-01-06 07:00,기타,2020-01-02,허가완료
27,V7GJ4,2019,016,001,9.599,흥아 영,ICZ0830,흥아라인(주),MBC,02,신항컨테이너부두02,2019-12-31 15:00,2020-01-01 23:00,MBC,02,신항컨테이너부두02,2019-12-31 15:00,2020-01-01 23:00,양적하,2020-01-02,허가완료
28,V7CN8,2019,022,001,9.910,써니 아이리스,KMS8832,고려해운(주),MBC,02,신항컨테이너부두02,2019-12-30 09:00,2019-12-30 15:00,MBC,01,신항컨테이너부두01,2019-12-30 09:00,2019-12-30 15:00,양적하,2020-01-02,허가완료
29,V7UJ2,2019,018,001,9.520,스타 스키퍼,KMS8833,남성해운(주),MBC,01,신항컨테이너부두01,2019-12-31 13:00,2019-12-31 20:35,MBC,01,신항컨테이너부두01,2019-12-31 13:00,2019-12-31 20:35,적하,2020-01-02,허가완료
30,DSPW9,2019,033,002,2.517,거영마스타호,BSK2625,거영해운(주),MBY,03,용잠부두 02,2019-12-28 09:15,2019-12-29 10:20,MBY,03,용잠부두 02,2019-12-28 09:15,2019-12-29 10:20,양하,2020-01-02,허가완료
31,091116,2019,018,003,149,현중호,BSZ9165,일해마린,MB3,01,3부두 01,2019-12-31 08:30,2019-12-31 11:30,MB3,01,3부두 01,2019-12-31 08:30,2019-12-31 11:30,양하,2020-01-02,허가완료
32,091116,2019,018,005,149,현중호,BSZ9165,일해마린,MBO,06,효성부두,2019-12-31 13:15,2019-12-31 14:20,MBO,06,효성부두,2019-12-31 13:15,2019-12-31 14:20,적하,2020-01-02,허가완료
33,HP8731,2019,042,001,1.423,KEOYOUNG BLUE 1,BSK2625,거영해운(주),WAM,01,정박지 01,2019-12-29 20:10,2019-12-30 09:15,WAM,01,정박지 01,2019-12-29 20:10,2019-12-30 09:15,접안대기,2020-01-02,허가완료
34,HP8731,2019,042,002,1.423,KEOYOUNG BLUE 1,BSK2625,거영해운(주),MBY,03,용잠부두 02,2019-12-30 09:45,2019-12-31 13:25,MBY,03,용잠부두 02,2019-12-30 09:45,2019-12-31 13:25,양하,2020-01-02,허가완료
35,091116,2019,018,006,149,현중호,BSZ9165,일해마린,MLJ,01,장생포호안,2019-12-31 15:00,2019-12-31 16:40,MLJ,01,장생포호안,2019-12-31 15:00,2019-12-31 16:40,접안대기,2020-01-02,허가완료
36,JD3225,2019,037,001,1.061,YUHO MARU NO.5,USC2011,우일해운(주),MDG,01,정일1부두,2019-12-31 08:05,2019-12-31 22:00,MDG,01,정일1부두,2019-12-31 08:05,2019-12-31 22:00,적하,2020-01-02,허가완료
37,9V5280,2019,005,001,8.295,,KMC0391,새한운항주식회사,WAE,01,정박지-E1,2019-12-28 12:45,2019-12-28 19:35,WAE,01,정박지-E1,2019-12-28 12:45,2019-12-28 19:35,급유,2020-01-02,허가완료
38,C6TD4,2019,001,001,57.718,RCC AMERICA,OST0179,현대글로비스주식회사,MBJ,02,자동차부두 02,2019-12-30 20:36,2019-12-31 15:50,MBJ,02,자동차부두 02,2019-12-30 20:36,2019-12-31 15:50,적하,2020-01-02,허가완료
39,C6TD4,2019,001,002,57.718,RCC AMERICA,OST0179,현대글로비스주식회사,MB6,02,6부두 02,2019-12-31 16:12,2020-01-01 01:15,MB6,02,6부두 02,2019-12-31 16:12,2020-01-01 01:15,적하,2020-01-02,허가완료
40,3EZF2,2019,004,002,8.560,KS IRIS,USZ1258,하이코해운 주식회사 울산지사,MBD,03,S-OIL 4부두 03,2019-12-28 18:15,2019-12-30 15:40,MBD,03,S-OIL 4부두 03,2019-12-28 18:15,2019-12-30 15:40,적하,2020-01-02,허가완료
41,V7FX2,2019,003,001,64.546,글로비스 심포니,OST0179,현대글로비스주식회사,MB6,02,6부두 02,2019-12-30 07:30,2019-12-30 16:15,MB6,02,6부두 02,2019-12-30 07:30,2019-12-30 16:15,양적하,2020-01-02,허가완료
42,3EZF2,2019,004,004,8.560,KS IRIS,USZ1258,하이코해운 주식회사 울산지사,MBD,02,S-OIL 4부두 02,2019-12-31 03:50,2019-12-31 14:30,MBD,02,S-OIL 4부두 02,2019-12-31 03:50,2019-12-31 14:30,적하,2020-01-02,허가완료
43,V7FX2,2019,003,002,64.546,글로비스 심포니,OST0179,현대글로비스주식회사,MBJ,01,자동차부두 01,2019-12-30 16:50,2019-12-31 21:30,MBJ,01,자동차부두 01,2019-12-30 16:50,2019-12-31 21:30,적하,2020-01-02,허가완료
44,3FDF8,2019,001,001,5.997,VW PEACE,USC2047,부국상운주식회사,WAE,01,정박지-E1,2019-12-31 21:25,2020-01-01 06:25,WAE,01,정박지-E1,2019-12-31 21:25,2020-01-01 06:25,접안대기,2020-01-02,허가완료
45,180017,2019,094,002,919,동명에이스,BSB2479,동명해운,MBN,12,현대오일터미널신항부두,2019-12-31 14:05,2019-12-31 18:40,MBN,12,현대오일터미널신항부두,2019-12-31 14:05,2019-12-31 18:40,적하,2020-01-02,허가완료
46,S6DT5,2019,004,001,26.681,WAN HAI 303,KMC0211,만해항운한국(주),MBC,03,신항컨테이너부두03,2019-12-30 12:30,2019-12-31 23:00,MBC,03,신항컨테이너부두03,2019-12-30 12:30,2019-12-31 23:00,양적하,2020-01-02,허가완료
47,DSQT6,2019,031,001,992,가스브로드웨이,BSK0004,덕양해운(주),WAM,02,정박지 02,2019-12-27 08:40,2019-12-30 06:10,WAM,02,정박지 02,2019-12-27 08:40,2019-12-30 06:10,접안대기,2020-01-02,허가완료
48,DSQT6,2019,031,002,992,가스브로드웨이,BSK0004,덕양해운(주),MB6,03,6부두 03,2019-12-30 07:00,2019-12-30 20:55,MB6,03,6부두 03,2019-12-30 07:00,2019-12-30 20:55,양하,2020-01-02,허가완료
49,DSQT6,2019,031,004,992,가스브로드웨이,BSK0004,덕양해운(주),WAM,06,정박지 06,2019-12-31 09:50,2019-12-31 17:50,WAM,06,정박지 06,2019-12-31 09:50,2019-12-31 17:50,접안대기,2020-01-02,허가완료
50,DSRB9,2020,001,001,2.689,서해가스,KMA2708,이마린(주),MBL,01,가스부두,2020-01-01 03:05,2020-01-01 14:55,MBL,01,가스부두,2020-01-01 03:05,2020-01-01 14:55,적하,2020-01-02,허가완료
51,DSQT6,2019,031,005,992,가스브로드웨이,BSK0004,덕양해운(주),MB4,01,4부두 01,2019-12-31 18:50,2020-01-01 10:30,MB4,01,4부두 01,2019-12-31 18:50,2020-01-01 10:30,적하,2020-01-02,허가완료
52,D7CO,2019,025,001,9.923,팬콘 선샤인,KMC8410,범주해운(주),MBC,03,신항컨테이너부두03,2019-12-31 23:55,2020-01-01 02:30,MBC,03,신항컨테이너부두03,2019-12-31 23:55,2020-01-01 02:30,양적하,2020-01-02,허가완료
53,D5TE5,2019,002,001,61.060,클리어오션 아작스,ICC2121,주식회사 굳파트너쉬핑,WAE,03,정박지-E3,2019-12-22 12:30,2019-12-23 10:15,WAE,03,정박지-E3,2019-12-22 12:30,2019-12-23 10:15,접안대기,2020-01-02,허가완료
54,D5TE5,2019,002,002,61.060,클리어오션 아작스,ICC2121,주식회사 굳파트너쉬핑,WAE,03,정박지-E3,2019-12-26 12:30,2019-12-30 06:15,WAE,03,정박지-E3,2019-12-26 12:30,2019-12-30 06:15,접안대기,2020-01-02,허가완료
55,134809,2019,118,002,699,창용호,BSB2532,창용해운,MDG,01,정일1부두,2019-12-31 16:00,2019-12-31 20:25,MDG,01,정일1부두,2019-12-31 16:00,2019-12-31 20:25,적하,2020-01-02,허가완료
56,D8VV,2019,010,001,5.201,ASIAN RIGEL,BSA2955,주식회사 제이브로쉬핑,WAE,01,정박지-E1,2019-12-24 09:40,2019-12-25 04:15,WAE,01,정박지-E1,2019-12-24 09:40,2019-12-25 04:15,급유,2020-01-02,허가완료
57,D8VV,2019,010,005,5.201,ASIAN RIGEL,BSA2955,주식회사 제이브로쉬핑,WAE,01,정박지-E1,2019-12-26 17:50,2019-12-27 15:30,WAE,01,정박지-E1,2019-12-26 17:50,2019-12-27 15:30,기타,2020-01-02,허가완료
58,MBPR7,2019,002,002,29.579,STENA IMPRIMIS,USC1006,윌헴슨협운쉽스서비스(주),MDU,06,SK6부두,2019-12-30 14:54,2019-12-31 21:20,MDU,06,SK6부두,2019-12-30 14:54,2019-12-31 21:20,적하,2020-01-02,허가완료
59,120066,2019,038,001,998,HAESUNG GAS,BSZ9850,해성선박 주식회사,MB2,01,2부두 01,2019-12-30 11:15,2019-12-30 16:00,MB2,01,2부두 01,2019-12-30 11:15,2019-12-30 16:00,기타,2020-01-02,허가완료
60,DSPF9,2019,019,001,3.575,보넨자,OST0091,성호해운(주),WAE,01,정박지-E1,2019-12-31 18:25,2019-12-31 20:30,WAE,01,정박지-E1,2019-12-31 18:25,2019-12-31 20:30,기타,2020-01-02,허가완료
61,120066,2019,038,002,998,HAESUNG GAS,BSZ9850,해성선박 주식회사,WAM,04,정박지 04,2019-12-30 16:35,2019-12-31 08:35,WAM,04,정박지 04,2019-12-30 16:35,2019-12-31 08:35,접안대기,2020-01-02,허가완료
62,DSPF9,2019,019,002,3.575,보넨자,OST0091,성호해운(주),MBN,12,현대오일터미널신항부두,2019-12-31 21:45,2020-01-01 13:55,MBN,12,현대오일터미널신항부두,2019-12-31 21:45,2020-01-01 13:55,양하,2020-01-02,허가완료
63,120066,2019,038,003,998,HAESUNG GAS,BSZ9850,해성선박 주식회사,MDS,01,S-OIL1부두,2019-12-31 09:40,2019-12-31 20:10,MDS,01,S-OIL1부두,2019-12-31 09:40,2019-12-31 20:10,적하,2020-01-02,허가완료
64,170036,2020,001,001,438,17유성호,BSK9407,세양상사,WAE,02,정박지-E2,2020-01-02 21:20,2020-01-03 06:05,WAE,02,정박지-E2,2020-01-02 21:20,2020-01-03 06:05,양하,2020-01-02,허가완료
65,A8SW8,2020,001,001,81.339,SCF SURGUT,USC0035,(주)쌍용에이젼시,MUD,02,S-OIL 2부이,2020-01-05 08:00,2020-01-09 12:00,MUD,02,S-OIL 2부이,2020-01-05 08:00,2020-01-09 12:00,양하,2020-01-02,허가완료
66,DSQJ9,2019,028,003,4.060,뉴하모니호,OST0091,성호해운(주),WAE,01,정박지-E1,2019-12-29 14:45,2019-12-29 19:00,WAE,01,정박지-E1,2019-12-29 14:45,2019-12-29 19:00,급유,2020-01-02,허가완료
67,DSQJ9,2019,029,001,4.060,뉴하모니호,OST0091,성호해운(주),WAE,01,정박지-E1,2019-12-30 02:10,2019-12-30 12:00,WAE,01,정박지-E1,2019-12-30 02:10,2019-12-30 12:00,접안대기,2020-01-02,허가완료
68,134814,2019,064,002,499,삼진3호,BSK2945,원진해운(주),MBU,02,SK2부두 02,2019-12-30 05:00,2019-12-30 08:20,MBU,02,SK2부두 02,2019-12-30 05:00,2019-12-30 08:20,적하,2020-01-02,허가완료
69,DSQJ9,2019,029,002,4.060,뉴하모니호,OST0091,성호해운(주),MDS,03,S-OIL3부두,2019-12-30 12:50,2019-12-31 02:10,MDS,03,S-OIL3부두,2019-12-30 12:50,2019-12-31 02:10,적하,2020-01-02,허가완료
70,134814,2019,064,003,499,삼진3호,BSK2945,원진해운(주),MLJ,01,장생포호안,2019-12-30 08:30,2019-12-30 19:50,MLJ,01,장생포호안,2019-12-30 08:30,2019-12-30 19:50,기타,2020-01-02,허가완료
71,130010,2020,001,001,200,32대영호,BSZ7045,(주)대민,MBN,16,엘에스니꼬신항부두,2020-01-01 12:50,2020-01-01 18:10,MBN,16,엘에스니꼬신항부두,2020-01-01 12:50,2020-01-01 18:10,양하,2020-01-02,허가완료
72,134814,2019,064,004,499,삼진3호,BSK2945,원진해운(주),WAE,01,정박지-E1,2019-12-30 20:30,2019-12-30 23:40,WAE,01,정박지-E1,2019-12-30 20:30,2019-12-30 23:40,양하,2020-01-02,허가완료
73,130010,2020,001,002,200,32대영호,BSZ7045,(주)대민,MBO,01,온산1부두,2020-01-01 18:45,2020-01-01 21:05,MBO,01,온산1부두,2020-01-01 18:45,2020-01-01 21:05,적하,2020-01-02,허가완료
74,V3GC2,2019,004,001,1.972,HONG YANG,USC1002,아성마린(주),MB1,01,1부두 01,2019-12-27 11:20,2019-12-31 15:50,MB1,01,1부두 01,2019-12-27 11:20,2019-12-31 15:50,양하,2020-01-02,허가완료
75,134814,2019,064,005,499,삼진3호,BSK2945,원진해운(주),MBN,11,세방신항부두,2019-12-31 01:00,2019-12-31 04:50,MBN,11,세방신항부두,2019-12-31 01:00,2019-12-31 04:50,적하,2020-01-02,허가완료
76,DSQH9,2019,020,001,4.060,뉴 글로벌,OST0091,성호해운(주),MB7,01,7부두 01,2019-12-30 21:25,2019-12-31 19:00,MB7,01,7부두 01,2019-12-30 21:25,2019-12-31 19:00,급유,2020-01-02,허가완료
77,D7OL,2019,009,001,3.814,우신에이스,USC2064,베이스타해운(주),WAE,01,정박지-E1,2019-12-29 13:10,2019-12-30 21:10,WAE,01,정박지-E1,2019-12-29 13:10,2019-12-30 21:10,접안대기,2020-01-02,허가완료
78,D7OL,2019,009,003,3.814,우신에이스,USC2064,베이스타해운(주),MB8,01,8부두 01,2019-12-31 03:10,2019-12-31 14:00,MB8,01,8부두 01,2019-12-31 03:10,2019-12-31 14:00,기타,2020-01-02,허가완료
79,D7OL,2019,009,004,3.814,우신에이스,USC2064,베이스타해운(주),MBO,01,온산1부두,2019-12-31 18:00,2020-01-01 11:10,MBO,01,온산1부두,2019-12-31 18:00,2020-01-01 11:10,적하,2020-01-02,허가완료
80,180016,2019,068,001,999,유니온가스,BSZ9145,유니온쉬핑(주),MBL,01,가스부두,2019-12-31 08:35,2019-12-31 13:45,MBL,01,가스부두,2019-12-31 08:35,2019-12-31 13:45,적하,2020-01-02,허가완료
81,130064,2020,001,001,431,에이원,BSZ9145,유니온쉬핑(주),WAM,04,정박지 04,2020-01-02 17:05,2020-01-02 19:55,WAM,04,정박지 04,2020-01-02 17:05,2020-01-02 19:55,기타,2020-01-02,허가완료
82,130017,2020,001,001,556,동방5호,BSZ9043,동영유업,WAM,05,정박지 05,2020-01-03 02:40,2020-01-03 08:10,WAM,05,정박지 05,2020-01-03 02:40,2020-01-03 08:10,기타,2020-01-02,허가완료
83,ZGFI6,2019,002,001,11.930,SNOW PLOEG,USC0005,세양해운(주),MDG,02,정일2부두,2019-12-31 16:24,2020-01-01 13:05,MDG,02,정일2부두,2019-12-31 16:24,2020-01-01 13:05,양하,2020-01-02,허가완료
84,ZGFI6,2019,002,003,11.930,SNOW PLOEG,USC0005,세양해운(주),MDY,02,UTT부두,2020-01-01 23:05,2020-01-02 08:40,MDY,02,UTT부두,2020-01-01 23:05,2020-01-02 08:40,양하,2020-01-02,허가완료
85,3EHZ,2019,006,001,12.105,ELM GALAXY,KMC8438,동진상운(주),MDW,01,유화1부두,2019-12-27 23:20,2019-12-29 05:30,MDW,01,유화1부두,2019-12-27 23:20,2019-12-29 05:30,적하,2020-01-02,허가완료
86,3FBF6,2019,080,001,1.637,ANGEL BLUE,USC0031,그레이트해운(주),MBU,11,SK1부두 11,2019-12-28 12:55,2019-12-28 19:45,MBU,11,SK1부두 11,2019-12-28 12:55,2019-12-28 19:45,적하,2020-01-02,허가완료
87,3EBD8,2020,001,001,8.271,제2흥아 파이오니어호,KMS8831,흥아해운(주),MBN,15,정일스톨트헤븐울산신항5부두,2020-01-02 00:10,2020-01-03 18:00,MBN,15,정일스톨트헤븐울산신항5부두,2020-01-02 00:10,2020-01-03 18:00,양하,2020-01-02,허가완료
88,D7TV,2019,009,002,11.954,범영,OST0011,팬오션 주식회사,MBR,01,UTK부두,2019-12-27 16:40,2019-12-28 20:30,MBR,01,UTK부두,2019-12-27 16:40,2019-12-28 20:30,양하,2020-01-02,허가완료
89,D7TV,2019,009,003,11.954,범영,OST0011,팬오션 주식회사,WAE,02,정박지-E2,2019-12-28 21:40,2019-12-30 03:35,WAE,02,정박지-E2,2019-12-28 21:40,2019-12-30 03:35,접안대기,2020-01-02,허가완료
90,DSQW5,2020,001,001,16.708,포츈트레이더호,OSL0038,장금상선(주),MBO,05,정일컨부두,2020-01-01 17:30,2020-01-01 21:03,MBO,05,정일컨부두,2020-01-01 17:30,2020-01-01 21:03,양적하,2020-01-02,허가완료
91,HPBS,2020,001,001,2.696,YOKOHAMA PIONEER,KMS8831,흥아해운(주),MBL,01,가스부두,2020-01-02 19:00,2020-01-08 18:00,MBL,01,가스부두,2020-01-02 19:00,2020-01-08 18:00,적하,2020-01-02,허가완료
92,D7TV,2019,009,004,11.954,범영,OST0011,팬오션 주식회사,MBN,15,정일스톨트헤븐울산신항5부두,2019-12-30 05:00,2019-12-31 09:55,MBN,15,정일스톨트헤븐울산신항5부두,2019-12-30 05:00,2019-12-31 09:55,양하,2020-01-02,허가완료
93,3FRJ,2019,001,001,32.379,뉴 프라이드,USC0002,신양상선(주),WAE,03,정박지-E3,2019-12-27 20:40,2019-12-28 06:20,WAE,03,정박지-E3,2019-12-27 20:40,2019-12-28 06:20,접안대기,2020-01-02,허가완료
94,HZIS,2020,001,001,159.990,MARJAN,USC0035,(주)쌍용에이젼시,MUD,02,S-OIL 2부이,2020-01-02 14:00,2020-01-03 14:00,MUD,02,S-OIL 2부이,2020-01-02 14:00,2020-01-03 14:00,양하,2020-01-02,허가완료
95,V2FQ5,2019,001,001,8.255,BBC KIBO,USC0002,신양상선(주),WAE,01,정박지-E1,2019-12-28 14:16,2019-12-29 06:10,WAE,01,정박지-E1,2019-12-28 14:16,2019-12-29 06:10,접안대기,2020-01-02,허가완료
96,HOEQ,2019,011,001,2.993,팔콘 케미스트,BSK1011,(주)KSS해운,WAE,01,정박지-E1,2019-12-28 12:45,2019-12-31 08:35,WAE,01,정박지-E1,2019-12-28 12:45,2019-12-31 08:35,급유,2020-01-02,허가완료
97,HZIS,2020,001,002,159.990,MARJAN,USC0035,(주)쌍용에이젼시,MUD,02,S-OIL 2부이,2020-01-06 09:30,2020-01-07 18:00,MUD,02,S-OIL 2부이,2020-01-06 09:30,2020-01-07 18:00,양하,2020-01-02,허가완료
98,HOEQ,2019,011,002,2.993,팔콘 케미스트,BSK1011,(주)KSS해운,MDW,02,OTK부두,2019-12-31 09:20,2020-01-01 04:20,MDW,02,OTK부두,2019-12-31 09:20,2020-01-01 04:20,적하,2020-01-02,허가완료
99,038217,2019,103,001,801,삼진2호,USK0058,(주)원강해운,MLJ,01,장생포호안,2019-12-28 13:10,2019-12-30 12:35,MLJ,01,장생포호안,2019-12-28 13:10,2019-12-30 12:35,기타,2020-01-02,허가완료
100,038217,2019,103,002,801,삼진2호,USK0058,(주)원강해운,MDS,02,S-OIL2부두,2019-12-30 13:30,2019-12-30 21:25,MDS,02,S-OIL2부두,2019-12-30 13:30,2019-12-30 21:25,적하,2020-01-02,허가완료
101,3ETU4,2019,001,001,23.855,MIMITSU,USC0002,신양상선(주),WAE,02,정박지-E2,2019-12-28 14:05,2019-12-29 06:15,WAE,02,정박지-E2,2019-12-28 14:05,2019-12-29 06:15,접안대기,2020-01-02,허가완료
102,7JQW,2019,034,002,1.356,ZUIHO MARU,USC0008,(주)울산마리타임,MDW,01,유화1부두,2020-01-01 07:50,2020-01-01 17:10,MDW,01,유화1부두,2020-01-01 07:50,2020-01-01 17:10,적하,2020-01-02,허가완료
103,HPGG,2019,012,001,2.999,SUN CROWN,USC0002,신양상선(주),MDG,01,정일1부두,2019-12-30 08:45,2019-12-31 04:20,MDG,01,정일1부두,2019-12-30 08:45,2019-12-31 04:20,적하,2020-01-02,허가완료
104,HPGG,2019,012,002,2.999,SUN CROWN,USC0002,신양상선(주),MBG,07,일반부두 07,2019-12-31 11:24,2019-12-31 15:05,MBG,07,일반부두 07,2019-12-31 11:24,2019-12-31 15:05,급유,2020-01-02,허가완료
105,5BTH3,2020,001,001,18.326,,OSL0038,장금상선(주),MBO,05,정일컨부두,2020-01-01 22:45,2020-01-02 01:30,MBO,05,정일컨부두,2020-01-01 22:45,2020-01-02 01:30,양적하,2020-01-02,허가완료
106,3EOM3,2019,011,001,3.591,KOETA NO.3,USC2025,제이엠쉬핑(주),MDW,01,유화1부두,2019-12-30 12:45,2019-12-31 01:15,MDW,01,유화1부두,2019-12-30 12:45,2019-12-31 01:15,양하,2020-01-02,허가완료
107,D7TL,2020,001,002,2.355,제3그린파이오니어,KMS8831,흥아해운(주),MDG,02,정일2부두,2020-01-01 12:00,2020-01-09 18:00,MDG,02,정일2부두,2020-01-01 12:00,2020-01-09 18:00,양하,2020-01-02,허가완료
108,HOSR,2019,012,001,3.901,GOLDEN MERCURY,USC0002,신양상선(주),WAE,01,정박지-E1,2019-12-29 16:25,2020-01-01 00:25,WAE,01,정박지-E1,2019-12-29 16:25,2020-01-01 00:25,급유,2020-01-02,허가완료
