시설사용허가현황,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
순번,호출부호,입항횟수,입항횟수,입항횟수,신고톤수,선박명,선사/대리점,선사/대리점,신청시설,신청시설,신청시설,신청일시(FROM ~ TO),신청일시(FROM ~ TO),지정시설,지정시설,지정시설,지정일시(FROM ~ TO),지정일시(FROM ~ TO),사용목적명,예보일시,허가유무
25,DSHD250,2020,003,001,198,,BSZ7685,글론에너지,MBC,04,신항컨테이너부두04,2020-05-02 09:00,2020-05-08 18:00,MBC,04,신항컨테이너부두04,2020-05-02 09:00,2020-05-08 18:00,적하,2020-05-01,허가완료
26,D7CP,2020,003,001,159.530,C. CHAMPION,OST0019,에스케이해운 주식회사,MUY,03,SK부이 03,2020-04-27 09:48,2020-04-29 07:48,MUY,02,SK부이 02,2020-04-27 09:48,2020-04-29 07:48,양하,2020-05-01,허가완료
27,130008,2020,045,001,532,건양호,BSK2613,천배유조(주),MLJ,01,장생포호안,2020-05-02 10:10,2020-05-02 22:50,MLJ,01,장생포호안,2020-05-02 10:10,2020-05-02 22:50,접안대기,2020-05-01,허가완료
28,090211,2020,044,001,743,태진,BSZ3259,(주)천해기업,MDS,02,S-OIL2부두,2020-05-02 07:00,2020-05-02 12:00,MDS,02,S-OIL2부두,2020-05-02 07:00,2020-05-02 12:00,적하,2020-05-01,허가완료
29,105245,2020,029,001,746,,BSK2674,세양쉬핑(주),WAM,05,정박지 05,2020-05-02 10:50,2020-05-03 05:30,WAM,05,정박지 05,2020-05-02 10:50,2020-05-03 05:30,접안대기,2020-05-01,허가완료
30,105245,2020,029,002,746,,BSK2674,세양쉬핑(주),MDS,02,S-OIL2부두,2020-05-03 06:00,2020-05-03 16:30,MDS,02,S-OIL2부두,2020-05-03 06:00,2020-05-03 16:30,적하,2020-05-01,허가완료
31,3EUH5,2020,003,001,45.121,,OST0179,현대글로비스주식회사,MBJ,01,자동차부두 01,2020-04-29 07:12,2020-04-29 11:25,MBJ,01,자동차부두 01,2020-04-29 07:12,2020-04-29 11:25,적하,2020-05-01,허가완료
32,3EUH5,2020,003,002,45.121,,OST0179,현대글로비스주식회사,MB6,02,6부두 02,2020-04-29 11:48,2020-04-29 21:15,MB6,02,6부두 02,2020-04-29 11:48,2020-04-29 21:15,적하,2020-05-01,허가완료
33,3FMC5,2020,002,001,60.931,MORNING CELINE,OST0078,유코카캐리어스(주),MBJ,02,자동차부두 02,2020-04-29 10:45,2020-04-30 11:25,MBJ,02,자동차부두 02,2020-04-29 10:45,2020-04-30 11:25,적하,2020-05-01,허가완료
34,3FMC5,2020,002,002,60.931,MORNING CELINE,OST0078,유코카캐리어스(주),MB6,02,6부두 02,2020-04-30 11:50,2020-04-30 17:00,MB6,02,6부두 02,2020-04-30 11:50,2020-04-30 17:00,적하,2020-05-01,허가완료
35,091116,2020,020,001,149,현중호,BSB2542,에스제이쉬핑,MBO,06,효성부두,2020-04-29 15:30,2020-04-29 20:00,MBO,06,효성부두,2020-04-29 15:30,2020-04-29 20:00,적하,2020-05-01,허가완료
36,124810,2020,023,001,454,3동명호,BSZ7472,목림마린(주),WAM,01,정박지 01,2020-05-01 16:05,2020-05-02 01:20,WAM,01,정박지 01,2020-05-01 16:05,2020-05-02 01:20,접안대기,2020-05-01,허가완료
37,D7CP,2020,003,002,159.530,C. CHAMPION,OST0019,에스케이해운 주식회사,WAE,03,정박지-E3,2020-04-29 09:45,2020-04-30 00:18,WAB,04,벙커링전용정박지 E3,2020-04-29 09:45,2020-04-30 00:18,급유,2020-05-01,허가완료
38,3FEE,2020,002,001,160.619,C. PRIMACY,OST0019,에스케이해운 주식회사,MUY,03,SK부이 03,2020-05-04 09:00,2020-05-11 17:00,MUY,03,SK부이 03,2020-05-04 09:00,2020-05-11 17:00,양하,2020-05-01,허가완료
39,180016,2020,023,001,999,유니온가스,BSZ9145,유니온쉬핑(주),WAM,06,정박지 06,2020-04-29 14:35,2020-04-29 15:30,WAM,06,정박지 06,2020-04-29 14:35,2020-04-29 15:30,접안대기,2020-05-01,허가완료
40,180016,2020,023,002,999,유니온가스,BSZ9145,유니온쉬핑(주),MBL,01,가스부두,2020-04-29 15:55,2020-04-29 21:30,MBL,01,가스부두,2020-04-29 15:55,2020-04-29 21:30,적하,2020-05-01,허가완료
41,130047,2020,027,001,460,명진호,BSZ7248,(주)에우스마린,MBO,01,온산1부두,2020-04-30 23:45,2020-05-01 02:55,MBO,01,온산1부두,2020-04-30 23:45,2020-05-01 02:55,적하,2020-05-01,허가완료
42,134806,2020,023,001,788,G. WISDOM,OST0019,에스케이해운 주식회사,WAM,06,정박지 06,2020-04-25 12:05,2020-04-28 06:30,WAM,06,정박지 06,2020-04-25 12:05,2020-04-28 06:30,접안대기,2020-05-01,허가완료
43,134806,2020,023,002,788,G. WISDOM,OST0019,에스케이해운 주식회사,MBL,01,가스부두,2020-04-28 07:00,2020-04-28 13:05,MBL,01,가스부두,2020-04-28 07:00,2020-04-28 13:05,적하,2020-05-01,허가완료
44,130093,2020,042,001,699,삼원,BSK3254,삼원쉬핑 주식회사,WAM,06,정박지 06,2020-05-02 00:05,2020-05-02 05:30,WAM,06,정박지 06,2020-05-02 00:05,2020-05-02 05:30,기타,2020-05-01,허가완료
45,130093,2020,042,002,699,삼원,BSK3254,삼원쉬핑 주식회사,MLJ,01,장생포호안,2020-05-02 06:20,2020-05-03 16:30,MLJ,01,장생포호안,2020-05-02 06:20,2020-05-03 16:30,기타,2020-05-01,허가완료
46,130095,2020,029,001,1.716,스카이로얄,USK0074,영우해운(주),WAM,06,정박지 06,2020-05-02 22:30,2020-05-03 16:50,WAM,06,정박지 06,2020-05-02 22:30,2020-05-03 16:50,접안대기,2020-05-01,허가완료
47,190026,2020,007,001,993,부광1호,BSB2360,부광마린,MBN,12,현대오일터미널신항부두,2020-05-03 11:05,2020-05-03 20:13,MBN,12,현대오일터미널신항부두,2020-05-03 11:05,2020-05-03 20:13,적하,2020-05-01,허가완료
48,D8BO,2020,017,002,4.568,CALLIOPE,USK0074,영우해운(주),MDU,05,SK5부두,2020-05-02 09:00,2020-05-02 21:00,MDU,05,SK5부두,2020-05-02 09:00,2020-05-02 21:00,적하,2020-05-01,허가완료
49,130029,2020,013,001,549,유성호,BSK9407,세양상사,WAM,04,정박지 04,2020-05-02 11:30,2020-05-02 16:45,WAM,04,정박지 04,2020-05-02 11:30,2020-05-02 16:45,기타,2020-05-01,허가완료
50,190015,2020,017,002,262,19유성호,BSK9407,세양상사,MBU,01,SK2부두 01,2020-05-01 02:50,2020-05-01 06:40,MBU,01,SK2부두 01,2020-05-01 02:50,2020-05-01 06:40,적하,2020-05-01,허가완료
51,190015,2020,018,001,262,19유성호,BSK9407,세양상사,WAE,02,정박지-E2,2020-05-02 15:20,2020-05-02 18:20,WAE,02,정박지-E2,2020-05-02 15:20,2020-05-02 18:20,양하,2020-05-01,허가완료
52,176801,2020,048,001,759,아크,BSB2461,노아해운,MDS,02,S-OIL2부두,2020-05-02 19:40,2020-05-03 01:15,MDS,02,S-OIL2부두,2020-05-02 19:40,2020-05-03 01:15,적하,2020-05-02,허가완료
53,DSNB3,2020,005,001,4.061,모닝선,BSK0011,쌍용씨앤이(주),MB2,03,2부두 03,2020-05-02 04:45,2020-05-02 19:30,MB2,03,2부두 03,2020-05-02 04:45,2020-05-02 19:30,양하,2020-05-02,허가완료
54,180010,2020,028,001,1.999,두라스카이,BSK2531,두라해운(주),WAM,04,정박지 04,2020-05-03 08:30,2020-05-04 02:30,WAM,04,정박지 04,2020-05-03 08:30,2020-05-04 02:30,접안대기,2020-05-02,허가완료
55,180010,2020,028,002,1.999,두라스카이,BSK2531,두라해운(주),MDS,03,S-OIL3부두,2020-05-04 03:30,2020-05-04 11:30,MDS,03,S-OIL3부두,2020-05-04 03:30,2020-05-04 11:30,적하,2020-05-02,허가완료
56,184803,2020,037,001,1.995,진양1호,USK0074,영우해운(주),MBU,01,SK2부두 01,2020-05-03 23:00,2020-05-05 10:00,MBU,01,SK2부두 01,2020-05-03 23:00,2020-05-05 10:00,적하,2020-05-02,허가완료
57,088238,2020,053,002,700,3동주,USK0074,영우해운(주),MBU,01,SK2부두 01,2020-05-02 09:30,2020-05-02 17:30,MBU,01,SK2부두 01,2020-05-02 09:30,2020-05-02 17:30,적하,2020-05-02,허가완료
58,132820,2020,009,001,450,13거영호,YSK2007,(주)거영해운,MLJ,01,장생포호안,2020-05-02 18:50,2020-05-03 17:40,MLJ,01,장생포호안,2020-05-02 18:50,2020-05-03 17:40,접안대기,2020-05-02,허가완료
59,132820,2020,009,002,450,13거영호,YSK2007,(주)거영해운,MBU,02,SK2부두 02,2020-05-03 17:50,2020-05-04 00:30,MBU,02,SK2부두 02,2020-05-03 17:50,2020-05-04 00:30,적하,2020-05-02,허가완료
60,130008,2020,045,002,532,건양호,BSK2613,천배유조(주),MBU,01,SK2부두 01,2020-05-02 23:05,2020-05-03 04:05,MBU,01,SK2부두 01,2020-05-02 23:05,2020-05-03 04:05,적하,2020-05-02,허가완료
61,970102,2020,009,001,1.608,지원3호,USZ9332,태양해상개발(주),MQP,03,현중해양의장안벽,2020-04-22 00:44,2020-05-02 14:50,MQP,03,현중해양의장안벽,2020-04-22 00:44,2020-05-02 14:50,기타,2020-05-02,허가완료
62,130001,2020,023,001,415,동진에이스호,BSZ9703,동진해급(주),WAE,03,정박지-E3,2020-05-02 15:00,2020-05-02 18:00,WAE,03,정박지-E3,2020-05-02 15:00,2020-05-02 18:00,양하,2020-05-02,허가완료
63,190008,2020,036,001,499,부광호,BSB2360,부광마린,MLJ,01,장생포호안,2020-05-04 12:35,2020-05-04 14:55,MLJ,01,장생포호안,2020-05-04 12:35,2020-05-04 14:55,기타,2020-05-02,허가완료
64,190008,2020,036,002,499,부광호,BSB2360,부광마린,MBU,02,SK2부두 02,2020-05-04 15:15,2020-05-04 20:25,MBU,02,SK2부두 02,2020-05-04 15:15,2020-05-04 20:25,적하,2020-05-02,허가완료
65,134809,2020,050,001,699,창용호,BSB2532,창용해운,MDS,02,S-OIL2부두,2020-05-03 23:55,2020-05-04 04:35,MDS,02,S-OIL2부두,2020-05-03 23:55,2020-05-04 04:35,적하,2020-05-02,허가완료
66,130047,2020,028,001,460,명진호,BSZ7248,(주)에우스마린,MBO,01,온산1부두,2020-05-01 23:10,2020-05-02 01:50,MBO,01,온산1부두,2020-05-01 23:10,2020-05-02 01:50,적하,2020-05-02,허가완료
67,9LU2620,2020,008,001,1.071,EKAH,USC2064,베이스타해운(주),WAE,01,정박지-E1,2020-05-02 06:05,2020-05-02 06:30,WAE,01,정박지-E1,2020-05-02 06:05,2020-05-02 06:30,접안대기,2020-05-02,허가완료
68,V7VD5,2020,001,001,40.542,ALABAMA,KMS8802,에이치엠엠(주),MBC,03,신항컨테이너부두03,2020-05-01 07:00,2020-05-01 15:55,MBC,03,신항컨테이너부두03,2020-05-01 07:00,2020-05-01 15:55,양적하,2020-05-02,허가완료
69,130060,2020,046,002,751,대경에이스,BSZ7090,에이치비씨해운 주식회사,MBO,01,온산1부두,2020-05-02 10:00,2020-05-02 12:57,MBO,01,온산1부두,2020-05-02 10:00,2020-05-02 12:57,적하,2020-05-02,허가완료
70,190015,2020,018,002,262,19유성호,BSK9407,세양상사,MLJ,01,장생포호안,2020-05-02 19:15,2020-05-03 12:50,MLJ,01,장생포호안,2020-05-02 19:15,2020-05-03 12:50,기타,2020-05-02,허가완료
71,170036,2020,037,001,438,17유성호,BSK9407,세양상사,WAM,01,정박지 01,2020-05-03 11:15,2020-05-03 12:45,WAM,01,정박지 01,2020-05-03 11:15,2020-05-03 12:45,기타,2020-05-02,허가완료
72,130060,2020,047,001,751,대경에이스,BSZ7090,에이치비씨해운 주식회사,MLJ,01,장생포호안,2020-05-05 10:20,2020-05-05 12:50,MLJ,01,장생포호안,2020-05-05 10:20,2020-05-05 12:50,기타,2020-05-02,허가완료
73,D8BO,2020,018,001,4.568,CALLIOPE,USK0074,영우해운(주),WAE,01,정박지-E1,2020-05-03 12:30,2020-05-05 04:10,WAE,01,정박지-E1,2020-05-03 12:30,2020-05-05 04:10,접안대기,2020-05-03,허가완료
74,088238,2020,053,003,700,3동주,USK0074,영우해운(주),MLJ,01,장생포호안,2020-05-02 17:50,2020-05-03 20:00,MLJ,01,장생포호안,2020-05-02 17:50,2020-05-03 20:00,출항대기,2020-05-03,허가완료
75,DSAA3,2020,001,001,1.238,강남 티 7호,BSK2214,(주)강남선박,MQM,01,현대미포의장안벽01,2020-04-23 14:15,2020-04-23 18:15,MQM,01,현대미포의장안벽01,2020-04-23 14:15,2020-04-23 18:15,양하,2020-05-03,허가완료
76,D5SD6,2020,001,001,159.911,NAUTICA,USC0035,(주)쌍용에이젼시,MUD,02,S-OIL 2부이,2020-05-03 10:18,2020-05-04 16:00,MUD,02,S-OIL 2부이,2020-05-03 10:18,2020-05-04 16:00,양하,2020-05-03,허가완료
77,975868,2020,003,001,667,강남티-11호,BSK2214,(주)강남선박,MQP,03,현중해양의장안벽,2020-04-07 16:50,2020-04-09 10:40,MQP,03,현중해양의장안벽,2020-04-07 16:50,2020-04-09 10:40,양하,2020-05-03,허가완료
78,975868,2020,004,001,962,강남티-11호,BSK2214,(주)강남선박,MBK,01,달포부두 01,2020-05-03 06:30,2020-06-03 14:30,MBK,01,달포부두 01,2020-05-03 06:30,2020-06-03 14:30,기타,2020-05-03,허가완료
79,D7EX,2020,002,001,5.371,HANYU GLORY,BSK0102,(주)한유,MBN,02,신항일반부두02,2020-04-30 10:18,2020-05-02 08:00,MBN,02,신항일반부두02,2020-04-30 10:18,2020-05-02 08:00,수리,2020-05-03,허가완료
80,971559,2020,016,001,187,제3오션호,BSK3335,(주)오성유업,WAE,01,정박지-E1,2020-05-04 12:00,2020-05-04 13:45,WAE,01,정박지-E1,2020-05-04 12:00,2020-05-04 13:45,양하,2020-05-03,허가완료
81,DSNI4,2020,010,001,799,코롤2호,USC2029,케이오엘 (주),MBK,01,달포부두 01,2020-05-02 15:20,2020-05-02 18:10,MBK,01,달포부두 01,2020-05-02 15:20,2020-05-02 18:10,기타,2020-05-03,허가완료
82,180029,2020,024,001,549,스카이스타,BSK2940,광훈선박(주),MLJ,01,장생포호안,2020-05-03 20:15,2020-05-04 09:35,MLJ,01,장생포호안,2020-05-03 20:15,2020-05-04 09:35,기타,2020-05-03,허가완료
83,180029,2020,024,002,549,스카이스타,BSK2940,광훈선박(주),MBU,02,SK2부두 02,2020-05-04 09:45,2020-05-04 14:00,MBU,02,SK2부두 02,2020-05-04 09:45,2020-05-04 14:00,적하,2020-05-03,허가완료
84,038256,2020,026,001,456,태천2호,USK0057,수양해운(주),MB9,01,9부두 01,2020-05-02 01:55,2020-05-02 10:15,MB9,01,9부두 01,2020-05-02 01:55,2020-05-02 10:15,양하,2020-05-03,허가완료
85,090211,2020,045,001,743,태진,BSZ3259,(주)천해기업,MLJ,01,장생포호안,2020-05-03 23:10,2020-05-04 06:30,MLJ,01,장생포호안,2020-05-03 23:10,2020-05-04 06:30,기타,2020-05-03,허가완료
86,090211,2020,045,002,743,태진,BSZ3259,(주)천해기업,MDS,02,S-OIL2부두,2020-05-04 07:10,2020-05-04 13:15,MDS,02,S-OIL2부두,2020-05-04 07:10,2020-05-04 13:15,적하,2020-05-03,허가완료
87,090211,2020,045,003,743,태진,BSZ3259,(주)천해기업,MLJ,01,장생포호안,2020-05-04 14:00,2020-05-05 13:15,MLJ,01,장생포호안,2020-05-04 14:00,2020-05-05 13:15,기타,2020-05-03,허가완료
88,090211,2020,045,004,743,태진,BSZ3259,(주)천해기업,MLJ,01,장생포호안,2020-05-05 14:30,2020-05-07 04:45,MLJ,01,장생포호안,2020-05-05 14:30,2020-05-07 04:45,기타,2020-05-03,허가완료
89,120068,2020,045,002,563,창성호,BSZ3266,도원해운,MBO,01,온산1부두,2020-05-01 16:15,2020-05-01 19:20,MBO,01,온산1부두,2020-05-01 16:15,2020-05-01 19:20,적하,2020-05-03,허가완료
90,190026,2020,007,002,993,부광1호,BSB2360,부광마린,WAM,06,정박지 06,2020-05-03 21:25,2020-05-04 01:55,WAM,06,정박지 06,2020-05-03 21:25,2020-05-04 01:55,기타,2020-05-03,허가완료
91,190026,2020,008,001,993,부광1호,BSB2360,부광마린,MLJ,01,장생포호안,2020-05-04 19:30,2020-05-05 10:05,MLJ,01,장생포호안,2020-05-04 19:30,2020-05-05 10:05,기타,2020-05-03,허가완료
92,190026,2020,008,002,993,부광1호,BSB2360,부광마린,MBU,02,SK2부두 02,2020-05-05 10:20,2020-05-05 16:25,MBU,02,SK2부두 02,2020-05-05 10:20,2020-05-05 16:25,적하,2020-05-03,허가완료
93,120068,2020,047,001,563,창성호,BSZ3266,도원해운,WAM,07,정박지 07,2020-05-06 15:15,2020-05-06 19:15,WAM,07,정박지 07,2020-05-06 15:15,2020-05-06 19:15,기타,2020-05-03,허가완료
94,120068,2020,048,001,563,창성호,BSZ3266,도원해운,MBO,01,온산1부두,2020-05-08 10:20,2020-05-08 13:30,MBO,01,온산1부두,2020-05-08 10:20,2020-05-08 13:30,적하,2020-05-03,허가완료
95,971160,2020,023,001,179,동영호,BSK2588,현대기업,MLJ,01,장생포호안,2020-05-04 19:30,2020-05-05 13:55,MLJ,01,장생포호안,2020-05-04 19:30,2020-05-05 13:55,기타,2020-05-03,허가완료
96,170039,2020,032,001,2.114,한유 드림,YSK0017,태하해운(주),MBG,07,일반부두 07,2020-05-01 11:35,2020-05-03 08:25,MBG,07,일반부두 07,2020-05-01 11:35,2020-05-03 08:25,접안대기,2020-05-03,허가완료
97,170039,2020,032,002,2.114,한유 드림,YSK0017,태하해운(주),MBU,01,SK2부두 01,2020-05-03 09:00,2020-05-03 16:20,MBU,01,SK2부두 01,2020-05-03 09:00,2020-05-03 16:20,적하,2020-05-03,허가완료
98,190027,2020,006,001,336,지르콘,BSZ7414,(주)자운마린,MLJ,01,장생포호안,2020-05-04 04:35,2020-05-04 11:05,MLJ,01,장생포호안,2020-05-04 04:35,2020-05-04 11:05,접안대기,2020-05-03,허가완료
99,190027,2020,006,002,336,지르콘,BSZ7414,(주)자운마린,MBU,01,SK2부두 01,2020-05-04 11:20,2020-05-04 17:50,MBU,01,SK2부두 01,2020-05-04 11:20,2020-05-04 17:50,적하,2020-05-03,허가완료
100,994515,2020,004,001,181,성복호,BSZ3502,유림해운,MLJ,01,장생포호안,2020-05-04 06:30,2020-05-04 07:00,MLJ,01,장생포호안,2020-05-04 06:30,2020-05-04 07:00,기타,2020-05-03,허가완료
101,176801,2020,049,001,759,아크,BSB2461,노아해운,MDS,02,S-OIL2부두,2020-05-04 13:40,2020-05-04 17:50,MDS,02,S-OIL2부두,2020-05-04 13:40,2020-05-04 17:50,적하,2020-05-03,허가완료
102,130095,2020,029,002,1.716,스카이로얄,USK0074,영우해운(주),MBU,01,SK2부두 01,2020-05-03 17:30,2020-05-04 07:00,MBU,01,SK2부두 01,2020-05-03 17:30,2020-05-04 07:00,적하,2020-05-03,허가완료
103,130037,2020,043,001,534,송원호,MPU1065,송원해운(주),MLJ,01,장생포호안,2020-05-03 09:30,2020-05-04 05:00,MLJ,01,장생포호안,2020-05-03 09:30,2020-05-04 05:00,기타,2020-05-04,허가완료
104,130037,2020,043,002,534,송원호,MPU1065,송원해운(주),MBU,01,SK2부두 01,2020-05-04 05:10,2020-05-04 10:40,MBU,01,SK2부두 01,2020-05-04 05:10,2020-05-04 10:40,적하,2020-05-04,허가완료
105,130037,2020,043,003,534,송원호,MPU1065,송원해운(주),MLJ,01,장생포호안,2020-05-04 10:50,2020-05-04 11:50,MLJ,01,장생포호안,2020-05-04 10:50,2020-05-04 11:50,기타,2020-05-04,허가완료
106,130037,2020,043,004,534,송원호,MPU1065,송원해운(주),WAE,02,정박지-E2,2020-05-04 12:45,2020-05-04 16:30,WAE,02,정박지-E2,2020-05-04 12:45,2020-05-04 16:30,양하,2020-05-04,허가완료
107,130037,2020,043,005,534,송원호,MPU1065,송원해운(주),MLJ,01,장생포호안,2020-05-04 17:10,2020-05-05 01:40,MLJ,01,장생포호안,2020-05-04 17:10,2020-05-05 01:40,기타,2020-05-04,허가완료
108,184803,2020,037,002,1.995,진양1호,USK0074,영우해운(주),WAM,01,정박지 01,2020-05-04 09:30,2020-05-05 19:00,WAM,01,정박지 01,2020-05-04 09:30,2020-05-05 19:00,출항대기,2020-05-04,허가완료
109,028281,2020,023,001,1.123,고려105호,USK0053,대상해운(주),MQP,03,현중해양의장안벽,2020-04-29 17:30,2020-05-05 18:00,MQP,03,현중해양의장안벽,2020-04-29 17:30,2020-05-05 18:00,양하,2020-05-04,허가완료
110,VREF8,2020,003,001,29.266,ATLANTIC OLIVE,USZ1258,하이코해운 주식회사 울산지사,WAE,02,정박지-E2,2020-04-27 08:10,2020-04-29 09:05,WAE,02,정박지-E2,2020-04-27 08:10,2020-04-29 09:05,급유,2020-05-04,허가완료
111,VREF8,2020,003,002,29.266,ATLANTIC OLIVE,USZ1258,하이코해운 주식회사 울산지사,MDS,03,S-OIL3부두,2020-04-29 09:48,2020-05-01 15:15,MDS,03,S-OIL3부두,2020-04-29 09:48,2020-05-01 15:15,적하,2020-05-04,허가완료
