선박입출항현황,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청명 : 울산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항시작일 : 20170201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항종료일 : 20170228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부선호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구분 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력자 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력일자 : 2021-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
항명,호출부호,선명,입항횟수,입항횟수,구분,외내,입출,총톤수,국제톤수,징수톤수,입항일시,출항일시,CIO수속일자,수리일시,항해구분,MRN 번호,국적,국적,계선장소,계선장소,계선장소,차항지,전출항지,선박용도,승무원 1,승무원 2,승객,예선,도선,부선호출부호1,부선호출부호2
울산,910841,제3 0 3 유성호,2010,004,최종,내항,출항,25,25,25,2010-11-18 02:10,2017-02-28 02:10,,2017-08-04 11:31,기타,,KR,대한민국,MLJ,01,장생포호안,기타항,기타항,견인용예선,1,1,,N,N,,
울산,927869,자유호,2014,001,최종,내항,출항,66,66,66,2014-02-21 23:00,2017-02-19 05:05,,2018-03-21 14:00,기타,,KR,대한민국,MLJ,01,장생포호안,부산,부산,급유선,2,,,N,N,,
울산,505853,고려2호,2014,001,최종,내항,출항,29,0,29,2014-04-23 09:30,2017-02-06 06:30,,2017-05-30 13:27,기타,,KR,대한민국,MLJ,01,장생포호안,부산,부산,급유선,1,,,N,N,,
울산,967882,진산2호,2015,001,최종,내항,출항,12,12,12,2015-01-01 09:00,2017-02-13 13:00,,2017-07-31 15:36,기타,,KR,대한민국,MLJ,01,장생포호안,기타항,기타항,기타선,1,1,,N,N,,
