선박입출항현황,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청명 : 울산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항시작일 : 20170701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항종료일 : 20170731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부선호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구분 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력자 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력일자 : 2021-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
항명,호출부호,선명,입항횟수,입항횟수,구분,외내,입출,총톤수,국제톤수,징수톤수,입항일시,출항일시,CIO수속일자,수리일시,항해구분,MRN 번호,국적,국적,계선장소,계선장소,계선장소,차항지,전출항지,선박용도,승무원 1,승무원 2,승객,예선,도선,부선호출부호1,부선호출부호2
울산,V7VB9,STI LA BOCA,2017,001,최종,외항,출항,"29,738","29,738","29,738",1950-01-01 00:00,2017-07-15 12:00,2017-07-15 12:00,2020-02-05 14:44,신조선,17GSAT0008E,MH,마샬 제도,WAE,02,정박지-E2,,,케미칼 운반선,,22,,N,N,,
울산,050205,흥우1007,2016,002,최종,내항,출항,144,144,144,2016-08-22 17:20,2017-07-19 09:30,,2017-08-07 17:34,기타,,KR,대한민국,MWS,01,신항부두작업장,기타항,기타항,기타 예선,4,,,N,N,,
울산,DSEE3,대상프론티어호,2017,002,최종,내항,출항,510,756,510,2017-05-04 20:10,2017-07-24 07:35,,2017-07-25 10:02,기타,,KR,대한민국,MBN,01,신항일반부두01,기타항,진해,견인용예선,7,3,,N,N,,
울산,070928,태정호,2017,005,최종,내항,출항,149,149,149,2017-05-20 14:20,2017-07-13 18:50,,2017-08-14 10:47,기타,,KR,대한민국,MBO,01,온산1부두,부산,부산,기타 유조선,2,1,,N,N,,
