선박입출항현황,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청명 : 울산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항시작일 : 20170601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항종료일 : 20170630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부선호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구분 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력자 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력일자 : 2021-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
항명,호출부호,선명,입항횟수,입항횟수,구분,외내,입출,총톤수,국제톤수,징수톤수,입항일시,출항일시,CIO수속일자,수리일시,항해구분,MRN 번호,국적,국적,계선장소,계선장소,계선장소,차항지,전출항지,선박용도,승무원 1,승무원 2,승객,예선,도선,부선호출부호1,부선호출부호2
울산,955382,95경진호,2015,001,최종,내항,출항,141,141,141,2015-08-18 14:50,2017-06-11 09:20,,2017-06-27 11:12,기타,,KR,대한민국,MLJ,01,장생포호안,부산,부산,급유선,2,1,3,N,N,,
울산,982733,제99효동호,2016,001,최종,내항,출항,64,64,64,2016-02-25 16:50,2017-06-05 08:15,,2017-06-07 13:21,기타,,KR,대한민국,MLJ,01,장생포호안,부산,부산,견인용예선,2,1,,N,N,,
울산,D9ZM,세종5호,2016,001,최종,내항,출항,35,35,35,2016-11-18 12:00,2017-06-30 07:15,,2017-07-04 10:25,기타,,KR,대한민국,MBN,01,신항일반부두01,기타항,기타항,견인용예선,3,,,N,N,,
울산,100426,미래호,2017,001,최종,내항,출항,9,9,9,2017-04-18 14:25,2017-06-20 09:40,,2017-07-18 18:13,기타,,KR,대한민국,MLJ,01,장생포호안,포항,목포,기타선,1,,2,N,N,,
