선박입출항현황,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청명 : 울산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항시작일 : 20171001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항종료일 : 20171031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부선호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구분 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력자 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력일자 : 2021-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
항명,호출부호,선명,입항횟수,입항횟수,구분,외내,입출,총톤수,국제톤수,징수톤수,입항일시,출항일시,CIO수속일자,수리일시,항해구분,MRN 번호,국적,국적,계선장소,계선장소,계선장소,차항지,전출항지,선박용도,승무원 1,승무원 2,승객,예선,도선,부선호출부호1,부선호출부호2
울산,098299,선진802호,2011,001,최종,내항,출항,166,166,166,2011-06-25 18:00,2017-10-17 05:10,,2017-11-13 17:26,기타,,KR,대한민국,MBM,01,매암부두,부산,부산,이.접안용 예선,4,1,,N,N,,
울산,980414,제101수성호,2014,001,최종,내항,출항,190,190,190,2014-10-28 14:50,2017-10-16 03:00,,2017-11-15 16:39,기타,,KR,대한민국,MLJ,01,장생포호안,부산,부산,석유제품 운반선,3,,,N,N,,
울산,096797,한동2,2016,001,최종,내항,출항,147,0,147,2016-04-22 16:30,2017-10-26 07:30,,2017-10-27 13:52,기타,,KR,대한민국,MLJ,01,장생포호안,기타항,포항,기타 유조선,2,,,N,N,,
울산,961346,정민호,2016,006,최종,내항,출항,39,0,39,2016-08-01 17:45,2017-10-31 13:40,,2018-12-04 16:23,기타,,KR,대한민국,MWW,01,우봉물양장,기타항,기타항,기타 예선,2,0,0,N,N,,
