선박입출항현황,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청명 : 울산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항시작일 : 20170501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항종료일 : 20170531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부선호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구분 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력자 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력일자 : 2021-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
항명,호출부호,선명,입항횟수,입항횟수,구분,외내,입출,총톤수,국제톤수,징수톤수,입항일시,출항일시,CIO수속일자,수리일시,항해구분,MRN 번호,국적,국적,계선장소,계선장소,계선장소,차항지,전출항지,선박용도,승무원 1,승무원 2,승객,예선,도선,부선호출부호1,부선호출부호2
울산,D7OQ,건영호,2016,005,최종,내항,출항,60,60,60,2016-08-02 10:50,2017-05-01 05:00,,2017-05-10 11:15,기타,,KR,대한민국,MQP,03,현중해양의장안벽,기타항,부산,견인용예선,2,,,N,N,,
울산,108246,수성티15호,2016,031,최종,내항,출항,101,101,"1,380",2016-12-13 19:20,2017-05-02 16:05,,2017-05-08 11:34,기타,,KR,대한민국,MQP,03,현중해양의장안벽,부산,부산,기타 예선,3,1,,N,N,140050,
울산,110003,글로벌102,2016,004,최종,내항,출항,111,0,111,2016-12-26 16:00,2017-05-12 17:45,,2017-10-25 10:31,기타,,KR,대한민국,MWI,01,이진물양장,군산,부산,기타 예선,3,,,N,N,,
울산,DSFJ,제202삼성호,2017,001,최종,내항,출항,94,94,810,2017-01-04 19:30,2017-05-24 04:10,,2017-05-31 11:27,기타,,KR,대한민국,MWJ,01,용연물양장,기타항,기타항,기타 예선,2,1,3,N,N,130033,
