시설사용허가현황,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
순번,호출부호,입항횟수,입항횟수,입항횟수,신고톤수,선박명,선사/대리점,선사/대리점,신청시설,신청시설,신청시설,신청일시(FROM ~ TO),신청일시(FROM ~ TO),지정시설,지정시설,지정시설,지정일시(FROM ~ TO),지정일시(FROM ~ TO),사용목적명,예보일시,허가유무
1,V7DG3,2018,001,001,161.233,SEAWAYS ROSALYN,USC0035,(주)쌍용에이젼시,MUY,02,SK부이 02,2018-11-01 09:10,2018-11-04 16:00,MUY,02,SK부이 02,2018-11-01 09:10,2018-11-04 16:00,양하,2018-11-01,허가완료
2,DSFN9,2018,050,001,1.716,우선호,ICK0006,우림해운(주),WAM,06,정박지 06,2018-10-30 16:30,2018-10-31 07:40,WAM,06,정박지 06,2018-10-30 16:30,2018-10-31 07:40,접안대기,2018-11-01,허가완료
3,DSFN9,2018,050,002,1.716,우선호,ICK0006,우림해운(주),MDS,02,S-OIL2부두,2018-10-31 08:20,2018-10-31 21:20,MDS,02,S-OIL2부두,2018-10-31 08:20,2018-10-31 21:20,적하,2018-11-01,허가완료
4,160054,2018,015,001,5.222,모닝 누리,USZ1046,한라시멘트(주)온산,MBO,04,온산4부두,2018-10-30 14:50,2018-10-31 15:00,MBO,04,온산4부두,2018-10-30 14:50,2018-10-31 15:00,양하,2018-11-01,허가완료
5,120059,2018,066,001,415,부양에이스,BSK2527,부양해운,WAM,07,정박지 07,2018-10-31 15:35,2018-10-31 17:25,WAM,07,정박지 07,2018-10-31 15:35,2018-10-31 17:25,기타,2018-11-01,허가완료
6,120059,2018,066,002,415,부양에이스,BSK2527,부양해운,MDS,01,S-OIL1부두,2018-10-31 18:00,2018-11-01 00:25,MDS,01,S-OIL1부두,2018-10-31 18:00,2018-11-01 00:25,적하,2018-11-01,허가완료
7,DSDZ5,2018,034,006,998,제1알파호,USC0004,가나해운(주),MBY,03,용잠부두 02,2018-10-31 12:20,2018-10-31 19:50,MBY,03,용잠부두 02,2018-10-31 12:20,2018-10-31 19:50,적하,2018-11-01,허가완료
8,DSFK7,2018,010,001,1.111,토다 하나호,BSK2514,하나마린(주),MDG,01,정일1부두,2018-10-31 05:40,2018-10-31 23:40,MDG,02,정일2부두,2018-10-31 05:40,2018-10-31 23:40,양하,2018-11-01,허가완료
9,DSFK7,2018,010,002,1.111,토다 하나호,BSK2514,하나마린(주),WAM,01,정박지 01,2018-11-01 00:35,2018-11-01 03:10,WAM,01,정박지 01,2018-11-01 00:35,2018-11-01 03:10,출항대기,2018-11-01,허가완료
10,DSQP2,2018,021,001,4.387,한유 엠파이어,BSK0102,(주)한유,WAE,01,정박지-E1,2018-10-26 17:30,2018-10-27 19:15,WAE,01,정박지-E1,2018-10-26 17:30,2018-10-27 19:15,접안대기,2018-11-01,허가완료
