시설사용허가현황,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
순번,호출부호,입항횟수,입항횟수,입항횟수,신고톤수,선박명,선사/대리점,선사/대리점,신청시설,신청시설,신청시설,신청일시(FROM ~ TO),신청일시(FROM ~ TO),지정시설,지정시설,지정시설,지정일시(FROM ~ TO),지정일시(FROM ~ TO),사용목적명,예보일시,허가유무
1,DSNB3,2018,022,001,4.061,모닝선,BSK0011,쌍용씨앤이(주),MB2,03,2부두 03,2018-08-01 11:00,2018-08-02 05:00,MB2,03,2부두 03,2018-08-01 11:00,2018-08-02 05:00,양하,2018-08-01,허가완료
2,D8HE,2018,011,001,4.840,한라1호,USZ1046,한라시멘트(주)온산,MBO,04,온산4부두,2018-07-30 22:00,2018-07-31 22:30,MBO,04,온산4부두,2018-07-30 22:00,2018-07-31 22:30,양하,2018-08-01,허가완료
3,DSMS2,2018,020,001,3.969,우춘,ICK0006,우림해운(주),WAE,01,정박지-E1,2018-07-29 05:10,2018-07-29 10:00,WAE,01,정박지-E1,2018-07-29 05:10,2018-07-29 10:00,접안대기,2018-08-01,허가완료
4,DSMS2,2018,020,002,3.969,우춘,ICK0006,우림해운(주),WAE,02,정박지-E2,2018-07-30 10:15,2018-07-30 20:30,WAE,02,정박지-E2,2018-07-30 10:15,2018-07-30 20:30,접안대기,2018-08-01,허가완료
5,DSMS2,2018,020,003,3.969,우춘,ICK0006,우림해운(주),MDS,01,S-OIL1부두,2018-07-30 21:30,2018-07-31 17:55,MDS,01,S-OIL1부두,2018-07-30 21:30,2018-07-31 17:55,적하,2018-08-01,허가완료
6,V7RL7,2018,018,001,4.688,,ICK0006,우림해운(주),WAE,01,정박지-E1,2018-07-30 07:45,2018-07-31 04:05,WAE,01,정박지-E1,2018-07-30 07:45,2018-07-31 04:05,접안대기,2018-08-01,허가완료
7,V7RL7,2018,018,002,4.688,,ICK0006,우림해운(주),MDS,03,S-OIL3부두,2018-07-31 04:55,2018-07-31 18:45,MDS,03,S-OIL3부두,2018-07-31 04:55,2018-07-31 18:45,적하,2018-08-01,허가완료
8,V7UJ2,2018,007,001,9.520,스타 스키퍼,KMS8833,남성해운(주),MBC,01,신항컨테이너부두01,2018-07-31 17:35,2018-07-31 23:00,MBC,01,신항컨테이너부두01,2018-07-31 17:35,2018-07-31 23:00,양적하,2018-08-01,허가완료
9,DSFN9,2018,036,001,1.716,우선호,ICK0006,우림해운(주),WAM,04,정박지 04,2018-07-30 08:45,2018-07-31 19:35,WAM,04,정박지 04,2018-07-30 08:45,2018-07-31 19:35,접안대기,2018-08-01,허가완료
10,DSFN9,2018,036,002,1.716,우선호,ICK0006,우림해운(주),MDS,02,S-OIL2부두,2018-07-31 20:25,2018-08-01 06:00,MDS,02,S-OIL2부두,2018-07-31 20:25,2018-08-01 06:00,적하,2018-08-01,허가완료
