시설사용허가현황,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
순번,호출부호,입항횟수,입항횟수,입항횟수,신고톤수,선박명,선사/대리점,선사/대리점,신청시설,신청시설,신청시설,신청일시(FROM ~ TO),신청일시(FROM ~ TO),지정시설,지정시설,지정시설,지정일시(FROM ~ TO),지정일시(FROM ~ TO),사용목적명,예보일시,허가유무
47,091321,2017,083,001,890,삼진1호,BSK2945,원진해운(주),MBU,12,SK1부두 12,2017-10-31 02:50,2017-10-31 14:25,MBU,12,SK1부두 12,2017-10-31 02:50,2017-10-31 14:25,적하,2017-11-01,허가완료
48,H3GT,2017,006,001,159.530,,OST0019,에스케이해운 주식회사,MUY,03,SK부이 03,2017-11-02 08:30,2017-11-09 17:00,MUY,03,SK부이 03,2017-11-02 09:48,2017-11-03 10:18,양하,2017-11-01,허가완료
49,020830,2017,063,001,522,,BSK2693,해운상사,MBU,01,SK2부두 01,2017-10-31 17:20,2017-10-31 22:30,MBU,01,SK2부두 01,2017-10-31 17:20,2017-10-31 22:30,,2017-11-01,허가완료
50,020830,2017,063,002,522,,BSK2693,해운상사,MLJ,01,장생포호안,2017-10-31 22:45,2017-11-01 08:00,MLJ,01,장생포호안,2017-10-31 22:45,2017-11-01 08:00,,2017-11-01,허가완료
51,130008,2017,116,001,532,건양호,BSK2613,천배유조(주),MBU,02,SK2부두 02,2017-10-31 23:10,2017-11-01 03:50,MBU,02,SK2부두 02,2017-10-31 23:10,2017-11-01 03:50,,2017-11-01,허가완료
52,124810,2017,058,001,454,3동명호,BSZ7472,목림마린(주),MLJ,01,장생포호안,2017-10-30 20:20,2017-10-31 18:10,MLJ,01,장생포호안,2017-10-30 20:20,2017-10-31 18:10,접안대기,2017-11-01,허가완료
53,124810,2017,058,002,454,3동명호,BSZ7472,목림마린(주),MBU,02,SK2부두 02,2017-10-31 18:20,2017-10-31 20:30,MBU,02,SK2부두 02,2017-10-31 18:20,2017-10-31 20:30,적하,2017-11-01,허가완료
54,9HDE8,2017,001,001,40.485,CATALINA,KMC0698,(주)농협물류,MBA,01,양곡부두,2017-10-27 07:25,2017-10-31 06:20,MBA,01,양곡부두,2017-10-27 07:25,2017-10-31 06:20,양하,2017-11-01,허가완료
55,3EYG4,2017,010,001,7.002,OCEAN PILGRIM,KMS8831,흥아해운(주),MDY,02,UTT부두,2017-11-02 10:00,2017-11-03 12:00,MDY,02,UTT부두,2017-11-02 15:20,2017-11-03 01:00,적하,2017-11-01,허가완료
56,3EYG4,2017,010,002,7.002,OCEAN PILGRIM,KMS8831,흥아해운(주),MDG,02,정일2부두,2017-11-02 12:00,2017-11-05 12:00,MDG,02,정일2부두,2017-11-03 01:50,2017-11-03 10:40,적하,2017-11-01,허가완료
57,133507,2017,012,001,5.566,동방에이스호,USC0031,그레이트해운(주),MQP,01,미포부두 01,2017-11-01 07:00,2017-11-01 09:50,MQP,01,미포부두 01,2017-11-01 07:00,2017-11-01 09:50,양하,2017-11-01,허가완료
58,V7JY8,2017,018,001,2.562,,KMS8831,흥아해운(주),WAE,01,정박지-E1,2017-11-02 01:00,2017-11-03 12:00,WAE,01,정박지-E1,2017-11-02 03:50,2017-11-02 23:25,접안대기,2017-11-01,허가완료
59,HZIS,2017,004,001,159.990,MARJAN,USC0035,(주)쌍용에이젼시,MUD,02,S-OIL 2부이,2017-11-06 08:00,2017-11-09 12:00,MUD,02,S-OIL 2부이,2017-11-06 15:02,2017-11-08 12:48,양하,2017-11-01,허가완료
60,DSRN9,2017,043,001,997,,BSK2678,영산해운(주),WAM,04,정박지 04,2017-10-22 00:00,2017-10-25 23:00,WAM,04,정박지 04,2017-10-22 15:25,2017-10-25 09:00,,2017-11-01,허가완료
61,3ENQ5,2017,003,001,25.180,PACIFIC HORIZON Ⅱ,USC2045,에스엠코리아주식회사,MB6,03,6부두 03,2017-10-29 11:05,2017-10-30 02:00,MB6,03,6부두 03,2017-10-29 11:05,2017-10-30 02:00,양하,2017-11-01,허가완료
62,3ENQ5,2017,003,002,25.180,PACIFIC HORIZON Ⅱ,USC2045,에스엠코리아주식회사,MB3,02,3부두 02,2017-10-30 02:25,2017-11-01 01:35,MB3,02,3부두 02,2017-10-30 02:25,2017-11-01 01:35,양하,2017-11-01,허가완료
63,130060,2017,096,001,751,대경에이스,BSZ7090,에이치비씨해운 주식회사,MLJ,01,장생포호안,2017-11-01 05:50,2017-11-01 07:20,MLJ,01,장생포호안,2017-11-01 05:50,2017-11-01 07:20,,2017-11-01,허가완료
64,7JQC,2017,016,001,1.061,RYOUMEI MARU,BSZ7297,글로벌얼라이언스해운,MBU,11,SK1부두 11,2017-10-31 17:10,2017-11-01 00:55,MBU,11,SK1부두 11,2017-10-31 17:10,2017-11-01 00:55,적하,2017-11-01,허가완료
65,3FWA9,2017,003,001,27.950,,KMC0639,케이씨해운(주),MDS,02,S-OIL2부두,2017-10-28 14:45,2017-10-29 07:05,MDS,02,S-OIL2부두,2017-10-28 14:45,2017-10-29 07:05,적하,2017-11-01,허가완료
66,3FWA9,2017,003,002,27.950,,KMC0639,케이씨해운(주),WAE,03,정박지-E3,2017-10-29 08:25,2017-10-30 15:55,WAE,03,정박지-E3,2017-10-29 08:25,2017-10-30 15:55,접안대기,2017-11-01,허가완료
67,3FWA9,2017,003,004,27.950,,KMC0639,케이씨해운(주),WAE,03,정박지-E3,2017-10-31 21:12,2017-11-01 08:45,WAE,03,정박지-E3,2017-10-31 21:12,2017-11-01 08:45,급유,2017-11-01,허가완료
68,130060,2017,096,002,751,대경에이스,BSZ7090,에이치비씨해운 주식회사,MBO,02,온산2부두,2017-11-01 08:00,2017-11-01 10:55,MBO,02,온산2부두,2017-11-01 08:00,2017-11-01 10:55,적하,2017-11-01,허가완료
69,3FGF,2017,001,001,3.500,HENGTAI 8,USC1002,아성마린(주),MBG,08,일반부두 08,2017-10-27 08:35,2017-10-31 12:00,MBG,08,일반부두 08,2017-10-27 08:35,2017-10-31 12:00,양하,2017-11-01,허가완료
70,130004,2017,041,001,1.807,에프씨 빅토리,BSK2548,포천마린(주),WAM,05,정박지 05,2017-10-29 18:30,2017-10-30 10:55,WAM,05,정박지 05,2017-10-29 18:30,2017-10-30 10:55,접안대기,2017-11-01,허가완료
71,130004,2017,041,002,1.807,에프씨 빅토리,BSK2548,포천마린(주),MDG,01,정일1부두,2017-10-30 11:45,2017-10-30 19:40,MDG,01,정일1부두,2017-10-30 11:45,2017-10-30 19:40,화물대기,2017-11-01,허가완료
72,130004,2017,041,003,1.807,에프씨 빅토리,BSK2548,포천마린(주),WAM,01,정박지 01,2017-10-30 20:10,2017-10-31 08:40,WAM,01,정박지 01,2017-10-30 20:10,2017-10-31 08:40,접안대기,2017-11-01,허가완료
73,DSRN9,2017,044,001,997,,BSK2678,영산해운(주),WAM,01,정박지 01,2017-10-29 19:00,2017-11-01 23:00,WAM,01,정박지 01,2017-10-29 19:10,2017-11-01 19:10,접안대기,2017-11-01,허가완료
74,130004,2017,041,004,1.807,에프씨 빅토리,BSK2548,포천마린(주),MDG,01,정일1부두,2017-10-31 09:30,2017-10-31 18:25,MDG,01,정일1부두,2017-10-31 09:30,2017-10-31 18:25,양하,2017-11-01,허가완료
75,DSRN9,2017,044,002,997,,BSK2678,영산해운(주),MDS,01,S-OIL1부두,2017-11-01 13:00,2017-11-02 23:00,MDS,01,S-OIL1부두,2017-11-01 20:00,2017-11-02 05:30,적하,2017-11-01,허가완료
76,3ESQ2,2017,001,002,2.386,YUSHO MERMAID II,USC0031,그레이트해운(주),MB8,01,8부두 01,2017-10-29 09:30,2017-10-30 15:05,MB8,01,8부두 01,2017-10-29 09:30,2017-10-30 15:05,적하,2017-11-01,허가완료
77,050205,2017,001,001,1.888,흥우1007,BSZ2079,흥우산업(주),MWS,01,신항부두작업장,2017-07-29 17:35,2017-10-13 09:20,MWS,01,신항부두작업장,2017-07-29 17:35,2017-10-13 09:20,기타,2017-11-01,허가완료
78,130001,2017,107,003,415,동진에이스호,BSZ9703,동진해급(주),WAM,01,정박지 01,2017-11-01 07:35,2017-11-01 10:35,WAM,01,정박지 01,2017-11-01 07:35,2017-11-01 10:35,,2017-11-01,허가완료
79,108246,2017,009,001,1.585,수성티15호,USK2230,태양선박 주식회사,MQP,03,현중해양의장안벽,2017-10-31 01:50,2017-10-31 14:25,MQP,03,현중해양의장안벽,2017-10-31 01:50,2017-10-31 14:25,양하,2017-11-01,허가완료
80,110047,2017,068,002,1.036,오션 스타호,BSK2951,(주)오션글로벌,MQP,03,현중해양의장안벽,2017-10-26 08:40,2017-10-26 23:20,MQP,03,현중해양의장안벽,2017-10-26 08:40,2017-10-26 23:20,,2017-11-01,허가완료
81,DSQA2,2017,030,001,5.589,,ICK0006,우림해운(주),MB6,04,6부두 04,2017-10-29 16:30,2017-10-29 21:20,MB6,04,6부두 04,2017-10-29 16:30,2017-10-29 21:20,급유,2017-11-01,허가완료
82,DSQA2,2017,030,002,5.589,,ICK0006,우림해운(주),WAE,01,정박지-E1,2017-10-29 22:00,2017-10-31 19:45,WAE,01,정박지-E1,2017-10-29 22:00,2017-10-31 19:45,접안대기,2017-11-01,허가완료
83,DSQA2,2017,030,003,5.589,,ICK0006,우림해운(주),MBL,01,가스부두,2017-10-31 20:30,2017-11-01 14:20,MBL,01,가스부두,2017-10-31 20:30,2017-11-01 14:20,적하,2017-11-01,허가완료
84,110047,2017,068,003,1.036,오션 스타호,BSK2951,(주)오션글로벌,WAM,07,정박지 07,2017-10-27 00:00,2017-10-27 00:15,WAM,07,정박지 07,2017-10-27 00:00,2017-10-27 00:15,기타,2017-11-01,허가완료
85,110047,2017,068,004,1.036,오션 스타호,BSK2951,(주)오션글로벌,MDG,01,정일1부두,2017-10-27 00:40,2017-10-27 07:35,MDG,01,정일1부두,2017-10-27 00:40,2017-10-27 07:35,적하,2017-11-01,허가완료
86,110047,2017,068,005,1.036,오션 스타호,BSK2951,(주)오션글로벌,MLJ,01,장생포호안,2017-10-27 08:30,2017-10-27 08:45,MLJ,01,장생포호안,2017-10-27 08:30,2017-10-27 08:45,기타,2017-11-01,허가완료
87,110047,2017,068,006,1.036,오션 스타호,BSK2951,(주)오션글로벌,WAE,03,정박지-E3,2017-10-27 10:00,2017-10-27 14:55,WAE,03,정박지-E3,2017-10-27 10:00,2017-10-27 14:55,양하,2017-11-01,허가완료
88,110047,2017,068,007,1.036,오션 스타호,BSK2951,(주)오션글로벌,MLJ,01,장생포호안,2017-10-27 15:50,2017-10-27 16:50,MLJ,01,장생포호안,2017-10-27 15:50,2017-10-27 16:50,기타,2017-11-01,허가완료
89,110047,2017,068,008,1.036,오션 스타호,BSK2951,(주)오션글로벌,MBN,12,현대오일터미널신항부두,2017-10-27 18:00,2017-10-27 21:35,MBN,12,현대오일터미널신항부두,2017-10-27 18:00,2017-10-27 21:35,적하,2017-11-01,허가완료
90,140052,2017,050,001,1.909,세양글로리,BSK2674,세양쉬핑(주),WAM,02,정박지 02,2017-10-30 16:40,2017-10-31 06:40,WAM,02,정박지 02,2017-10-30 16:40,2017-10-31 06:40,,2017-11-01,허가완료
91,130095,2017,065,001,1.716,스카이로얄,BSK2531,두라해운(주),WAM,02,정박지 02,2017-10-29 16:00,2017-10-31 20:40,WAM,02,정박지 02,2017-10-29 16:00,2017-10-31 20:40,,2017-11-01,허가완료
92,130095,2017,065,002,1.716,스카이로얄,BSK2531,두라해운(주),MDS,02,S-OIL2부두,2017-10-31 21:40,2017-11-01 11:40,MDS,02,S-OIL2부두,2017-10-31 21:40,2017-11-01 11:40,,2017-11-01,허가완료
93,070019,2017,075,001,494,태화1호,BSK2985,태화마린,WAW,01,정박지-W1,2017-10-31 21:45,2017-10-31 22:30,WAW,01,정박지-W1,2017-10-31 21:45,2017-10-31 22:30,,2017-11-01,허가완료
94,170025,2017,002,001,741,해영2400호,BSZ2917,(주)해영기업,MBK,01,달포부두 01,2017-10-07 13:40,2017-10-31 16:20,MBK,01,달포부두 01,2017-10-07 13:40,2017-10-31 16:20,,2017-11-01,허가완료
95,070019,2017,075,002,494,태화1호,BSK2985,태화마린,MBO,01,온산1부두,2017-10-31 22:55,2017-11-01 03:10,MBO,01,온산1부두,2017-10-31 22:55,2017-11-01 03:10,적하,2017-11-01,허가완료
96,070019,2017,075,003,494,태화1호,BSK2985,태화마린,WAM,06,정박지 06,2017-11-01 03:50,2017-11-01 04:55,WAM,06,정박지 06,2017-11-01 03:50,2017-11-01 04:55,기타,2017-11-01,허가완료
97,040438,2017,104,001,507,정은,BSK2940,광훈선박(주),MLJ,01,장생포호안,2017-10-31 00:10,2017-10-31 04:40,MLJ,01,장생포호안,2017-10-31 00:10,2017-10-31 04:40,기타,2017-11-01,허가완료
98,040438,2017,104,002,507,정은,BSK2940,광훈선박(주),MBU,02,SK2부두 02,2017-10-31 04:50,2017-10-31 10:55,MBU,02,SK2부두 02,2017-10-31 04:50,2017-10-31 10:55,,2017-11-01,허가완료
99,110047,2017,068,001,1.036,오션 스타호,BSK2951,(주)오션글로벌,WAM,06,정박지 06,2017-10-26 04:00,2017-10-26 07:45,WAM,06,정박지 06,2017-10-26 04:00,2017-10-26 07:45,,2017-11-01,허가완료
100,9V7906,2017,006,001,6.968,SINGAPORE PIONEER,USC2026,브라이트마린(주),MBO,02,온산2부두,2017-10-30 08:35,2017-10-31 08:30,MBO,02,온산2부두,2017-10-30 08:35,2017-10-31 08:30,적하,2017-11-01,허가완료
101,021412,2017,011,001,977,29조양호,BSK1021,(주)조양,MB5,01,5부두 01,2017-10-29 06:00,2017-10-29 07:45,MB5,01,5부두 01,2017-10-29 06:00,2017-10-29 07:45,양하,2017-11-01,허가완료
102,031045,2017,008,001,1.286,제101부원호,BSK1021,(주)조양,MWW,01,우봉물양장,2017-10-26 14:15,2017-10-27 16:20,MWW,01,우봉물양장,2017-10-26 14:15,2017-10-27 16:20,적하,2017-11-01,허가완료
103,D9WW,2017,122,002,1.590,,USK0074,영우해운(주),MBU,02,SK2부두 02,2017-11-01 15:50,2017-11-02 03:50,MBU,02,SK2부두 02,2017-11-01 15:50,2017-11-02 00:05,적하,2017-11-01,허가완료
104,007862,2017,020,001,776,26조양,BSK1021,(주)조양,MWW,01,우봉물양장,2017-10-31 06:40,2017-10-31 15:30,MWW,01,우봉물양장,2017-10-31 06:40,2017-10-31 15:30,적하,2017-11-01,허가완료
105,030968,2017,079,001,790,삼원골드,BSK2966,삼원해운(주),MLJ,01,장생포호안,2017-10-30 23:00,2017-10-31 01:00,MLJ,01,장생포호안,2017-10-30 23:00,2017-10-31 01:00,,2017-11-01,허가완료
106,030968,2017,079,002,790,삼원골드,BSK2966,삼원해운(주),MBU,01,SK2부두 01,2017-10-31 01:10,2017-10-31 08:35,MBU,01,SK2부두 01,2017-10-31 01:10,2017-10-31 08:35,적하,2017-11-01,허가완료
107,DSMA9,2017,023,003,5.060,JS JIANGYIN,USC1002,아성마린(주),MBF,02,신항남방파제T/S부두 02,2017-10-30 10:45,2017-10-30 14:05,MBF,02,신항남방파제T/S부두 02,2017-10-30 10:45,2017-10-30 14:05,급유,2017-11-01,허가완료
108,V7PR7,2017,001,001,11.534,,USC0008,(주)울산마리타임,MBR,01,UTK부두,2017-10-30 00:48,2017-10-30 18:20,MBR,01,UTK부두,2017-10-30 00:48,2017-10-30 18:20,적하,2017-11-01,허가완료
109,V7PR7,2017,001,002,11.534,,USC0008,(주)울산마리타임,MDY,02,UTT부두,2017-10-30 19:12,2017-10-31 13:05,MDY,02,UTT부두,2017-10-30 19:12,2017-10-31 13:05,양적하,2017-11-01,허가완료
110,V7PR7,2017,001,003,11.534,,USC0008,(주)울산마리타임,MDG,02,정일2부두,2017-10-31 13:54,2017-11-01 04:05,MDG,02,정일2부두,2017-10-31 13:54,2017-11-01 04:05,양적하,2017-11-01,허가완료
111,AVHV,2017,002,001,43.843,JAG ARYA,USC2026,브라이트마린(주),MB7,01,7부두 01,2017-10-25 10:40,2017-10-25 23:55,MB7,01,7부두 01,2017-10-25 10:40,2017-10-25 23:55,급유,2017-11-01,허가완료
