시설사용허가현황,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
순번,호출부호,입항횟수,입항횟수,입항횟수,신고톤수,선박명,선사/대리점,선사/대리점,신청시설,신청시설,신청시설,신청일시(FROM ~ TO),신청일시(FROM ~ TO),지정시설,지정시설,지정시설,지정일시(FROM ~ TO),지정일시(FROM ~ TO),사용목적명,예보일시,허가유무
11,110069,2017,026,001,999,,BSK9412,대복해운(주),MDS,01,S-OIL1부두,2017-06-30 19:35,2017-07-01 05:55,MDS,01,S-OIL1부두,2017-06-30 19:35,2017-07-01 05:55,,2017-07-01,허가완료
12,050442,2017,024,001,1.522,오양101호,BSZ2086,오양해운,MQP,03,현중해양의장안벽,2017-06-25 20:00,2017-06-26 12:05,MQP,03,현중해양의장안벽,2017-06-25 20:00,2017-06-26 12:05,,2017-07-01,허가완료
13,934345,2017,028,001,408,글로벌3호,BSK2662,동방급유,WAM,04,정박지 04,2017-06-30 21:30,2017-06-30 23:15,WAM,04,정박지 04,2017-06-30 21:30,2017-06-30 23:15,,2017-07-01,허가완료
14,934345,2017,028,002,408,글로벌3호,BSK2662,동방급유,MDS,01,S-OIL1부두,2017-06-30 23:55,2017-07-01 06:17,MDS,01,S-OIL1부두,2017-06-30 23:55,2017-07-01 06:17,적하,2017-07-01,허가완료
15,030508,2017,062,001,710,,KMB1535,해주해운(주),MBN,14,정일스톨트헤븐울산신항4부두,2017-06-30 12:45,2017-06-30 18:10,MBN,14,정일스톨트헤븐울산신항4부두,2017-06-30 12:45,2017-06-30 18:10,적하,2017-07-01,허가완료
16,D9WW,2017,072,001,1.590,,USK0074,영우해운(주),WAM,01,정박지 01,2017-06-30 21:30,2017-07-01 08:40,WAM,01,정박지 01,2017-06-30 21:35,2017-07-01 08:35,,2017-07-01,허가완료
17,D9WW,2017,072,002,1.590,,USK0074,영우해운(주),MBU,01,SK2부두 01,2017-07-01 08:50,2017-07-01 20:50,MBU,01,SK2부두 01,2017-07-01 08:55,2017-07-01 17:30,적하,2017-07-01,허가완료
18,088238,2017,093,001,700,3동주,USK0074,영우해운(주),MLJ,01,장생포호안,2017-07-01 03:00,2017-07-01 09:20,MLJ,01,장생포호안,2017-07-01 03:05,2017-07-01 09:20,,2017-07-01,허가완료
19,088238,2017,093,002,700,3동주,USK0074,영우해운(주),MBU,02,SK2부두 02,2017-07-01 09:30,2017-07-01 18:00,MBU,02,SK2부두 02,2017-07-01 09:30,2017-07-01 16:55,적하,2017-07-01,허가완료
20,133507,2017,004,002,5.566,동방에이스호,USC0031,그레이트해운(주),MQP,01,미포부두 01,2017-06-30 11:20,2017-06-30 12:30,MQP,01,미포부두 01,2017-06-30 11:20,2017-06-30 12:30,양하,2017-07-01,허가완료
21,DSFW5,2017,067,001,500,범양호,BSZ7369,경영마린(주),WAM,07,정박지 07,2017-06-30 13:45,2017-06-30 19:05,WAM,07,정박지 07,2017-06-30 13:45,2017-06-30 19:05,,2017-07-01,허가완료
22,DSFW5,2017,067,002,500,범양호,BSZ7369,경영마린(주),MBO,01,온산1부두,2017-06-30 19:40,2017-06-30 22:35,MBO,01,온산1부두,2017-06-30 19:40,2017-06-30 22:35,적하,2017-07-01,허가완료
23,071242,2017,069,001,1.493,,USK0074,영우해운(주),WAM,01,정박지 01,2017-07-01 03:50,2017-07-01 14:20,WAM,01,정박지 01,2017-07-01 03:50,2017-07-01 14:20,,2017-07-01,허가완료
24,071242,2017,069,002,1.493,,USK0074,영우해운(주),MBU,01,SK2부두 01,2017-07-01 15:40,2017-07-01 22:00,MBU,01,SK2부두 01,2017-07-01 14:45,2017-07-01 21:00,적하,2017-07-01,허가완료
25,934345,2017,029,001,408,글로벌3호,BSK2662,동방급유,MBU,01,SK2부두 01,2017-07-01 18:10,2017-07-01 22:50,MBU,01,SK2부두 01,2017-07-01 18:10,2017-07-01 22:50,,2017-07-02,허가완료
26,DSOL5,2017,051,001,995,,OST0212,우민해운(주),WAM,05,정박지 05,2017-06-30 02:30,2017-07-01 07:50,WAM,05,정박지 05,2017-06-30 02:30,2017-07-01 07:50,접안대기,2017-07-02,허가완료
27,DSOL5,2017,051,002,995,,OST0212,우민해운(주),MDS,01,S-OIL1부두,2017-07-01 08:30,2017-07-01 20:20,MDS,01,S-OIL1부두,2017-07-01 08:30,2017-07-01 20:20,적하,2017-07-02,허가완료
28,160054,2017,014,001,5.222,모닝 누리,USZ1046,한라시멘트(주)온산,MBO,04,온산4부두,2017-06-28 05:45,2017-06-29 05:00,MBO,04,온산4부두,2017-06-28 05:45,2017-06-29 05:00,양하,2017-07-02,허가완료
29,160054,2017,015,001,5.222,모닝 누리,USZ1046,한라시멘트(주)온산,MBO,04,온산4부두,2017-06-30 20:20,2017-07-01 18:55,MBO,04,온산4부두,2017-06-30 20:20,2017-07-01 18:55,양하,2017-07-02,허가완료
30,DSNM2,2017,022,001,1.297,에이스 삼부,BSK0104,삼부해운(주),MB4,01,4부두 01,2017-07-01 02:30,2017-07-01 09:15,MB4,01,4부두 01,2017-07-01 02:30,2017-07-01 09:15,양하,2017-07-02,허가완료
31,DSFK7,2017,008,001,1.111,토다 하나호,BSK2514,하나마린(주),MDG,01,정일1부두,2017-06-30 03:50,2017-06-30 18:20,MDG,01,정일1부두,2017-06-30 03:50,2017-06-30 18:20,양하,2017-07-02,허가완료
32,DSEX3,2017,026,001,1.734,팰러스호,USC0004,가나해운(주),WAM,02,정박지 02,2017-06-30 04:15,2017-06-30 07:30,WAM,02,정박지 02,2017-06-30 04:15,2017-06-30 07:30,접안대기,2017-07-02,허가완료
33,DSEX3,2017,026,002,1.734,팰러스호,USC0004,가나해운(주),MB4,01,4부두 01,2017-06-30 08:10,2017-06-30 17:50,MB4,01,4부두 01,2017-06-30 08:10,2017-06-30 17:50,양하,2017-07-02,허가완료
34,D7NP,2017,016,001,499,아주리 하나,BSK2514,하나마린(주),WAM,07,정박지 07,2017-07-01 18:40,2017-07-01 22:00,WAM,07,정박지 07,2017-07-01 18:40,2017-07-01 22:00,접안대기,2017-07-02,허가완료
35,DSFG3,2017,063,001,1.579,,BSK9121,(주)영성글로벌,MBN,12,현대오일터미널신항부두,2017-07-01 19:30,2017-07-02 03:05,MBN,12,현대오일터미널신항부두,2017-07-01 19:30,2017-07-02 03:05,,2017-07-02,허가완료
36,DSFN9,2017,035,001,1.716,우선호,ICK0006,우림해운(주),WAM,02,정박지 02,2017-06-28 13:00,2017-07-01 16:10,WAM,02,정박지 02,2017-06-28 13:00,2017-07-01 16:10,접안대기,2017-07-02,허가완료
37,DSFN9,2017,035,002,1.716,우선호,ICK0006,우림해운(주),MDS,03,S-OIL3부두,2017-07-01 17:00,2017-07-02 03:45,MDS,03,S-OIL3부두,2017-07-01 17:00,2017-07-02 03:45,적하,2017-07-02,허가완료
38,130010,2017,021,001,200,32대영호,BSZ7045,(주)대민,MLJ,01,장생포호안,2017-07-02 10:30,2017-07-02 16:35,MLJ,01,장생포호안,2017-07-02 10:30,2017-07-02 16:35,기타,2017-07-02,허가완료
39,DSQA2,2017,018,001,5.589,,ICK0006,우림해운(주),WAE,01,정박지-E1,2017-06-28 09:55,2017-07-01 07:20,WAE,01,정박지-E1,2017-06-28 09:55,2017-07-01 07:20,,2017-07-02,허가완료
40,DSQA2,2017,018,002,5.589,,ICK0006,우림해운(주),MBL,01,가스부두,2017-07-01 08:00,2017-07-02 00:50,MBL,01,가스부두,2017-07-01 08:00,2017-07-02 00:50,적하,2017-07-02,허가완료
41,V7BJ5,2017,011,001,8.473,,ICK0006,우림해운(주),WAE,01,정박지-E1,2017-06-28 18:00,2017-06-29 09:00,WAE,01,정박지-E1,2017-06-28 18:00,2017-06-29 09:00,접안대기,2017-07-02,허가완료
42,V7BJ5,2017,011,002,8.473,,ICK0006,우림해운(주),MDU,05,SK5부두,2017-06-29 09:35,2017-06-30 08:50,MDU,05,SK5부두,2017-06-29 09:35,2017-06-30 08:50,양하,2017-07-02,허가완료
43,V7BJ5,2017,011,003,8.473,,ICK0006,우림해운(주),WAE,01,정박지-E1,2017-06-30 09:40,2017-07-01 12:10,WAE,01,정박지-E1,2017-06-30 09:40,2017-07-01 12:10,,2017-07-02,허가완료
44,V7BJ5,2017,011,004,8.473,,ICK0006,우림해운(주),MDU,03,SK3부두,2017-07-01 13:05,2017-07-02 11:00,MDU,03,SK3부두,2017-07-01 13:05,2017-07-02 11:05,적하,2017-07-02,허가완료
45,028241,2017,075,001,1.823,,USK0074,영우해운(주),WAM,04,정박지 04,2017-07-02 01:40,2017-07-02 09:10,WAM,04,정박지 04,2017-07-02 01:45,2017-07-02 09:05,,2017-07-02,허가완료
46,028241,2017,075,002,1.823,,USK0074,영우해운(주),MBU,01,SK2부두 01,2017-07-02 09:30,2017-07-02 18:00,MBU,01,SK2부두 01,2017-07-02 09:30,2017-07-02 16:30,적하,2017-07-02,허가완료
47,036715,2017,096,001,626,대영호,USK0074,영우해운(주),MLJ,01,장생포호안,2017-07-02 01:00,2017-07-02 15:00,MLJ,01,장생포호안,2017-07-02 01:00,2017-07-02 15:00,,2017-07-02,허가완료
48,036715,2017,096,002,626,대영호,USK0074,영우해운(주),MBU,02,SK2부두 02,2017-07-02 15:10,2017-07-02 22:00,MBU,02,SK2부두 02,2017-07-02 15:10,2017-07-02 21:05,적하,2017-07-02,허가완료
49,080511,2017,060,001,1.598,,BSE0354,(주)쉽맨코,MBN,12,현대오일터미널신항부두,2017-07-02 08:40,2017-07-02 16:30,MBN,12,현대오일터미널신항부두,2017-07-02 08:40,2017-07-02 16:30,적하,2017-07-02,허가완료
50,070200,2017,062,002,493,,BSZ7048,(주)창성해운,MDS,02,S-OIL2부두,2017-07-02 01:35,2017-07-02 05:45,MDS,02,S-OIL2부두,2017-07-02 01:35,2017-07-02 05:45,적하,2017-07-02,허가완료
51,030508,2017,063,001,710,,KMB1535,해주해운(주),WAM,04,정박지 04,2017-07-01 19:35,2017-07-02 06:35,WAM,04,정박지 04,2017-07-01 19:35,2017-07-02 06:35,기타,2017-07-02,허가완료
52,030508,2017,063,002,710,,KMB1535,해주해운(주),MDS,02,S-OIL2부두,2017-07-02 07:30,2017-07-02 12:55,MDS,02,S-OIL2부두,2017-07-02 07:30,2017-07-02 12:55,적하,2017-07-02,허가완료
53,130020,2017,030,001,416,해령호,BSU2549,남일해양(주),MBP,01,염포부두 01,2017-07-01 20:30,2017-07-02 22:24,MBP,01,염포부두 01,2017-07-01 20:30,2017-07-01 22:24,,2017-07-03,허가완료
54,088291,2017,041,001,3.231,수양호,USK0057,수양해운(주),MBG,03,일반부두 03,2017-06-30 23:00,2017-07-01 03:50,MBG,03,일반부두 03,2017-06-30 23:00,2017-07-01 03:50,,2017-07-03,허가완료
55,D7MX,2017,013,001,6.422,모닝 스카이호,USZ1046,한라시멘트(주)온산,MBO,04,온산4부두,2017-07-02 12:30,2017-07-02 17:10,MBO,04,온산4부두,2017-07-02 12:30,2017-07-02 17:10,양하,2017-07-03,허가완료
56,D7NP,2017,016,002,499,아주리 하나,BSK2514,하나마린(주),MB4,01,4부두 01,2017-07-01 22:35,2017-07-02 07:15,MB4,01,4부두 01,2017-07-01 22:35,2017-07-02 07:15,양하,2017-07-03,허가완료
57,DSQJ5,2017,016,001,499,프리티 하나호,BSK2514,하나마린(주),WAM,07,정박지 07,2017-07-01 23:20,2017-07-02 18:55,WAM,07,정박지 07,2017-07-01 23:20,2017-07-02 18:55,접안대기,2017-07-03,허가완료
58,DSQJ5,2017,016,002,499,프리티 하나호,BSK2514,하나마린(주),MDG,01,정일1부두,2017-07-02 19:30,2017-07-03 03:05,MDG,01,정일1부두,2017-07-02 19:30,2017-07-03 03:05,적하,2017-07-03,허가완료
59,XVWI9,2017,003,001,25.400,PETROLIMEX 18,KMC0426,삼진선박(주),WAE,02,정박지-E2,2017-07-02 13:06,2017-07-05 23:00,WAE,02,정박지-E2,2017-07-02 13:06,2017-07-03 15:30,접안대기,2017-07-03,허가완료
60,120059,2017,027,001,415,부양에이스,BSK2527,부양해운,WAM,01,정박지 01,2017-06-30 17:30,2017-07-01 02:10,WAM,01,정박지 01,2017-06-30 17:30,2017-07-01 02:10,,2017-07-03,허가완료
61,120059,2017,027,002,415,부양에이스,BSK2527,부양해운,MBU,02,SK2부두 02,2017-07-01 02:30,2017-07-01 08:35,MBU,02,SK2부두 02,2017-07-01 02:30,2017-07-01 08:35,,2017-07-03,허가완료
62,DSQT8,2017,028,001,1.698,스타 호프,BSG9001,효동선박(주),WAM,07,정박지 07,2017-06-30 20:25,2017-07-01 17:15,WAM,07,정박지 07,2017-06-30 20:25,2017-07-01 17:15,접안대기,2017-07-03,허가완료
63,DSQT8,2017,028,002,1.698,스타 호프,BSG9001,효동선박(주),MDG,02,정일2부두,2017-07-01 17:55,2017-07-02 04:00,MDG,02,정일2부두,2017-07-01 17:55,2017-07-02 04:00,적하,2017-07-03,허가완료
64,DSQT8,2017,028,003,1.698,스타 호프,BSG9001,효동선박(주),WAM,04,정박지 04,2017-07-02 04:45,2017-07-03 00:45,WAM,04,정박지 04,2017-07-02 04:45,2017-07-03 00:45,접안대기,2017-07-03,허가완료
65,DSQT8,2017,028,004,1.698,스타 호프,BSG9001,효동선박(주),MBY,01,용잠부두 01,2017-07-03 01:20,2017-07-03 07:35,MBY,01,용잠부두 01,2017-07-03 01:20,2017-07-03 07:35,양하,2017-07-03,허가완료
66,120059,2017,028,001,415,부양에이스,BSK2527,부양해운,MDS,01,S-OIL1부두,2017-07-02 01:50,2017-07-02 06:00,MDS,01,S-OIL1부두,2017-07-02 01:50,2017-07-02 06:00,,2017-07-03,허가완료
67,091321,2017,049,002,890,삼진1호,BSK2945,원진해운(주),MBU,02,SK2부두 02,2017-06-30 15:00,2017-06-30 21:10,MBU,02,SK2부두 02,2017-06-30 15:00,2017-06-30 21:10,적하,2017-07-03,허가완료
68,091321,2017,049,001,890,삼진1호,BSK2945,원진해운(주),MLJ,01,장생포호안,2017-06-30 10:40,2017-06-30 14:50,MLJ,01,장생포호안,2017-06-30 10:40,2017-06-30 14:50,기타,2017-07-03,허가완료
69,130079,2017,043,001,424,대정,BSB2154,대정마린(주),MLJ,01,장생포호안,2017-07-01 19:55,2017-07-02 02:35,MLJ,01,장생포호안,2017-07-01 19:55,2017-07-02 02:35,,2017-07-03,허가완료
70,130079,2017,043,002,424,대정,BSB2154,대정마린(주),WAE,02,정박지-E2,2017-07-02 06:25,2017-07-02 08:00,WAE,02,정박지-E2,2017-07-02 03:25,2017-07-02 08:00,,2017-07-03,허가완료
71,DSQI2,2017,014,001,5.598,로터스 삼부,BSK0104,삼부해운(주),MB3,02,3부두 02,2017-07-01 16:35,2017-07-02 03:40,MB3,02,3부두 02,2017-07-01 16:35,2017-07-02 03:40,적하,2017-07-03,허가완료
72,DSQI2,2017,014,002,5.598,로터스 삼부,BSK0104,삼부해운(주),MDG,02,정일2부두,2017-07-02 04:45,2017-07-02 20:10,MDG,02,정일2부두,2017-07-02 04:45,2017-07-02 20:10,적하,2017-07-03,허가완료
73,130079,2017,043,003,424,대정,BSB2154,대정마린(주),MBO,01,온산1부두,2017-07-02 08:30,2017-07-02 10:50,MBO,01,온산1부두,2017-07-02 08:30,2017-07-02 10:50,적하,2017-07-03,허가완료
74,080568,2017,061,001,777,진성호,BSZ2437,동광해운(주),MDS,02,S-OIL2부두,2017-06-30 19:30,2017-07-01 00:35,MDS,02,S-OIL2부두,2017-06-30 19:30,2017-07-01 00:35,적하,2017-07-03,허가완료
75,9HA3962,2017,002,002,25.431,ERNST OLDENDORFF,USC2057,주식회사 해본,MBO,03,온산3부두,2017-06-30 07:40,2017-07-02 09:10,MBO,03,온산3부두,2017-06-30 07:40,2017-07-02 09:10,양하,2017-07-03,허가완료
76,DSGV,2017,052,001,1.257,,BSK0104,삼부해운(주),WAM,02,정박지 02,2017-07-01 21:10,2017-07-02 02:10,WAM,02,정박지 02,2017-07-01 21:10,2017-07-02 02:10,접안대기,2017-07-03,허가완료
77,DSQY4,2017,001,001,1.594,,OST0223,(주)동명상선,MB8,02,8부두 02,2017-06-29 17:55,2017-06-30 18:10,MB8,02,8부두 02,2017-06-29 17:55,2017-06-30 18:10,양하,2017-07-03,허가완료
78,DSGV,2017,052,002,1.257,,BSK0104,삼부해운(주),MBY,01,용잠부두 01,2017-07-02 02:35,2017-07-02 15:05,MBY,01,용잠부두 01,2017-07-02 02:35,2017-07-02 15:05,적하,2017-07-03,허가완료
79,D7LQ,2017,015,001,2.099,제3에스제이가스호,BSK2590,(주)에스제이탱커,MBU,11,SK1부두 11,2017-06-30 08:45,2017-07-01 04:10,MBU,11,SK1부두 11,2017-06-30 08:45,2017-07-01 04:10,적하,2017-07-03,허가완료
80,D7LQ,2017,015,002,2.099,제3에스제이가스호,BSK2590,(주)에스제이탱커,WAE,01,정박지-E1,2017-07-01 05:00,2017-07-01 07:05,WAE,01,정박지-E1,2017-07-01 05:00,2017-07-01 07:05,출항대기,2017-07-03,허가완료
81,134809,2017,063,001,699,창용호,BSZ9782,금양마린(주),WAM,02,정박지 02,2017-07-02 16:30,2017-07-02 17:25,WAM,02,정박지 02,2017-07-02 16:30,2017-07-02 17:25,,2017-07-03,허가완료
82,V7QA8,2017,002,001,8.539,SPRING,USC2059,세화해운 주식회사,WAE,01,정박지-E1,2017-06-28 08:45,2017-06-30 12:40,WAE,01,정박지-E1,2017-06-28 08:45,2017-06-30 12:40,급유,2017-07-03,허가완료
83,V7QA8,2017,002,002,8.539,SPRING,USC2059,세화해운 주식회사,MDS,01,S-OIL1부두,2017-06-30 13:30,2017-07-02 03:20,MDS,01,S-OIL1부두,2017-06-30 13:30,2017-07-02 03:20,적하,2017-07-03,허가완료
84,DSNR6,2017,022,001,2.403,선라이즈 삼부,BSK0104,삼부해운(주),WAE,01,정박지-E1,2017-07-02 10:50,2017-07-02 12:50,WAE,01,정박지-E1,2017-07-02 10:50,2017-07-02 12:50,접안대기,2017-07-03,허가완료
85,080568,2017,062,001,777,진성호,BSZ2437,동광해운(주),WAM,03,정박지 03,2017-07-02 05:50,2017-07-02 10:55,WAM,03,정박지 03,2017-07-02 05:50,2017-07-02 10:55,기타,2017-07-03,허가완료
86,DSNR6,2017,022,002,2.403,선라이즈 삼부,BSK0104,삼부해운(주),MBA,01,양곡부두,2017-07-02 13:30,2017-07-03 06:20,MBA,01,양곡부두,2017-07-02 13:30,2017-07-03 06:20,양하,2017-07-03,허가완료
87,130031,2017,018,001,535,207현대,BSK3081,(주)모든마린,MBN,12,현대오일터미널신항부두,2017-06-29 19:20,2017-06-29 23:35,MBN,12,현대오일터미널신항부두,2017-06-29 19:20,2017-06-29 23:35,,2017-07-03,허가완료
88,V7CI2,2017,001,001,30.476,KORYU,KMC8438,동진상운(주),MBN,16,엘에스니꼬신항부두,2017-06-30 11:10,2017-07-01 08:25,MBN,16,엘에스니꼬신항부두,2017-06-30 11:10,2017-07-01 08:25,양하,2017-07-03,허가완료
89,130031,2017,018,002,535,207현대,BSK3081,(주)모든마린,MLJ,01,장생포호안,2017-06-30 00:45,2017-06-30 16:15,MLJ,01,장생포호안,2017-06-30 00:45,2017-06-30 16:15,,2017-07-03,허가완료
90,130001,2017,068,003,415,동진에이스호,BSZ9703,동진해급(주),MLJ,01,장생포호안,2017-06-30 13:35,2017-07-03 07:15,MLJ,01,장생포호안,2017-06-30 13:35,2017-07-03 07:15,,2017-07-03,허가완료
91,130031,2017,018,004,535,207현대,BSK3081,(주)모든마린,MLJ,01,장생포호안,2017-06-30 23:35,2017-07-01 01:45,MLJ,01,장생포호안,2017-06-30 23:35,2017-07-01 01:45,,2017-07-03,허가완료
92,130031,2017,018,003,535,207현대,BSK3081,(주)모든마린,WAE,03,정박지-E3,2017-06-30 17:35,2017-06-30 22:40,WAE,03,정박지-E3,2017-06-30 17:35,2017-06-30 22:40,,2017-07-03,허가완료
93,134809,2017,063,002,699,창용호,BSZ9782,금양마린(주),MBO,01,온산1부두,2017-07-02 18:00,2017-07-02 21:40,MBO,01,온산1부두,2017-07-02 18:00,2017-07-02 21:40,적하,2017-07-03,허가완료
94,971626,2017,026,013,148,제11대영호,BSB2367,대건해운,MBN,12,현대오일터미널신항부두,2017-06-30 13:35,2017-06-30 14:55,MBN,12,현대오일터미널신항부두,2017-06-30 13:35,2017-06-30 14:55,적하,2017-07-03,허가완료
95,971626,2017,026,009,148,제11대영호,BSB2367,대건해운,MBN,12,현대오일터미널신항부두,2017-06-29 08:45,2017-06-29 10:15,MBN,12,현대오일터미널신항부두,2017-06-29 08:45,2017-06-29 10:15,적하,2017-07-03,허가완료
96,971626,2017,026,010,148,제11대영호,BSB2367,대건해운,MLJ,01,장생포호안,2017-06-29 10:55,2017-06-29 12:15,MLJ,01,장생포호안,2017-06-29 10:55,2017-06-29 12:15,기타,2017-07-03,허가완료
97,971626,2017,026,011,148,제11대영호,BSB2367,대건해운,MQM,03,현대미포의장안벽03,2017-06-29 12:30,2017-06-29 18:05,MQM,03,현대미포의장안벽03,2017-06-29 12:30,2017-06-29 18:05,양하,2017-07-03,허가완료
98,130031,2017,018,005,535,207현대,BSK3081,(주)모든마린,MBU,01,SK2부두 01,2017-07-01 01:55,2017-07-01 06:20,MBU,01,SK2부두 01,2017-07-01 01:55,2017-07-01 06:20,적하,2017-07-03,허가완료
99,071242,2017,070,001,1.493,,USK0074,영우해운(주),WAM,01,정박지 01,2017-07-02 13:20,2017-07-03 08:20,WAM,01,정박지 01,2017-07-02 13:25,2017-07-03 08:15,,2017-07-03,허가완료
100,3FMO8,2017,010,002,3.376,VIRGO PHOENIX,USC2011,우일해운(주),MDG,02,정일2부두,2017-07-01 04:40,2017-07-01 18:55,MDG,02,정일2부두,2017-07-01 04:40,2017-07-01 18:55,적하,2017-07-03,허가완료
101,DSAH8,2017,024,001,686,102동성호,BSZ7206,동성해양,MWW,01,우봉물양장,2017-06-29 22:40,2017-06-30 16:10,MWW,01,우봉물양장,2017-06-29 22:40,2017-06-30 16:10,기타,2017-07-03,허가완료
102,091321,2017,050,001,890,삼진1호,BSK2945,원진해운(주),MLJ,01,장생포호안,2017-07-01 13:10,2017-07-01 22:15,MLJ,01,장생포호안,2017-07-01 13:10,2017-07-01 22:15,기타,2017-07-03,허가완료
103,091321,2017,050,002,890,삼진1호,BSK2945,원진해운(주),MBO,01,온산1부두,2017-07-01 23:05,2017-07-02 05:35,MBO,01,온산1부두,2017-07-01 23:05,2017-07-02 05:35,적하,2017-07-03,허가완료
104,971626,2017,026,014,148,제11대영호,BSB2367,대건해운,MLJ,01,장생포호안,2017-06-30 15:00,2017-07-02 01:05,MLJ,01,장생포호안,2017-06-30 15:00,2017-07-02 01:05,기타,2017-07-03,허가완료
105,971626,2017,026,015,148,제11대영호,BSB2367,대건해운,MB8,02,8부두 02,2017-07-02 01:25,2017-07-02 03:10,MB8,02,8부두 02,2017-07-02 01:25,2017-07-02 03:10,양하,2017-07-03,허가완료
106,971626,2017,026,016,148,제11대영호,BSB2367,대건해운,MLJ,01,장생포호안,2017-07-02 03:25,2017-07-02 09:10,MLJ,01,장생포호안,2017-07-02 03:25,2017-07-02 09:10,기타,2017-07-03,허가완료
107,971626,2017,026,017,148,제11대영호,BSB2367,대건해운,WAE,01,정박지-E1,2017-07-02 09:40,2017-07-02 11:05,WAE,01,정박지-E1,2017-07-02 09:40,2017-07-02 11:05,양하,2017-07-03,허가완료
108,971626,2017,026,018,148,제11대영호,BSB2367,대건해운,MBN,12,현대오일터미널신항부두,2017-07-02 11:25,2017-07-02 13:45,MBN,12,현대오일터미널신항부두,2017-07-02 11:25,2017-07-02 13:45,적하,2017-07-03,허가완료
109,971626,2017,026,019,148,제11대영호,BSB2367,대건해운,MLJ,01,장생포호안,2017-07-02 14:25,2017-07-03 07:05,MLJ,01,장생포호안,2017-07-02 14:25,2017-07-03 07:05,기타,2017-07-03,허가완료
110,061079,2017,037,001,698,,BSZ9145,유니온쉬핑(주),MBL,01,가스부두,2017-07-01 12:30,2017-07-01 19:30,MBL,01,가스부두,2017-07-01 12:30,2017-07-01 19:30,적하,2017-07-03,허가완료
111,020228,2017,047,001,557,,BSK3093,(주)천유마린,MDS,02,S-OIL2부두,2017-07-01 01:05,2017-07-01 05:45,MDS,02,S-OIL2부두,2017-07-01 01:05,2017-07-01 05:45,,2017-07-03,허가완료
112,088238,2017,094,001,700,3동주,USK0074,영우해운(주),WAM,01,정박지 01,2017-07-02 22:30,2017-07-03 03:50,WAM,01,정박지 01,2017-07-02 22:35,2017-07-03 03:50,,2017-07-03,허가완료
113,A8ZM6,2017,003,001,29.744,FPMC 27,USC0005,세양해운(주),MB6,04,6부두 04,2017-06-27 08:00,2017-06-28 09:30,MB6,04,6부두 04,2017-06-27 08:00,2017-06-28 09:30,적하,2017-07-03,허가완료
