선박입출항현황,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청명 : 울산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항시작일 : 20200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항종료일 : 20200131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부선호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구분 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력자 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력일자 : 2021-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
항명,호출부호,선명,입항횟수,입항횟수,구분,외내,입출,총톤수,국제톤수,징수톤수,입항일시,출항일시,CIO수속일자,수리일시,항해구분,MRN 번호,국적,국적,계선장소,계선장소,계선장소,차항지,전출항지,선박용도,승무원 1,승무원 2,승객,예선,도선,부선호출부호1,부선호출부호2
울산,3FKA6,POS HOCHIMINH,2020,001,최종,외항,출항,"18,085","18,085","18,085",1950-01-01 00:00,2020-01-10 15:00,2020-01-10 15:00,2020-01-13 14:55,신조선,20L53KE007E,PA,파나마,MQM,04,현대미포의장안벽04,,,풀컨테이너선,5,14,1,Y,Y,,
울산,9V6355,GREEN FOREST,2020,001,최종,외항,출항,"17,954","17,954","17,954",1950-01-01 00:00,2020-01-05 10:00,2020-01-05 08:00,2020-01-13 14:54,신조선,20TSAC0003E,SG,싱가포르,MQM,01,현대미포의장안벽01,,,풀컨테이너선,,22,,Y,Y,,
울산,CQEB8,MSC ORION,2020,001,최종,외항,출항,"149,525","149,525","149,525",1950-01-01 00:00,2020-01-24 08:05,2020-01-24 07:00,2020-01-28 10:16,신조선,20GNMCU002E,LR,라이베리아,MQP,03,현중해양의장안벽,,,풀컨테이너선,,25,6,Y,Y,,
