선박입출항현황,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청명 : 울산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항시작일 : 20201101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항종료일 : 20201130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부선호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구분 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력자 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력일자 : 2021-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
항명,호출부호,선명,입항횟수,입항횟수,구분,외내,입출,총톤수,국제톤수,징수톤수,입항일시,출항일시,CIO수속일자,수리일시,항해구분,MRN 번호,국적,국적,계선장소,계선장소,계선장소,차항지,전출항지,선박용도,승무원 1,승무원 2,승객,예선,도선,부선호출부호1,부선호출부호2
울산,9HA5241,ARISTOS I,2020,001,최종,외항,출항,"116,581","116,581","116,581",1950-01-01 00:00,2020-11-13 16:00,2020-11-13 15:55,2020-11-18 08:49,신조선,20JSSH0012E,MT,몰타,MQP,03,현중해양의장안벽,,,LNG 운반선,,25,,Y,Y,,
울산,D5YE7,KMTC XIAMEN,2020,001,최종,외항,출항,"27,997","27,997","27,997",1950-01-01 00:00,2020-11-12 15:50,2020-11-12 15:50,2020-11-13 15:45,신조선,20TSAC0047E,LR,라이베리아,MQM,01,현대미포의장안벽01,,,풀컨테이너선,1,18,,Y,Y,,
울산,D5YI9,KMTC DALIAN,2020,001,최종,외항,출항,"27,997","27,997","27,997",1950-01-01 00:00,2020-11-27 13:10,2020-11-27 15:00,2020-11-27 15:54,신조선,20KMTC5385E,LR,라이베리아,MQM,04,현대미포의장안벽04,,,풀컨테이너선,2,15,,Y,Y,,
