선박입출항현황,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청명 : 울산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항시작일 : 20180201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항종료일 : 20180228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부선호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구분 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력자 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력일자 : 2021-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
항명,호출부호,선명,입항횟수,입항횟수,구분,외내,입출,총톤수,국제톤수,징수톤수,입항일시,출항일시,CIO수속일자,수리일시,항해구분,MRN 번호,국적,국적,계선장소,계선장소,계선장소,차항지,전출항지,선박용도,승무원 1,승무원 2,승객,예선,도선,부선호출부호1,부선호출부호2
울산,990015,3한유호,2017,001,최종,내항,출항,183,0,183,2017-02-07 20:20,2018-02-26 05:15,,2018-03-09 16:28,기타,,KR,대한민국,MLJ,01,장생포호안,부산,부산,급유선,2,1,3,N,N,,
울산,967890,진산3호,2017,001,최종,내항,출항,12,12,12,2017-03-04 13:30,2018-02-22 14:00,,2018-02-22 17:12,기타,,KR,대한민국,MLJ,01,장생포호안,기타항,기타항,기타선,1,1,,N,N,,
울산,058275,성윤호,2017,001,최종,내항,출항,87,0,87,2017-03-11 14:00,2018-02-27 07:10,,2018-03-05 11:45,일시외항,,KR,대한민국,MLJ,01,장생포호안,기타항,포항,석유제품 운반선,2,,,N,N,,
울산,D7LB,고려307호,2017,014,최종,내항,출항,219,346,"1,639",2017-09-07 09:10,2018-02-21 16:50,,2018-02-22 17:38,기타,,KR,대한민국,MQP,03,현중해양의장안벽,기타항,부산,견인용예선,4,1,,N,N,088221,
