선박입출항현황,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청명 : 울산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항시작일 : 20180301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항종료일 : 20180331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부선호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구분 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력자 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력일자 : 2021-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
항명,호출부호,선명,입항횟수,입항횟수,구분,외내,입출,총톤수,국제톤수,징수톤수,입항일시,출항일시,CIO수속일자,수리일시,항해구분,MRN 번호,국적,국적,계선장소,계선장소,계선장소,차항지,전출항지,선박용도,승무원 1,승무원 2,승객,예선,도선,부선호출부호1,부선호출부호2
울산,9MYD8,SERI CEMARA,2018,001,최종,내항,출항,"134,000","134,000","134,000",1950-01-01 00:00,2018-03-19 10:13,,2018-05-09 13:17,신조선,,KR,대한민국,MQP,03,현중해양의장안벽,,,LNG 운반선,6,8,92,N,N,,
울산,978317,보성105호,2016,006,최종,내항,출항,74,0,332,2016-08-12 14:00,2018-03-19 02:35,,2018-06-27 17:02,기타,,KR,대한민국,MWJ,01,용연물양장,기타항,기타항,기타 예선,2,0,0,N,N,080667,
울산,087814,글로벌103호,2017,001,최종,내항,출항,147,0,147,2017-03-20 20:35,2018-03-18 17:30,,2018-04-05 17:58,기타,,KR,대한민국,MWI,01,이진물양장,부산,부산,기타 예선,3,,,N,N,,
울산,804436,보현호,2017,001,최종,내항,출항,20,20,20,2017-04-28 09:00,2018-03-14 15:05,,2018-12-13 17:19,기타,,KR,대한민국,MLJ,01,장생포호안,기타항,기타항,기타 예선,2,0,0,N,N,,
