선박입출항현황,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청명 : 울산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항시작일 : 20180101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항종료일 : 20180131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부선호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구분 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력자 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력일자 : 2021-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
항명,호출부호,선명,입항횟수,입항횟수,구분,외내,입출,총톤수,국제톤수,징수톤수,입항일시,출항일시,CIO수속일자,수리일시,항해구분,MRN 번호,국적,국적,계선장소,계선장소,계선장소,차항지,전출항지,선박용도,승무원 1,승무원 2,승객,예선,도선,부선호출부호1,부선호출부호2
울산,967720,해강3호,2003,001,최종,내항,출항,167,167,167,2003-02-01 09:00,2018-01-29 14:00,,2018-01-31 17:23,기타,,KR,대한민국,MLJ,01,장생포호안,부산,부산,기타 예선,3,,,N,N,,
울산,952191,지엠6호,2015,001,최종,내항,출항,131,131,131,2015-12-24 21:00,2018-01-10 05:05,,2018-03-19 16:13,기타,,KR,대한민국,MUD,02,S-OIL 2부이,부산,부산,기타선,2,,,N,N,,
울산,978218,유림5호,2017,001,최종,내항,출항,190,190,190,2017-01-25 18:00,2018-01-08 10:00,,2018-02-28 13:54,기타,,KR,대한민국,MBM,01,매암부두,부산,부산,이.접안용 예선,4,,,N,N,,
울산,DSEB5,201금용,2017,001,최종,내항,출항,57,57,57,2017-04-13 23:00,2018-01-06 12:50,,2018-03-21 16:04,기타,,KR,대한민국,MWJ,01,용연물양장,기타항,기타항,견인용예선,1,,,N,N,,
