선박입출항현황,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청명 : 울산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항시작일 : 20181101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항종료일 : 20181130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부선호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구분 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력자 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력일자 : 2021-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
항명,호출부호,선명,입항횟수,입항횟수,구분,외내,입출,총톤수,국제톤수,징수톤수,입항일시,출항일시,CIO수속일자,수리일시,항해구분,MRN 번호,국적,국적,계선장소,계선장소,계선장소,차항지,전출항지,선박용도,승무원 1,승무원 2,승객,예선,도선,부선호출부호1,부선호출부호2
울산,9HA4741,MARIA P. LEMOS,2018,001,최종,외항,출항,"159,813","159,813","159,813",1950-01-01 00:00,2018-11-01 12:00,2018-11-01 11:00,2018-11-06 17:10,신조선,18UNSCD097E,MT,몰타,MQM,01,현대미포의장안벽01,,,신조선,,25,1,Y,Y,,
울산,V7A2061,사오 에바,2018,001,최종,외항,출항,"160,290","160,290","160,290",1950-01-01 00:00,2018-11-30 11:55,2018-11-30 08:00,2018-12-13 13:56,신조선,18HBCPU030E,MH,마샬 제도,MQP,03,현중해양의장안벽,,,신조선,10,11,1,N,Y,,
울산,940737,제1 0 0 2 대성호,2013,001,최종,내항,출항,49,49,49,2013-05-12 13:50,2018-11-15 07:50,,2019-06-20 09:07,기타,,KR,대한민국,MDG,01,정일1부두,기타항,기타항,견인용예선,1,0,0,N,N,,
