선박입출항현황,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청명 : 울산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항시작일 : 20180901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항종료일 : 20180930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부선호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구분 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력자 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력일자 : 2021-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
항명,호출부호,선명,입항횟수,입항횟수,구분,외내,입출,총톤수,국제톤수,징수톤수,입항일시,출항일시,CIO수속일자,수리일시,항해구분,MRN 번호,국적,국적,계선장소,계선장소,계선장소,차항지,전출항지,선박용도,승무원 1,승무원 2,승객,예선,도선,부선호출부호1,부선호출부호2
울산,//3FIB6,MARSHAL VASILEVSKIY,2018,001,최종,내항,출항,"118,423","118,423","118,423",1950-01-01 00:00,2018-09-07 13:20,2018-09-07 13:15,2018-10-26 14:35,신조선,,PA,파나마,MQP,03,현중해양의장안벽,,,신조선,12,16,,N,N,,
울산,3EUF3,NEW GOLDEN BRIDGE VII,2018,001,최종,외항,출항,"30,322","30,322","30,322",1950-01-01 00:00,2018-09-10 15:10,2018-09-10 15:10,2018-09-11 09:49,신조선,18L53KE585E,PA,파나마,MQM,01,현대미포의장안벽01,,,신조선,20,,17,Y,Y,,
울산,D5QE6,ELANDRA PINE,2018,001,최종,외항,출항,"29,528","29,528","29,528",1950-01-01 00:00,2018-09-11 09:50,2018-09-11 09:00,2018-09-12 11:09,신조선,18JSSH0014E,LR,라이베리아,MB7,01,7부두 01,,,신조선,,20,,Y,Y,,
