선박입출항현황,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청명 : 울산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항시작일 : 20190801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항종료일 : 20190831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부선호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구분 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력자 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력일자 : 2021-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
항명,호출부호,선명,입항횟수,입항횟수,구분,외내,입출,총톤수,국제톤수,징수톤수,입항일시,출항일시,CIO수속일자,수리일시,항해구분,MRN 번호,국적,국적,계선장소,계선장소,계선장소,차항지,전출항지,선박용도,승무원 1,승무원 2,승객,예선,도선,부선호출부호1,부선호출부호2
울산,3ELS,GREEN CLARITY,2019,001,최종,외항,출항,"17,933","17,933","17,933",1950-01-01 00:00,2019-08-28 21:30,2019-08-28 20:30,2019-09-02 10:29,신조선,19GRTSD162E,PA,파나마,WAE,02,정박지-E2,,,신조선,2,17,,N,N,,
울산,9HA4810,HERMINE,2019,001,최종,외항,출항,"50,443","50,443","50,443",1950-01-01 00:00,2019-08-21 15:00,2019-08-21 14:00,2019-08-23 16:45,신조선,19OSAPU024E,MT,몰타,MQM,01,현대미포의장안벽01,,,자동차운반선,,32,,Y,Y,,
울산,D5TM4,MSC ALIYA,2019,001,최종,외항,출항,"140,976","140,976","140,976",1950-01-01 00:00,2019-08-17 08:05,2019-08-17 07:30,2019-08-19 13:52,신조선,19GNMCU036E,LR,라이베리아,MQP,03,현중해양의장안벽,,,신조선,,26,,N,N,,
