시설사용허가현황,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
순번,호출부호,입항횟수,입항횟수,입항횟수,신고톤수,선박명,선사/대리점,선사/대리점,신청시설,신청시설,신청시설,신청일시(FROM ~ TO),신청일시(FROM ~ TO),지정시설,지정시설,지정시설,지정일시(FROM ~ TO),지정일시(FROM ~ TO),사용목적명,예보일시,허가유무
23,105245,2018,006,002,746,,BSK2674,세양쉬핑(주),MDS,01,S-OIL1부두,2018-01-31 10:10,2018-01-31 22:20,MDS,01,S-OIL1부두,2018-01-31 10:10,2018-01-31 22:20,,2018-02-01,허가완료
24,9V5144,2018,002,001,21.316,엔셈블,KMC8438,동진상운(주),MDW,02,OTK부두,2018-01-25 16:35,2018-01-26 21:00,MDW,02,OTK부두,2018-01-25 16:35,2018-01-26 21:00,적하,2018-02-01,허가완료
25,9V5144,2018,002,002,21.316,엔셈블,KMC8438,동진상운(주),MB8,01,8부두 01,2018-01-26 22:10,2018-01-27 16:15,MB8,01,8부두 01,2018-01-26 22:10,2018-01-27 16:15,급유,2018-02-01,허가완료
26,120064,2018,004,001,999,삼원썬,BSZ7486,정우해운주식회사,MBU,12,SK1부두 12,2018-01-31 07:20,2018-01-31 19:40,MBU,12,SK1부두 12,2018-01-31 07:20,2018-01-31 19:40,적하,2018-02-01,허가완료
27,9V5144,2018,002,003,21.316,엔셈블,KMC8438,동진상운(주),WAE,01,정박지-E1,2018-01-27 17:18,2018-01-28 13:10,WAE,01,정박지-E1,2018-01-27 17:18,2018-01-28 13:10,접안대기,2018-02-01,허가완료
28,9V5144,2018,002,004,21.316,엔셈블,KMC8438,동진상운(주),MDS,01,S-OIL1부두,2018-01-28 14:10,2018-02-01 03:30,MDS,01,S-OIL1부두,2018-01-28 14:10,2018-02-01 03:30,적하,2018-02-01,허가완료
29,120021,2018,003,001,299,동방3호,BSK2864,(주)용정마린,MLJ,01,장생포호안,2018-01-31 20:35,2018-02-01 06:10,MLJ,01,장생포호안,2018-01-31 20:35,2018-02-01 06:10,기타,2018-02-01,허가완료
30,HOJK,2018,004,001,2.690,SKY PHOENIX,USC2011,우일해운(주),WAE,01,정박지-E1,2018-01-30 11:25,2018-01-31 13:30,WAE,01,정박지-E1,2018-01-30 11:25,2018-01-31 13:30,접안대기,2018-02-01,허가완료
31,HOJK,2018,004,002,2.690,SKY PHOENIX,USC2011,우일해운(주),MBN,15,정일스톨트헤븐울산신항5부두,2018-01-31 14:25,2018-02-01 08:15,MBN,15,정일스톨트헤븐울산신항5부두,2018-01-31 14:25,2018-02-01 08:15,적하,2018-02-01,허가완료
32,132820,2018,001,001,450,13거영호,YSK2007,(주)거영해운,WAM,05,정박지 05,2018-02-01 07:30,2018-02-01 08:10,WAM,05,정박지 05,2018-02-01 07:30,2018-02-01 08:10,,2018-02-01,허가완료
33,130096,2018,005,003,5.199,디엘 제이드,BSK2634,동림탱커(주),WAE,01,정박지-E1,2018-01-31 07:45,2018-02-01 07:45,WAE,01,정박지-E1,2018-01-31 07:45,2018-02-01 07:45,,2018-02-01,허가완료
34,081165,2018,001,001,126,제3태경호,BSZ7599,더오션주식회사,MBN,12,현대오일터미널신항부두,2018-01-29 23:10,2018-01-30 00:30,MBN,12,현대오일터미널신항부두,2018-01-29 23:10,2018-01-30 00:30,,2018-02-01,허가완료
35,100611,2018,010,001,753,천진호,YSK0189,오션에너지,WAM,06,정박지 06,2018-01-31 15:50,2018-01-31 17:10,WAM,06,정박지 06,2018-01-31 15:50,2018-01-31 17:10,,2018-02-01,허가완료
36,100611,2018,010,002,753,천진호,YSK0189,오션에너지,MBO,01,온산1부두,2018-01-31 17:45,2018-01-31 22:25,MBO,01,온산1부두,2018-01-31 17:45,2018-01-31 22:25,적하,2018-02-01,허가완료
37,114806,2018,003,001,1.599,디비써니,BSK3182,태경탱커주식회사,MB4,01,4부두 01,2018-01-28 09:25,2018-01-28 22:10,MB4,01,4부두 01,2018-01-28 09:25,2018-01-28 22:10,,2018-02-01,허가완료
38,114806,2018,003,002,1.599,디비써니,BSK3182,태경탱커주식회사,WAM,07,정박지 07,2018-01-29 06:55,2018-01-30 01:00,WAM,07,정박지 07,2018-01-29 06:55,2018-01-30 01:00,접안대기,2018-02-01,허가완료
39,114806,2018,003,003,1.599,디비써니,BSK3182,태경탱커주식회사,MBU,01,SK2부두 01,2018-01-30 01:40,2018-01-30 14:20,MBU,01,SK2부두 01,2018-01-30 01:40,2018-01-30 14:20,적하,2018-02-01,허가완료
40,7JOY,2018,006,001,1.062,GREAT CRANE,USC0026,한남해운(주),WAE,02,정박지-E2,2018-01-31 00:50,2018-01-31 06:10,WAE,02,정박지-E2,2018-01-31 00:50,2018-01-31 06:10,접안대기,2018-02-01,허가완료
41,122801,2018,013,001,299,12삼부호,USK0039,(주)한유해운,MLJ,01,장생포호안,2018-01-29 21:40,2018-01-30 04:15,MLJ,01,장생포호안,2018-01-29 21:40,2018-01-30 04:15,,2018-02-01,허가완료
42,122801,2018,013,002,299,12삼부호,USK0039,(주)한유해운,MBU,01,SK2부두 01,2018-01-30 04:25,2018-01-30 08:30,MBU,01,SK2부두 01,2018-01-30 04:25,2018-01-30 08:30,적하,2018-02-01,허가완료
43,122801,2018,013,003,299,12삼부호,USK0039,(주)한유해운,MLJ,01,장생포호안,2018-01-30 08:40,2018-01-31 12:50,MLJ,01,장생포호안,2018-01-30 08:40,2018-01-31 12:50,기타,2018-02-01,허가완료
44,3FKE8,2018,002,001,13.267,PADIAN 4,KMS8831,흥아해운(주),MBC,02,신항컨테이너부두02,2018-01-31 18:06,2018-02-01 00:08,MBC,02,신항컨테이너부두02,2018-01-31 18:06,2018-02-01 00:08,양적하,2018-02-01,허가완료
45,3FMO8,2018,005,001,3.376,VIRGO PHOENIX,USC2046,씨에스해운,WAE,01,정박지-E1,2018-01-30 11:50,2018-01-30 23:35,WAE,01,정박지-E1,2018-01-30 11:50,2018-01-30 23:35,급유,2018-02-01,허가완료
46,3FMO8,2018,005,002,3.376,VIRGO PHOENIX,USC2011,우일해운(주),MBN,15,정일스톨트헤븐울산신항5부두,2018-01-31 00:25,2018-01-31 14:00,MBN,15,정일스톨트헤븐울산신항5부두,2018-01-31 00:25,2018-01-31 14:00,적하,2018-02-01,허가완료
47,MBAV3,2018,001,003,23.124,STOLT PALM,KMC0391,새한운항주식회사,MDG,02,정일2부두,2018-01-27 07:20,2018-01-29 19:00,MDG,02,정일2부두,2018-01-27 07:20,2018-01-29 19:00,적하,2018-02-01,허가완료
48,3FMO8,2018,005,003,3.376,VIRGO PHOENIX,USC2046,씨에스해운,MDU,04,SK4부두,2018-01-31 15:20,2018-02-01 01:50,MDU,04,SK4부두,2018-01-31 15:20,2018-02-01 01:50,양하,2018-02-01,허가완료
49,3EAZ5,2018,001,002,11.708,AMI,KMC0391,새한운항주식회사,MDG,02,정일2부두,2018-01-29 15:40,2018-01-31 17:00,MDG,02,정일2부두,2018-01-29 15:40,2018-01-31 17:00,적하,2018-02-01,허가완료
50,028241,2018,015,001,1.823,,USK0074,영우해운(주),WAM,01,정박지 01,2018-02-01 05:20,2018-02-01 07:40,WAM,01,정박지 01,2018-02-01 05:20,2018-02-01 07:40,,2018-02-01,허가완료
51,MBAV3,2018,001,001,23.124,STOLT PALM,KMC8431,협운해운(주),MB6,04,6부두 04,2018-01-26 07:50,2018-01-26 19:35,MB6,04,6부두 04,2018-01-26 07:50,2018-01-26 19:35,급유,2018-02-01,허가완료
52,028241,2018,015,002,1.823,,USK0074,영우해운(주),MBU,01,SK2부두 01,2018-02-01 08:00,2018-02-01 20:00,MBU,01,SK2부두 01,2018-02-01 08:00,2018-02-01 16:05,적하,2018-02-01,허가완료
53,071242,2018,013,001,1.493,,USK0074,영우해운(주),MBU,01,SK2부두 01,2018-01-31 23:40,2018-02-01 07:00,MBU,01,SK2부두 01,2018-01-31 23:40,2018-02-01 06:45,,2018-02-01,허가완료
54,DSPO9,2018,003,001,1.683,,BSZ7247,(주)천부마린,WAM,05,정박지 05,2018-01-29 03:35,2018-01-30 08:20,WAM,05,정박지 05,2018-01-29 03:35,2018-01-30 08:20,접안대기,2018-02-01,허가완료
55,HOSR,2018,004,001,3.901,GOLDEN MERCURY,USC0002,신양상선(주),MBN,13,정일스톨트헤븐울산신항3부두,2018-01-30 12:35,2018-01-31 08:25,MBN,13,정일스톨트헤븐울산신항3부두,2018-01-30 12:35,2018-01-31 08:25,적하,2018-02-01,허가완료
56,HOSR,2018,004,002,3.901,GOLDEN MERCURY,USC0002,신양상선(주),WAE,01,정박지-E1,2018-01-31 09:20,2018-01-31 13:30,WAE,01,정박지-E1,2018-01-31 09:20,2018-01-31 13:30,급유,2018-02-01,허가완료
57,DSPO9,2018,003,002,1.683,,BSZ7247,(주)천부마린,MBF,02,신항남방파제T/S부두 02,2018-01-30 09:55,2018-01-30 21:30,MBF,02,신항남방파제T/S부두 02,2018-01-30 09:55,2018-01-30 21:30,기타,2018-02-01,허가완료
58,DSPO9,2018,003,003,1.683,,BSZ7247,(주)천부마린,MBR,01,UTK부두,2018-01-30 22:55,2018-01-31 17:10,MBR,01,UTK부두,2018-01-30 22:55,2018-01-31 17:10,적하,2018-02-01,허가완료
59,DSPO9,2018,003,004,1.683,,BSZ7247,(주)천부마린,MBC,04,신항컨테이너부두04,2018-01-31 17:45,2018-02-01 00:25,MBC,04,신항컨테이너부두04,2018-01-31 17:45,2018-02-01 00:25,양하,2018-02-01,허가완료
60,DSRB7,2018,004,001,3.749,,BSK9130,대호해운(주),MBL,01,가스부두,2018-01-31 03:00,2018-01-31 15:50,MBL,01,가스부두,2018-01-31 03:00,2018-01-31 15:50,양하,2018-02-01,허가완료
61,DSRK6,2018,001,001,5.372,오리엔탈 케미,YSZ2381,선우탱커 주식회사,WAE,01,정박지-E1,2018-01-31 13:00,2018-02-01 09:30,WAE,01,정박지-E1,2018-01-31 13:00,2018-02-01 08:50,접안대기,2018-02-01,허가완료
62,DSRK6,2018,001,002,5.372,오리엔탈 케미,YSZ2381,선우탱커 주식회사,MBO,02,온산2부두,2018-02-01 09:30,2018-02-02 01:00,MBO,02,온산2부두,2018-02-01 09:30,2018-02-02 00:40,적하,2018-02-01,허가완료
63,LAFN7,2018,001,001,29.644,FJELLANGER,USC1002,아성마린(주),MB6,03,6부두 03,2018-01-28 11:00,2018-01-29 01:20,MB6,03,6부두 03,2018-01-28 11:00,2018-01-29 01:20,양하,2018-02-01,허가완료
64,LAFN7,2018,001,002,29.644,FJELLANGER,USC1002,아성마린(주),MDU,03,SK3부두,2018-01-29 09:35,2018-01-29 18:00,MDU,03,SK3부두,2018-01-29 09:35,2018-01-29 18:00,양하,2018-02-01,허가완료
65,LAFN7,2018,001,003,29.644,FJELLANGER,USC1002,아성마린(주),MB4,02,4부두 02,2018-01-29 18:45,2018-01-31 07:15,MB4,02,4부두 02,2018-01-29 18:45,2018-01-31 07:15,양하,2018-02-01,허가완료
66,LAFN7,2018,001,004,29.644,FJELLANGER,USC1002,아성마린(주),MDG,01,정일1부두,2018-01-31 08:20,2018-01-31 21:10,MDG,01,정일1부두,2018-01-31 08:20,2018-01-31 21:10,양하,2018-02-01,허가완료
67,LAFN7,2018,001,005,29.644,FJELLANGER,USC1002,아성마린(주),WAE,03,정박지-E3,2018-01-31 22:10,2018-02-01 04:10,WAE,03,정박지-E3,2018-01-31 22:10,2018-02-01 04:10,급유,2018-02-01,허가완료
68,DSQW6,2018,002,001,6.402,,ICK0006,우림해운(주),MDY,02,UTT부두,2018-01-24 05:25,2018-01-25 01:06,MDY,02,UTT부두,2018-01-24 05:25,2018-01-25 01:06,양하,2018-02-01,허가완료
69,DSQW6,2018,002,002,6.402,,ICK0006,우림해운(주),WAE,01,정박지-E1,2018-01-25 11:10,2018-01-30 01:10,WAE,01,정박지-E1,2018-01-25 11:10,2018-01-30 01:10,접안대기,2018-02-01,허가완료
70,DSQW6,2018,002,003,6.402,,ICK0006,우림해운(주),MDS,02,S-OIL2부두,2018-01-30 02:30,2018-01-30 15:45,MDS,02,S-OIL2부두,2018-01-30 02:30,2018-01-30 15:45,적하,2018-02-01,허가완료
71,DSQW6,2018,002,004,6.402,,ICK0006,우림해운(주),WAE,01,정박지-E1,2018-01-30 16:30,2018-01-31 18:50,WAE,01,정박지-E1,2018-01-30 16:30,2018-01-31 18:50,접안대기,2018-02-01,허가완료
72,DSQW6,2018,002,005,6.402,,ICK0006,우림해운(주),MDS,02,S-OIL2부두,2018-01-31 19:45,2018-02-01 09:10,MDS,02,S-OIL2부두,2018-01-31 19:45,2018-02-01 09:10,적하,2018-02-01,허가완료
73,130093,2018,013,002,699,삼원,BSK3254,삼원쉬핑 주식회사,MBU,02,SK2부두 02,2018-01-31 16:00,2018-01-31 23:30,MBU,02,SK2부두 02,2018-01-31 16:00,2018-01-31 23:30,,2018-02-01,허가완료
74,130093,2018,013,001,699,삼원,BSK3254,삼원쉬핑 주식회사,WAM,01,정박지 01,2018-01-31 15:15,2018-01-31 15:30,WAM,01,정박지 01,2018-01-31 15:15,2018-01-31 15:30,,2018-02-01,허가완료
75,134809,2018,011,001,699,창용호,BSZ9782,금양마린(주),MLJ,01,장생포호안,2018-01-31 05:40,2018-01-31 15:50,MLJ,01,장생포호안,2018-01-31 05:40,2018-01-31 15:50,,2018-02-01,허가완료
76,134809,2018,011,002,699,창용호,BSZ9782,금양마린(주),MBN,13,정일스톨트헤븐울산신항3부두,2018-01-31 16:55,2018-01-31 21:50,MBN,13,정일스톨트헤븐울산신항3부두,2018-01-31 16:55,2018-01-31 21:50,,2018-02-01,허가완료
77,9V3906,2018,001,001,30.128,TORM THYRA,YSZ2890,(주)덕양유엘씨,MDS,02,S-OIL2부두,2018-01-30 07:36,2018-01-31 18:00,MDS,02,S-OIL2부두,2018-01-30 07:36,2018-01-31 18:00,적하,2018-02-01,허가완료
78,DSNR5,2018,003,001,980,덕양가스,BSK0004,덕양해운(주),WAM,05,정박지 05,2018-01-31 19:55,2018-02-01 07:25,WAM,05,정박지 05,2018-01-31 19:55,2018-02-01 07:25,접안대기,2018-02-01,허가완료
79,120072,2018,010,001,483,대산에이스,BSK2661,보성기업,WAM,05,정박지 05,2018-01-31 10:54,2018-01-31 11:25,WAM,05,정박지 05,2018-01-31 10:54,2018-01-31 11:25,기타,2018-02-01,허가완료
80,120072,2018,010,002,483,대산에이스,BSK2661,보성기업,WAM,02,정박지 02,2018-01-31 11:35,2018-01-31 15:15,WAM,02,정박지 02,2018-01-31 11:35,2018-01-31 15:15,기타,2018-02-01,허가완료
81,120072,2018,010,003,483,대산에이스,BSK2661,보성기업,MDS,02,S-OIL2부두,2018-01-31 15:55,2018-01-31 19:22,MDS,02,S-OIL2부두,2018-01-31 15:50,2018-01-31 19:22,적하,2018-02-01,허가완료
82,V3YM,2018,001,001,1.989,XIN YUAN 68,BSZ9356,토마국제해운,WAE,01,정박지-E1,2018-01-29 21:30,2018-01-30 06:05,WAE,01,정박지-E1,2018-01-29 20:00,2018-01-30 06:05,접안대기,2018-02-01,허가완료
83,V3YM,2018,001,002,1.989,XIN YUAN 68,BSZ9356,토마국제해운,MBG,08,일반부두 08,2018-01-30 06:05,2018-01-31 16:25,MBG,08,일반부두 08,2018-01-30 06:48,2018-01-31 16:25,양하,2018-02-01,허가완료
84,D8CO,2018,002,001,4.126,제이에스 란샨호,USC1002,아성마린(주),MDS,01,S-OIL1부두,2018-01-30 19:10,2018-01-31 15:15,MDS,01,S-OIL1부두,2018-01-30 19:10,2018-01-31 15:15,적하,2018-02-01,허가완료
85,D8CO,2018,002,002,4.126,제이에스 란샨호,USC1002,아성마린(주),WAE,01,정박지-E1,2018-01-31 15:55,2018-01-31 17:10,WAE,01,정박지-E1,2018-01-31 15:55,2018-01-31 17:10,기타,2018-02-01,허가완료
86,100307,2018,004,001,133,광진호,BSU2516,금천 주식회사,MLJ,01,장생포호안,2018-01-29 09:25,2018-01-29 11:00,MLJ,01,장생포호안,2018-01-29 09:25,2018-01-29 11:00,기타,2018-02-01,허가완료
87,9HA2566,2018,001,001,13.015,TRANS IBERIA,USC1002,아성마린(주),WAE,03,정박지-E3,2018-01-21 08:55,2018-01-28 14:05,WAE,03,정박지-E3,2018-01-21 08:55,2018-01-28 14:05,접안대기,2018-02-01,허가완료
88,9HA2566,2018,001,002,13.015,TRANS IBERIA,USC1002,아성마린(주),MB3,02,3부두 02,2018-01-28 14:55,2018-01-31 08:15,MB3,02,3부두 02,2018-01-28 14:55,2018-01-31 08:15,양하,2018-02-01,허가완료
89,130060,2018,012,001,751,대경에이스,BSZ7090,에이치비씨해운 주식회사,MLJ,01,장생포호안,2018-01-28 20:05,2018-01-28 21:22,MLJ,01,장생포호안,2018-01-28 20:05,2018-01-28 21:22,기타,2018-02-01,허가완료
90,130060,2018,012,002,751,대경에이스,BSZ7090,에이치비씨해운 주식회사,MBO,02,온산2부두,2018-01-28 22:00,2018-01-29 07:05,MBO,02,온산2부두,2018-01-28 22:00,2018-01-29 07:05,적하,2018-02-01,허가완료
91,130060,2018,012,003,751,대경에이스,BSZ7090,에이치비씨해운 주식회사,WAE,03,정박지-E3,2018-01-29 10:05,2018-01-29 18:30,WAE,03,정박지-E3,2018-01-29 10:05,2018-01-29 18:30,기타,2018-02-01,허가완료
92,130060,2018,012,004,751,대경에이스,BSZ7090,에이치비씨해운 주식회사,MLJ,01,장생포호안,2018-01-29 19:15,2018-01-30 20:58,MLJ,01,장생포호안,2018-01-29 19:15,2018-01-30 20:58,기타,2018-02-01,허가완료
93,130060,2018,012,005,751,대경에이스,BSZ7090,에이치비씨해운 주식회사,MBN,13,정일스톨트헤븐울산신항3부두,2018-01-30 22:20,2018-01-31 04:20,MBN,13,정일스톨트헤븐울산신항3부두,2018-01-30 22:20,2018-01-31 04:20,적하,2018-02-01,허가완료
94,V3BC,2018,012,006,557,ELAINE,BSK3093,(주)천유마린,MLJ,01,장생포호안,2018-01-31 20:20,2018-01-31 21:50,MLJ,01,장생포호안,2018-01-31 20:20,2018-01-31 21:50,,2018-02-01,허가완료
95,V3BC,2018,012,005,557,ELAINE,BSK3093,(주)천유마린,MBO,01,온산1부두,2018-01-31 14:25,2018-01-31 19:20,MBO,01,온산1부두,2018-01-31 14:25,2018-01-31 19:20,,2018-02-01,허가완료
96,H9ID,2018,002,001,4.476,TAIHAI 2,USC2045,에스엠코리아주식회사,MBU,01,SK2부두 01,2018-01-31 13:15,2018-02-01 07:30,MBU,01,SK2부두 01,2018-01-31 13:15,2018-02-01 07:30,적하,2018-02-01,허가완료
97,V3BC,2018,012,007,557,ELAINE,BSK3093,(주)천유마린,MBN,13,정일스톨트헤븐울산신항3부두,2018-01-31 23:00,2018-02-01 02:20,MBN,13,정일스톨트헤븐울산신항3부두,2018-01-31 23:00,2018-02-01 02:20,적하,2018-02-01,허가완료
98,3EIU4,2018,004,001,3.376,GINGA PHOENIX,USC2011,우일해운(주),WAE,01,정박지-E1,2018-01-31 09:30,2018-01-31 20:05,WAE,01,정박지-E1,2018-01-31 09:30,2018-01-31 20:05,급유,2018-02-01,허가완료
99,3EIU4,2018,004,002,3.376,GINGA PHOENIX,USC2011,우일해운(주),MBL,01,가스부두,2018-01-31 20:35,2018-02-01 04:55,MBL,01,가스부두,2018-01-31 20:35,2018-02-01 04:55,적하,2018-02-01,허가완료
100,3FIA6,2018,001,001,3.496,GAS LOTUS,BSC2141,(주)제이더블류케이쉬핑,WAE,01,정박지-E1,2018-01-24 16:55,2018-01-24 18:10,WAE,01,정박지-E1,2018-01-24 16:55,2018-01-24 18:10,접안대기,2018-02-01,허가완료
101,3FIA6,2018,001,002,3.496,GAS LOTUS,BSC2141,(주)제이더블류케이쉬핑,MBL,01,가스부두,2018-01-24 18:30,2018-01-25 13:30,MBL,01,가스부두,2018-01-24 18:30,2018-01-25 13:30,적하,2018-02-01,허가완료
102,070019,2018,010,002,494,태화1호,BSK2985,태화마린,MBO,01,온산1부두,2018-01-31 12:30,2018-01-31 17:00,MBO,01,온산1부두,2018-01-31 12:30,2018-01-31 17:00,적하,2018-02-01,허가완료
103,007862,2018,001,001,872,26조양,BSK1021,(주)조양,MB5,01,5부두 01,2018-01-30 06:00,2018-01-30 14:15,MB5,01,5부두 01,2018-01-30 06:00,2018-01-30 14:15,,2018-02-01,허가완료
104,971160,2018,009,001,179,동영호,BSK2588,현대기업,MBN,12,현대오일터미널신항부두,2018-01-31 17:50,2018-01-31 19:30,MBN,12,현대오일터미널신항부두,2018-01-31 17:50,2018-01-31 19:30,,2018-02-01,허가완료
105,971160,2018,009,002,179,동영호,BSK2588,현대기업,MLJ,01,장생포호안,2018-01-31 20:30,2018-02-01 08:45,MLJ,01,장생포호안,2018-01-31 20:30,2018-02-01 08:45,기타,2018-02-01,허가완료
106,960625,2018,002,001,1.021,강남티-9호,BSK2214,(주)강남선박,MWW,01,우봉물양장,2018-01-31 23:00,2018-02-01 11:00,MWW,01,우봉물양장,2018-01-31 23:00,2018-02-01 11:00,,2018-02-01,허가완료
107,971160,2018,009,003,179,동영호,BSK2588,현대기업,MQP,03,현중해양의장안벽,2018-02-01 09:40,2018-02-01 12:40,MQP,03,현중해양의장안벽,2018-02-01 09:40,2018-02-01 12:40,양하,2018-02-01,허가완료
108,130001,2018,010,002,415,동진에이스호,BSZ9703,동진해급(주),MDS,02,S-OIL2부두,2018-02-01 06:10,2018-02-01 11:40,MDS,02,S-OIL2부두,2018-02-01 06:10,2018-02-01 11:40,,2018-02-01,허가완료
109,PBUC,2018,002,001,6.288,CORAL ACTINIA,USC0008,(주)울산마리타임,WAE,01,정박지-E1,2018-01-29 01:48,2018-01-29 17:30,WAE,01,정박지-E1,2018-01-29 01:48,2018-01-29 17:30,접안대기,2018-02-01,허가완료
