시설사용허가현황,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
순번,호출부호,입항횟수,입항횟수,입항횟수,신고톤수,선박명,선사/대리점,선사/대리점,신청시설,신청시설,신청시설,신청일시(FROM ~ TO),신청일시(FROM ~ TO),지정시설,지정시설,지정시설,지정일시(FROM ~ TO),지정일시(FROM ~ TO),사용목적명,예보일시,허가유무
16,3FBL7,2017,001,003,9.549,YUHUA STAR,USC2026,브라이트마린(주),MBR,01,UTK부두,2017-08-31 18:36,2017-09-01 02:40,MBR,01,UTK부두,2017-08-31 18:36,2017-09-01 02:40,적하,2017-09-01,허가완료
17,970912,2017,051,001,169,대운호,BSZ9887,선영해운,MLJ,01,장생포호안,2017-08-31 12:30,2017-08-31 14:20,MLJ,01,장생포호안,2017-08-31 12:30,2017-08-31 14:20,,2017-09-01,허가완료
18,H3AP,2017,002,001,55.926,PALMELA,KMC2092,엠오엘코리아(주),MBJ,02,자동차부두 02,2017-08-31 07:45,2017-08-31 22:00,MBJ,02,자동차부두 02,2017-08-31 07:45,2017-08-31 22:00,적하,2017-09-01,허가완료
19,DSPI3,2017,013,001,9.522,페가서스 유닉스,KMS8833,남성해운(주),MBC,01,신항컨테이너부두01,2017-08-31 17:35,2017-09-01 01:05,MBC,01,신항컨테이너부두01,2017-08-31 17:35,2017-09-01 01:05,양적하,2017-09-01,허가완료
20,9LU2491,2017,022,001,770,콘도르,KMC0068,유니온해운(주),MBN,13,정일스톨트헤븐울산신항3부두,2017-08-25 18:55,2017-08-26 03:45,MBN,13,정일스톨트헤븐울산신항3부두,2017-08-25 18:55,2017-08-26 03:45,적하,2017-09-01,허가완료
21,3EWU8,2017,009,001,2.696,고베 파이오니어,KMS8831,흥아해운(주),MBY,03,용잠부두 02,2017-09-02 03:20,2017-09-03 23:00,MBY,03,용잠부두 02,2017-09-02 06:15,2017-09-02 21:35,양하,2017-09-01,허가완료
22,9LU2491,2017,023,001,770,콘도르,KMC0068,유니온해운(주),WAE,01,정박지-E1,2017-08-29 08:20,2017-08-29 21:50,WAE,01,정박지-E1,2017-08-29 08:20,2017-08-29 21:50,접안대기,2017-09-01,허가완료
23,9LU2491,2017,023,002,770,콘도르,KMC0068,유니온해운(주),MBN,13,정일스톨트헤븐울산신항3부두,2017-08-29 22:50,2017-08-30 08:15,MBN,13,정일스톨트헤븐울산신항3부두,2017-08-29 22:50,2017-08-30 08:15,적하,2017-09-01,허가완료
24,V7OH9,2017,011,002,2.696,울산 파이오니어,KMS8831,흥아해운(주),MDU,04,SK4부두,2017-09-02 15:00,2017-09-04 23:00,MDU,04,SK4부두,2017-09-03 08:20,2017-09-03 19:35,적하,2017-09-01,허가완료
25,D9QE,2017,001,001,4.082,금강3호,ICZ3246,진성해운주식회사,MWI,01,이진물양장,2017-08-23 13:00,2017-08-25 17:05,MWI,01,이진물양장,2017-08-23 13:00,2017-08-25 17:05,적하,2017-09-01,허가완료
26,030968,2017,063,001,790,삼원골드,BSK2966,삼원해운(주),MLJ,01,장생포호안,2017-08-31 10:10,2017-08-31 13:00,MLJ,01,장생포호안,2017-08-31 10:10,2017-08-31 13:00,,2017-09-01,허가완료
27,3FMC5,2017,002,001,60.799,MORNING CELINE,OST0078,유코카캐리어스(주),MB6,02,6부두 02,2017-08-30 16:12,2017-08-31 12:40,MB6,02,6부두 02,2017-08-30 16:12,2017-08-31 12:40,양적하,2017-09-01,허가완료
28,030968,2017,063,002,790,삼원골드,BSK2966,삼원해운(주),MBU,02,SK2부두 02,2017-08-31 13:10,2017-08-31 22:10,MBU,02,SK2부두 02,2017-08-31 13:10,2017-08-31 22:00,,2017-09-01,허가완료
29,3FMC5,2017,002,002,60.799,MORNING CELINE,OST0078,유코카캐리어스(주),MBJ,01,자동차부두 01,2017-08-31 13:00,2017-08-31 21:55,MBJ,01,자동차부두 01,2017-08-31 13:00,2017-08-31 21:55,적하,2017-09-01,허가완료
30,D8FY,2017,009,001,3.980,SUNNY CEDAR,KMS8832,고려해운(주),MBC,01,신항컨테이너부두01,2017-09-04 05:00,2017-09-05 04:00,MBC,01,신항컨테이너부두01,2017-09-03 23:50,2017-09-04 20:20,양적하,2017-09-01,허가완료
31,D9WV,2017,115,001,1.596,,USK0074,영우해운(주),WAM,05,정박지 05,2017-09-01 03:50,2017-09-01 15:50,WAM,05,정박지 05,2017-09-01 03:50,2017-09-01 15:45,,2017-09-01,허가완료
32,HOJK,2017,025,001,2.690,SKY PHOENIX,USC2011,우일해운(주),WAE,01,정박지-E1,2017-08-29 13:35,2017-08-29 20:30,WAE,01,정박지-E1,2017-08-29 13:35,2017-08-29 20:30,접안대기,2017-09-01,허가완료
33,D9WW,2017,099,001,1.590,,USK0074,영우해운(주),WAM,01,정박지 01,2017-08-31 10:00,2017-08-31 19:40,WAM,01,정박지 01,2017-08-31 10:05,2017-08-31 19:40,,2017-09-01,허가완료
34,HOJK,2017,025,002,2.690,SKY PHOENIX,USC2011,우일해운(주),MDG,01,정일1부두,2017-08-29 21:05,2017-08-30 15:10,MDG,01,정일1부두,2017-08-29 21:05,2017-08-30 15:10,적하,2017-09-01,허가완료
35,HOJK,2017,025,003,2.690,SKY PHOENIX,USC2011,우일해운(주),WAE,01,정박지-E1,2017-08-30 15:45,2017-08-31 16:24,WAE,01,정박지-E1,2017-08-30 15:45,2017-08-31 16:24,출항대기,2017-09-01,허가완료
36,D9WW,2017,099,002,1.590,,USK0074,영우해운(주),MBU,01,SK2부두 01,2017-08-31 20:00,2017-09-01 03:40,MBU,01,SK2부두 01,2017-08-31 20:05,2017-09-01 03:40,적하,2017-09-01,허가완료
37,ZCSP6,2017,004,001,24.495,STOLT EFFORT,KMC8431,협운해운(주),WAE,02,정박지-E2,2017-08-17 03:20,2017-08-25 06:40,WAE,02,정박지-E2,2017-08-17 03:20,2017-08-25 06:40,급유,2017-09-01,허가완료
38,070019,2017,049,001,494,태화1호,BSK2985,태화마린,WAW,01,정박지-W1,2017-08-31 14:30,2017-08-31 15:05,WAW,01,정박지-W1,2017-08-31 14:30,2017-08-31 15:05,,2017-09-01,허가완료
39,070019,2017,049,002,494,태화1호,BSK2985,태화마린,MBO,02,온산2부두,2017-08-31 15:35,2017-08-31 17:20,MBO,02,온산2부두,2017-08-31 15:35,2017-08-31 17:20,적하,2017-09-01,허가완료
40,160014,2017,043,001,1.615,범 강,ICK2248,주식회사 제이에스해운,WAM,01,정박지 01,2017-08-30 02:20,2017-08-31 14:40,WAM,01,정박지 01,2017-08-30 02:20,2017-08-31 14:40,접안대기,2017-09-01,허가완료
41,160014,2017,043,002,1.615,범 강,ICK2248,주식회사 제이에스해운,MDS,01,S-OIL1부두,2017-08-31 15:30,2017-09-01 01:40,MDS,01,S-OIL1부두,2017-08-31 15:30,2017-09-01 01:40,적하,2017-09-01,허가완료
42,7JOY,2017,047,001,1.062,GREAT CRANE,USC0026,한남해운(주),WAE,01,정박지-E1,2017-08-30 18:50,2017-08-31 23:10,WAE,01,정박지-E1,2017-08-30 18:50,2017-08-31 23:10,접안대기,2017-09-01,허가완료
43,7JOY,2017,047,002,1.062,GREAT CRANE,USC0026,한남해운(주),MBU,11,SK1부두 11,2017-08-31 23:50,2017-09-01 06:25,MBU,11,SK1부두 11,2017-08-31 23:50,2017-09-01 06:25,적하,2017-09-01,허가완료
44,DSRB7,2017,031,001,3.749,,BSK9130,대호해운(주),WAE,01,정박지-E1,2017-08-26 23:50,2017-08-29 07:05,WAE,01,정박지-E1,2017-08-26 23:50,2017-08-29 07:05,접안대기,2017-09-01,허가완료
45,DSRB7,2017,031,002,3.749,,BSK9130,대호해운(주),MB8,02,8부두 02,2017-08-29 08:00,2017-08-30 07:40,MB8,02,8부두 02,2017-08-29 08:00,2017-08-30 07:40,기타,2017-09-01,허가완료
46,DSRB7,2017,031,003,3.749,,BSK9130,대호해운(주),WAE,01,정박지-E1,2017-08-30 08:30,2017-09-01 00:15,WAE,01,정박지-E1,2017-08-30 08:30,2017-09-01 00:15,접안대기,2017-09-01,허가완료
47,D5JH5,2017,001,001,36.324,,BSZ9201,(주)대우로지스틱스,WAE,02,정박지-E2,2017-08-17 23:30,2017-08-19 08:10,WAE,02,정박지-E2,2017-08-17 23:30,2017-08-19 08:10,접안대기,2017-09-01,허가완료
48,D5JH5,2017,001,002,36.324,,BSZ9201,(주)대우로지스틱스,MBP,02,염포부두 02,2017-08-19 08:55,2017-08-30 18:00,MBP,02,염포부두 02,2017-08-19 08:55,2017-08-30 18:00,적하,2017-09-01,허가완료
49,D5NP9,2017,011,001,3.428,SAEHAN VIRTUS,KMC0391,새한운항주식회사,MBL,01,가스부두,2017-08-31 14:20,2017-08-31 23:25,MBL,01,가스부두,2017-08-31 14:20,2017-08-31 23:25,적하,2017-09-01,허가완료
50,UBFM8,2017,022,001,8.867,PEGAS,BSZ7297,글로벌얼라이언스해운,WAE,02,정박지-E2,2017-08-30 09:10,2017-08-31 21:49,WAE,02,정박지-E2,2017-08-30 09:10,2017-08-31 21:49,접안대기,2017-09-01,허가완료
51,028241,2017,101,002,1.823,,USK0074,영우해운(주),WAM,02,정박지 02,2017-08-31 21:40,2017-09-01 00:40,WAM,02,정박지 02,2017-08-31 21:45,2017-09-01 00:35,접안대기,2017-09-01,허가완료
52,V7OB6,2017,001,001,11.752,SONGA DREAM,KMC0391,새한운항주식회사,WAE,01,정박지-E1,2017-08-28 21:40,2017-09-01 07:00,WAE,01,정박지-E1,2017-08-28 21:40,2017-09-01 07:00,급유,2017-09-01,허가완료
53,VRIN3,2017,001,001,31.540,ANGELINA THE GREAT N,KMC2092,엠오엘코리아(주),WAE,03,정박지-E3,2017-08-29 02:00,2017-08-30 17:30,WAE,03,정박지-E3,2017-08-29 02:00,2017-08-30 17:30,접안대기,2017-09-01,허가완료
54,075682,2017,006,001,5.946,,YSK0018,한선해운(주),MDY,02,UTT부두,2017-09-03 06:00,2017-09-04 06:00,MDY,02,UTT부두,2017-09-03 05:55,2017-09-04 09:15,양하,2017-09-01,허가완료
55,VRIN3,2017,001,002,31.540,ANGELINA THE GREAT N,KMC2092,엠오엘코리아(주),MBN,16,엘에스니꼬신항부두,2017-08-30 18:30,2017-08-31 17:05,MBN,16,엘에스니꼬신항부두,2017-08-30 18:30,2017-08-31 17:05,양하,2017-09-01,허가완료
56,088238,2017,122,001,700,3동주,USK0074,영우해운(주),MLJ,01,장생포호안,2017-09-01 00:00,2017-09-01 09:40,MLJ,01,장생포호안,2017-09-01 00:00,2017-09-01 09:40,,2017-09-01,허가완료
57,130046,2017,022,001,220,7대보호,BSZ7387,평길그린워터,MLJ,01,장생포호안,2017-08-15 18:45,2017-08-28 07:30,MLJ,01,장생포호안,2017-08-15 18:45,2017-08-28 07:30,,2017-09-01,허가완료
58,V2GN2,2017,001,001,26.374,KATRIN-S,KMS8832,고려해운(주),MBC,03,신항컨테이너부두03,2017-09-03 18:00,2017-09-04 00:01,MBC,03,신항컨테이너부두03,2017-09-04 01:35,2017-09-04 08:00,양적하,2017-09-01,허가완료
59,3EOY9,2017,028,001,6.716,,BSZ7297,글로벌얼라이언스해운,WAE,01,정박지-E1,2017-08-27 07:50,2017-08-29 10:10,WAE,01,정박지-E1,2017-08-27 07:50,2017-08-29 10:10,접안대기,2017-09-01,허가완료
60,3EOY9,2017,028,002,6.716,,BSZ7297,글로벌얼라이언스해운,MDU,04,SK4부두,2017-08-29 10:45,2017-08-30 13:25,MDU,04,SK4부두,2017-08-29 10:45,2017-08-30 13:25,양하,2017-09-01,허가완료
61,9V9093,2017,016,001,12.563,SINAR BANGKA,KMS8832,고려해운(주),MBC,02,신항컨테이너부두02,2017-09-06 10:00,2017-09-06 18:00,MBC,02,신항컨테이너부두02,2017-09-06 13:20,2017-09-06 17:00,양적하,2017-09-01,허가완료
62,971559,2017,039,001,187,제3오션호,BSB2410,에너지뱅크,MBN,12,현대오일터미널신항부두,2017-08-31 17:00,2017-08-31 19:00,MBN,12,현대오일터미널신항부두,2017-08-31 17:00,2017-08-31 19:00,기타,2017-09-01,허가완료
63,971559,2017,039,002,187,제3오션호,BSB2410,에너지뱅크,MLJ,01,장생포호안,2017-08-31 19:40,2017-08-31 20:30,MLJ,01,장생포호안,2017-08-31 19:40,2017-08-31 20:30,기타,2017-09-01,허가완료
64,971559,2017,039,003,187,제3오션호,BSB2410,에너지뱅크,MBP,02,염포부두 02,2017-08-31 20:50,2017-09-01 01:30,MBP,02,염포부두 02,2017-08-31 20:50,2017-09-01 01:30,기타,2017-09-01,허가완료
65,971559,2017,039,004,187,제3오션호,BSB2410,에너지뱅크,WAM,01,정박지 01,2017-09-01 01:50,2017-09-01 03:50,WAM,01,정박지 01,2017-09-01 01:50,2017-09-01 03:50,기타,2017-09-01,허가완료
66,9VLD4,2017,001,001,43.797,BW LENA,BSZ7297,글로벌얼라이언스해운,WAE,03,정박지-E3,2017-08-28 20:06,2017-08-29 14:00,WAE,03,정박지-E3,2017-08-28 20:06,2017-08-29 14:00,접안대기,2017-09-01,허가완료
67,9VLD4,2017,001,002,43.797,BW LENA,BSZ7297,글로벌얼라이언스해운,MDU,07,SK7부두,2017-08-29 15:00,2017-08-31 00:35,MDU,07,SK7부두,2017-08-29 15:00,2017-08-31 00:35,적하,2017-09-01,허가완료
68,9VLD4,2017,001,003,43.797,BW LENA,BSZ7297,글로벌얼라이언스해운,WAE,03,정박지-E3,2017-08-31 02:24,2017-08-31 06:40,WAE,03,정박지-E3,2017-08-31 02:24,2017-08-31 06:40,기타,2017-09-01,허가완료
69,843134,2017,008,001,52,디에이치2호,BSU2547,(주)해유기업,MWW,01,우봉물양장,2017-08-29 08:20,2017-08-29 11:10,MWW,01,우봉물양장,2017-08-29 08:20,2017-08-29 11:10,기타,2017-09-01,허가완료
70,3FWS8,2017,007,001,4.862,CRANE ARIEL,BSZ7297,글로벌얼라이언스해운,MBO,02,온산2부두,2017-08-29 18:20,2017-08-30 13:00,MBO,02,온산2부두,2017-08-29 18:20,2017-08-30 13:00,양하,2017-09-01,허가완료
71,3FWS8,2017,007,002,4.862,CRANE ARIEL,BSZ7297,글로벌얼라이언스해운,WAE,01,정박지-E1,2017-08-30 13:55,2017-08-30 16:10,WAE,01,정박지-E1,2017-08-30 13:55,2017-08-30 16:10,급유,2017-09-01,허가완료
72,DSFW5,2017,091,001,500,범양호,BSZ7369,경영마린(주),MBO,02,온산2부두,2017-08-31 21:00,2017-08-31 23:00,MBO,02,온산2부두,2017-08-31 21:00,2017-08-31 23:00,,2017-09-01,허가완료
73,071381,2017,056,002,549,제2보원호,BSZ9626,동대해운주식회사,MBO,03,온산3부두,2017-08-31 12:55,2017-08-31 15:45,MBO,03,온산3부두,2017-08-31 12:55,2017-08-31 15:45,양하,2017-09-01,허가완료
74,DSRN9,2017,037,001,997,,BSK2678,영산해운(주),WAM,01,정박지 01,2017-09-02 00:00,2017-09-04 23:00,WAM,01,정박지 01,2017-09-02 09:40,2017-09-03 20:20,접안대기,2017-09-01,허가완료
75,DSRN9,2017,037,002,997,,BSK2678,영산해운(주),MDS,01,S-OIL1부두,2017-09-02 12:00,2017-09-04 23:00,MDS,01,S-OIL1부두,2017-09-03 21:15,2017-09-04 08:50,적하,2017-09-01,허가완료
76,140035,2017,034,001,843,동방7호,BSZ9980,(주)보원마린,WAM,07,정박지 07,2017-08-31 04:05,2017-08-31 07:55,WAM,07,정박지 07,2017-08-31 04:05,2017-08-31 07:55,기타,2017-09-01,허가완료
77,140035,2017,034,002,843,동방7호,BSZ9980,(주)보원마린,MBO,02,온산2부두,2017-08-31 08:45,2017-08-31 15:00,MBO,02,온산2부두,2017-08-31 08:45,2017-08-31 15:00,적하,2017-09-01,허가완료
78,3EMN3,2017,003,001,25.174,CHEMWAY LARA,USC2045,에스엠코리아주식회사,MBN,14,정일스톨트헤븐울산신항4부두,2017-08-29 07:25,2017-08-30 06:20,MBN,14,정일스톨트헤븐울산신항4부두,2017-08-29 07:25,2017-08-30 06:20,양하,2017-09-01,허가완료
79,130008,2017,089,001,532,건양호,BSK2613,천배유조(주),MLJ,01,장생포호안,2017-08-31 23:00,2017-09-01 04:20,MLJ,01,장생포호안,2017-08-31 23:00,2017-09-01 04:20,,2017-09-01,허가완료
80,3EMN3,2017,003,002,25.174,CHEMWAY LARA,USC2045,에스엠코리아주식회사,WAE,03,정박지-E3,2017-08-30 07:20,2017-08-30 10:00,WAE,03,정박지-E3,2017-08-30 07:20,2017-08-30 10:00,기타,2017-09-01,허가완료
81,091321,2017,067,001,890,삼진1호,BSK2945,원진해운(주),MQP,02,미포부두 02,2017-08-31 12:55,2017-08-31 21:25,MQP,02,미포부두 02,2017-08-31 12:55,2017-08-31 21:25,양하,2017-09-01,허가완료
82,091321,2017,067,003,890,삼진1호,BSK2945,원진해운(주),MBO,01,온산1부두,2017-08-31 23:30,2017-09-01 05:25,MBO,01,온산1부두,2017-08-31 23:30,2017-09-01 05:25,적하,2017-09-01,허가완료
83,091321,2017,067,002,890,삼진1호,BSK2945,원진해운(주),WAM,06,정박지 06,2017-08-31 22:05,2017-08-31 22:55,WAM,06,정박지 06,2017-08-31 22:05,2017-08-31 22:55,기타,2017-09-01,허가완료
84,C6BX5,2017,002,002,48.060,COMMANDER,USC0031,그레이트해운(주),MDU,06,SK6부두,2017-08-28 19:05,2017-08-30 23:48,MDU,06,SK6부두,2017-08-28 19:05,2017-08-30 23:48,양하,2017-09-01,허가완료
85,120004,2017,012,002,299,뉴동신호,BSZ9968,(주)동신기업,MBP,01,염포부두 01,2017-08-31 15:00,2017-08-31 21:25,MBP,01,염포부두 01,2017-08-31 15:00,2017-08-31 21:25,양하,2017-09-01,허가완료
86,120004,2017,012,003,299,뉴동신호,BSZ9968,(주)동신기업,MBN,12,현대오일터미널신항부두,2017-08-31 22:30,2017-09-01 00:50,MBN,12,현대오일터미널신항부두,2017-08-31 22:30,2017-09-01 00:50,적하,2017-09-01,허가완료
87,D7YD,2017,027,001,2.490,거영드림3,BSK2625,거영해운(주),WAE,01,정박지-E1,2017-08-29 19:00,2017-08-30 18:45,WAE,01,정박지-E1,2017-08-29 19:00,2017-08-30 18:45,급유,2017-09-01,허가완료
88,D7YD,2017,027,002,2.490,거영드림3,BSK2625,거영해운(주),MBU,11,SK1부두 11,2017-08-30 19:30,2017-08-31 15:30,MBU,11,SK1부두 11,2017-08-30 19:30,2017-08-31 15:30,양하,2017-09-01,허가완료
89,110047,2017,061,002,1.036,오션 스타호,BSK2951,(주)오션글로벌,MBN,12,현대오일터미널신항부두,2017-08-31 08:55,2017-08-31 14:45,MBN,12,현대오일터미널신항부두,2017-08-31 08:55,2017-08-31 14:45,적하,2017-09-01,허가완료
90,110047,2017,061,001,1.036,오션 스타호,BSK2951,(주)오션글로벌,WAM,04,정박지 04,2017-08-31 03:05,2017-08-31 08:00,WAM,04,정박지 04,2017-08-31 03:05,2017-08-31 08:00,기타,2017-09-01,허가완료
91,DSPW9,2017,019,001,2.517,거영마스타호,BSK2625,거영해운(주),WAE,01,정박지-E1,2017-08-29 04:40,2017-08-29 10:50,WAE,01,정박지-E1,2017-08-29 04:40,2017-08-29 10:50,접안대기,2017-09-01,허가완료
92,DSPW9,2017,019,002,2.517,거영마스타호,BSK2625,거영해운(주),MDW,02,OTK부두,2017-08-29 11:45,2017-08-29 23:35,MDW,02,OTK부두,2017-08-29 11:45,2017-08-29 23:35,양하,2017-09-01,허가완료
93,DSPW9,2017,019,003,2.517,거영마스타호,BSK2625,거영해운(주),WAE,01,정박지-E1,2017-08-30 00:05,2017-08-30 01:20,WAE,01,정박지-E1,2017-08-30 00:05,2017-08-30 01:20,출항대기,2017-09-01,허가완료
94,HO9294,2017,024,001,1.395,KEOYOUNG BLUE 3,BSK2625,거영해운(주),WAM,05,정박지 05,2017-08-30 09:25,2017-08-31 19:30,WAM,05,정박지 05,2017-08-30 09:25,2017-08-31 19:30,접안대기,2017-09-01,허가완료
95,3EGR6,2017,002,001,20.992,,USC2062,(주)오션해운,MBN,16,엘에스니꼬신항부두,2017-08-27 08:00,2017-08-28 06:55,MBN,16,엘에스니꼬신항부두,2017-08-27 08:00,2017-08-28 06:55,,2017-09-01,허가완료
96,HO9294,2017,024,002,1.395,KEOYOUNG BLUE 3,BSK2625,거영해운(주),MB6,03,6부두 03,2017-08-31 20:10,2017-09-01 01:00,MB6,03,6부두 03,2017-08-31 20:10,2017-09-01 01:00,적하,2017-09-01,허가완료
97,DSPD6,2017,008,001,1.725,그레이스삼부,BSK0104,삼부해운(주),WAE,01,정박지-E1,2017-08-29 02:30,2017-08-30 10:00,WAE,01,정박지-E1,2017-08-29 02:30,2017-08-30 10:00,접안대기,2017-09-01,허가완료
98,HO9294,2017,024,003,1.395,KEOYOUNG BLUE 3,BSK2625,거영해운(주),MBL,01,가스부두,2017-09-01 02:00,2017-09-01 06:30,MBL,01,가스부두,2017-09-01 02:00,2017-09-01 06:30,적하,2017-09-01,허가완료
99,DSPD6,2017,008,002,1.725,그레이스삼부,BSK0104,삼부해운(주),MDW,02,OTK부두,2017-08-30 10:30,2017-08-31 10:15,MDW,02,OTK부두,2017-08-30 10:30,2017-08-31 10:15,양하,2017-09-01,허가완료
100,3EGR6,2017,002,002,20.992,,USC2062,(주)오션해운,MBO,03,온산3부두,2017-08-30 07:30,2017-08-31 06:20,MBO,03,온산3부두,2017-08-30 07:30,2017-08-31 06:20,,2017-09-01,허가완료
101,DSAJ2,2017,042,001,1.590,,BSK2824,범진해운(주),WAM,03,정박지 03,2017-08-30 21:00,2017-08-31 15:15,WAM,03,정박지 03,2017-08-30 21:00,2017-08-31 15:15,접안대기,2017-09-01,허가완료
102,DSAJ2,2017,042,002,1.590,,BSK2824,범진해운(주),MDS,02,S-OIL2부두,2017-08-31 16:00,2017-09-01 04:00,MDS,02,S-OIL2부두,2017-08-31 16:00,2017-09-01 04:00,적하,2017-09-01,허가완료
103,V7JY8,2017,012,001,2.562,,KMS8831,흥아해운(주),WAE,01,정박지-E1,2017-09-04 01:00,2017-09-05 23:00,WAE,01,정박지-E1,2017-09-04 10:25,2017-09-04 14:45,급유,2017-09-01,허가완료
104,V7BN6,2017,002,001,29.735,STI MAYFAIR,USC2050,자이언트쉬핑앤트레이딩(주),MB8,02,8부두 02,2017-08-24 16:30,2017-08-25 11:00,MB8,02,8부두 02,2017-08-24 16:30,2017-08-25 11:00,급유,2017-09-01,허가완료
105,150074,2017,064,001,703,보광에이스,USZ1234,(주)비케이해운,WAM,04,정박지 04,2017-08-28 02:10,2017-08-28 11:50,WAM,04,정박지 04,2017-08-28 02:10,2017-08-28 11:50,기타,2017-09-01,허가완료
106,D7KC,2017,009,001,40.487,케이엠티씨 첸나이,KMS8832,고려해운(주),MBC,03,신항컨테이너부두03,2017-09-04 08:00,2017-09-04 21:00,MBC,03,신항컨테이너부두03,2017-09-02 07:45,2017-09-02 23:40,양적하,2017-09-01,허가완료
107,150074,2017,064,002,703,보광에이스,USZ1234,(주)비케이해운,MDS,02,S-OIL2부두,2017-08-28 12:35,2017-08-28 17:05,MDS,02,S-OIL2부두,2017-08-28 12:35,2017-08-28 17:05,적하,2017-09-01,허가완료
108,150074,2017,064,003,703,보광에이스,USZ1234,(주)비케이해운,MLJ,01,장생포호안,2017-08-28 17:50,2017-08-30 11:35,MLJ,01,장생포호안,2017-08-28 17:50,2017-08-30 11:35,기타,2017-09-01,허가완료
