시설사용허가현황,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
순번,호출부호,입항횟수,입항횟수,입항횟수,신고톤수,선박명,선사/대리점,선사/대리점,신청시설,신청시설,신청시설,신청일시(FROM ~ TO),신청일시(FROM ~ TO),지정시설,지정시설,지정시설,지정일시(FROM ~ TO),지정일시(FROM ~ TO),사용목적명,예보일시,허가유무
14,H9UK,2018,021,002,5.372,,KMB1021,새한해운주식회사,WAE,01,정박지-E1,2018-12-01 03:35,2018-12-01 07:05,WAE,01,정박지-E1,2018-12-01 03:35,2018-12-01 07:05,급유,2018-12-01,허가완료
15,D9WV,2018,129,001,1.596,,USK0074,영우해운(주),WAM,01,정박지 01,2018-12-01 08:00,2018-12-02 10:00,WAM,01,정박지 01,2018-12-01 08:00,2018-12-02 10:00,접안대기,2018-12-01,허가완료
16,044517,2018,045,002,1.143,천부1호,USK0053,대상해운(주),MQP,03,현중해양의장안벽,2018-11-26 09:20,2018-11-27 16:45,MQP,03,현중해양의장안벽,2018-11-26 09:20,2018-11-27 16:45,양하,2018-12-01,허가완료
17,DSEA5,2018,022,001,1.623,,BSK3182,태경탱커주식회사,WAM,05,정박지 05,2018-11-29 14:30,2018-11-30 23:40,WAM,05,정박지 05,2018-11-29 14:30,2018-11-30 23:40,접안대기,2018-12-01,허가완료
18,044517,2018,046,001,1.143,천부1호,USK0053,대상해운(주),MQP,03,현중해양의장안벽,2018-12-03 08:00,2018-12-06 08:00,MQP,03,현중해양의장안벽,2018-12-03 08:00,2018-12-06 08:00,양하,2018-12-01,허가완료
19,036715,2018,159,001,626,대영호,USK0074,영우해운(주),MLJ,01,장생포호안,2018-11-30 13:10,2018-12-01 09:30,MLJ,01,장생포호안,2018-11-30 13:10,2018-12-01 09:30,접안대기,2018-12-01,허가완료
20,036715,2018,159,002,626,대영호,USK0074,영우해운(주),MBU,01,SK2부두 01,2018-12-01 09:30,2018-12-01 17:00,MBU,01,SK2부두 01,2018-12-01 09:30,2018-12-01 17:00,적하,2018-12-01,허가완료
21,D7XL,2018,002,001,27,303 일신호,BSZ9125,일신선박,MDG,01,정일1부두,2018-11-09 17:00,2018-11-27 06:20,MDG,01,정일1부두,2018-11-09 17:00,2018-11-27 06:20,기타,2018-12-01,허가완료
22,150074,2018,112,001,703,보광에이스,USZ1234,(주)비케이해운,MDS,02,S-OIL2부두,2018-11-28 08:40,2018-11-28 14:10,MDS,02,S-OIL2부두,2018-11-28 08:40,2018-11-28 14:10,적하,2018-12-01,허가완료
23,150074,2018,112,002,703,보광에이스,USZ1234,(주)비케이해운,MBN,16,엘에스니꼬신항부두,2018-11-28 15:20,2018-11-28 22:20,MBN,16,엘에스니꼬신항부두,2018-11-28 15:20,2018-11-28 22:20,양하,2018-12-01,허가완료
24,150074,2018,112,003,703,보광에이스,USZ1234,(주)비케이해운,MDS,02,S-OIL2부두,2018-11-28 23:40,2018-11-29 04:25,MDS,02,S-OIL2부두,2018-11-28 23:40,2018-11-29 04:25,적하,2018-12-01,허가완료
25,150074,2018,112,004,703,보광에이스,USZ1234,(주)비케이해운,MLJ,01,장생포호안,2018-11-29 05:20,2018-11-30 16:25,MLJ,01,장생포호안,2018-11-29 05:20,2018-11-30 16:25,기타,2018-12-01,허가완료
26,150074,2018,112,005,703,보광에이스,USZ1234,(주)비케이해운,MBJ,02,자동차부두 02,2018-11-30 17:30,2018-12-01 03:20,MBJ,02,자동차부두 02,2018-11-30 17:30,2018-12-01 03:20,양하,2018-12-01,허가완료
27,150074,2018,112,006,703,보광에이스,USZ1234,(주)비케이해운,MBO,01,온산1부두,2018-12-01 04:00,2018-12-01 08:10,MBO,01,온산1부두,2018-12-01 04:00,2018-12-01 08:10,적하,2018-12-01,허가완료
28,150071,2018,008,001,349,영진호,BSB2487,광천해운,MLJ,01,장생포호안,2018-11-30 22:15,2018-12-01 07:00,MLJ,01,장생포호안,2018-11-30 22:15,2018-12-01 07:00,기타,2018-12-01,허가완료
29,150071,2018,008,002,349,영진호,BSB2487,광천해운,MDS,02,S-OIL2부두,2018-12-01 07:55,2018-12-01 11:55,MDS,02,S-OIL2부두,2018-12-01 07:55,2018-12-01 11:55,적하,2018-12-01,허가완료
30,130008,2018,138,001,532,건양호,BSK2613,천배유조(주),MBU,02,SK2부두 02,2018-12-01 03:30,2018-12-01 08:10,MBU,02,SK2부두 02,2018-12-01 03:30,2018-12-01 08:10,적하,2018-12-01,허가완료
31,071242,2018,120,001,1.493,,USK0074,영우해운(주),WAM,07,정박지 07,2018-12-01 02:20,2018-12-01 20:00,WAM,07,정박지 07,2018-12-01 02:20,2018-12-01 20:00,접안대기,2018-12-01,허가완료
32,071242,2018,120,002,1.493,,USK0074,영우해운(주),MBU,01,SK2부두 01,2018-12-01 19:50,2018-12-02 06:00,MBU,01,SK2부두 01,2018-12-01 19:50,2018-12-02 06:00,적하,2018-12-01,허가완료
33,120021,2018,026,001,299,동방3호,BSK2864,(주)용정마린,MBJ,01,자동차부두 01,2018-12-01 07:50,2018-12-01 13:50,MBJ,01,자동차부두 01,2018-12-01 07:50,2018-12-01 13:50,양하,2018-12-01,허가완료
34,DSEA5,2018,022,002,1.623,,BSK3182,태경탱커주식회사,MBY,01,용잠부두 01,2018-12-01 00:05,2018-12-01 15:15,MBY,01,용잠부두 01,2018-12-01 00:05,2018-12-01 15:15,양하,2018-12-01,허가완료
35,DSEA5,2018,022,003,1.623,,BSK3182,태경탱커주식회사,WAM,01,정박지 01,2018-12-01 15:25,2018-12-01 16:45,WAM,01,정박지 01,2018-12-01 15:25,2018-12-01 16:45,출항대기,2018-12-01,허가완료
36,071381,2018,106,002,549,제2보원호,BSZ9626,동대해운주식회사,MLJ,01,장생포호안,2018-11-29 19:20,2018-11-30 17:00,MLJ,01,장생포호안,2018-11-29 19:20,2018-11-30 17:00,기타,2018-12-01,허가완료
37,071381,2018,106,003,549,제2보원호,BSZ9626,동대해운주식회사,MBJ,02,자동차부두 02,2018-11-30 17:45,2018-12-01 03:05,MBJ,02,자동차부두 02,2018-11-30 17:45,2018-12-01 03:05,양하,2018-12-01,허가완료
38,071381,2018,106,004,549,제2보원호,BSZ9626,동대해운주식회사,MLJ,01,장생포호안,2018-12-01 03:30,2018-12-01 04:10,MLJ,01,장생포호안,2018-12-01 03:30,2018-12-01 04:10,기타,2018-12-01,허가완료
39,071381,2018,106,005,549,제2보원호,BSZ9626,동대해운주식회사,MBU,01,SK2부두 01,2018-12-01 04:20,2018-12-01 09:15,MBU,01,SK2부두 01,2018-12-01 04:20,2018-12-01 09:15,적하,2018-12-01,허가완료
40,176801,2018,089,001,759,아크,BSB2461,노아해운,MDS,02,S-OIL2부두,2018-12-01 18:30,2018-12-01 22:20,MDS,02,S-OIL2부두,2018-12-01 18:30,2018-12-01 22:20,적하,2018-12-02,허가완료
41,DSRE7,2018,023,001,498,ACE TRANSIA,BSK2514,하나마린(주),WAM,07,정박지 07,2018-11-30 13:40,2018-11-30 16:10,WAM,07,정박지 07,2018-11-30 13:40,2018-11-30 16:10,접안대기,2018-12-02,허가완료
42,DSRE7,2018,023,002,498,ACE TRANSIA,BSK2514,하나마린(주),MB4,02,4부두 02,2018-11-30 16:55,2018-12-01 01:15,MB4,02,4부두 02,2018-11-30 16:55,2018-12-01 01:15,양하,2018-12-02,허가완료
43,DSDB8,2018,090,001,499,태하호,YSK0017,태하해운(주),WAM,03,정박지 03,2018-11-30 23:50,2018-12-01 14:05,WAM,03,정박지 03,2018-11-30 23:50,2018-12-01 14:05,화물대기,2018-12-02,허가완료
44,DSDB8,2018,090,002,499,태하호,YSK0017,태하해운(주),MBU,02,SK2부두 02,2018-12-01 14:30,2018-12-01 20:10,MBU,02,SK2부두 02,2018-12-01 14:30,2018-12-01 20:10,적하,2018-12-02,허가완료
45,D7FD,2018,025,001,8.539,우찬호,ICK0006,우림해운(주),MBO,02,온산2부두,2018-11-30 13:20,2018-12-01 10:40,MBO,02,온산2부두,2018-11-30 13:20,2018-12-01 10:40,적하,2018-12-02,허가완료
46,DSQI3,2018,029,001,6.398,우림 드라곤 7호,ICK0006,우림해운(주),WAE,01,정박지-E1,2018-11-29 05:45,2018-11-29 22:40,WAE,01,정박지-E1,2018-11-29 05:45,2018-11-29 22:40,접안대기,2018-12-02,허가완료
47,DSQI3,2018,029,002,6.398,우림 드라곤 7호,ICK0006,우림해운(주),MDS,01,S-OIL1부두,2018-11-29 23:30,2018-11-30 14:30,MDS,01,S-OIL1부두,2018-11-29 23:30,2018-11-30 14:30,적하,2018-12-02,허가완료
48,176801,2018,089,002,759,아크,BSB2461,노아해운,MLJ,01,장생포호안,2018-12-01 23:10,2018-12-02 02:30,MLJ,01,장생포호안,2018-12-01 23:10,2018-12-02 02:30,기타,2018-12-02,허가완료
49,D9WV,2018,129,002,1.596,,USK0074,영우해운(주),MBU,01,SK2부두 01,2018-12-02 09:50,2018-12-02 21:50,MBU,01,SK2부두 01,2018-12-02 09:50,2018-12-02 21:50,적하,2018-12-02,허가완료
50,036715,2018,160,001,626,대영호,USK0074,영우해운(주),MLJ,01,장생포호안,2018-12-02 04:00,2018-12-03 01:00,MLJ,01,장생포호안,2018-12-02 04:00,2018-12-03 01:00,접안대기,2018-12-02,허가완료
51,9V2806,2018,001,001,30.743,도르 메독스,USC2057,주식회사 해본,WAE,03,정박지-E3,2018-12-02 09:30,2018-12-03 06:30,WAE,03,정박지-E3,2018-12-02 09:30,2018-12-03 06:30,접안대기,2018-12-02,허가완료
52,DSQU4,2018,016,001,1.530,,BSK2514,하나마린(주),WAE,01,정박지-E1,2018-11-28 05:40,2018-12-01 22:05,WAE,01,정박지-E1,2018-11-28 05:40,2018-12-01 22:05,접안대기,2018-12-02,허가완료
53,DSQJ5,2018,022,001,499,프리티 하나호,BSK2514,하나마린(주),WAM,01,정박지 01,2018-12-02 06:05,2018-12-02 09:15,WAM,01,정박지 01,2018-12-02 06:05,2018-12-02 09:15,접안대기,2018-12-02,허가완료
54,170036,2018,071,001,438,17유성호,BSK9407,세양상사,WAM,01,정박지 01,2018-12-01 09:25,2018-12-01 10:35,WAM,01,정박지 01,2018-12-01 09:25,2018-12-01 10:35,기타,2018-12-02,허가완료
55,DSFJ,2018,026,001,1.242,제202삼성호,BSZ7510,덕산기업,MWI,01,이진물양장,2018-11-30 23:30,2018-12-01 16:50,MWI,01,이진물양장,2018-11-30 23:30,2018-12-01 16:50,기타,2018-12-02,허가완료
56,010185,2018,015,001,1.337,하윤티1호,BSZ7569,(주)거송,MBO,01,온산1부두,2018-11-30 15:55,2018-12-01 12:30,MBO,01,온산1부두,2018-11-30 15:55,2018-12-01 12:30,기타,2018-12-02,허가완료
57,130008,2018,139,001,532,건양호,BSK2613,천배유조(주),MBU,02,SK2부두 02,2018-12-02 11:30,2018-12-02 15:10,MBU,01,SK2부두 01,2018-12-02 11:30,2018-12-02 15:10,적하,2018-12-02,허가완료
58,DSPE6,2018,020,001,1.204,102창성호,BSZ2389,창성해운(주),MWI,01,이진물양장,2018-11-30 18:40,2018-12-02 17:20,MWI,01,이진물양장,2018-11-30 18:40,2018-12-02 17:20,기타,2018-12-02,허가완료
59,DSAF,2018,032,001,191,덕광호,BSU2632,(주) 인터에너,MLJ,01,장생포호안,2018-12-01 12:05,2018-12-01 13:20,MLJ,01,장생포호안,2018-12-01 12:05,2018-12-01 13:20,기타,2018-12-02,허가완료
60,DSAF,2018,032,002,191,덕광호,BSU2632,(주) 인터에너,WAE,02,정박지-E2,2018-12-01 14:15,2018-12-01 14:50,WAE,02,정박지-E2,2018-12-01 14:15,2018-12-01 14:50,기타,2018-12-02,허가완료
61,132820,2018,029,001,450,13거영호,YSK2007,(주)거영해운,WAM,02,정박지 02,2018-12-02 16:20,2018-12-02 17:20,WAM,06,정박지 06,2018-12-02 16:20,2018-12-02 17:20,접안대기,2018-12-02,허가완료
62,971160,2018,083,001,179,동영호,BSK2588,현대기업,MLJ,01,장생포호안,2018-11-30 05:00,2018-12-01 04:00,MLJ,01,장생포호안,2018-11-30 05:00,2018-12-01 04:00,기타,2018-12-02,허가완료
63,971160,2018,083,002,179,동영호,BSK2588,현대기업,WAE,01,정박지-E1,2018-12-01 04:25,2018-12-01 07:00,WAE,01,정박지-E1,2018-12-01 04:25,2018-12-01 07:00,양하,2018-12-02,허가완료
64,130037,2018,078,001,534,송원호,BSZ7598,송원해운 주식회사,WAM,03,정박지 03,2018-12-01 06:55,2018-12-01 09:00,WAM,03,정박지 03,2018-12-01 06:55,2018-12-01 09:00,기타,2018-12-03,허가완료
65,130037,2018,078,002,534,송원호,BSZ7598,송원해운 주식회사,MBU,02,SK2부두 02,2018-12-01 09:20,2018-12-01 13:30,MBU,02,SK2부두 02,2018-12-01 09:20,2018-12-01 13:30,적하,2018-12-03,허가완료
66,060821,2018,031,001,199,천남호,PHK1002,울릉군 수산업 협동조합,MLJ,01,장생포호안,2018-11-21 16:55,2018-12-01 09:40,MLJ,01,장생포호안,2018-11-21 16:55,2018-12-01 09:40,적하,2018-12-03,허가완료
67,060821,2018,031,002,199,천남호,PHK1002,울릉군 수산업 협동조합,MBU,01,SK2부두 01,2018-12-01 09:50,2018-12-01 15:00,MBU,01,SK2부두 01,2018-12-01 09:50,2018-12-01 15:00,적하,2018-12-03,허가완료
68,060821,2018,031,003,199,천남호,PHK1002,울릉군 수산업 협동조합,MLJ,01,장생포호안,2018-12-01 15:15,2018-12-02 14:15,MLJ,01,장생포호안,2018-12-01 15:15,2018-12-02 14:15,적하,2018-12-03,허가완료
69,9LU2868,2018,081,001,995,HUI XIN,OST0212,우민해운(주),WAM,04,정박지 04,2018-12-01 16:00,2018-12-02 18:55,WAM,04,정박지 04,2018-12-01 16:00,2018-12-02 18:55,접안대기,2018-12-03,허가완료
70,9LU2868,2018,081,002,995,HUI XIN,OST0212,우민해운(주),MDS,01,S-OIL1부두,2018-12-02 20:00,2018-12-03 06:00,MDS,01,S-OIL1부두,2018-12-02 20:00,2018-12-03 06:00,적하,2018-12-03,허가완료
71,184803,2018,052,001,1.995,진양1호,USK0074,영우해운(주),WAM,01,정박지 01,2018-12-01 00:00,2018-12-02 17:10,WAM,01,정박지 01,2018-12-01 00:00,2018-12-02 17:10,접안대기,2018-12-03,허가완료
72,184803,2018,052,002,1.995,진양1호,USK0074,영우해운(주),MBU,01,SK2부두 01,2018-12-02 17:30,2018-12-03 01:20,MBU,01,SK2부두 01,2018-12-02 17:30,2018-12-03 01:20,적하,2018-12-03,허가완료
73,DSFN4,2018,015,001,6.117,MORNING STAR,USZ1046,한라시멘트(주)온산,MBO,04,온산4부두,2018-11-30 09:30,2018-12-02 07:00,MBO,04,온산4부두,2018-11-30 09:30,2018-12-02 07:00,양하,2018-12-03,허가완료
74,DSQA2,2018,020,001,5.589,,ICK0006,우림해운(주),WAE,01,정박지-E1,2018-12-01 02:30,2018-12-01 14:40,WAE,01,정박지-E1,2018-12-01 02:30,2018-12-01 14:40,접안대기,2018-12-03,허가완료
75,DSQA2,2018,020,002,5.589,,ICK0006,우림해운(주),MDS,01,S-OIL1부두,2018-12-01 15:30,2018-12-02 08:45,MDS,01,S-OIL1부두,2018-12-01 15:30,2018-12-02 08:45,적하,2018-12-03,허가완료
76,090211,2018,033,011,743,태진,BSZ9477,아요마린(주),MLJ,01,장생포호안,2018-11-29 14:25,2018-11-30 04:10,MLJ,01,장생포호안,2018-11-29 14:25,2018-11-30 04:10,양하,2018-12-03,허가완료
77,130025,2018,048,001,1.881,205 삼성,BSZ2187,삼성해업,MWI,01,이진물양장,2018-11-29 23:40,2018-12-02 11:20,MWI,01,이진물양장,2018-11-29 23:40,2018-12-02 11:20,기타,2018-12-03,허가완료
78,120068,2018,130,001,563,창성호,BSB2436,송백해운,WAM,01,정박지 01,2018-12-02 04:32,2018-12-02 12:15,WAM,01,정박지 01,2018-12-02 04:32,2018-12-02 12:15,기타,2018-12-03,허가완료
79,120068,2018,130,002,563,창성호,BSB2436,송백해운,MBO,01,온산1부두,2018-12-02 13:00,2018-12-02 17:06,MBO,01,온산1부두,2018-12-02 13:00,2018-12-02 17:06,적하,2018-12-03,허가완료
80,3FTE,2018,015,001,4.879,CRANE LYRA,USC2046,씨에스해운,WAE,01,정박지-E1,2018-11-29 15:15,2018-11-30 03:00,WAE,01,정박지-E1,2018-11-29 15:15,2018-11-30 03:00,접안대기,2018-12-03,허가완료
81,DSFG3,2018,074,001,1.579,,BSK3182,태경탱커주식회사,WAM,07,정박지 07,2018-11-26 10:40,2018-11-28 21:40,WAM,07,정박지 07,2018-11-26 10:40,2018-11-28 21:40,접안대기,2018-12-03,허가완료
82,3FTE,2018,015,002,4.879,CRANE LYRA,USC2046,씨에스해운,MDW,02,OTK부두,2018-11-30 03:50,2018-11-30 17:00,MDW,02,OTK부두,2018-11-30 03:50,2018-11-30 17:00,양하,2018-12-03,허가완료
83,3FTE,2018,015,003,4.879,CRANE LYRA,USC2046,씨에스해운,WAE,01,정박지-E1,2018-11-30 17:55,2018-11-30 21:10,WAE,01,정박지-E1,2018-11-30 17:55,2018-11-30 21:10,급유,2018-12-03,허가완료
84,DSFG3,2018,074,002,1.579,,BSK3182,태경탱커주식회사,MBU,01,SK2부두 01,2018-11-28 22:00,2018-11-29 05:30,MBU,01,SK2부두 01,2018-11-28 22:00,2018-11-29 05:30,적하,2018-12-03,허가완료
85,D5QE2,2018,001,001,56.172,S-TROOPER,USC2067,삼진에이전시,MBN,14,정일스톨트헤븐울산신항4부두,2018-12-01 11:48,2018-12-03 12:00,MBN,14,정일스톨트헤븐울산신항4부두,2018-12-01 11:48,2018-12-03 12:00,양하,2018-12-03,허가완료
86,V7OW4,2018,006,001,8.539,ROYAL CRYSTAL 7,BST2025,인피쎄스해운(주),MDW,01,유화1부두,2018-11-28 22:30,2018-11-29 13:00,MDW,01,유화1부두,2018-11-28 22:30,2018-11-29 13:00,적하,2018-12-03,허가완료
87,V7OW4,2018,006,002,8.539,ROYAL CRYSTAL 7,BST2025,인피쎄스해운(주),MB6,03,6부두 03,2018-11-29 14:00,2018-11-30 02:20,MB6,03,6부두 03,2018-11-29 14:00,2018-11-30 02:20,양하,2018-12-03,허가완료
88,V7OW4,2018,006,003,8.539,ROYAL CRYSTAL 7,BST2025,인피쎄스해운(주),WAE,03,정박지-E3,2018-11-30 03:24,2018-11-30 09:00,WAE,03,정박지-E3,2018-11-30 03:24,2018-11-30 09:00,기타,2018-12-03,허가완료
89,D7AT,2018,035,001,1.877,태경 이둔,BSK3182,태경탱커주식회사,MB4,01,4부두 01,2018-11-28 11:20,2018-11-30 22:00,MB4,01,4부두 01,2018-11-28 11:20,2018-11-30 22:00,양하,2018-12-03,허가완료
90,3ELR4,2018,024,001,9.551,HEUNG-A SARAH,KMS8831,흥아해운(주),MBO,05,정일컨부두,2018-12-01 18:00,2018-12-01 21:00,MBO,05,정일컨부두,2018-12-01 18:00,2018-12-01 21:00,적하,2018-12-03,허가완료
91,V7UP9,2018,014,001,9.520,스타 익스프레스,KMS8833,남성해운(주),MBC,02,신항컨테이너부두02,2018-11-30 16:55,2018-12-01 07:00,MBC,02,신항컨테이너부두02,2018-11-30 16:55,2018-12-01 07:00,양적하,2018-12-03,허가완료
92,JK5538,2018,035,001,739,MINHOU MARU,USC2011,우일해운(주),MDG,01,정일1부두,2018-11-30 07:40,2018-11-30 17:30,MDG,01,정일1부두,2018-11-30 07:40,2018-11-30 17:30,적하,2018-12-03,허가완료
93,9HA4085,2018,048,001,7.170,,KMS8821,범주해운(주),MBC,02,신항컨테이너부두02,2018-12-01 21:36,2018-12-02 02:00,MBC,02,신항컨테이너부두02,2018-12-01 21:36,2018-12-02 02:00,양적하,2018-12-03,허가완료
94,D7SI,2018,015,001,3.978,,BSK3182,태경탱커주식회사,WAE,01,정박지-E1,2018-11-27 22:35,2018-11-29 07:05,WAE,01,정박지-E1,2018-11-27 22:35,2018-11-29 07:05,접안대기,2018-12-03,허가완료
95,DSRI4,2018,047,001,9.892,팬콘 글로리호,KMS8821,범주해운(주),MBC,01,신항컨테이너부두01,2018-12-02 00:05,2018-12-02 05:30,MBC,01,신항컨테이너부두01,2018-12-02 00:05,2018-12-02 05:30,양적하,2018-12-03,허가완료
96,D7SI,2018,015,002,3.978,,BSK3182,태경탱커주식회사,MDS,03,S-OIL3부두,2018-11-29 08:10,2018-11-29 23:45,MDS,03,S-OIL3부두,2018-11-29 08:10,2018-11-29 23:45,적하,2018-12-03,허가완료
97,D7CO,2018,021,001,9.923,팬콘 선샤인,KMS8821,범주해운(주),MBC,01,신항컨테이너부두01,2018-12-01 08:15,2018-12-01 10:09,MBC,01,신항컨테이너부두01,2018-12-01 08:15,2018-12-01 10:09,양적하,2018-12-03,허가완료
98,3FQX6,2018,001,001,12.991,MONICA,USC0019,(주)협성상운,WAE,01,정박지-E1,2018-11-29 23:15,2018-11-30 06:05,WAE,01,정박지-E1,2018-11-29 23:15,2018-11-30 06:05,접안대기,2018-12-03,허가완료
99,110069,2018,041,001,999,,BSK9412,대복해운(주),WAM,07,정박지 07,2018-12-01 20:10,2018-12-02 04:35,WAM,07,정박지 07,2018-12-01 20:10,2018-12-02 04:35,접안대기,2018-12-03,허가완료
100,3FQX6,2018,001,002,12.991,MONICA,USC0019,(주)협성상운,MB6,05,6부두 05,2018-11-30 07:05,2018-11-30 17:10,MB6,05,6부두 05,2018-11-30 07:05,2018-11-30 17:10,적하,2018-12-03,허가완료
101,110069,2018,041,002,999,,BSK9412,대복해운(주),MDS,01,S-OIL1부두,2018-12-02 05:20,2018-12-02 18:30,MDS,01,S-OIL1부두,2018-12-02 05:20,2018-12-02 18:30,적하,2018-12-03,허가완료
102,120059,2018,070,001,415,부양에이스,BSK2527,부양해운,MBN,12,현대오일터미널신항부두,2018-11-30 23:30,2018-12-01 06:25,MBN,12,현대오일터미널신항부두,2018-11-30 23:30,2018-12-01 06:25,적하,2018-12-03,허가완료
103,9HA3547,2018,001,002,60.208,SEAMASTER IV,USC2067,삼진에이전시,MBN,14,정일스톨트헤븐울산신항4부두,2018-11-25 07:40,2018-11-28 16:15,MBN,14,정일스톨트헤븐울산신항4부두,2018-11-25 07:40,2018-11-28 16:15,적하,2018-12-03,허가완료
104,V3UN8,2018,001,002,8.473,GUO SHUN 9,USC2043,일진해운(주),MB8,02,8부두 02,2018-11-28 06:15,2018-11-30 15:35,MB8,02,8부두 02,2018-11-28 06:15,2018-11-30 15:35,양하,2018-12-03,허가완료
105,D5QP4,2018,007,001,9.962,퍼시픽 제네바,OSL0038,장금상선(주),MBO,05,정일컨부두,2018-11-30 15:10,2018-11-30 20:05,MBO,05,정일컨부두,2018-11-30 15:10,2018-11-30 20:05,양적하,2018-12-03,허가완료
106,120059,2018,071,001,415,부양에이스,BSK2527,부양해운,MDS,01,S-OIL1부두,2018-12-01 21:30,2018-12-02 03:00,MDS,01,S-OIL1부두,2018-12-01 21:30,2018-12-02 03:00,적하,2018-12-03,허가완료
107,DSEA2,2018,062,001,1.111,2003해영,BSZ2917,(주)해영기업,MLJ,01,장생포호안,2018-11-30 06:40,2018-11-30 20:50,MLJ,01,장생포호안,2018-11-30 06:40,2018-11-30 20:50,적하,2018-12-03,허가완료
108,9LU2620,2018,018,001,1.071,EKAH,USC2064,베이스타해운(주),MDG,01,정일1부두,2018-11-30 01:36,2018-11-30 11:00,MDG,01,정일1부두,2018-11-30 01:36,2018-11-30 11:00,적하,2018-12-03,허가완료
109,C6WY7,2018,003,001,57.692,RCC EUROPE,OST0179,현대글로비스주식회사,MBJ,01,자동차부두 01,2018-12-01 07:25,2018-12-01 17:50,MBJ,01,자동차부두 01,2018-12-01 07:25,2018-12-01 17:50,적하,2018-12-03,허가완료
110,ELZY8,2018,003,001,4.429,MAX PLANCK,USC0008,(주)울산마리타임,MDW,01,유화1부두,2018-11-29 08:00,2018-11-30 03:15,MDW,01,유화1부두,2018-11-29 08:00,2018-11-30 03:15,적하,2018-12-03,허가완료
