시설사용허가현황,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
순번,호출부호,입항횟수,입항횟수,입항횟수,신고톤수,선박명,선사/대리점,선사/대리점,신청시설,신청시설,신청시설,신청일시(FROM ~ TO),신청일시(FROM ~ TO),지정시설,지정시설,지정시설,지정일시(FROM ~ TO),지정일시(FROM ~ TO),사용목적명,예보일시,허가유무
31,130079,2017,015,007,424,대정,BSB2154,대정마린(주),MLJ,01,장생포호안,2017-02-28 14:45,2017-03-01 05:50,MLJ,01,장생포호안,2017-02-28 14:45,2017-03-01 05:50,기타,2017-03-02,허가완료
32,130079,2017,015,008,424,대정,BSB2154,대정마린(주),MBU,01,SK2부두 01,2017-03-01 06:00,2017-03-01 10:05,MBU,01,SK2부두 01,2017-03-01 06:00,2017-03-01 10:05,적하,2017-03-02,허가완료
33,092615,2017,003,001,149,홍진호,BSZ7340,와이에스마린(주),MBP,03,염포부두 03,2017-02-27 09:00,2017-02-27 16:00,MBP,03,염포부두 03,2017-02-27 09:25,2017-02-27 13:05,,2017-03-02,허가완료
34,DSFG3,2017,017,002,1.579,,BSK9121,(주)영성글로벌,MBU,01,SK2부두 01,2017-03-01 21:20,2017-03-02 05:00,MBU,01,SK2부두 01,2017-03-01 21:20,2017-03-02 05:00,,2017-03-02,허가완료
35,DSQU4,2017,004,001,1.530,,BSK2514,하나마린(주),WAM,05,정박지 05,2017-02-28 09:40,2017-03-01 10:40,WAM,05,정박지 05,2017-02-28 09:40,2017-03-01 10:40,접안대기,2017-03-02,허가완료
36,DSQU4,2017,004,002,1.530,,BSK2514,하나마린(주),MB3,02,3부두 02,2017-03-01 11:20,2017-03-01 18:10,MB3,02,3부두 02,2017-03-01 11:20,2017-03-01 18:10,적하,2017-03-02,허가완료
37,DSRL7,2017,007,001,1.464,누리 하나호,BSK2514,하나마린(주),WAM,03,정박지 03,2017-03-01 17:40,2017-03-01 23:00,WAM,03,정박지 03,2017-03-01 17:40,2017-03-01 23:00,접안대기,2017-03-02,허가완료
38,092615,2017,004,001,149,홍진호,BSZ7340,와이에스마린(주),MLJ,01,장생포호안,2017-03-01 09:55,2017-03-01 10:00,MLJ,01,장생포호안,2017-03-01 09:55,2017-03-01 10:00,기타,2017-03-02,허가완료
39,092615,2017,004,002,149,홍진호,BSZ7340,와이에스마린(주),WAE,02,정박지-E2,2017-03-01 10:50,2017-03-01 14:55,WAE,02,정박지-E2,2017-03-01 10:50,2017-03-01 14:55,적하,2017-03-02,허가완료
40,3EOY9,2017,006,001,6.716,,USC2046,씨에스해운,MDG,02,정일2부두,2017-02-21 23:30,2017-02-22 04:40,MDG,02,정일2부두,2017-02-21 23:30,2017-02-22 04:40,양하,2017-03-02,허가완료
41,120059,2017,011,002,415,부양에이스,BSK2527,부양해운,MBU,01,SK2부두 01,2017-03-01 05:45,2017-03-01 09:30,MBU,01,SK2부두 01,2017-03-01 05:45,2017-03-01 09:30,,2017-03-02,허가완료
42,3EOY9,2017,006,003,6.716,,USC2046,씨에스해운,MDU,04,SK4부두,2017-02-26 10:15,2017-02-27 20:20,MDU,04,SK4부두,2017-02-26 10:15,2017-02-27 20:20,양하,2017-03-02,허가완료
43,130063,2017,004,002,149,13대신호,BSB2344,명성마린,MBU,01,SK2부두 01,2017-03-01 15:40,2017-03-01 19:40,MBU,01,SK2부두 01,2017-03-01 15:40,2017-03-01 19:40,적하,2017-03-02,허가완료
44,934345,2017,011,002,408,글로벌3호,BSK2662,동방급유,MBU,01,SK2부두 01,2017-03-01 10:15,2017-03-01 14:20,MBU,01,SK2부두 01,2017-03-01 10:15,2017-03-01 14:20,적하,2017-03-02,허가완료
45,130063,2017,004,001,149,13대신호,BSB2344,명성마린,MLJ,01,장생포호안,2017-03-01 15:20,2017-03-01 15:25,MLJ,01,장생포호안,2017-03-01 15:20,2017-03-01 15:25,기타,2017-03-02,허가완료
46,D9WW,2017,024,001,1.590,,USK0074,영우해운(주),WAM,01,정박지 01,2017-03-01 09:00,2017-03-02 08:40,WAM,01,정박지 01,2017-03-01 09:00,2017-03-02 08:30,,2017-03-02,허가완료
47,3EAF6,2017,004,001,7.662,CRANE POSEIDON,USC2046,씨에스해운,MDW,02,OTK부두,2017-02-26 22:10,2017-02-27 12:20,MDW,02,OTK부두,2017-02-26 22:10,2017-02-27 12:20,양하,2017-03-02,허가완료
48,D9WW,2017,024,002,1.590,,USK0074,영우해운(주),MBU,01,SK2부두 01,2017-03-02 08:50,2017-03-03 05:00,MBU,01,SK2부두 01,2017-03-02 08:55,2017-03-03 05:05,적하,2017-03-02,허가완료
49,130060,2017,018,001,751,대경에이스,BSZ7090,에이치비씨해운 주식회사,WAM,05,정박지 05,2017-02-28 16:35,2017-02-28 17:30,WAM,05,정박지 05,2017-02-28 16:35,2017-02-28 17:30,기타,2017-03-02,허가완료
50,130060,2017,018,002,751,대경에이스,BSZ7090,에이치비씨해운 주식회사,MDS,02,S-OIL2부두,2017-02-28 18:20,2017-02-28 22:40,MDS,02,S-OIL2부두,2017-02-28 18:20,2017-02-28 22:40,적하,2017-03-02,허가완료
51,134809,2017,020,001,699,창용호,BSZ9782,금양마린(주),WAM,07,정박지 07,2017-02-28 20:15,2017-02-28 22:55,WAM,07,정박지 07,2017-02-28 20:15,2017-02-28 22:55,,2017-03-02,허가완료
52,020228,2017,009,001,557,,BSK3093,(주)천유마린,WAM,06,정박지 06,2017-02-28 04:00,2017-02-28 12:00,WAM,06,정박지 06,2017-02-28 04:00,2017-02-28 12:00,기타,2017-03-02,허가완료
53,134809,2017,020,002,699,창용호,BSZ9782,금양마린(주),MBO,01,온산1부두,2017-02-28 23:30,2017-03-01 05:25,MBO,01,온산1부두,2017-02-28 23:30,2017-03-01 05:25,적하,2017-03-02,허가완료
54,061079,2017,013,001,698,,BSZ9145,유니온쉬핑(주),MBL,01,가스부두,2017-02-28 09:00,2017-02-28 13:30,MBL,01,가스부두,2017-02-28 09:00,2017-02-28 13:30,적하,2017-03-02,허가완료
55,061079,2017,013,002,698,,BSZ9145,유니온쉬핑(주),WAM,06,정박지 06,2017-02-28 13:50,2017-02-28 15:50,WAM,06,정박지 06,2017-02-28 13:50,2017-02-28 15:50,출항대기,2017-03-02,허가완료
56,D7SC,2017,012,001,1.772,스카이케미,BSZ7486,정우해운주식회사,WAM,01,정박지 01,2017-02-28 07:40,2017-02-28 14:15,WAM,01,정박지 01,2017-02-28 07:40,2017-02-28 14:15,접안대기,2017-03-02,허가완료
57,V3WB5,2017,002,001,1.995,YIN YUAN,USC2043,일진해운(주),WAE,01,정박지-E1,2017-02-26 21:00,2017-02-28 06:10,WAE,01,정박지-E1,2017-02-26 20:00,2017-02-28 06:10,접안대기,2017-03-02,허가완료
58,D7SC,2017,012,002,1.772,스카이케미,BSZ7486,정우해운주식회사,MBU,12,SK1부두 12,2017-02-28 14:45,2017-03-01 06:35,MBU,12,SK1부두 12,2017-02-28 14:45,2017-03-01 06:35,적하,2017-03-02,허가완료
59,V3WB5,2017,002,002,1.995,YIN YUAN,USC2043,일진해운(주),MB1,01,1부두 01,2017-02-28 06:10,2017-02-28 17:35,MB1,01,1부두 01,2017-02-28 07:00,2017-02-28 17:35,양하,2017-03-02,허가완료
60,114801,2017,016,002,997,동명호,USK0058,(주)원강해운,MLJ,01,장생포호안,2017-02-23 17:20,2017-02-24 10:05,MLJ,01,장생포호안,2017-02-23 17:20,2017-02-24 10:05,기타,2017-03-02,허가완료
61,114801,2017,016,001,997,동명호,USK0058,(주)원강해운,WAM,07,정박지 07,2017-02-23 14:00,2017-02-23 16:55,WAM,07,정박지 07,2017-02-23 14:00,2017-02-23 16:55,기타,2017-03-02,허가완료
62,D7OS,2017,008,001,3.808,,BSZ9065,엔에이치엘개발 주식회사,WAE,01,정박지-E1,2017-02-25 20:50,2017-02-26 07:10,WAE,01,정박지-E1,2017-02-25 20:50,2017-02-26 07:10,접안대기,2017-03-02,허가완료
63,D7OS,2017,008,002,3.808,,BSZ9065,엔에이치엘개발 주식회사,MBY,03,용잠부두 02,2017-02-26 07:55,2017-02-28 09:00,MBY,03,용잠부두 02,2017-02-26 07:55,2017-02-28 09:00,양하,2017-03-02,허가완료
64,114801,2017,016,004,997,동명호,USK0058,(주)원강해운,MLJ,01,장생포호안,2017-02-24 19:40,2017-02-25 08:20,MLJ,01,장생포호안,2017-02-24 19:40,2017-02-25 08:20,기타,2017-03-02,허가완료
65,114801,2017,016,005,997,동명호,USK0058,(주)원강해운,WAE,01,정박지-E1,2017-02-25 09:15,2017-02-25 15:15,WAE,01,정박지-E1,2017-02-25 09:15,2017-02-25 15:15,양하,2017-03-02,허가완료
66,114801,2017,016,003,997,동명호,USK0058,(주)원강해운,MBO,02,온산2부두,2017-02-24 10:50,2017-02-24 18:55,MBO,02,온산2부두,2017-02-24 10:50,2017-02-24 18:55,적하,2017-03-02,허가완료
67,7JOY,2017,010,001,1.062,GREAT CRANE,USC0026,한남해운(주),MBG,06,일반부두 06,2017-02-28 09:24,2017-02-28 21:10,MBG,06,일반부두 06,2017-02-28 09:24,2017-02-28 21:10,적하,2017-03-02,허가완료
68,114801,2017,016,008,997,동명호,USK0058,(주)원강해운,WAM,06,정박지 06,2017-02-26 05:40,2017-02-26 06:05,WAM,06,정박지 06,2017-02-26 05:40,2017-02-26 06:05,기타,2017-03-02,허가완료
69,114801,2017,016,006,997,동명호,USK0058,(주)원강해운,MLJ,01,장생포호안,2017-02-25 15:55,2017-02-26 00:20,MLJ,01,장생포호안,2017-02-25 15:55,2017-02-26 00:20,기타,2017-03-02,허가완료
70,114801,2017,016,007,997,동명호,USK0058,(주)원강해운,MBO,02,온산2부두,2017-02-26 01:30,2017-02-26 05:10,MBO,02,온산2부두,2017-02-26 01:30,2017-02-26 05:10,적하,2017-03-02,허가완료
71,114801,2017,016,009,997,동명호,USK0058,(주)원강해운,MBN,11,세방신항부두,2017-02-26 07:50,2017-02-26 10:25,MBN,11,세방신항부두,2017-02-26 07:50,2017-02-26 10:25,양하,2017-03-02,허가완료
72,114801,2017,016,010,997,동명호,USK0058,(주)원강해운,MLJ,01,장생포호안,2017-02-26 11:25,2017-02-26 12:50,MLJ,01,장생포호안,2017-02-26 11:25,2017-02-26 12:50,기타,2017-03-02,허가완료
73,114801,2017,016,013,997,동명호,USK0058,(주)원강해운,MBO,02,온산2부두,2017-02-27 07:50,2017-02-27 13:25,MBO,02,온산2부두,2017-02-27 07:50,2017-02-27 13:25,적하,2017-03-02,허가완료
74,114801,2017,016,012,997,동명호,USK0058,(주)원강해운,MLJ,01,장생포호안,2017-02-26 19:50,2017-02-27 07:10,MLJ,01,장생포호안,2017-02-26 19:50,2017-02-27 07:10,기타,2017-03-02,허가완료
75,130008,2017,022,001,532,건양호,BSK2613,천배유조(주),MLJ,01,장생포호안,2017-03-01 13:25,2017-03-01 19:05,MLJ,01,장생포호안,2017-03-01 13:25,2017-03-01 19:05,접안대기,2017-03-02,허가완료
76,130008,2017,022,002,532,건양호,BSK2613,천배유조(주),MBU,02,SK2부두 02,2017-03-01 19:15,2017-03-02 00:40,MBU,02,SK2부두 02,2017-03-01 19:15,2017-03-02 00:40,적하,2017-03-02,허가완료
77,3FTI4,2017,001,001,46.786,G. PARAGON,KMS8825,에스케이해운 주식회사,WAE,03,정박지-E3,2017-02-24 00:12,2017-02-26 06:25,WAE,03,정박지-E3,2017-02-24 00:12,2017-02-26 06:25,,2017-03-02,허가완료
78,3FTI4,2017,001,002,46.786,G. PARAGON,KMS8825,에스케이해운 주식회사,MDU,06,SK6부두,2017-02-26 07:25,2017-02-28 09:24,MDU,06,SK6부두,2017-02-26 07:25,2017-02-28 09:24,양하,2017-03-02,허가완료
79,150074,2017,017,002,703,보광에이스,USZ1234,(주)비케이해운,MDS,01,S-OIL1부두,2017-02-28 03:50,2017-02-28 14:10,MDS,01,S-OIL1부두,2017-02-28 03:50,2017-02-28 14:10,적하,2017-03-02,허가완료
80,150074,2017,017,003,703,보광에이스,USZ1234,(주)비케이해운,MLJ,01,장생포호안,2017-02-28 15:00,2017-02-28 15:45,MLJ,01,장생포호안,2017-02-28 15:00,2017-02-28 15:45,기타,2017-03-02,허가완료
81,3FHT6,2017,001,001,29.168,UACC MUHARRAQ,USC0008,(주)울산마리타임,MDG,02,정일2부두,2017-02-26 10:12,2017-02-26 21:55,MDG,02,정일2부두,2017-02-26 10:12,2017-02-26 21:55,양하,2017-03-02,허가완료
82,DSQW5,2017,008,001,16.708,포츈트레이더호,OSL0038,장금상선(주),MBO,05,정일컨부두,2017-02-22 13:05,2017-02-22 20:20,MBO,05,정일컨부두,2017-02-22 13:05,2017-02-22 20:20,양적하,2017-03-02,허가완료
83,DSRJ5,2017,006,001,15.906,XIUMEI SHANGHAI,OSL0038,장금상선(주),MBO,05,정일컨부두,2017-02-23 14:00,2017-02-23 17:30,MBO,05,정일컨부두,2017-02-23 14:00,2017-02-23 17:30,양적하,2017-03-02,허가완료
84,3FXG9,2017,004,001,12.559,HSL AQUA,OSL0038,장금상선(주),MBC,01,신항컨테이너부두01,2017-02-23 20:18,2017-02-24 03:20,MBC,01,신항컨테이너부두01,2017-02-23 20:18,2017-02-24 03:20,양적하,2017-03-02,허가완료
85,D7CO,2017,003,001,9.923,팬콘 선샤인,KMS8821,범주해운(주),MBC,02,신항컨테이너부두02,2017-02-28 17:00,2017-02-28 21:00,MBC,02,신항컨테이너부두02,2017-02-28 17:00,2017-02-28 21:00,양적하,2017-03-02,허가완료
86,160014,2017,010,001,1.615,범 강,ICK2248,주식회사 제이에스해운,WAM,05,정박지 05,2017-02-26 06:35,2017-02-28 08:30,WAM,05,정박지 05,2017-02-26 06:35,2017-02-28 08:30,,2017-03-02,허가완료
87,DSNA8,2017,006,001,2.204,101 효동케미호,YSG9011,효동항업(주),WAE,01,정박지-E1,2017-02-27 23:10,2017-02-28 20:45,WAE,01,정박지-E1,2017-02-27 23:10,2017-02-28 20:45,접안대기,2017-03-02,허가완료
88,DSNA8,2017,006,002,2.204,101 효동케미호,YSG9011,효동항업(주),MB3,02,3부두 02,2017-02-28 21:30,2017-03-01 10:35,MB3,02,3부두 02,2017-02-28 21:30,2017-03-01 10:35,양하,2017-03-02,허가완료
89,160014,2017,010,002,1.615,범 강,ICK2248,주식회사 제이에스해운,MDS,02,S-OIL2부두,2017-02-28 09:20,2017-02-28 20:10,MDS,02,S-OIL2부두,2017-02-28 09:20,2017-02-28 20:10,,2017-03-02,허가완료
90,D7BC,2017,005,001,12.545,홍콩 보이저,OSL0038,장금상선(주),MBC,03,신항컨테이너부두03,2017-02-27 10:24,2017-02-27 22:30,MBC,03,신항컨테이너부두03,2017-02-27 10:24,2017-02-27 22:30,양적하,2017-03-02,허가완료
91,3EVI5,2017,001,001,5.376,JOY CHEMIST,BSK1011,(주)KSS해운,WAE,01,정박지-E1,2017-02-28 18:36,2017-02-28 19:10,WAE,01,정박지-E1,2017-02-28 18:36,2017-02-28 19:10,기타,2017-03-02,허가완료
92,9V2522,2017,002,003,6.111,YOU SHEN 10,USC0008,(주)울산마리타임,WAE,01,정박지-E1,2017-02-28 14:23,2017-02-28 21:20,WAE,01,정박지-E1,2017-02-28 14:23,2017-02-28 21:20,,2017-03-02,허가완료
93,130096,2017,006,002,5.199,디엘 제이드,BSK2634,동림탱커(주),MBU,01,SK2부두 01,2017-03-02 13:00,2017-03-07 23:00,MBU,01,SK2부두 01,2017-03-07 07:55,2017-03-07 22:05,적하,2017-03-02,허가완료
94,036715,2017,030,001,626,대영호,USK0074,영우해운(주),MLJ,01,장생포호안,2017-03-01 22:30,2017-03-02 09:10,MLJ,01,장생포호안,2017-03-01 23:40,2017-03-02 09:10,,2017-03-02,허가완료
95,030968,2017,018,001,790,삼원골드,BSK2966,삼원해운(주),MBU,01,SK2부두 01,2017-02-27 21:50,2017-02-28 08:40,MBU,01,SK2부두 01,2017-02-27 21:50,2017-02-28 05:20,,2017-03-02,허가완료
96,9HA3992,2017,001,001,48.022,HELLAS POSEIDON,USC0019,(주)협성상운,WAE,03,정박지-E3,2017-02-27 17:00,2017-02-28 17:00,WAE,03,정박지-E3,2017-02-27 17:00,2017-02-28 17:00,급유,2017-03-02,허가완료
97,VREN2,2017,006,001,4.484,SABRINA,USC0008,(주)울산마리타임,WAE,02,정박지-E2,2017-03-01 02:18,2017-03-01 13:00,WAE,02,정박지-E2,2017-03-01 02:18,2017-03-01 13:00,접안대기,2017-03-02,허가완료
98,100830,2017,006,001,5.819,건설3호,USK0031,(주)씨엔엠,MDU,05,SK5부두,2017-02-25 23:30,2017-02-26 10:50,MDU,05,SK5부두,2017-02-25 23:30,2017-02-26 10:50,,2017-03-02,허가완료
99,D7LG,2017,008,002,610,거영썬3,KMS8831,흥아해운(주),MB4,02,4부두 02,2017-03-02 10:15,2017-03-02 23:00,MB4,02,4부두 02,2017-03-02 10:15,2017-03-02 16:40,적하,2017-03-02,허가완료
100,130051,2017,012,001,471,삼원신,BSZ7411,광명해운(주),MDG,01,정일1부두,2017-03-01 18:00,2017-03-01 21:40,MDG,01,정일1부두,2017-03-01 18:00,2017-03-01 21:40,적하,2017-03-02,허가완료
101,130051,2017,012,002,471,삼원신,BSZ7411,광명해운(주),MLJ,01,장생포호안,2017-03-01 22:25,2017-03-01 23:10,MLJ,01,장생포호안,2017-03-01 22:25,2017-03-01 23:10,기타,2017-03-02,허가완료
102,V7UY6,2017,001,001,23.265,HYUNDAI MASAN,KMS8802,에이치엠엠(주),MB6,01,6부두 01,2017-02-26 08:05,2017-02-26 18:05,MB6,01,6부두 01,2017-02-26 08:05,2017-02-26 18:05,적하,2017-03-02,허가완료
103,V7UY6,2017,001,002,23.265,HYUNDAI MASAN,KMS8802,에이치엠엠(주),MB5,01,5부두 01,2017-02-26 18:25,2017-03-01 04:15,MB5,01,5부두 01,2017-02-26 18:25,2017-03-01 04:15,적하,2017-03-02,허가완료
104,035669,2017,007,001,1.588,,BSK2531,두라해운(주),WAM,02,정박지 02,2017-02-27 02:10,2017-02-27 18:50,WAM,02,정박지 02,2017-02-27 02:10,2017-02-27 18:50,,2017-03-02,허가완료
105,130074,2017,020,002,291,덕진호,BSZ7419,(주)덕진해운,MLJ,01,장생포호안,2017-03-01 00:50,2017-03-01 01:15,MLJ,01,장생포호안,2017-03-01 00:50,2017-03-01 01:15,기타,2017-03-02,허가완료
106,130074,2017,020,001,291,덕진호,BSZ7419,(주)덕진해운,MBU,01,SK2부두 01,2017-02-28 20:00,2017-03-01 00:20,MBU,01,SK2부두 01,2017-02-28 20:00,2017-03-01 00:20,적하,2017-03-02,허가완료
107,070019,2017,008,002,494,태화1호,BSK2985,태화마린,MBU,01,SK2부두 01,2017-02-28 17:55,2017-02-28 21:45,MBU,01,SK2부두 01,2017-02-28 17:55,2017-02-28 21:45,적하,2017-03-02,허가완료
108,040438,2017,023,001,507,정은,BSK2940,광훈선박(주),MBU,01,SK2부두 01,2017-03-02 00:10,2017-03-02 06:00,MBU,01,SK2부두 01,2017-03-02 00:10,2017-03-02 06:00,적하,2017-03-02,허가완료
109,DSPE6,2017,003,001,1.204,102창성호,BSZ2389,창성해운(주),MWI,01,이진물양장,2017-02-28 17:00,2017-03-01 15:40,MWI,01,이진물양장,2017-02-28 17:00,2017-03-01 15:40,적하,2017-03-02,허가완료
110,H8WG,2017,002,002,28.799,,KMC0426,삼진선박(주),MBN,12,현대오일터미널신항부두,2017-02-27 08:24,2017-02-28 12:45,MBN,12,현대오일터미널신항부두,2017-02-27 08:24,2017-02-28 12:45,적하,2017-03-02,허가완료
111,DSDZ5,2017,013,001,998,제1알파호,USC0004,가나해운(주),MDS,01,S-OIL1부두,2017-03-01 09:25,2017-03-01 23:10,MDS,01,S-OIL1부두,2017-03-01 09:25,2017-03-01 23:10,양하,2017-03-02,허가완료
112,DSFW5,2017,021,002,500,범양호,BSZ7369,경영마린(주),MDS,02,S-OIL2부두,2017-03-01 01:15,2017-03-01 05:25,MDS,02,S-OIL2부두,2017-03-01 01:15,2017-03-01 05:25,,2017-03-02,허가완료
