시설사용허가현황,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
순번,호출부호,입항횟수,입항횟수,입항횟수,신고톤수,선박명,선사/대리점,선사/대리점,신청시설,신청시설,신청시설,신청일시(FROM ~ TO),신청일시(FROM ~ TO),지정시설,지정시설,지정시설,지정일시(FROM ~ TO),지정일시(FROM ~ TO),사용목적명,예보일시,허가유무
28,130037,2018,016,005,534,송원호,BSZ7598,송원해운 주식회사,MLJ,01,장생포호안,2018-02-28 07:05,2018-02-28 17:05,MLJ,01,장생포호안,2018-02-28 07:05,2018-02-28 17:05,,2018-03-02,허가완료
29,130037,2018,016,006,534,송원호,BSZ7598,송원해운 주식회사,MBF,02,신항남방파제T/S부두 02,2018-02-28 20:45,2018-03-01 06:20,MBF,02,신항남방파제T/S부두 02,2018-02-28 20:45,2018-03-01 06:20,,2018-03-02,허가완료
30,088238,2018,036,001,700,3동주,USK0074,영우해운(주),MLJ,01,장생포호안,2018-03-01 21:50,2018-03-02 05:00,MLJ,01,장생포호안,2018-03-01 21:50,2018-03-02 05:00,,2018-03-02,허가완료
31,088238,2018,036,002,700,3동주,USK0074,영우해운(주),MBU,02,SK2부두 02,2018-03-02 05:10,2018-03-02 13:00,MBU,02,SK2부두 02,2018-03-02 05:10,2018-03-02 12:30,,2018-03-02,허가완료
32,DSNM2,2018,008,001,1.297,에이스 삼부,BSK0104,삼부해운(주),WAM,07,정박지 07,2018-02-28 15:45,2018-02-28 16:05,WAM,07,정박지 07,2018-02-28 15:45,2018-02-28 16:05,접안대기,2018-03-02,허가완료
33,V7RL7,2018,006,003,4.688,,ICK0006,우림해운(주),WAE,01,정박지-E1,2018-02-26 20:00,2018-02-27 17:25,WAE,01,정박지-E1,2018-02-26 20:00,2018-02-27 17:25,급유,2018-03-02,허가완료
34,DSNM2,2018,008,002,1.297,에이스 삼부,BSK0104,삼부해운(주),MDG,01,정일1부두,2018-02-28 16:45,2018-03-01 02:55,MDG,01,정일1부두,2018-02-28 16:45,2018-03-01 02:55,적하,2018-03-02,허가완료
35,V7RL7,2018,006,004,4.688,,ICK0006,우림해운(주),MDS,02,S-OIL2부두,2018-02-27 18:20,2018-02-28 16:00,MDS,02,S-OIL2부두,2018-02-27 18:20,2018-02-28 16:00,적하,2018-03-02,허가완료
36,170004,2018,004,001,4.996,대진8006,BSK2138,대진해운(주),MBO,01,온산1부두,2018-03-03 14:00,2018-03-03 23:50,MBO,01,온산1부두,2018-03-03 14:50,2018-03-03 22:10,양하,2018-03-02,허가완료
37,ZGGU2,2018,002,001,7.488,STOLT SATSUKI,KMC8431,협운해운(주),WAE,01,정박지-E1,2018-02-26 15:05,2018-02-26 19:35,WAE,01,정박지-E1,2018-02-26 15:05,2018-02-26 19:35,접안대기,2018-03-02,허가완료
38,130079,2018,013,001,424,대정,BSB2154,대정마린(주),MLJ,01,장생포호안,2018-03-01 20:00,2018-03-02 04:05,MLJ,01,장생포호안,2018-03-01 20:00,2018-03-02 04:05,,2018-03-02,허가완료
39,130060,2018,023,002,751,대경에이스,BSZ7090,에이치비씨해운 주식회사,MBO,02,온산2부두,2018-03-02 01:15,2018-03-02 05:10,MBO,02,온산2부두,2018-03-02 01:15,2018-03-02 05:10,적하,2018-03-02,허가완료
40,ZGGU2,2018,002,002,7.488,STOLT SATSUKI,KMC8431,협운해운(주),MDG,01,정일1부두,2018-02-26 20:20,2018-02-27 06:25,MDG,01,정일1부두,2018-02-26 20:20,2018-02-27 06:25,양하,2018-03-02,허가완료
41,WDI5693,2018,002,001,30.241,SLNC GOODWILL,USC0003,울산해운(주),WAE,03,정박지-E3,2018-02-18 11:00,2018-02-27 06:30,WAE,03,정박지-E3,2018-02-18 11:00,2018-02-27 06:30,접안대기,2018-03-02,허가완료
42,ZGGU2,2018,002,003,7.488,STOLT SATSUKI,KMC8431,협운해운(주),WAE,01,정박지-E1,2018-02-27 07:05,2018-02-27 08:05,WAE,01,정박지-E1,2018-02-27 07:05,2018-02-27 08:05,접안대기,2018-03-02,허가완료
43,ZGGU2,2018,002,004,7.488,STOLT SATSUKI,KMC8431,협운해운(주),MB3,02,3부두 02,2018-02-27 09:05,2018-02-28 03:10,MB3,02,3부두 02,2018-02-27 09:05,2018-02-28 03:10,양하,2018-03-02,허가완료
44,WDI5693,2018,002,002,30.241,SLNC GOODWILL,USC0003,울산해운(주),MDS,03,S-OIL3부두,2018-02-27 07:35,2018-02-28 18:00,MDS,03,S-OIL3부두,2018-02-27 07:35,2018-02-28 18:00,적하,2018-03-02,허가완료
45,DSRJ5,2018,008,001,15.906,XIUMEI SHANGHAI,OSL0038,장금상선(주),MBO,05,정일컨부두,2018-02-28 21:00,2018-03-01 02:10,MBO,05,정일컨부두,2018-02-28 21:00,2018-03-01 02:10,양적하,2018-03-02,허가완료
46,ZGGU2,2018,002,005,7.488,STOLT SATSUKI,KMC8431,협운해운(주),MDY,02,UTT부두,2018-02-28 03:55,2018-02-28 15:40,MDY,02,UTT부두,2018-02-28 03:55,2018-02-28 15:40,양하,2018-03-02,허가완료
47,ZGGU2,2018,002,006,7.488,STOLT SATSUKI,KMC8431,협운해운(주),MB6,04,6부두 04,2018-02-28 16:15,2018-02-28 21:40,MB6,04,6부두 04,2018-02-28 16:15,2018-02-28 21:40,급유,2018-03-02,허가완료
48,071381,2018,020,002,549,제2보원호,BSZ9626,동대해운주식회사,MBU,01,SK2부두 01,2018-03-01 23:55,2018-03-02 04:20,MBU,01,SK2부두 01,2018-03-01 23:55,2018-03-02 04:20,,2018-03-02,허가완료
49,071381,2018,020,001,549,제2보원호,BSZ9626,동대해운주식회사,MLJ,01,장생포호안,2018-03-01 18:40,2018-03-01 23:50,MLJ,01,장생포호안,2018-03-01 18:40,2018-03-01 23:50,,2018-03-02,허가완료
50,105245,2018,012,002,746,,BSK2674,세양쉬핑(주),MDS,01,S-OIL1부두,2018-02-28 07:30,2018-02-28 17:30,MDS,01,S-OIL1부두,2018-02-28 07:30,2018-02-28 17:30,,2018-03-02,허가완료
51,105245,2018,012,001,746,,BSK2674,세양쉬핑(주),WAM,01,정박지 01,2018-02-27 14:25,2018-02-28 06:40,WAM,01,정박지 01,2018-02-27 14:25,2018-02-28 06:40,,2018-03-02,허가완료
52,070019,2018,013,001,494,태화1호,BSK2985,태화마린,MLJ,01,장생포호안,2018-03-01 08:05,2018-03-01 08:30,MLJ,01,장생포호안,2018-03-01 08:05,2018-03-01 08:30,,2018-03-02,허가완료
53,070019,2018,013,002,494,태화1호,BSK2985,태화마린,MBU,02,SK2부두 02,2018-03-01 08:40,2018-03-01 13:00,MBU,02,SK2부두 02,2018-03-01 08:40,2018-03-01 13:00,적하,2018-03-02,허가완료
54,130093,2018,026,001,699,삼원,BSK3254,삼원쉬핑 주식회사,WAM,03,정박지 03,2018-02-28 14:30,2018-03-01 14:55,WAM,03,정박지 03,2018-02-28 14:30,2018-03-01 14:55,,2018-03-02,허가완료
55,130093,2018,026,002,699,삼원,BSK3254,삼원쉬핑 주식회사,MBU,01,SK2부두 01,2018-03-01 15:30,2018-03-01 22:45,MBU,01,SK2부두 01,2018-03-01 15:30,2018-03-01 22:45,,2018-03-02,허가완료
56,130031,2018,006,001,535,207현대,BSK3081,(주)모든마린,MLJ,01,장생포호안,2018-02-28 03:50,2018-02-28 07:15,MLJ,01,장생포호안,2018-02-28 03:50,2018-02-28 07:15,,2018-03-02,허가완료
57,130031,2018,006,002,535,207현대,BSK3081,(주)모든마린,MBU,02,SK2부두 02,2018-02-28 07:30,2018-02-28 12:10,MBU,02,SK2부두 02,2018-02-28 07:30,2018-02-28 12:10,,2018-03-02,허가완료
58,130031,2018,006,003,535,207현대,BSK3081,(주)모든마린,MLJ,01,장생포호안,2018-02-28 12:20,2018-02-28 17:00,MLJ,01,장생포호안,2018-02-28 12:20,2018-02-28 17:00,기타,2018-03-02,허가완료
59,A8RE7,2018,003,001,30.174,,USC1002,아성마린(주),WAE,03,정박지-E3,2018-02-26 09:48,2018-02-28 20:10,WAE,03,정박지-E3,2018-02-26 09:48,2018-02-27 07:30,접안대기,2018-03-02,허가완료
60,DSRG6,2018,002,001,2.059,107효동케미,BSK2457,동보해운(주),WAE,01,정박지-E1,2018-02-27 23:00,2018-02-28 11:50,WAE,01,정박지-E1,2018-02-27 23:00,2018-02-28 11:50,접안대기,2018-03-02,허가완료
61,130031,2018,006,004,535,207현대,BSK3081,(주)모든마린,MBF,02,신항남방파제T/S부두 02,2018-02-28 20:55,2018-03-01 06:40,MBF,02,신항남방파제T/S부두 02,2018-02-28 20:55,2018-03-01 06:40,양하,2018-03-02,허가완료
62,A8RE7,2018,003,002,30.174,,USC1002,아성마린(주),MDS,01,S-OIL1부두,2018-02-27 08:24,2018-02-28 20:10,MDS,01,S-OIL1부두,2018-02-27 08:24,2018-02-28 20:10,적하,2018-03-02,허가완료
63,DSRG6,2018,002,002,2.059,107효동케미,BSK2457,동보해운(주),MBU,12,SK1부두 12,2018-02-28 12:30,2018-03-01 08:35,MBU,12,SK1부두 12,2018-02-28 12:30,2018-03-01 08:35,적하,2018-03-02,허가완료
64,D7SC,2018,012,001,1.772,스카이케미,BSZ7486,정우해운주식회사,WAM,01,정박지 01,2018-02-28 10:30,2018-03-01 08:45,WAM,01,정박지 01,2018-02-28 10:30,2018-03-01 08:45,접안대기,2018-03-02,허가완료
65,3FDY6,2018,002,003,5.201,SILVER QUEEN,BSK2514,하나마린(주),MDW,02,OTK부두,2018-03-01 05:00,2018-03-01 16:05,MDW,02,OTK부두,2018-03-01 05:00,2018-03-01 16:05,적하,2018-03-02,허가완료
66,D7SC,2018,012,002,1.772,스카이케미,BSZ7486,정우해운주식회사,MBU,12,SK1부두 12,2018-03-01 09:15,2018-03-01 23:40,MBU,12,SK1부두 12,2018-03-01 09:15,2018-03-01 23:40,적하,2018-03-02,허가완료
67,D8MW,2018,001,001,1.912,태경레아,BSB2444,오에스해운주식회사,MDW,01,유화1부두,2018-02-27 23:25,2018-02-28 17:20,MDW,01,유화1부두,2018-02-27 23:25,2018-02-28 17:20,적하,2018-03-02,허가완료
68,D8MW,2018,001,002,1.912,태경레아,BSB2444,오에스해운주식회사,WAM,04,정박지 04,2018-02-28 18:15,2018-02-28 22:05,WAM,04,정박지 04,2018-02-28 18:15,2018-02-28 22:05,출항대기,2018-03-02,허가완료
69,D7AK,2018,003,001,3.691,제이에스 난통 ,USC1002,아성마린(주),WAE,01,정박지-E1,2018-02-19 05:50,2018-02-20 18:20,WAE,01,정박지-E1,2018-02-19 05:50,2018-02-20 18:20,접안대기,2018-03-02,허가완료
70,D7AK,2018,003,002,3.691,제이에스 난통 ,USC1002,아성마린(주),MDS,01,S-OIL1부두,2018-02-20 18:55,2018-02-21 10:00,MDS,01,S-OIL1부두,2018-02-20 18:55,2018-02-21 10:00,적하,2018-03-02,허가완료
71,D7AK,2018,003,003,3.691,제이에스 난통 ,USC1002,아성마린(주),MBF,01,신항남방파제T/S부두 01,2018-02-21 11:05,2018-02-22 10:30,MBF,01,신항남방파제T/S부두 01,2018-02-21 11:05,2018-02-22 10:30,양하,2018-03-02,허가완료
72,D7BV,2018,004,001,610,하나 파이오니어,KMS8831,흥아해운(주),WAM,05,정박지 05,2018-03-01 23:30,2018-03-02 05:35,WAM,05,정박지 05,2018-03-01 23:30,2018-03-02 05:35,접안대기,2018-03-02,허가완료
73,D7AK,2018,003,004,3.691,제이에스 난통 ,USC1002,아성마린(주),WAE,01,정박지-E1,2018-02-22 11:20,2018-02-26 11:00,WAE,01,정박지-E1,2018-02-22 11:20,2018-02-26 11:00,접안대기,2018-03-02,허가완료
74,D7BV,2018,004,002,610,하나 파이오니어,KMS8831,흥아해운(주),MDW,02,OTK부두,2018-03-02 06:40,2018-03-03 20:00,MDW,02,OTK부두,2018-03-02 06:40,2018-03-02 11:30,양하,2018-03-02,허가완료
75,D7AK,2018,003,005,3.691,제이에스 난통 ,USC1002,아성마린(주),MDS,01,S-OIL1부두,2018-02-26 11:35,2018-02-28 11:30,MDS,01,S-OIL1부두,2018-02-26 11:35,2018-02-28 11:30,적하,2018-03-02,허가완료
76,100611,2018,020,001,753,천진호,YSK0189,오션에너지,MLJ,01,장생포호안,2018-03-01 09:10,2018-03-01 19:40,MLJ,01,장생포호안,2018-03-01 09:10,2018-03-01 19:40,,2018-03-02,허가완료
77,100611,2018,020,002,753,천진호,YSK0189,오션에너지,MBO,02,온산2부두,2018-03-01 20:20,2018-03-02 00:35,MBO,02,온산2부두,2018-03-01 20:20,2018-03-02 00:35,적하,2018-03-02,허가완료
78,934345,2018,011,001,408,글로벌3호,BSK2662,동방급유,MLJ,01,장생포호안,2018-03-01 15:35,2018-03-01 22:45,MLJ,01,장생포호안,2018-03-01 15:35,2018-03-01 22:45,,2018-03-02,허가완료
79,V7FQ7,2018,001,001,63.704,STI SELATAR,USC1002,아성마린(주),MDS,02,S-OIL2부두,2018-02-25 08:29,2018-02-27 18:48,MDS,02,S-OIL2부두,2018-02-25 08:29,2018-02-27 18:48,적하,2018-03-02,허가완료
80,9V9998,2018,002,001,5.036,JS COUGAR,USC0008,(주)울산마리타임,WAE,01,정박지-E1,2018-02-25 08:00,2018-02-26 03:00,WAE,01,정박지-E1,2018-02-25 08:00,2018-02-26 03:00,접안대기,2018-03-02,허가완료
81,9V9998,2018,002,002,5.036,JS COUGAR,USC0008,(주)울산마리타임,MBL,01,가스부두,2018-02-26 03:35,2018-02-26 18:40,MBL,01,가스부두,2018-02-26 03:35,2018-02-26 18:40,적하,2018-03-02,허가완료
82,VRDH9,2018,005,001,4.587,GLORIWIND,USC2054,새한마리타임(주),MBC,04,신항컨테이너부두04,2018-02-28 11:35,2018-03-01 02:10,MBC,04,신항컨테이너부두04,2018-02-28 11:35,2018-03-01 02:10,적하,2018-03-02,허가완료
83,BRZH,2018,004,002,3.313,후아 난 1,USC0008,(주)울산마리타임,MBL,01,가스부두,2018-02-26 19:30,2018-02-27 06:15,MBL,01,가스부두,2018-02-26 19:30,2018-02-27 06:15,적하,2018-03-02,허가완료
84,VRRF4,2018,001,001,18.826,MOUNT NICHOLSON,KMS8802,에이치엠엠(주),MBO,05,정일컨부두,2018-02-23 17:06,2018-02-23 19:40,MBO,05,정일컨부두,2018-02-23 17:06,2018-02-23 19:40,적하,2018-03-02,허가완료
85,BRZM,2018,006,001,3.505,REN LONG,USC0008,(주)울산마리타임,MBL,01,가스부두,2018-02-27 20:35,2018-02-28 05:10,MBL,01,가스부두,2018-02-27 20:35,2018-02-28 05:10,적하,2018-03-02,허가완료
86,D5DQ8,2018,002,001,52.467,HYUNDAI PARAMOUNT,KMS8802,에이치엠엠(주),MBC,02,신항컨테이너부두02,2018-02-25 12:55,2018-03-26 05:50,MBC,02,신항컨테이너부두02,2018-02-25 12:55,2018-02-26 05:50,양적하,2018-03-02,허가완료
87,D8FY,2018,010,001,3.980,SUNNY CEDAR,KMS8832,고려해운(주),MBC,03,신항컨테이너부두03,2018-03-05 17:00,2018-03-05 21:00,MBC,03,신항컨테이너부두03,2018-03-07 08:12,2018-03-07 17:54,양적하,2018-03-02,허가완료
88,H8IP,2018,002,001,9.430,GOLDEN CREATION,USC0008,(주)울산마리타임,WAE,01,정박지-E1,2018-02-26 13:42,2018-02-27 00:30,WAE,01,정박지-E1,2018-02-26 13:42,2018-02-27 00:30,접안대기,2018-03-02,허가완료
89,H8IP,2018,002,002,9.430,GOLDEN CREATION,USC0008,(주)울산마리타임,MDG,02,정일2부두,2018-02-27 01:10,2018-02-28 12:20,MDG,02,정일2부두,2018-02-27 01:10,2018-02-28 12:20,양하,2018-03-02,허가완료
90,H8IP,2018,002,003,9.430,GOLDEN CREATION,USC0008,(주)울산마리타임,MB6,05,6부두 05,2018-02-28 13:10,2018-02-28 19:30,MB6,05,6부두 05,2018-02-28 13:10,2018-02-28 19:30,급유,2018-03-02,허가완료
91,V7DB3,2018,001,001,72.408,DONG-A GLAUCOS,OST0179,현대글로비스주식회사,MBJ,02,자동차부두 02,2018-02-28 01:18,2018-02-28 22:40,MBJ,02,자동차부두 02,2018-02-28 01:18,2018-02-28 22:40,적하,2018-03-02,허가완료
92,V7DB3,2018,001,002,72.408,DONG-A GLAUCOS,OST0179,현대글로비스주식회사,MB6,02,6부두 02,2018-02-28 23:10,2018-03-01 23:00,MB6,02,6부두 02,2018-02-28 23:10,2018-03-01 23:00,적하,2018-03-02,허가완료
93,130079,2018,013,002,424,대정,BSB2154,대정마린(주),MBO,01,온산1부두,2018-03-02 04:55,2018-03-02 07:40,MBO,01,온산1부두,2018-03-02 04:55,2018-03-02 07:40,적하,2018-03-02,허가완료
94,080568,2018,021,001,777,진성호,BSZ2437,동광해운(주),WAM,05,정박지 05,2018-03-01 12:50,2018-03-01 21:25,WAM,05,정박지 05,2018-03-01 12:50,2018-03-01 21:25,기타,2018-03-02,허가완료
95,080568,2018,021,002,777,진성호,BSZ2437,동광해운(주),MBO,01,온산1부두,2018-03-01 22:05,2018-03-02 04:10,MBO,01,온산1부두,2018-03-01 22:05,2018-03-02 04:10,적하,2018-03-02,허가완료
96,DSNA8,2018,009,001,2.204,101 효동케미호,YSG9011,효동항업(주),WAE,01,정박지-E1,2018-02-25 16:40,2018-02-26 01:00,WAE,01,정박지-E1,2018-02-25 16:40,2018-02-26 01:00,접안대기,2018-03-02,허가완료
97,DSNA8,2018,009,002,2.204,101 효동케미호,YSG9011,효동항업(주),MB4,01,4부두 01,2018-02-26 02:05,2018-02-26 16:25,MB4,01,4부두 01,2018-02-26 02:05,2018-02-26 16:25,양하,2018-03-02,허가완료
98,134809,2018,023,001,699,창용호,BSZ9782,금양마린(주),MLJ,01,장생포호안,2018-02-28 21:50,2018-03-01 10:20,MLJ,01,장생포호안,2018-02-28 21:50,2018-03-01 10:20,,2018-03-02,허가완료
99,134809,2018,023,002,699,창용호,BSZ9782,금양마린(주),MBO,02,온산2부두,2018-03-01 11:05,2018-03-01 16:15,MBO,02,온산2부두,2018-03-01 11:05,2018-03-01 16:15,적하,2018-03-02,허가완료
100,940705,2018,005,001,999,UNAM FRONTIER,ICK9007,우남케미칼해운(주),MBY,01,용잠부두 01,2018-02-27 02:45,2018-02-27 16:10,MBY,01,용잠부두 01,2018-02-27 02:45,2018-02-27 16:10,양하,2018-03-02,허가완료
101,3ENL7,2018,005,001,3.376,BLUE PHOENIX,USC2011,우일해운(주),MBL,01,가스부두,2018-02-28 08:20,2018-02-28 18:20,MBL,01,가스부두,2018-02-28 08:20,2018-02-28 18:20,적하,2018-03-02,허가완료
102,3ENL7,2018,005,002,3.376,BLUE PHOENIX,USC2011,우일해운(주),MB1,01,1부두 01,2018-02-28 18:55,2018-02-28 22:05,MB1,01,1부두 01,2018-02-28 18:55,2018-02-28 22:05,기타,2018-03-02,허가완료
103,DSNR5,2018,006,002,980,덕양가스,BSK0004,덕양해운(주),MDU,05,SK5부두,2018-02-28 10:55,2018-02-28 14:40,MDU,05,SK5부두,2018-02-28 10:55,2018-02-28 14:40,적하,2018-03-02,허가완료
104,DSNR5,2018,006,003,980,덕양가스,BSK0004,덕양해운(주),WAM,01,정박지 01,2018-02-28 16:00,2018-03-02 02:10,WAM,01,정박지 01,2018-02-28 16:00,2018-03-02 02:10,접안대기,2018-03-02,허가완료
105,DSNR5,2018,006,004,980,덕양가스,BSK0004,덕양해운(주),MBL,01,가스부두,2018-03-02 03:00,2018-03-02 07:50,MBL,01,가스부두,2018-03-02 03:00,2018-03-02 07:50,적하,2018-03-02,허가완료
106,036715,2018,025,002,626,대영호,USK0074,영우해운(주),MBU,01,SK2부두 01,2018-03-02 09:30,2018-03-02 18:00,MBU,01,SK2부두 01,2018-03-02 09:30,2018-03-02 14:15,적하,2018-03-02,허가완료
107,VRDN9,2018,001,001,5.530,FU NING WAN,USC0031,그레이트해운(주),WAE,01,정박지-E1,2018-02-27 16:25,2018-02-27 17:55,WAE,01,정박지-E1,2018-02-27 16:25,2018-02-27 17:55,접안대기,2018-03-02,허가완료
108,C6ZJ2,2018,001,001,11.327,VISION SPIRIT,KMC0426,삼진선박(주),MB3,02,3부두 02,2018-03-02 08:55,2018-03-05 12:00,MB3,02,3부두 02,2018-03-02 08:55,2018-03-05 09:35,양하,2018-03-02,허가완료
109,V3BC,2018,023,002,557,ELAINE,BSK3093,(주)천유마린,MLJ,01,장생포호안,2018-02-28 15:20,2018-03-01 06:25,MLJ,01,장생포호안,2018-02-28 15:20,2018-03-01 06:25,,2018-03-02,허가완료
110,V3BC,2018,023,003,557,ELAINE,BSK3093,(주)천유마린,MBO,02,온산2부두,2018-03-01 07:20,2018-03-01 10:25,MBO,02,온산2부두,2018-03-01 07:20,2018-03-01 10:25,,2018-03-02,허가완료
